a_i  	N_t         	N_i         	N_p         
0.930	5.824213e+04	5.222702e+04	6.015115e+03
0.940	5.928340e+04	5.334481e+04	5.938588e+03
0.950	6.034944e+04	5.448649e+04	5.862948e+03
0.960	6.144261e+04	5.565442e+04	5.788186e+03
0.970	6.256511e+04	5.685082e+04	5.714293e+03
0.980	6.371820e+04	5.807694e+04	5.641260e+03
0.990	6.490269e+04	5.933361e+04	5.569081e+03
1.000	6.611825e+04	6.062051e+04	5.497746e+03
1.010	6.736420e+04	6.193695e+04	5.427248e+03
1.020	6.863893e+04	6.328135e+04	5.357578e+03
1.030	6.994080e+04	6.465208e+04	5.288728e+03
1.040	7.126747e+04	6.604678e+04	5.220691e+03
1.050	7.261664e+04	6.746319e+04	5.153459e+03
1.060	7.398535e+04	6.889833e+04	5.087023e+03
1.070	7.537064e+04	7.034926e+04	5.021377e+03
1.080	7.676919e+04	7.181268e+04	4.956512e+03
1.090	7.817826e+04	7.328584e+04	4.892420e+03
1.100	7.959539e+04	7.476629e+04	4.829094e+03
1.110	8.101927e+04	7.625275e+04	4.766527e+03
1.120	8.244912e+04	7.774441e+04	4.704711e+03
1.130	8.388514e+04	7.924150e+04	4.643637e+03
1.140	8.532776e+04	8.074446e+04	4.583300e+03
1.150	8.677814e+04	8.225444e+04	4.523690e+03
1.160	8.823759e+04	8.377279e+04	4.464802e+03
1.170	8.970809e+04	8.530147e+04	4.406627e+03
1.180	9.119181e+04	8.684265e+04	4.349158e+03
1.190	9.269153e+04	8.839914e+04	4.292388e+03
1.200	9.421006e+04	8.997376e+04	4.236309e+03
1.210	9.575046e+04	9.156954e+04	4.180915e+03
1.220	9.731537e+04	9.318918e+04	4.126198e+03
1.230	9.890734e+04	9.483519e+04	4.072151e+03
1.240	1.005282e+05	9.650948e+04	4.018766e+03
1.250	1.021797e+05	9.821368e+04	3.966038e+03
1.260	1.038627e+05	9.994871e+04	3.913959e+03
1.270	1.055777e+05	1.017152e+05	3.862521e+03
1.280	1.073248e+05	1.035131e+05	3.811718e+03
1.290	1.091036e+05	1.053421e+05	3.761544e+03
1.300	1.109133e+05	1.072014e+05	3.711990e+03
1.310	1.127529e+05	1.090899e+05	3.663051e+03
1.320	1.146210e+05	1.110063e+05	3.614720e+03
1.330	1.165160e+05	1.129491e+05	3.566989e+03
1.340	1.184361e+05	1.149162e+05	3.519853e+03
1.350	1.203789e+05	1.169056e+05	3.473304e+03
1.360	1.223421e+05	1.189148e+05	3.427336e+03
1.370	1.243233e+05	1.209414e+05	3.381943e+03
1.380	1.263204e+05	1.229832e+05	3.337118e+03
1.390	1.283316e+05	1.250388e+05	3.292855e+03
1.400	1.303557e+05	1.271065e+05	3.249146e+03
1.410	1.323914e+05	1.291854e+05	3.205987e+03
1.420	1.344376e+05	1.312743e+05	3.163370e+03
1.430	1.364933e+05	1.333720e+05	3.121289e+03
1.440	1.385572e+05	1.354775e+05	3.079739e+03
1.450	1.406286e+05	1.375899e+05	3.038713e+03
1.460	1.427072e+05	1.397090e+05	2.998204e+03
1.470	1.447932e+05	1.418350e+05	2.958208e+03
1.480	1.468876e+05	1.439689e+05	2.918717e+03
1.490	1.489913e+05	1.461116e+05	2.879727e+03
1.500	1.511058e+05	1.482646e+05	2.841230e+03
1.510	1.532324e+05	1.504291e+05	2.803222e+03
1.520	1.553721e+05	1.526064e+05	2.765696e+03
1.530	1.575260e+05	1.547973e+05	2.728646e+03
1.540	1.596950e+05	1.570029e+05	2.692068e+03
1.550	1.618799e+05	1.592239e+05	2.655955e+03
1.560	1.640817e+05	1.614614e+05	2.620302e+03
1.570	1.663013e+05	1.637162e+05	2.585103e+03
1.580	1.685399e+05	1.659896e+05	2.550353e+03
1.590	1.707986e+05	1.682825e+05	2.516047e+03
1.600	1.730785e+05	1.705964e+05	2.482178e+03
1.610	1.753811e+05	1.729323e+05	2.448742e+03
1.620	1.777074e+05	1.752917e+05	2.415734e+03
1.630	1.800586e+05	1.776755e+05	2.383148e+03
1.640	1.824355e+05	1.800845e+05	2.350979e+03
1.650	1.848387e+05	1.825195e+05	2.319221e+03
1.660	1.872685e+05	1.849806e+05	2.287871e+03
1.670	1.897249e+05	1.874679e+05	2.256922e+03
1.680	1.922077e+05	1.899813e+05	2.226371e+03
1.690	1.947167e+05	1.925205e+05	2.196211e+03
1.700	1.972515e+05	1.950851e+05	2.166439e+03
1.710	1.998118e+05	1.976748e+05	2.137048e+03
1.720	2.023975e+05	2.002895e+05	2.108036e+03
1.730	2.050088e+05	2.029294e+05	2.079396e+03
1.740	2.076458e+05	2.055947e+05	2.051125e+03
1.750	2.103088e+05	2.082856e+05	2.023217e+03
1.760	2.129977e+05	2.110021e+05	1.995668e+03
1.770	2.157123e+05	2.137438e+05	1.968474e+03
1.780	2.184516e+05	2.165100e+05	1.941630e+03
1.790	2.212146e+05	2.192995e+05	1.915132e+03
1.800	2.240001e+05	2.221112e+05	1.888975e+03
1.810	2.268072e+05	2.249440e+05	1.863155e+03
1.820	2.296352e+05	2.277976e+05	1.837668e+03
1.830	2.324840e+05	2.306715e+05	1.812509e+03
1.840	2.353535e+05	2.335658e+05	1.787675e+03
1.850	2.382434e+05	2.364803e+05	1.763161e+03
1.860	2.411536e+05	2.394146e+05	1.738964e+03
1.870	2.440831e+05	2.423681e+05	1.715079e+03
1.880	2.470312e+05	2.453397e+05	1.691502e+03
1.890	2.499965e+05	2.483283e+05	1.668229e+03
1.900	2.529782e+05	2.513330e+05	1.645257e+03
1.910	2.559753e+05	2.543527e+05	1.622581e+03
1.920	2.589872e+05	2.573870e+05	1.600199e+03
1.930	2.620133e+05	2.604352e+05	1.578105e+03
1.940	2.650535e+05	2.634972e+05	1.556297e+03
1.950	2.681078e+05	2.665730e+05	1.534770e+03
1.960	2.711761e+05	2.696626e+05	1.513522e+03
1.970	2.742571e+05	2.727646e+05	1.492548e+03
1.980	2.773505e+05	2.758787e+05	1.471846e+03
1.990	2.804568e+05	2.790054e+05	1.451411e+03
2.000	2.835755e+05	2.821443e+05	1.431241e+03
2.010	2.867054e+05	2.852940e+05	1.411331e+03
2.020	2.898457e+05	2.884540e+05	1.391679e+03
2.030	2.929956e+05	2.916234e+05	1.372281e+03
2.040	2.961549e+05	2.948018e+05	1.353134e+03
2.050	2.993232e+05	2.979889e+05	1.334235e+03
2.060	3.024998e+05	3.011842e+05	1.315579e+03
2.070	3.056851e+05	3.043880e+05	1.297165e+03
2.080	3.088796e+05	3.076007e+05	1.278987e+03
2.090	3.120837e+05	3.108226e+05	1.261045e+03
2.100	3.152972e+05	3.140539e+05	1.243333e+03
2.110	3.185204e+05	3.172945e+05	1.225850e+03
2.120	3.217534e+05	3.205448e+05	1.208593e+03
2.130	3.249965e+05	3.238050e+05	1.191557e+03
2.140	3.282497e+05	3.270750e+05	1.174742e+03
2.150	3.315131e+05	3.303550e+05	1.158144e+03
2.160	3.347866e+05	3.336449e+05	1.141760e+03
2.170	3.380704e+05	3.369448e+05	1.125587e+03
2.180	3.413646e+05	3.402549e+05	1.109624e+03
2.190	3.446688e+05	3.435750e+05	1.093867e+03
2.200	3.479838e+05	3.469055e+05	1.078314e+03
2.210	3.513101e+05	3.502471e+05	1.062963e+03
2.220	3.546484e+05	3.536006e+05	1.047809e+03
2.230	3.579995e+05	3.569666e+05	1.032851e+03
2.240	3.613640e+05	3.603459e+05	1.018085e+03
2.250	3.647417e+05	3.637382e+05	1.003510e+03
2.260	3.681329e+05	3.671438e+05	9.891227e+02
2.270	3.715381e+05	3.705632e+05	9.749207e+02
2.280	3.749579e+05	3.739970e+05	9.609016e+02
2.290	3.783927e+05	3.774456e+05	9.470632e+02
2.300	3.818427e+05	3.809093e+05	9.334033e+02
2.310	3.853080e+05	3.843881e+05	9.199198e+02
2.320	3.887886e+05	3.878820e+05	9.066104e+02
2.330	3.922847e+05	3.913913e+05	8.934728e+02
2.340	3.957968e+05	3.949163e+05	8.805048e+02
2.350	3.993249e+05	3.984572e+05	8.677040e+02
2.360	4.028692e+05	4.020141e+05	8.550683e+02
2.370	4.064298e+05	4.055872e+05	8.425956e+02
2.380	4.100062e+05	4.091759e+05	8.302836e+02
2.390	4.135984e+05	4.127803e+05	8.181303e+02
2.400	4.172065e+05	4.164004e+05	8.061336e+02
2.410	4.208305e+05	4.200362e+05	7.942913e+02
2.420	4.244703e+05	4.236877e+05	7.826015e+02
2.430	4.281257e+05	4.273546e+05	7.710623e+02
2.440	4.317966e+05	4.310369e+05	7.596715e+02
2.450	4.354830e+05	4.347346e+05	7.484273e+02
2.460	4.391849e+05	4.384476e+05	7.373277e+02
2.470	4.429014e+05	4.421750e+05	7.263709e+02
2.480	4.466321e+05	4.459165e+05	7.155550e+02
2.490	4.503768e+05	4.496719e+05	7.048781e+02
2.500	4.541351e+05	4.534408e+05	6.943385e+02
2.510	4.579066e+05	4.572227e+05	6.839345e+02
2.520	4.616909e+05	4.610172e+05	6.736643e+02
2.530	4.654875e+05	4.648240e+05	6.635261e+02
2.540	4.692960e+05	4.686425e+05	6.535183e+02
2.550	4.731158e+05	4.724722e+05	6.436391e+02
2.560	4.769464e+05	4.763125e+05	6.338868e+02
2.570	4.807873e+05	4.801631e+05	6.242599e+02
2.580	4.846380e+05	4.840232e+05	6.147564e+02
2.590	4.884977e+05	4.878923e+05	6.053748e+02
2.600	4.923659e+05	4.917698e+05	5.961138e+02
2.610	4.962420e+05	4.956550e+05	5.869716e+02
2.620	5.001252e+05	4.995473e+05	5.779467e+02
2.630	5.040143e+05	5.034452e+05	5.690376e+02
2.640	5.079085e+05	5.073483e+05	5.602428e+02
2.650	5.118073e+05	5.112557e+05	5.515608e+02
2.660	5.157100e+05	5.151670e+05	5.429901e+02
2.670	5.196161e+05	5.190816e+05	5.345292e+02
2.680	5.235251e+05	5.229989e+05	5.261768e+02
2.690	5.274364e+05	5.269185e+05	5.179314e+02
2.700	5.313494e+05	5.308396e+05	5.097917e+02
2.710	5.352637e+05	5.347620e+05	5.017562e+02
2.720	5.391792e+05	5.386853e+05	4.938237e+02
2.730	5.430952e+05	5.426092e+05	4.859927e+02
2.740	5.470113e+05	5.465331e+05	4.782619e+02
2.750	5.509272e+05	5.504565e+05	4.706301e+02
2.760	5.548422e+05	5.543791e+05	4.630958e+02
2.770	5.587560e+05	5.583004e+05	4.556578e+02
2.780	5.626674e+05	5.622191e+05	4.483149e+02
2.790	5.665760e+05	5.661349e+05	4.410659e+02
2.800	5.704812e+05	5.700473e+05	4.339096e+02
2.810	5.743830e+05	5.739561e+05	4.268448e+02
2.820	5.782810e+05	5.778611e+05	4.198704e+02
2.830	5.821751e+05	5.817621e+05	4.129851e+02
2.840	5.860650e+05	5.856588e+05	4.061878e+02
2.850	5.899505e+05	5.895510e+05	3.994774e+02
2.860	5.938314e+05	5.934385e+05	3.928528e+02
2.870	5.977075e+05	5.973212e+05	3.863129e+02
2.880	6.015787e+05	6.011989e+05	3.798565e+02
2.890	6.054451e+05	6.050716e+05	3.734826e+02
2.900	6.093066e+05	6.089394e+05	3.671902e+02
2.910	6.131634e+05	6.128024e+05	3.609781e+02
2.920	6.170157e+05	6.166608e+05	3.548454e+02
2.930	6.208635e+05	6.205147e+05	3.487911e+02
2.940	6.247067e+05	6.243639e+05	3.428141e+02
2.950	6.285454e+05	6.282085e+05	3.369134e+02
2.960	6.323796e+05	6.320485e+05	3.310880e+02
2.970	6.362094e+05	6.358841e+05	3.253370e+02
2.980	6.400348e+05	6.397151e+05	3.196593e+02
2.990	6.438559e+05	6.435418e+05	3.140540e+02
3.000	6.476729e+05	6.473644e+05	3.085202e+02
3.010	6.514861e+05	6.511830e+05	3.030569e+02
3.020	6.552958e+05	6.549981e+05	2.976633e+02
3.030	6.591022e+05	6.588099e+05	2.923384e+02
3.040	6.629058e+05	6.626187e+05	2.870814e+02
3.050	6.667066e+05	6.664247e+05	2.818914e+02
3.060	6.705049e+05	6.702281e+05	2.767674e+02
3.070	6.743009e+05	6.740291e+05	2.717088e+02
3.080	6.780948e+05	6.778281e+05	2.667146e+02
3.090	6.818869e+05	6.816251e+05	2.617840e+02
3.100	6.856776e+05	6.854207e+05	2.569162e+02
3.110	6.894673e+05	6.892152e+05	2.521104e+02
3.120	6.932564e+05	6.930090e+05	2.473657e+02
3.130	6.970454e+05	6.968027e+05	2.426814e+02
3.140	7.008346e+05	7.005966e+05	2.380567e+02
3.150	7.046245e+05	7.043910e+05	2.334908e+02
3.160	7.084154e+05	7.081864e+05	2.289829e+02
3.170	7.122075e+05	7.119830e+05	2.245322e+02
3.180	7.160010e+05	7.157809e+05	2.201381e+02
3.190	7.197963e+05	7.195805e+05	2.157998e+02
3.200	7.235935e+05	7.233819e+05	2.115165e+02
3.210	7.273929e+05	7.271856e+05	2.072877e+02
3.220	7.311949e+05	7.309918e+05	2.031125e+02
3.230	7.349998e+05	7.348008e+05	1.989903e+02
3.240	7.388080e+05	7.386131e+05	1.949205e+02
3.250	7.426199e+05	7.424290e+05	1.909024e+02
3.260	7.464357e+05	7.462488e+05	1.869353e+02
3.270	7.502562e+05	7.500731e+05	1.830187e+02
3.280	7.540817e+05	7.539025e+05	1.791519e+02
3.290	7.579124e+05	7.577371e+05	1.753343e+02
3.300	7.617486e+05	7.615770e+05	1.715651e+02
3.310	7.655904e+05	7.654225e+05	1.678439e+02
3.320	7.694379e+05	7.692737e+05	1.641701e+02
3.330	7.732914e+05	7.731308e+05	1.605429e+02
3.340	7.771504e+05	7.769935e+05	1.569619e+02
3.350	7.810149e+05	7.808615e+05	1.534265e+02
3.360	7.848850e+05	7.847351e+05	1.499360e+02
3.370	7.887610e+05	7.886145e+05	1.464899e+02
3.380	7.926429e+05	7.924998e+05	1.430876e+02
3.390	7.965309e+05	7.963912e+05	1.397287e+02
3.400	8.004253e+05	8.002889e+05	1.364125e+02
3.410	8.043261e+05	8.041930e+05	1.331385e+02
3.420	8.082330e+05	8.081031e+05	1.299062e+02
3.430	8.121461e+05	8.120194e+05	1.267150e+02
3.440	8.160652e+05	8.159416e+05	1.235644e+02
3.450	8.199903e+05	8.198699e+05	1.204539e+02
3.460	8.239215e+05	8.238041e+05	1.173830e+02
3.470	8.278586e+05	8.277442e+05	1.143511e+02
3.480	8.318016e+05	8.316902e+05	1.113577e+02
3.490	8.357505e+05	8.356421e+05	1.084025e+02
3.500	8.397053e+05	8.395999e+05	1.054848e+02
3.510	8.436662e+05	8.435635e+05	1.026042e+02
3.520	8.476329e+05	8.475331e+05	9.976018e+01
3.530	8.516056e+05	8.515086e+05	9.695237e+01
3.540	8.555842e+05	8.554900e+05	9.418027e+01
3.550	8.595687e+05	8.594772e+05	9.144342e+01
3.560	8.635589e+05	8.634702e+05	8.874137e+01
3.570	8.675548e+05	8.674687e+05	8.607369e+01
3.580	8.715562e+05	8.714727e+05	8.343994e+01
3.590	8.755623e+05	8.754814e+05	8.083969e+01
3.600	8.795730e+05	8.794947e+05	7.827253e+01
3.610	8.835883e+05	8.835125e+05	7.573804e+01
3.620	8.876082e+05	8.875350e+05	7.323582e+01
3.630	8.916327e+05	8.915619e+05	7.076546e+01
3.640	8.956615e+05	8.955932e+05	6.832654e+01
3.650	8.996945e+05	8.996286e+05	6.591867e+01
3.660	9.037316e+05	9.036680e+05	6.354146e+01
3.670	9.077724e+05	9.077113e+05	6.119451e+01
3.680	9.118170e+05	9.117581e+05	5.887745e+01
3.690	9.158650e+05	9.158084e+05	5.658989e+01
3.700	9.199163e+05	9.198619e+05	5.433147e+01
3.710	9.239707e+05	9.239186e+05	5.210182e+01
3.720	9.280281e+05	9.279782e+05	4.990058e+01
3.730	9.320883e+05	9.320406e+05	4.772738e+01
3.740	9.361512e+05	9.361056e+05	4.558188e+01
3.750	9.402166e+05	9.401732e+05	4.346372e+01
3.760	9.442844e+05	9.442430e+05	4.137257e+01
3.770	9.483542e+05	9.483149e+05	3.930807e+01
3.780	9.524259e+05	9.523887e+05	3.726991e+01
3.790	9.564993e+05	9.564640e+05	3.525774e+01
3.800	9.605740e+05	9.605407e+05	3.327124e+01
3.810	9.646498e+05	9.646185e+05	3.131009e+01
3.820	9.687265e+05	9.686971e+05	2.937397e+01
3.830	9.728039e+05	9.727765e+05	2.746256e+01
3.840	9.768817e+05	9.768561e+05	2.557556e+01
3.850	9.809597e+05	9.809360e+05	2.371265e+01
3.860	9.850377e+05	9.850158e+05	2.187354e+01
3.870	9.891154e+05	9.890953e+05	2.005793e+01
3.880	9.931925e+05	9.931743e+05	1.826552e+01
3.890	9.972689e+05	9.972524e+05	1.649603e+01
3.900	1.001344e+06	1.001330e+06	1.474916e+01
3.910	1.005418e+06	1.005405e+06	1.302463e+01
3.920	1.009491e+06	1.009480e+06	1.132216e+01
3.930	1.013561e+06	1.013551e+06	9.641476e+00
3.940	1.017627e+06	1.017619e+06	7.982307e+00
3.950	1.021690e+06	1.021683e+06	6.344388e+00
3.960	1.025749e+06	1.025744e+06	4.727457e+00
3.970	1.029803e+06	1.029800e+06	3.131253e+00
3.980	1.033854e+06	1.033852e+06	1.555519e+00
3.990	1.037901e+06	1.037899e+06	1.535555e+00
4.000	1.041943e+06	1.041942e+06	1.515840e+00
4.010	1.045980e+06	1.045979e+06	1.496371e+00
4.020	1.050012e+06	1.050011e+06	1.477144e+00
4.030	1.054039e+06	1.054038e+06	1.458157e+00
4.040	1.058060e+06	1.058058e+06	1.439407e+00
4.050	1.062075e+06	1.062073e+06	1.420891e+00
4.060	1.066083e+06	1.066082e+06	1.402605e+00
4.070	1.070085e+06	1.070084e+06	1.384548e+00
4.080	1.074081e+06	1.074080e+06	1.366717e+00
4.090	1.078070e+06	1.078069e+06	1.349108e+00
4.100	1.082052e+06	1.082051e+06	1.331718e+00
4.110	1.086027e+06	1.086025e+06	1.314546e+00
4.120	1.089994e+06	1.089993e+06	1.297589e+00
4.130	1.093954e+06	1.093953e+06	1.280844e+00
4.140	1.097906e+06	1.097905e+06	1.264307e+00
4.150	1.101851e+06	1.101849e+06	1.247978e+00
4.160	1.105787e+06	1.105786e+06	1.231853e+00
4.170	1.109715e+06	1.109714e+06	1.215929e+00
4.180	1.113635e+06	1.113633e+06	1.200204e+00
4.190	1.117548e+06	1.117547e+06	1.184680e+00
4.200	1.121455e+06	1.121454e+06	1.169356e+00
4.210	1.125356e+06	1.125355e+06	1.154228e+00
4.220	1.129251e+06	1.129250e+06	1.139291e+00
4.230	1.133139e+06	1.133137e+06	1.124544e+00
4.240	1.137020e+06	1.137018e+06	1.109984e+00
4.250	1.140894e+06	1.140893e+06	1.095608e+00
4.260	1.144761e+06	1.144760e+06	1.081413e+00
4.270	1.148621e+06	1.148620e+06	1.067397e+00
4.280	1.152474e+06	1.152473e+06	1.053558e+00
4.290	1.156319e+06	1.156318e+06	1.039893e+00
4.300	1.160157e+06	1.160156e+06	1.026400e+00
4.310	1.163988e+06	1.163987e+06	1.013078e+00
4.320	1.167811e+06	1.167810e+06	9.999230e-01
4.330	1.171626e+06	1.171625e+06	9.869336e-01
4.340	1.175434e+06	1.175433e+06	9.741078e-01
4.350	1.179234e+06	1.179233e+06	9.614435e-01
4.360	1.183025e+06	1.183024e+06	9.489385e-01
4.370	1.186809e+06	1.186808e+06	9.365909e-01
4.380	1.190585e+06	1.190584e+06	9.243987e-01
4.390	1.194352e+06	1.194351e+06	9.123598e-01
4.400	1.198110e+06	1.198109e+06	9.004743e-01
4.410	1.201859e+06	1.201858e+06	8.887416e-01
4.420	1.205599e+06	1.205598e+06	8.771593e-01
4.430	1.209329e+06	1.209328e+06	8.657246e-01
4.440	1.213050e+06	1.213049e+06	8.544353e-01
4.450	1.216761e+06	1.216760e+06	8.432893e-01
4.460	1.220463e+06	1.220462e+06	8.322847e-01
4.470	1.224155e+06	1.224154e+06	8.214196e-01
4.480	1.227837e+06	1.227836e+06	8.106920e-01
4.490	1.231509e+06	1.231509e+06	8.001002e-01
4.500	1.235172e+06	1.235171e+06	7.896424e-01
4.510	1.238825e+06	1.238824e+06	7.793169e-01
4.520	1.242468e+06	1.242467e+06	7.691219e-01
4.530	1.246101e+06	1.246101e+06	7.590558e-01
4.540	1.249725e+06	1.249724e+06	7.491169e-01
4.550	1.253338e+06	1.253338e+06	7.393036e-01
4.560	1.256942e+06	1.256941e+06	7.296142e-01
4.570	1.260536e+06	1.260535e+06	7.200473e-01
4.580	1.264120e+06	1.264119e+06	7.106004e-01
4.590	1.267695e+06	1.267694e+06	7.012706e-01
4.600	1.271262e+06	1.271261e+06	6.920559e-01
4.610	1.274819e+06	1.274819e+06	6.829559e-01
4.620	1.278368e+06	1.278368e+06	6.739695e-01
4.630	1.281909e+06	1.281908e+06	6.650955e-01
4.640	1.285440e+06	1.285439e+06	6.563328e-01
4.650	1.288962e+06	1.288962e+06	6.476799e-01
4.660	1.292476e+06	1.292475e+06	6.391356e-01
4.670	1.295981e+06	1.295980e+06	6.306986e-01
4.680	1.299477e+06	1.299476e+06	6.223677e-01
4.690	1.302964e+06	1.302963e+06	6.141417e-01
4.700	1.306442e+06	1.306441e+06	6.060192e-01
4.710	1.309911e+06	1.309911e+06	5.979990e-01
4.720	1.313372e+06	1.313371e+06	5.900798e-01
4.730	1.316824e+06	1.316823e+06	5.822605e-01
4.740	1.320267e+06	1.320266e+06	5.745399e-01
4.750	1.323701e+06	1.323701e+06	5.669168e-01
4.760	1.327127e+06	1.327126e+06	5.593899e-01
4.770	1.330543e+06	1.330543e+06	5.519580e-01
4.780	1.333951e+06	1.333951e+06	5.446201e-01
4.790	1.337351e+06	1.337350e+06	5.373751e-01
4.800	1.340741e+06	1.340741e+06	5.302218e-01
4.810	1.344123e+06	1.344122e+06	5.231589e-01
4.820	1.347496e+06	1.347496e+06	5.161855e-01
4.830	1.350861e+06	1.350860e+06	5.093005e-01
4.840	1.354217e+06	1.354216e+06	5.025027e-01
4.850	1.357564e+06	1.357563e+06	4.957912e-01
4.860	1.360903e+06	1.360902e+06	4.891649e-01
4.870	1.364233e+06	1.364232e+06	4.826226e-01
4.880	1.367555e+06	1.367554e+06	4.761634e-01
4.890	1.370868e+06	1.370867e+06	4.697864e-01
4.900	1.374173e+06	1.374172e+06	4.634904e-01
4.910	1.377469e+06	1.377468e+06	4.572745e-01
4.920	1.380757e+06	1.380756e+06	4.511376e-01
4.930	1.384036e+06	1.384036e+06	4.450790e-01
4.940	1.387307e+06	1.387307e+06	4.390975e-01
4.950	1.390570e+06	1.390570e+06	4.331923e-01
4.960	1.393825e+06	1.393824e+06	4.273623e-01
4.970	1.397071e+06	1.397071e+06	4.216067e-01
4.980	1.400309e+06	1.400309e+06	4.159247e-01
