a_i  	N_t         	N_i         	N_p         
1.180	1.114258e+05	1.082034e+05	3.222422e+03
1.190	1.131636e+05	1.099877e+05	3.175853e+03
1.200	1.149190e+05	1.117890e+05	3.129946e+03
1.210	1.166906e+05	1.136059e+05	3.084693e+03
1.220	1.184767e+05	1.154367e+05	3.040084e+03
1.230	1.202758e+05	1.172797e+05	2.996110e+03
1.240	1.220859e+05	1.191332e+05	2.952762e+03
1.250	1.239053e+05	1.209953e+05	2.910031e+03
1.260	1.257320e+05	1.228641e+05	2.867910e+03
1.270	1.275643e+05	1.247380e+05	2.826389e+03
1.280	1.294006e+05	1.266152e+05	2.785459e+03
1.290	1.312395e+05	1.284944e+05	2.745113e+03
1.300	1.330800e+05	1.303747e+05	2.705343e+03
1.310	1.349214e+05	1.322552e+05	2.666139e+03
1.320	1.367633e+05	1.341358e+05	2.627495e+03
1.330	1.386056e+05	1.360162e+05	2.589401e+03
1.340	1.404481e+05	1.378963e+05	2.551851e+03
1.350	1.422907e+05	1.397759e+05	2.514837e+03
1.360	1.441331e+05	1.416547e+05	2.478350e+03
1.370	1.459753e+05	1.435329e+05	2.442384e+03
1.380	1.478175e+05	1.454106e+05	2.406930e+03
1.390	1.496606e+05	1.472886e+05	2.371983e+03
1.400	1.515053e+05	1.491678e+05	2.337534e+03
1.410	1.533527e+05	1.510491e+05	2.303575e+03
1.420	1.552034e+05	1.529333e+05	2.270102e+03
1.430	1.570580e+05	1.548209e+05	2.237105e+03
1.440	1.589167e+05	1.567121e+05	2.204579e+03
1.450	1.607798e+05	1.586072e+05	2.172516e+03
1.460	1.626475e+05	1.605066e+05	2.140910e+03
1.470	1.645208e+05	1.624110e+05	2.109754e+03
1.480	1.664004e+05	1.643213e+05	2.079042e+03
1.490	1.682874e+05	1.662387e+05	2.048768e+03
1.500	1.701829e+05	1.681640e+05	2.018925e+03
1.510	1.720875e+05	1.700980e+05	1.989506e+03
1.520	1.740017e+05	1.720412e+05	1.960506e+03
1.530	1.759257e+05	1.739938e+05	1.931919e+03
1.540	1.778594e+05	1.759556e+05	1.903738e+03
1.550	1.798026e+05	1.779266e+05	1.875958e+03
1.560	1.817553e+05	1.799067e+05	1.848572e+03
1.570	1.837173e+05	1.818957e+05	1.821575e+03
1.580	1.856885e+05	1.838936e+05	1.794961e+03
1.590	1.876692e+05	1.859005e+05	1.768726e+03
1.600	1.896594e+05	1.879165e+05	1.742862e+03
1.610	1.916594e+05	1.899421e+05	1.717366e+03
1.620	1.936695e+05	1.919773e+05	1.692231e+03
1.630	1.956898e+05	1.940223e+05	1.667453e+03
1.640	1.977203e+05	1.960773e+05	1.643026e+03
1.650	1.997608e+05	1.981419e+05	1.618944e+03
1.660	2.018109e+05	2.002157e+05	1.595204e+03
1.670	2.038701e+05	2.022983e+05	1.571800e+03
1.680	2.059377e+05	2.043889e+05	1.548727e+03
1.690	2.080129e+05	2.064869e+05	1.525980e+03
1.700	2.100951e+05	2.085915e+05	1.503555e+03
1.710	2.121837e+05	2.107022e+05	1.481447e+03
1.720	2.142784e+05	2.128188e+05	1.459650e+03
1.730	2.163793e+05	2.149412e+05	1.438162e+03
1.740	2.184866e+05	2.170696e+05	1.416976e+03
1.750	2.206003e+05	2.192042e+05	1.396090e+03
1.760	2.227206e+05	2.213451e+05	1.375497e+03
1.770	2.248471e+05	2.234919e+05	1.355195e+03
1.780	2.269792e+05	2.256441e+05	1.335179e+03
1.790	2.291159e+05	2.278004e+05	1.315444e+03
1.800	2.312560e+05	2.299600e+05	1.295987e+03
1.810	2.333989e+05	2.321221e+05	1.276803e+03
1.820	2.355443e+05	2.342864e+05	1.257889e+03
1.830	2.376920e+05	2.364528e+05	1.239240e+03
1.840	2.398425e+05	2.386216e+05	1.220853e+03
1.850	2.419957e+05	2.407929e+05	1.202724e+03
1.860	2.441516e+05	2.429667e+05	1.184849e+03
1.870	2.463098e+05	2.451425e+05	1.167224e+03
1.880	2.484696e+05	2.473197e+05	1.149847e+03
1.890	2.506301e+05	2.494974e+05	1.132712e+03
1.900	2.527908e+05	2.516750e+05	1.115817e+03
1.910	2.549510e+05	2.538519e+05	1.099158e+03
1.920	2.571105e+05	2.560278e+05	1.082732e+03
1.930	2.592691e+05	2.582025e+05	1.066535e+03
1.940	2.614267e+05	2.603761e+05	1.050564e+03
1.950	2.635834e+05	2.625486e+05	1.034816e+03
1.960	2.657392e+05	2.647199e+05	1.019288e+03
1.970	2.678940e+05	2.668901e+05	1.003976e+03
1.980	2.700480e+05	2.690591e+05	9.888767e+02
1.990	2.722009e+05	2.712270e+05	9.739880e+02
2.000	2.743526e+05	2.733933e+05	9.593064e+02
2.010	2.765024e+05	2.755576e+05	9.448289e+02
2.020	2.786497e+05	2.777191e+05	9.305526e+02
2.030	2.807938e+05	2.798774e+05	9.164744e+02
2.040	2.829346e+05	2.820320e+05	9.025915e+02
2.050	2.850717e+05	2.841828e+05	8.889011e+02
2.060	2.872047e+05	2.863293e+05	8.754001e+02
2.070	2.893340e+05	2.884719e+05	8.620857e+02
2.080	2.914598e+05	2.906109e+05	8.489552e+02
2.090	2.935824e+05	2.927464e+05	8.360060e+02
2.100	2.957016e+05	2.948784e+05	8.232352e+02
2.110	2.978176e+05	2.970070e+05	8.106404e+02
2.120	2.999303e+05	2.991321e+05	7.982191e+02
2.130	3.020396e+05	3.012537e+05	7.859687e+02
2.140	3.041455e+05	3.033716e+05	7.738869e+02
2.150	3.062475e+05	3.054855e+05	7.619713e+02
2.160	3.083455e+05	3.075953e+05	7.502195e+02
2.170	3.104391e+05	3.097004e+05	7.386295e+02
2.180	3.125281e+05	3.118009e+05	7.271989e+02
2.190	3.146124e+05	3.138965e+05	7.159256e+02
2.200	3.166922e+05	3.159874e+05	7.048074e+02
2.210	3.187677e+05	3.180739e+05	6.938417e+02
2.220	3.208392e+05	3.201562e+05	6.830263e+02
2.230	3.229070e+05	3.222346e+05	6.723591e+02
2.240	3.249712e+05	3.243093e+05	6.618378e+02
2.250	3.270315e+05	3.263801e+05	6.514603e+02
2.260	3.290879e+05	3.284467e+05	6.412245e+02
2.270	3.311404e+05	3.305093e+05	6.311284e+02
2.280	3.331892e+05	3.325681e+05	6.211700e+02
2.290	3.352344e+05	3.346231e+05	6.113475e+02
2.300	3.372760e+05	3.366744e+05	6.016590e+02
2.310	3.393139e+05	3.387218e+05	5.921027e+02
2.320	3.413480e+05	3.407653e+05	5.826768e+02
2.330	3.433783e+05	3.428050e+05	5.733794e+02
2.340	3.454051e+05	3.448409e+05	5.642087e+02
2.350	3.474283e+05	3.468731e+05	5.551628e+02
2.360	3.494480e+05	3.489017e+05	5.462399e+02
2.370	3.514642e+05	3.509267e+05	5.374384e+02
2.380	3.534770e+05	3.529482e+05	5.287564e+02
2.390	3.554864e+05	3.549662e+05	5.201923e+02
2.400	3.574925e+05	3.569808e+05	5.117443e+02
2.410	3.594955e+05	3.589921e+05	5.034109e+02
2.420	3.614954e+05	3.610002e+05	4.951903e+02
2.430	3.634922e+05	3.630051e+05	4.870810e+02
2.440	3.654861e+05	3.650070e+05	4.790815e+02
2.450	3.674771e+05	3.670059e+05	4.711901e+02
2.460	3.694655e+05	3.690021e+05	4.634053e+02
2.470	3.714509e+05	3.709952e+05	4.557256e+02
2.480	3.734335e+05	3.729854e+05	4.481495e+02
2.490	3.754133e+05	3.749726e+05	4.406756e+02
2.500	3.773902e+05	3.769569e+05	4.333025e+02
2.510	3.793644e+05	3.789384e+05	4.260288e+02
2.520	3.813359e+05	3.809170e+05	4.188531e+02
2.530	3.833047e+05	3.828929e+05	4.117740e+02
2.540	3.852710e+05	3.848662e+05	4.047902e+02
2.550	3.872348e+05	3.868369e+05	3.979004e+02
2.560	3.891961e+05	3.888050e+05	3.911032e+02
2.570	3.911551e+05	3.907707e+05	3.843974e+02
2.580	3.931117e+05	3.927339e+05	3.777815e+02
2.590	3.950659e+05	3.946947e+05	3.712545e+02
2.600	3.970178e+05	3.966530e+05	3.648150e+02
2.610	3.989673e+05	3.986088e+05	3.584618e+02
2.620	4.009144e+05	4.005622e+05	3.521938e+02
2.630	4.028589e+05	4.025129e+05	3.460097e+02
2.640	4.048006e+05	4.044607e+05	3.399084e+02
2.650	4.067397e+05	4.064058e+05	3.338887e+02
2.660	4.086760e+05	4.083480e+05	3.279494e+02
2.670	4.106095e+05	4.102874e+05	3.220895e+02
2.680	4.125403e+05	4.122240e+05	3.163079e+02
2.690	4.144683e+05	4.141577e+05	3.106034e+02
2.700	4.163935e+05	4.160885e+05	3.049750e+02
2.710	4.183159e+05	4.180165e+05	2.994217e+02
2.720	4.202354e+05	4.199414e+05	2.939424e+02
2.730	4.221520e+05	4.218635e+05	2.885361e+02
2.740	4.240656e+05	4.237824e+05	2.832018e+02
2.750	4.259762e+05	4.256983e+05	2.779384e+02
2.760	4.278838e+05	4.276110e+05	2.727450e+02
2.770	4.297881e+05	4.295205e+05	2.676207e+02
2.780	4.316889e+05	4.314264e+05	2.625643e+02
2.790	4.335863e+05	4.333287e+05	2.575752e+02
2.800	4.354802e+05	4.352276e+05	2.526523e+02
2.810	4.373707e+05	4.371229e+05	2.477947e+02
2.820	4.392578e+05	4.390148e+05	2.430017e+02
2.830	4.411414e+05	4.409032e+05	2.382722e+02
2.840	4.430214e+05	4.427878e+05	2.336053e+02
2.850	4.448977e+05	4.446687e+05	2.290004e+02
2.860	4.467702e+05	4.465458e+05	2.244564e+02
2.870	4.486387e+05	4.484188e+05	2.199726e+02
2.880	4.505033e+05	4.502877e+05	2.155481e+02
2.890	4.523637e+05	4.521525e+05	2.111822e+02
2.900	4.542201e+05	4.540132e+05	2.068741e+02
2.910	4.560725e+05	4.558699e+05	2.026229e+02
2.920	4.579209e+05	4.577225e+05	1.984279e+02
2.930	4.597654e+05	4.595711e+05	1.942883e+02
2.940	4.616058e+05	4.614156e+05	1.902035e+02
2.950	4.634421e+05	4.632559e+05	1.861725e+02
2.960	4.652741e+05	4.650919e+05	1.821948e+02
2.970	4.671017e+05	4.669235e+05	1.782695e+02
2.980	4.689248e+05	4.687504e+05	1.743959e+02
2.990	4.707433e+05	4.705727e+05	1.705734e+02
3.000	4.725570e+05	4.723902e+05	1.668011e+02
3.010	4.743660e+05	4.742029e+05	1.630786e+02
3.020	4.761703e+05	4.760109e+05	1.594050e+02
3.030	4.779699e+05	4.778141e+05	1.557798e+02
3.040	4.797648e+05	4.796126e+05	1.522022e+02
3.050	4.815547e+05	4.814061e+05	1.486716e+02
3.060	4.833397e+05	4.831946e+05	1.451874e+02
3.070	4.851196e+05	4.849779e+05	1.417490e+02
3.080	4.868943e+05	4.867559e+05	1.383558e+02
3.090	4.886636e+05	4.885286e+05	1.350071e+02
3.100	4.904276e+05	4.902959e+05	1.317023e+02
3.110	4.921864e+05	4.920579e+05	1.284409e+02
3.120	4.939401e+05	4.938149e+05	1.252223e+02
3.130	4.956887e+05	4.955667e+05	1.220458e+02
3.140	4.974323e+05	4.973134e+05	1.189109e+02
3.150	4.991708e+05	4.990550e+05	1.158170e+02
3.160	5.009041e+05	5.007913e+05	1.127636e+02
3.170	5.026322e+05	5.025224e+05	1.097502e+02
3.180	5.043548e+05	5.042481e+05	1.067761e+02
3.190	5.060720e+05	5.059681e+05	1.038408e+02
3.200	5.077835e+05	5.076826e+05	1.009439e+02
3.210	5.094894e+05	5.093913e+05	9.808485e+01
3.220	5.111895e+05	5.110942e+05	9.526307e+01
3.230	5.128838e+05	5.127913e+05	9.247812e+01
3.240	5.145723e+05	5.144826e+05	8.972953e+01
3.250	5.162551e+05	5.161681e+05	8.701683e+01
3.260	5.179323e+05	5.178480e+05	8.433954e+01
3.270	5.196041e+05	5.195224e+05	8.169722e+01
3.280	5.212706e+05	5.211915e+05	7.908939e+01
3.290	5.229318e+05	5.228552e+05	7.651561e+01
3.300	5.245875e+05	5.245135e+05	7.397542e+01
3.310	5.262378e+05	5.261663e+05	7.146839e+01
3.320	5.278824e+05	5.278134e+05	6.899407e+01
3.330	5.295213e+05	5.294548e+05	6.655203e+01
3.340	5.311542e+05	5.310901e+05	6.414186e+01
3.350	5.327809e+05	5.327191e+05	6.176314e+01
3.360	5.344013e+05	5.343419e+05	5.941544e+01
3.370	5.360156e+05	5.359585e+05	5.709836e+01
3.380	5.376236e+05	5.375688e+05	5.481151e+01
3.390	5.392255e+05	5.391729e+05	5.255448e+01
3.400	5.408214e+05	5.407710e+05	5.032688e+01
3.410	5.424112e+05	5.423631e+05	4.812833e+01
3.420	5.439950e+05	5.439491e+05	4.595845e+01
3.430	5.455728e+05	5.455290e+05	4.381685e+01
3.440	5.471445e+05	5.471028e+05	4.170315e+01
3.450	5.487102e+05	5.486706e+05	3.961698e+01
3.460	5.502697e+05	5.502321e+05	3.755798e+01
3.470	5.518231e+05	5.517876e+05	3.552577e+01
3.480	5.533703e+05	5.533367e+05	3.352001e+01
3.490	5.549112e+05	5.548796e+05	3.154035e+01
3.500	5.564459e+05	5.564163e+05	2.958645e+01
3.510	5.579743e+05	5.579466e+05	2.765796e+01
3.520	5.594964e+05	5.594706e+05	2.575455e+01
3.530	5.610122e+05	5.609883e+05	2.387589e+01
3.540	5.625217e+05	5.624997e+05	2.202166e+01
3.550	5.640251e+05	5.640049e+05	2.019154e+01
3.560	5.655223e+05	5.655039e+05	1.838521e+01
3.570	5.670133e+05	5.669967e+05	1.660236e+01
3.580	5.684983e+05	5.684835e+05	1.484268e+01
3.590	5.699771e+05	5.699640e+05	1.310587e+01
3.600	5.714497e+05	5.714383e+05	1.139164e+01
3.610	5.729163e+05	5.729066e+05	9.699701e+00
3.620	5.743769e+05	5.743689e+05	8.029756e+00
3.630	5.758316e+05	5.758252e+05	6.381519e+00
3.640	5.772804e+05	5.772756e+05	4.754704e+00
3.650	5.787233e+05	5.787202e+05	3.149029e+00
3.660	5.801603e+05	5.801588e+05	1.564219e+00
3.670	5.815931e+05	5.815915e+05	1.543895e+00
3.680	5.830200e+05	5.830184e+05	1.523836e+00
3.690	5.844410e+05	5.844395e+05	1.504038e+00
3.700	5.858563e+05	5.858548e+05	1.484497e+00
3.710	5.872657e+05	5.872643e+05	1.465210e+00
3.720	5.886694e+05	5.886680e+05	1.446174e+00
3.730	5.900674e+05	5.900659e+05	1.427384e+00
3.740	5.914595e+05	5.914581e+05	1.408838e+00
3.750	5.928459e+05	5.928445e+05	1.390532e+00
3.760	5.942266e+05	5.942252e+05	1.372463e+00
3.770	5.956015e+05	5.956001e+05	1.354628e+00
3.780	5.969707e+05	5.969694e+05	1.337023e+00
3.790	5.983342e+05	5.983329e+05	1.319646e+00
3.800	5.996921e+05	5.996908e+05	1.302494e+00
3.810	6.010444e+05	6.010431e+05	1.285563e+00
3.820	6.023910e+05	6.023897e+05	1.268851e+00
3.830	6.037321e+05	6.037308e+05	1.252354e+00
3.840	6.050675e+05	6.050663e+05	1.236070e+00
3.850	6.063975e+05	6.063963e+05	1.219996e+00
3.860	6.077219e+05	6.077207e+05	1.204129e+00
3.870	6.090409e+05	6.090397e+05	1.188467e+00
3.880	6.103544e+05	6.103532e+05	1.173006e+00
3.890	6.116625e+05	6.116613e+05	1.157745e+00
3.900	6.129651e+05	6.129640e+05	1.142679e+00
3.910	6.142624e+05	6.142612e+05	1.127808e+00
3.920	6.155542e+05	6.155531e+05	1.113128e+00
3.930	6.168402e+05	6.168391e+05	1.098635e+00
3.940	6.181202e+05	6.181191e+05	1.084325e+00
3.950	6.193943e+05	6.193932e+05	1.070197e+00
3.960	6.206624e+05	6.206613e+05	1.056248e+00
3.970	6.219246e+05	6.219235e+05	1.042478e+00
3.980	6.231809e+05	6.231799e+05	1.028883e+00
3.990	6.244314e+05	6.244304e+05	1.015462e+00
4.000	6.256761e+05	6.256751e+05	1.002212e+00
4.010	6.269150e+05	6.269140e+05	9.891317e-01
4.020	6.281481e+05	6.281471e+05	9.762183e-01
4.030	6.293754e+05	6.293744e+05	9.634700e-01
4.040	6.305970e+05	6.305961e+05	9.508847e-01
4.050	6.318129e+05	6.318120e+05	9.384601e-01
4.060	6.330232e+05	6.330222e+05	9.261944e-01
4.070	6.342278e+05	6.342268e+05	9.140855e-01
4.080	6.354267e+05	6.354258e+05	9.021315e-01
4.090	6.366201e+05	6.366192e+05	8.903302e-01
4.100	6.378079e+05	6.378070e+05	8.786798e-01
4.110	6.389902e+05	6.389893e+05	8.671784e-01
4.120	6.401669e+05	6.401661e+05	8.558241e-01
4.130	6.413382e+05	6.413373e+05	8.446149e-01
4.140	6.425040e+05	6.425031e+05	8.335490e-01
4.150	6.436643e+05	6.436635e+05	8.226247e-01
4.160	6.448193e+05	6.448184e+05	8.118400e-01
4.170	6.459688e+05	6.459680e+05	8.011931e-01
4.180	6.471129e+05	6.471121e+05	7.906824e-01
4.190	6.482527e+05	6.482520e+05	7.803085e-01
4.200	6.493882e+05	6.493874e+05	7.700709e-01
4.210	6.505193e+05	6.505186e+05	7.599666e-01
4.220	6.516462e+05	6.516454e+05	7.499932e-01
4.230	6.527688e+05	6.527680e+05	7.401488e-01
4.240	6.538871e+05	6.538864e+05	7.304316e-01
4.250	6.550012e+05	6.550005e+05	7.208396e-01
4.260	6.561112e+05	6.561105e+05	7.113713e-01
4.270	6.572169e+05	6.572162e+05	7.020248e-01
4.280	6.583185e+05	6.583178e+05	6.927987e-01
4.290	6.594160e+05	6.594153e+05	6.836911e-01
4.300	6.605093e+05	6.605086e+05	6.747006e-01
4.310	6.615986e+05	6.615979e+05	6.658257e-01
4.320	6.626838e+05	6.626831e+05	6.570647e-01
4.330	6.637649e+05	6.637643e+05	6.484162e-01
4.340	6.648421e+05	6.648414e+05	6.398788e-01
4.350	6.659152e+05	6.659146e+05	6.314509e-01
4.360	6.669844e+05	6.669837e+05	6.231311e-01
4.370	6.680495e+05	6.680489e+05	6.149181e-01
4.380	6.691108e+05	6.691102e+05	6.068104e-01
4.390	6.701682e+05	6.701676e+05	5.988066e-01
4.400	6.712215e+05	6.712209e+05	5.909067e-01
4.410	6.722708e+05	6.722702e+05	5.831103e-01
4.420	6.733161e+05	6.733155e+05	5.754156e-01
4.430	6.743573e+05	6.743568e+05	5.678207e-01
4.440	6.753946e+05	6.753940e+05	5.603242e-01
4.450	6.764279e+05	6.764273e+05	5.529246e-01
4.460	6.774572e+05	6.774567e+05	5.456206e-01
4.470	6.784827e+05	6.784821e+05	5.384108e-01
4.480	6.795042e+05	6.795037e+05	5.312939e-01
4.490	6.805218e+05	6.805213e+05	5.242687e-01
4.500	6.815356e+05	6.815351e+05	5.173340e-01
4.510	6.825456e+05	6.825450e+05	5.104886e-01
4.520	6.835517e+05	6.835512e+05	5.037312e-01
4.530	6.845540e+05	6.845535e+05	4.970608e-01
4.540	6.855525e+05	6.855521e+05	4.904762e-01
4.550	6.865473e+05	6.865468e+05	4.839761e-01
4.560	6.875384e+05	6.875379e+05	4.775597e-01
4.570	6.885257e+05	6.885252e+05	4.712257e-01
4.580	6.895095e+05	6.895090e+05	4.649727e-01
4.590	6.904899e+05	6.904895e+05	4.587986e-01
4.600	6.914670e+05	6.914666e+05	4.527022e-01
4.610	6.924408e+05	6.924404e+05	4.466831e-01
4.620	6.934114e+05	6.934109e+05	4.407405e-01
4.630	6.943786e+05	6.943782e+05	4.348736e-01
4.640	6.953427e+05	6.953422e+05	4.290815e-01
4.650	6.963035e+05	6.963031e+05	4.233633e-01
4.660	6.972611e+05	6.972606e+05	4.177181e-01
4.670	6.982155e+05	6.982150e+05	4.121450e-01
4.680	6.991667e+05	6.991663e+05	4.066433e-01
4.690	7.001147e+05	7.001143e+05	4.012119e-01
4.700	7.010596e+05	7.010592e+05	3.958500e-01
4.710	7.020014e+05	7.020010e+05	3.905567e-01
4.720	7.029401e+05	7.029397e+05	3.853312e-01
4.730	7.038756e+05	7.038753e+05	3.801728e-01
4.740	7.048081e+05	7.048077e+05	3.750804e-01
4.750	7.057375e+05	7.057372e+05	3.700534e-01
4.760	7.066639e+05	7.066635e+05	3.650908e-01
4.770	7.075872e+05	7.075868e+05	3.601920e-01
4.780	7.085075e+05	7.085071e+05	3.553560e-01
4.790	7.094248e+05	7.094244e+05	3.505821e-01
4.800	7.103391e+05	7.103387e+05	3.458696e-01
4.810	7.112504e+05	7.112500e+05	3.412176e-01
4.820	7.121587e+05	7.121584e+05	3.366255e-01
4.830	7.130641e+05	7.130638e+05	3.320925e-01
4.840	7.139666e+05	7.139662e+05	3.276177e-01
4.850	7.148661e+05	7.148658e+05	3.232005e-01
4.860	7.157627e+05	7.157624e+05	3.188403e-01
4.870	7.166565e+05	7.166561e+05	3.145362e-01
4.880	7.175473e+05	7.175470e+05	3.102875e-01
4.890	7.184353e+05	7.184350e+05	3.060937e-01
4.900	7.193204e+05	7.193201e+05	3.019539e-01
4.910	7.202027e+05	7.202024e+05	2.978676e-01
4.920	7.210821e+05	7.210818e+05	2.938339e-01
4.930	7.219587e+05	7.219584e+05	2.898524e-01
4.940	7.228325e+05	7.228323e+05	2.859223e-01
4.950	7.237035e+05	7.237033e+05	2.820430e-01
4.960	7.245718e+05	7.245715e+05	2.782138e-01
4.970	7.254373e+05	7.254370e+05	2.744342e-01
4.980	7.263000e+05	7.262997e+05	2.707034e-01
