a_i  	N_t         	N_i         	N_p         
0.560	1.382841e+05	1.151183e+05	2.316578e+04
0.570	1.420032e+05	1.191726e+05	2.283052e+04
0.580	1.457851e+05	1.232858e+05	2.249930e+04
0.590	1.496150e+05	1.274429e+05	2.217208e+04
0.600	1.534809e+05	1.316320e+05	2.184883e+04
0.610	1.573750e+05	1.358454e+05	2.152953e+04
0.620	1.612957e+05	1.400815e+05	2.121415e+04
0.630	1.652462e+05	1.443435e+05	2.090265e+04
0.640	1.692340e+05	1.486389e+05	2.059502e+04
0.650	1.732682e+05	1.529770e+05	2.029123e+04
0.660	1.773594e+05	1.573682e+05	1.999125e+04
0.670	1.815168e+05	1.618217e+05	1.969505e+04
0.680	1.857485e+05	1.663459e+05	1.940262e+04
0.690	1.900605e+05	1.709466e+05	1.911392e+04
0.700	1.944582e+05	1.756293e+05	1.882893e+04
0.710	1.989460e+05	1.803984e+05	1.854763e+04
0.720	2.035278e+05	1.852578e+05	1.826998e+04
0.730	2.082058e+05	1.902098e+05	1.799597e+04
0.740	2.129803e+05	1.952547e+05	1.772556e+04
0.750	2.178495e+05	2.003907e+05	1.745874e+04
0.760	2.228102e+05	2.056148e+05	1.719546e+04
0.770	2.278592e+05	2.109234e+05	1.693571e+04
0.780	2.329929e+05	2.163135e+05	1.667946e+04
0.790	2.382086e+05	2.217819e+05	1.642668e+04
0.800	2.435026e+05	2.273253e+05	1.617734e+04
0.810	2.488706e+05	2.329392e+05	1.593142e+04
0.820	2.543070e+05	2.386181e+05	1.568888e+04
0.830	2.598059e+05	2.443562e+05	1.544969e+04
0.840	2.653612e+05	2.501474e+05	1.521383e+04
0.850	2.709683e+05	2.559870e+05	1.498127e+04
0.860	2.766227e+05	2.618707e+05	1.475197e+04
0.870	2.823208e+05	2.677948e+05	1.452591e+04
0.880	2.880590e+05	2.737559e+05	1.430305e+04
0.890	2.938341e+05	2.797507e+05	1.408336e+04
0.900	2.996427e+05	2.857759e+05	1.386682e+04
0.910	3.054826e+05	2.918293e+05	1.365339e+04
0.920	3.113517e+05	2.979087e+05	1.344303e+04
0.930	3.172490e+05	3.040133e+05	1.323572e+04
0.940	3.231738e+05	3.101424e+05	1.303142e+04
0.950	3.291266e+05	3.162965e+05	1.283011e+04
0.960	3.351079e+05	3.224762e+05	1.263175e+04
0.970	3.411190e+05	3.286827e+05	1.243630e+04
0.980	3.471610e+05	3.349172e+05	1.224373e+04
0.990	3.532353e+05	3.411812e+05	1.205402e+04
1.000	3.593428e+05	3.474757e+05	1.186712e+04
1.010	3.654855e+05	3.538024e+05	1.168301e+04
1.020	3.716650e+05	3.601634e+05	1.150166e+04
1.030	3.778847e+05	3.665617e+05	1.132302e+04
1.040	3.841477e+05	3.730006e+05	1.114707e+04
1.050	3.904571e+05	3.794833e+05	1.097377e+04
1.060	3.968150e+05	3.860120e+05	1.080309e+04
1.070	4.032228e+05	3.925878e+05	1.063500e+04
1.080	4.096801e+05	3.992107e+05	1.046946e+04
1.090	4.161867e+05	4.058803e+05	1.030645e+04
1.100	4.227417e+05	4.125958e+05	1.014592e+04
1.110	4.293451e+05	4.193573e+05	9.987854e+03
1.120	4.359966e+05	4.261644e+05	9.832211e+03
1.130	4.426959e+05	4.330169e+05	9.678960e+03
1.140	4.494414e+05	4.399133e+05	9.528070e+03
1.150	4.562311e+05	4.468516e+05	9.379509e+03
1.160	4.630614e+05	4.538282e+05	9.233245e+03
1.170	4.699290e+05	4.608397e+05	9.089245e+03
1.180	4.768296e+05	4.678821e+05	8.947480e+03
1.190	4.837600e+05	4.749520e+05	8.807918e+03
1.200	4.907165e+05	4.820459e+05	8.670527e+03
1.210	4.976960e+05	4.891607e+05	8.535278e+03
1.220	5.046947e+05	4.962926e+05	8.402140e+03
1.230	5.117091e+05	5.034380e+05	8.271083e+03
1.240	5.187350e+05	5.105929e+05	8.142077e+03
1.250	5.257684e+05	5.177533e+05	8.015092e+03
1.260	5.328049e+05	5.249148e+05	7.890098e+03
1.270	5.398408e+05	5.320737e+05	7.767067e+03
1.280	5.468721e+05	5.392261e+05	7.645970e+03
1.290	5.538954e+05	5.463687e+05	7.526778e+03
1.300	5.609081e+05	5.534986e+05	7.409463e+03
1.310	5.679082e+05	5.606142e+05	7.293997e+03
1.320	5.748940e+05	5.677136e+05	7.180352e+03
1.330	5.818645e+05	5.747960e+05	7.068501e+03
1.340	5.888182e+05	5.818598e+05	6.958416e+03
1.350	5.957539e+05	5.889038e+05	6.850071e+03
1.360	6.026697e+05	5.959263e+05	6.743440e+03
1.370	6.095646e+05	6.029261e+05	6.638495e+03
1.380	6.164378e+05	6.099026e+05	6.535212e+03
1.390	6.232898e+05	6.168562e+05	6.433564e+03
1.400	6.301212e+05	6.237877e+05	6.333526e+03
1.410	6.369334e+05	6.306983e+05	6.235074e+03
1.420	6.437269e+05	6.375887e+05	6.138182e+03
1.430	6.505023e+05	6.444595e+05	6.042826e+03
1.440	6.572596e+05	6.513106e+05	5.948983e+03
1.450	6.639991e+05	6.581425e+05	5.856628e+03
1.460	6.707215e+05	6.649558e+05	5.765739e+03
1.470	6.774287e+05	6.717524e+05	5.676291e+03
1.480	6.841227e+05	6.785344e+05	5.588262e+03
1.490	6.908065e+05	6.853049e+05	5.501630e+03
1.500	6.974826e+05	6.920663e+05	5.416373e+03
1.510	7.041537e+05	6.988212e+05	5.332468e+03
1.520	7.108213e+05	7.055714e+05	5.249894e+03
1.530	7.174871e+05	7.123184e+05	5.168630e+03
1.540	7.241517e+05	7.190631e+05	5.088655e+03
1.550	7.308164e+05	7.258064e+05	5.009947e+03
1.560	7.374818e+05	7.325493e+05	4.932488e+03
1.570	7.441490e+05	7.392927e+05	4.856256e+03
1.580	7.508190e+05	7.460378e+05	4.781232e+03
1.590	7.574935e+05	7.527861e+05	4.707397e+03
1.600	7.641738e+05	7.595390e+05	4.634731e+03
1.610	7.708618e+05	7.662986e+05	4.563215e+03
1.620	7.775590e+05	7.730662e+05	4.492830e+03
1.630	7.842671e+05	7.798435e+05	4.423559e+03
1.640	7.909870e+05	7.866316e+05	4.355384e+03
1.650	7.977193e+05	7.934311e+05	4.288285e+03
1.660	8.044642e+05	8.002420e+05	4.222247e+03
1.670	8.112214e+05	8.070642e+05	4.157251e+03
1.680	8.179904e+05	8.138971e+05	4.093281e+03
1.690	8.247703e+05	8.207400e+05	4.030320e+03
1.700	8.315605e+05	8.275921e+05	3.968351e+03
1.710	8.383604e+05	8.344530e+05	3.907359e+03
1.720	8.451699e+05	8.413226e+05	3.847327e+03
1.730	8.519896e+05	8.482014e+05	3.788239e+03
1.740	8.588201e+05	8.550900e+05	3.730081e+03
1.750	8.656620e+05	8.619892e+05	3.672837e+03
1.760	8.725156e+05	8.688991e+05	3.616492e+03
1.770	8.793804e+05	8.758194e+05	3.561031e+03
1.780	8.862551e+05	8.827486e+05	3.506440e+03
1.790	8.931376e+05	8.896849e+05	3.452705e+03
1.800	9.000257e+05	8.966259e+05	3.399811e+03
1.810	9.069180e+05	9.035703e+05	3.347745e+03
1.820	9.138135e+05	9.105170e+05	3.296493e+03
1.830	9.207121e+05	9.174661e+05	3.246037e+03
1.840	9.276138e+05	9.244174e+05	3.196368e+03
1.850	9.345187e+05	9.313712e+05	3.147474e+03
1.860	9.414261e+05	9.383267e+05	3.099343e+03
1.870	9.483348e+05	9.452828e+05	3.051961e+03
1.880	9.552429e+05	9.522376e+05	3.005317e+03
1.890	9.621485e+05	9.591891e+05	2.959398e+03
1.900	9.690494e+05	9.661352e+05	2.914193e+03
1.910	9.759441e+05	9.730745e+05	2.869690e+03
1.920	9.828315e+05	9.800056e+05	2.825877e+03
1.930	9.897107e+05	9.869279e+05	2.782743e+03
1.940	9.965810e+05	9.938407e+05	2.740278e+03
1.950	1.003442e+06	1.000743e+06	2.698469e+03
1.960	1.010292e+06	1.007635e+06	2.657307e+03
1.970	1.017132e+06	1.014516e+06	2.616780e+03
1.980	1.023961e+06	1.021384e+06	2.576879e+03
1.990	1.030776e+06	1.028239e+06	2.537593e+03
2.000	1.037578e+06	1.035079e+06	2.498912e+03
2.010	1.044363e+06	1.041903e+06	2.460827e+03
2.020	1.051132e+06	1.048709e+06	2.423327e+03
2.030	1.057881e+06	1.055495e+06	2.386403e+03
2.040	1.064610e+06	1.062260e+06	2.350046e+03
2.050	1.071317e+06	1.069003e+06	2.314246e+03
2.060	1.078002e+06	1.075723e+06	2.278995e+03
2.070	1.084664e+06	1.082420e+06	2.244283e+03
2.080	1.091303e+06	1.089093e+06	2.210102e+03
2.090	1.097919e+06	1.095743e+06	2.176443e+03
2.100	1.104511e+06	1.102368e+06	2.143297e+03
2.110	1.111079e+06	1.108969e+06	2.110657e+03
2.120	1.117623e+06	1.115544e+06	2.078514e+03
2.130	1.124141e+06	1.122095e+06	2.046860e+03
2.140	1.130634e+06	1.128618e+06	2.015687e+03
2.150	1.137099e+06	1.135114e+06	1.984988e+03
2.160	1.143537e+06	1.141582e+06	1.954754e+03
2.170	1.149945e+06	1.148020e+06	1.924979e+03
2.180	1.156323e+06	1.154427e+06	1.895654e+03
2.190	1.162671e+06	1.160804e+06	1.866773e+03
2.200	1.168988e+06	1.167149e+06	1.838329e+03
2.210	1.175274e+06	1.173464e+06	1.810314e+03
2.220	1.181529e+06	1.179746e+06	1.782721e+03
2.230	1.187753e+06	1.185998e+06	1.755545e+03
2.240	1.193948e+06	1.192219e+06	1.728778e+03
2.250	1.200113e+06	1.198411e+06	1.702414e+03
2.260	1.206247e+06	1.204570e+06	1.676445e+03
2.270	1.212349e+06	1.210698e+06	1.650867e+03
2.280	1.218420e+06	1.216794e+06	1.625671e+03
2.290	1.224459e+06	1.222858e+06	1.600852e+03
2.300	1.230465e+06	1.228889e+06	1.576405e+03
2.310	1.236439e+06	1.234886e+06	1.552322e+03
2.320	1.242380e+06	1.240851e+06	1.528600e+03
2.330	1.248288e+06	1.246783e+06	1.505232e+03
2.340	1.254165e+06	1.252683e+06	1.482211e+03
2.350	1.260011e+06	1.258551e+06	1.459533e+03
2.360	1.265825e+06	1.264388e+06	1.437192e+03
2.370	1.271608e+06	1.270193e+06	1.415182e+03
2.380	1.277358e+06	1.275965e+06	1.393499e+03
2.390	1.283076e+06	1.281704e+06	1.372138e+03
2.400	1.288762e+06	1.287411e+06	1.351093e+03
2.410	1.294416e+06	1.293086e+06	1.330359e+03
2.420	1.300039e+06	1.298729e+06	1.309931e+03
2.430	1.305630e+06	1.304340e+06	1.289806e+03
2.440	1.311190e+06	1.309920e+06	1.269977e+03
2.450	1.316718e+06	1.315468e+06	1.250441e+03
2.460	1.322214e+06	1.320983e+06	1.231194e+03
2.470	1.327678e+06	1.326466e+06	1.212230e+03
2.480	1.333109e+06	1.331916e+06	1.193544e+03
2.490	1.338510e+06	1.337334e+06	1.175134e+03
2.500	1.343879e+06	1.342722e+06	1.156995e+03
2.510	1.349218e+06	1.348079e+06	1.139121e+03
2.520	1.354526e+06	1.353405e+06	1.121511e+03
2.530	1.359805e+06	1.358701e+06	1.104159e+03
2.540	1.365054e+06	1.363967e+06	1.087061e+03
2.550	1.370273e+06	1.369203e+06	1.070214e+03
2.560	1.375464e+06	1.374410e+06	1.053613e+03
2.570	1.380625e+06	1.379588e+06	1.037255e+03
2.580	1.385757e+06	1.384736e+06	1.021136e+03
2.590	1.390861e+06	1.389856e+06	1.005251e+03
2.600	1.395936e+06	1.394947e+06	9.895987e+02
2.610	1.400983e+06	1.400009e+06	9.741739e+02
2.620	1.406001e+06	1.405042e+06	9.589732e+02
2.630	1.410991e+06	1.410047e+06	9.439933e+02
2.640	1.415953e+06	1.415024e+06	9.292307e+02
2.650	1.420887e+06	1.419972e+06	9.146821e+02
2.660	1.425793e+06	1.424893e+06	9.003439e+02
2.670	1.430672e+06	1.429785e+06	8.862128e+02
2.680	1.435523e+06	1.434651e+06	8.722855e+02
2.690	1.440348e+06	1.439489e+06	8.585588e+02
2.700	1.445146e+06	1.444301e+06	8.450296e+02
2.710	1.449918e+06	1.449086e+06	8.316952e+02
2.720	1.454664e+06	1.453846e+06	8.185524e+02
2.730	1.459385e+06	1.458579e+06	8.055986e+02
2.740	1.464079e+06	1.463286e+06	7.928309e+02
2.750	1.468748e+06	1.467968e+06	7.802462e+02
2.760	1.473392e+06	1.472625e+06	7.678418e+02
2.770	1.478012e+06	1.477257e+06	7.556150e+02
2.780	1.482608e+06	1.481864e+06	7.435631e+02
2.790	1.487179e+06	1.486448e+06	7.316836e+02
2.800	1.491727e+06	1.491007e+06	7.199737e+02
2.810	1.496251e+06	1.495543e+06	7.084310e+02
2.820	1.500752e+06	1.500055e+06	6.970530e+02
2.830	1.505230e+06	1.504544e+06	6.858372e+02
2.840	1.509685e+06	1.509011e+06	6.747812e+02
2.850	1.514118e+06	1.513454e+06	6.638825e+02
2.860	1.518529e+06	1.517876e+06	6.531388e+02
2.870	1.522916e+06	1.522274e+06	6.425477e+02
2.880	1.527282e+06	1.526650e+06	6.321068e+02
2.890	1.531625e+06	1.531003e+06	6.218140e+02
2.900	1.535946e+06	1.535334e+06	6.116671e+02
2.910	1.540245e+06	1.539643e+06	6.016638e+02
2.920	1.544523e+06	1.543931e+06	5.918021e+02
2.930	1.548780e+06	1.548198e+06	5.820798e+02
2.940	1.553016e+06	1.552443e+06	5.724948e+02
2.950	1.557231e+06	1.556668e+06	5.630449e+02
2.960	1.561425e+06	1.560872e+06	5.537283e+02
2.970	1.565599e+06	1.565054e+06	5.445429e+02
2.980	1.569751e+06	1.569216e+06	5.354870e+02
2.990	1.573883e+06	1.573356e+06	5.265586e+02
3.000	1.577994e+06	1.577476e+06	5.177558e+02
3.010	1.582084e+06	1.581575e+06	5.090768e+02
3.020	1.586155e+06	1.585655e+06	5.005198e+02
3.030	1.590207e+06	1.589715e+06	4.920832e+02
3.040	1.594239e+06	1.593756e+06	4.837650e+02
3.050	1.598252e+06	1.597777e+06	4.755637e+02
3.060	1.602247e+06	1.601779e+06	4.674775e+02
3.070	1.606222e+06	1.605763e+06	4.595048e+02
3.080	1.610179e+06	1.609727e+06	4.516438e+02
3.090	1.614117e+06	1.613673e+06	4.438930e+02
3.100	1.618036e+06	1.617599e+06	4.362506e+02
3.110	1.621936e+06	1.621507e+06	4.287151e+02
3.120	1.625818e+06	1.625396e+06	4.212847e+02
3.130	1.629681e+06	1.629267e+06	4.139581e+02
3.140	1.633527e+06	1.633120e+06	4.067335e+02
3.150	1.637355e+06	1.636955e+06	3.996096e+02
3.160	1.641165e+06	1.640773e+06	3.925849e+02
3.170	1.644957e+06	1.644571e+06	3.856579e+02
3.180	1.648729e+06	1.648350e+06	3.788271e+02
3.190	1.652481e+06	1.652109e+06	3.720915e+02
3.200	1.656216e+06	1.655850e+06	3.654495e+02
3.210	1.659933e+06	1.659574e+06	3.589001e+02
3.220	1.663634e+06	1.663281e+06	3.524417e+02
3.230	1.667318e+06	1.666972e+06	3.460729e+02
3.240	1.670986e+06	1.670646e+06	3.397926e+02
3.250	1.674638e+06	1.674304e+06	3.335994e+02
3.260	1.678273e+06	1.677946e+06	3.274920e+02
3.270	1.681893e+06	1.681571e+06	3.214692e+02
3.280	1.685497e+06	1.685181e+06	3.155298e+02
3.290	1.689084e+06	1.688775e+06	3.096726e+02
3.300	1.692656e+06	1.692352e+06	3.038965e+02
3.310	1.696211e+06	1.695913e+06	2.982001e+02
3.320	1.699750e+06	1.699457e+06	2.925825e+02
3.330	1.703272e+06	1.702985e+06	2.870425e+02
3.340	1.706778e+06	1.706496e+06	2.815790e+02
3.350	1.710268e+06	1.709992e+06	2.761909e+02
3.360	1.713743e+06	1.713472e+06	2.708771e+02
3.370	1.717202e+06	1.716937e+06	2.656366e+02
3.380	1.720646e+06	1.720386e+06	2.604683e+02
3.390	1.724075e+06	1.723820e+06	2.553712e+02
3.400	1.727488e+06	1.727238e+06	2.503442e+02
3.410	1.730886e+06	1.730641e+06	2.453863e+02
3.420	1.734269e+06	1.734028e+06	2.404966e+02
3.430	1.737636e+06	1.737401e+06	2.356741e+02
3.440	1.740989e+06	1.740758e+06	2.309178e+02
3.450	1.744326e+06	1.744100e+06	2.262267e+02
3.460	1.747648e+06	1.747427e+06	2.216000e+02
3.470	1.750955e+06	1.750738e+06	2.170368e+02
3.480	1.754248e+06	1.754035e+06	2.125361e+02
3.490	1.757525e+06	1.757317e+06	2.080971e+02
3.500	1.760787e+06	1.760584e+06	2.037189e+02
3.510	1.764036e+06	1.763836e+06	1.994006e+02
3.520	1.767271e+06	1.767075e+06	1.951414e+02
3.530	1.770492e+06	1.770301e+06	1.909405e+02
3.540	1.773699e+06	1.773512e+06	1.867971e+02
3.550	1.776892e+06	1.776710e+06	1.827103e+02
3.560	1.780073e+06	1.779894e+06	1.786793e+02
3.570	1.783239e+06	1.783064e+06	1.747034e+02
3.580	1.786392e+06	1.786221e+06	1.707818e+02
3.590	1.789531e+06	1.789364e+06	1.669137e+02
3.600	1.792656e+06	1.792493e+06	1.630985e+02
3.610	1.795769e+06	1.795609e+06	1.593352e+02
3.620	1.798867e+06	1.798712e+06	1.556234e+02
3.630	1.801953e+06	1.801801e+06	1.519621e+02
3.640	1.805026e+06	1.804877e+06	1.483508e+02
3.650	1.808085e+06	1.807940e+06	1.447887e+02
3.660	1.811131e+06	1.810990e+06	1.412751e+02
3.670	1.814165e+06	1.814027e+06	1.378094e+02
3.680	1.817186e+06	1.817051e+06	1.343909e+02
3.690	1.820194e+06	1.820063e+06	1.310189e+02
3.700	1.823189e+06	1.823061e+06	1.276928e+02
3.710	1.826171e+06	1.826046e+06	1.244120e+02
3.720	1.829140e+06	1.829019e+06	1.211758e+02
3.730	1.832096e+06	1.831978e+06	1.179836e+02
3.740	1.835039e+06	1.834924e+06	1.148348e+02
3.750	1.837969e+06	1.837857e+06	1.117289e+02
3.760	1.840886e+06	1.840777e+06	1.086651e+02
3.770	1.843790e+06	1.843685e+06	1.056431e+02
3.780	1.846682e+06	1.846579e+06	1.026621e+02
3.790	1.849560e+06	1.849461e+06	9.972163e+01
3.800	1.852426e+06	1.852330e+06	9.682112e+01
3.810	1.855280e+06	1.855186e+06	9.396002e+01
3.820	1.858120e+06	1.858029e+06	9.113780e+01
3.830	1.860949e+06	1.860860e+06	8.835392e+01
3.840	1.863765e+06	1.863679e+06	8.560786e+01
3.850	1.866569e+06	1.866486e+06	8.289910e+01
3.860	1.869362e+06	1.869282e+06	8.022712e+01
3.870	1.872143e+06	1.872066e+06	7.759144e+01
3.880	1.874913e+06	1.874838e+06	7.499155e+01
3.890	1.877672e+06	1.877599e+06	7.242696e+01
3.900	1.880419e+06	1.880349e+06	6.989719e+01
3.910	1.883154e+06	1.883087e+06	6.740177e+01
3.920	1.885879e+06	1.885814e+06	6.494023e+01
3.930	1.888592e+06	1.888530e+06	6.251210e+01
3.940	1.891294e+06	1.891234e+06	6.011695e+01
3.950	1.893984e+06	1.893926e+06	5.775431e+01
3.960	1.896663e+06	1.896608e+06	5.542374e+01
3.970	1.899331e+06	1.899278e+06	5.312481e+01
3.980	1.901988e+06	1.901937e+06	5.085709e+01
3.990	1.904633e+06	1.904585e+06	4.862016e+01
4.000	1.907267e+06	1.907221e+06	4.641360e+01
4.010	1.909891e+06	1.909846e+06	4.423700e+01
4.020	1.912502e+06	1.912460e+06	4.208995e+01
4.030	1.915103e+06	1.915063e+06	3.997205e+01
4.040	1.917694e+06	1.917656e+06	3.788290e+01
4.050	1.920273e+06	1.920237e+06	3.582210e+01
4.060	1.922841e+06	1.922807e+06	3.378927e+01
4.070	1.925398e+06	1.925367e+06	3.178401e+01
4.080	1.927945e+06	1.927915e+06	2.980595e+01
4.090	1.930480e+06	1.930453e+06	2.785471e+01
4.100	1.933005e+06	1.932979e+06	2.592993e+01
4.110	1.935519e+06	1.935495e+06	2.403125e+01
4.120	1.938022e+06	1.938000e+06	2.215830e+01
4.130	1.940515e+06	1.940495e+06	2.031075e+01
4.140	1.942997e+06	1.942978e+06	1.848824e+01
4.150	1.945468e+06	1.945451e+06	1.669045e+01
4.160	1.947929e+06	1.947914e+06	1.491702e+01
4.170	1.950379e+06	1.950366e+06	1.316763e+01
4.180	1.952819e+06	1.952807e+06	1.144196e+01
4.190	1.955248e+06	1.955238e+06	9.739693e+00
4.200	1.957667e+06	1.957659e+06	8.060501e+00
4.210	1.960075e+06	1.960068e+06	6.404079e+00
4.220	1.962473e+06	1.962468e+06	4.770118e+00
4.230	1.964860e+06	1.964857e+06	3.158316e+00
4.240	1.967238e+06	1.967237e+06	1.568374e+00
4.250	1.969608e+06	1.969606e+06	1.547096e+00
4.260	1.971968e+06	1.971966e+06	1.526103e+00
4.270	1.974318e+06	1.974316e+06	1.505391e+00
4.280	1.976659e+06	1.976657e+06	1.484957e+00
4.290	1.978990e+06	1.978988e+06	1.464797e+00
4.300	1.981312e+06	1.981310e+06	1.444907e+00
4.310	1.983624e+06	1.983622e+06	1.425284e+00
4.320	1.985927e+06	1.985925e+06	1.405923e+00
4.330	1.988220e+06	1.988219e+06	1.386822e+00
4.340	1.990504e+06	1.990503e+06	1.367976e+00
4.350	1.992779e+06	1.992777e+06	1.349383e+00
4.360	1.995044e+06	1.995043e+06	1.331038e+00
4.370	1.997300e+06	1.997299e+06	1.312939e+00
4.380	1.999547e+06	1.999545e+06	1.295082e+00
4.390	2.001784e+06	2.001783e+06	1.277464e+00
4.400	2.004013e+06	2.004011e+06	1.260081e+00
4.410	2.006232e+06	2.006230e+06	1.242930e+00
4.420	2.008442e+06	2.008441e+06	1.226009e+00
4.430	2.010643e+06	2.010641e+06	1.209314e+00
4.440	2.012835e+06	2.012833e+06	1.192841e+00
4.450	2.015017e+06	2.015016e+06	1.176589e+00
4.460	2.017190e+06	2.017189e+06	1.160553e+00
4.470	2.019353e+06	2.019352e+06	1.144731e+00
4.480	2.021506e+06	2.021504e+06	1.129119e+00
4.490	2.023648e+06	2.023647e+06	1.113715e+00
4.500	2.025781e+06	2.025780e+06	1.098516e+00
4.510	2.027904e+06	2.027903e+06	1.083519e+00
4.520	2.030017e+06	2.030016e+06	1.068723e+00
4.530	2.032121e+06	2.032120e+06	1.054123e+00
4.540	2.034214e+06	2.034213e+06	1.039719e+00
4.550	2.036298e+06	2.036297e+06	1.025506e+00
4.560	2.038372e+06	2.038371e+06	1.011482e+00
4.570	2.040436e+06	2.040435e+06	9.976458e-01
4.580	2.042491e+06	2.042490e+06	9.839935e-01
4.590	2.044536e+06	2.044535e+06	9.705231e-01
4.600	2.046572e+06	2.046571e+06	9.572323e-01
4.610	2.048597e+06	2.048597e+06	9.441187e-01
4.620	2.050614e+06	2.050613e+06	9.311799e-01
4.630	2.052621e+06	2.052620e+06	9.184135e-01
4.640	2.054618e+06	2.054617e+06	9.058172e-01
4.650	2.056606e+06	2.056605e+06	8.933888e-01
4.660	2.058584e+06	2.058583e+06	8.811260e-01
4.670	2.060553e+06	2.060553e+06	8.690266e-01
4.680	2.062513e+06	2.062512e+06	8.570886e-01
4.690	2.064464e+06	2.064463e+06	8.453097e-01
4.700	2.066405e+06	2.066404e+06	8.336880e-01
4.710	2.068337e+06	2.068336e+06	8.222212e-01
4.720	2.070259e+06	2.070258e+06	8.109072e-01
4.730	2.072173e+06	2.072172e+06	7.997441e-01
4.740	2.074077e+06	2.074076e+06	7.887299e-01
4.750	2.075973e+06	2.075972e+06	7.778640e-01
4.760	2.077862e+06	2.077861e+06	7.671459e-01
4.770	2.079743e+06	2.079742e+06	7.565731e-01
4.780	2.081617e+06	2.081616e+06	7.461430e-01
4.790	2.083483e+06	2.083482e+06	7.358533e-01
4.800	2.085341e+06	2.085341e+06	7.257020e-01
4.810	2.087193e+06	2.087192e+06	7.156871e-01
4.820	2.089037e+06	2.089036e+06	7.058067e-01
4.830	2.090873e+06	2.090872e+06	6.960589e-01
4.840	2.092702e+06	2.092701e+06	6.864419e-01
4.850	2.094524e+06	2.094523e+06	6.769539e-01
4.860	2.096339e+06	2.096338e+06	6.675931e-01
4.870	2.098146e+06	2.098145e+06	6.583579e-01
4.880	2.099946e+06	2.099945e+06	6.492465e-01
4.890	2.101739e+06	2.101738e+06	6.402571e-01
4.900	2.103524e+06	2.103524e+06	6.313883e-01
4.910	2.105303e+06	2.105302e+06	6.226384e-01
4.920	2.107074e+06	2.107073e+06	6.140056e-01
4.930	2.108838e+06	2.108837e+06	6.054886e-01
4.940	2.110595e+06	2.110594e+06	5.970857e-01
4.950	2.112345e+06	2.112345e+06	5.887955e-01
4.960	2.114088e+06	2.114087e+06	5.806164e-01
4.970	2.115824e+06	2.115823e+06	5.725470e-01
4.980	2.117553e+06	2.117552e+06	5.645857e-01
