a_i  	N_t         	N_i         	N_p         
2.430	2.191168e+05	2.187536e+05	3.632033e+02
2.440	2.208548e+05	2.204977e+05	3.571156e+02
2.450	2.225970e+05	2.222459e+05	3.511044e+02
2.460	2.243432e+05	2.239980e+05	3.451687e+02
2.470	2.260932e+05	2.257539e+05	3.393075e+02
2.480	2.278469e+05	2.275133e+05	3.335199e+02
2.490	2.296040e+05	2.292762e+05	3.278050e+02
2.500	2.313644e+05	2.310422e+05	3.221619e+02
2.510	2.331279e+05	2.328113e+05	3.165896e+02
2.520	2.348943e+05	2.345832e+05	3.110873e+02
2.530	2.366635e+05	2.363578e+05	3.056540e+02
2.540	2.384352e+05	2.381349e+05	3.002888e+02
2.550	2.402093e+05	2.399143e+05	2.949909e+02
2.560	2.419856e+05	2.416959e+05	2.897594e+02
2.570	2.437637e+05	2.434791e+05	2.845934e+02
2.580	2.455433e+05	2.452638e+05	2.794921e+02
2.590	2.473241e+05	2.470497e+05	2.744547e+02
2.600	2.491062e+05	2.488367e+05	2.694804e+02
2.610	2.508892e+05	2.506246e+05	2.645684e+02
2.620	2.526730e+05	2.524133e+05	2.597179e+02
2.630	2.544575e+05	2.542026e+05	2.549281e+02
2.640	2.562425e+05	2.559923e+05	2.501983e+02
2.650	2.580281e+05	2.577826e+05	2.455278e+02
2.660	2.598142e+05	2.595733e+05	2.409157e+02
2.670	2.616006e+05	2.613643e+05	2.363613e+02
2.680	2.633873e+05	2.631554e+05	2.318639e+02
2.690	2.651740e+05	2.649466e+05	2.274227e+02
2.700	2.669606e+05	2.667376e+05	2.230371e+02
2.710	2.687471e+05	2.685284e+05	2.187064e+02
2.720	2.705333e+05	2.703188e+05	2.144298e+02
2.730	2.723186e+05	2.721084e+05	2.102067e+02
2.740	2.741030e+05	2.738969e+05	2.060364e+02
2.750	2.758863e+05	2.756844e+05	2.019182e+02
2.760	2.776685e+05	2.774706e+05	1.978514e+02
2.770	2.794494e+05	2.792556e+05	1.938355e+02
2.780	2.812290e+05	2.810391e+05	1.898697e+02
2.790	2.830072e+05	2.828213e+05	1.859535e+02
2.800	2.847840e+05	2.846019e+05	1.820861e+02
2.810	2.865594e+05	2.863812e+05	1.782671e+02
2.820	2.883334e+05	2.881589e+05	1.744957e+02
2.830	2.901058e+05	2.899350e+05	1.707714e+02
2.840	2.918766e+05	2.917095e+05	1.670936e+02
2.850	2.936456e+05	2.934822e+05	1.634618e+02
2.860	2.954129e+05	2.952530e+05	1.598752e+02
2.870	2.971781e+05	2.970218e+05	1.563335e+02
2.880	2.989415e+05	2.987886e+05	1.528360e+02
2.890	3.007027e+05	3.005534e+05	1.493821e+02
2.900	3.024620e+05	3.023160e+05	1.459714e+02
2.910	3.042193e+05	3.040767e+05	1.426032e+02
2.920	3.059746e+05	3.058354e+05	1.392771e+02
2.930	3.077281e+05	3.075921e+05	1.359926e+02
2.940	3.094797e+05	3.093469e+05	1.327490e+02
2.950	3.112294e+05	3.110998e+05	1.295460e+02
2.960	3.129772e+05	3.128508e+05	1.263830e+02
2.970	3.147233e+05	3.146001e+05	1.232595e+02
2.980	3.164677e+05	3.163476e+05	1.201750e+02
2.990	3.182104e+05	3.180932e+05	1.171290e+02
3.000	3.199513e+05	3.198371e+05	1.141210e+02
3.010	3.216904e+05	3.215793e+05	1.111506e+02
3.020	3.234279e+05	3.233197e+05	1.082173e+02
3.030	3.251637e+05	3.250584e+05	1.053206e+02
3.040	3.268979e+05	3.267955e+05	1.024600e+02
3.050	3.286305e+05	3.285308e+05	9.963513e+01
3.060	3.303609e+05	3.302640e+05	9.684553e+01
3.070	3.320889e+05	3.319948e+05	9.409073e+01
3.080	3.338145e+05	3.337232e+05	9.137030e+01
3.090	3.355378e+05	3.354491e+05	8.868379e+01
3.100	3.372588e+05	3.371728e+05	8.603078e+01
3.110	3.389776e+05	3.388942e+05	8.341086e+01
3.120	3.406942e+05	3.406134e+05	8.082362e+01
3.130	3.424088e+05	3.423305e+05	7.826864e+01
3.140	3.441214e+05	3.440456e+05	7.574553e+01
3.150	3.458320e+05	3.457588e+05	7.325390e+01
3.160	3.475408e+05	3.474700e+05	7.079336e+01
3.170	3.492477e+05	3.491794e+05	6.836354e+01
3.180	3.509528e+05	3.508868e+05	6.596404e+01
3.190	3.526559e+05	3.525923e+05	6.359450e+01
3.200	3.543572e+05	3.542959e+05	6.125455e+01
3.210	3.560564e+05	3.559975e+05	5.894382e+01
3.220	3.577537e+05	3.576970e+05	5.666195e+01
3.230	3.594489e+05	3.593945e+05	5.440858e+01
3.240	3.611422e+05	3.610901e+05	5.218336e+01
3.250	3.628336e+05	3.627836e+05	4.998595e+01
3.260	3.645232e+05	3.644754e+05	4.781599e+01
3.270	3.662110e+05	3.661653e+05	4.567314e+01
3.280	3.678972e+05	3.678536e+05	4.355708e+01
3.290	3.695818e+05	3.695403e+05	4.146747e+01
3.300	3.712650e+05	3.712256e+05	3.940398e+01
3.310	3.729469e+05	3.729095e+05	3.736628e+01
3.320	3.746270e+05	3.745917e+05	3.535407e+01
3.330	3.763055e+05	3.762721e+05	3.336702e+01
3.340	3.779821e+05	3.779507e+05	3.140482e+01
3.350	3.796569e+05	3.796274e+05	2.946716e+01
3.360	3.813298e+05	3.813023e+05	2.755372e+01
3.370	3.830009e+05	3.829752e+05	2.566422e+01
3.380	3.846700e+05	3.846462e+05	2.379835e+01
3.390	3.863374e+05	3.863154e+05	2.195582e+01
3.400	3.880028e+05	3.879827e+05	2.013635e+01
3.410	3.896665e+05	3.896482e+05	1.833963e+01
3.420	3.913284e+05	3.913119e+05	1.656540e+01
3.430	3.929886e+05	3.929738e+05	1.481337e+01
3.440	3.946470e+05	3.946340e+05	1.308327e+01
3.450	3.963037e+05	3.962923e+05	1.137483e+01
3.460	3.979586e+05	3.979489e+05	9.687770e+00
3.470	3.996117e+05	3.996037e+05	8.021839e+00
3.480	4.012631e+05	4.012567e+05	6.376769e+00
3.490	4.029127e+05	4.029079e+05	4.752304e+00
3.500	4.045604e+05	4.045573e+05	3.148188e+00
3.510	4.062064e+05	4.062049e+05	1.564170e+00
3.520	4.078522e+05	4.078506e+05	1.544567e+00
3.530	4.094962e+05	4.094946e+05	1.525206e+00
3.540	4.111393e+05	4.111378e+05	1.506088e+00
3.550	4.127816e+05	4.127801e+05	1.487212e+00
3.560	4.144230e+05	4.144216e+05	1.468573e+00
3.570	4.160635e+05	4.160621e+05	1.450166e+00
3.580	4.177031e+05	4.177016e+05	1.431989e+00
3.590	4.193416e+05	4.193402e+05	1.414039e+00
3.600	4.209791e+05	4.209777e+05	1.396312e+00
3.610	4.226156e+05	4.226142e+05	1.378805e+00
3.620	4.242510e+05	4.242497e+05	1.361515e+00
3.630	4.258854e+05	4.258840e+05	1.344440e+00
3.640	4.275186e+05	4.275173e+05	1.327576e+00
3.650	4.291508e+05	4.291494e+05	1.310922e+00
3.660	4.307817e+05	4.307804e+05	1.294474e+00
3.670	4.324115e+05	4.324102e+05	1.278230e+00
3.680	4.340400e+05	4.340387e+05	1.262186e+00
3.690	4.356672e+05	4.356660e+05	1.246341e+00
3.700	4.372932e+05	4.372920e+05	1.230693e+00
3.710	4.389177e+05	4.389164e+05	1.215238e+00
3.720	4.405401e+05	4.405389e+05	1.199976e+00
3.730	4.421605e+05	4.421593e+05	1.184907e+00
3.740	4.437787e+05	4.437775e+05	1.170025e+00
3.750	4.453948e+05	4.453936e+05	1.155329e+00
3.760	4.470087e+05	4.470075e+05	1.140816e+00
3.770	4.486203e+05	4.486192e+05	1.126484e+00
3.780	4.502297e+05	4.502286e+05	1.112329e+00
3.790	4.518367e+05	4.518356e+05	1.098349e+00
3.800	4.534414e+05	4.534403e+05	1.084543e+00
3.810	4.550437e+05	4.550426e+05	1.070908e+00
3.820	4.566434e+05	4.566424e+05	1.057442e+00
3.830	4.582407e+05	4.582397e+05	1.044142e+00
3.840	4.598354e+05	4.598344e+05	1.031007e+00
3.850	4.614276e+05	4.614266e+05	1.018034e+00
3.860	4.630171e+05	4.630161e+05	1.005221e+00
3.870	4.646043e+05	4.646033e+05	9.925649e-01
3.880	4.661894e+05	4.661885e+05	9.800618e-01
3.890	4.677725e+05	4.677715e+05	9.677101e-01
3.900	4.693534e+05	4.693525e+05	9.555087e-01
3.910	4.709321e+05	4.709312e+05	9.434562e-01
3.920	4.725086e+05	4.725077e+05	9.315510e-01
3.930	4.740829e+05	4.740819e+05	9.197915e-01
3.940	4.756548e+05	4.756539e+05	9.081759e-01
3.950	4.772243e+05	4.772234e+05	8.967025e-01
3.960	4.787914e+05	4.787906e+05	8.853697e-01
3.970	4.803561e+05	4.803552e+05	8.741759e-01
3.980	4.819183e+05	4.819174e+05	8.631194e-01
3.990	4.834779e+05	4.834770e+05	8.521985e-01
4.000	4.850349e+05	4.850341e+05	8.414115e-01
4.010	4.865893e+05	4.865885e+05	8.307569e-01
4.020	4.881411e+05	4.881403e+05	8.202332e-01
4.030	4.896901e+05	4.896893e+05	8.098386e-01
4.040	4.912364e+05	4.912356e+05	7.995717e-01
4.050	4.927799e+05	4.927791e+05	7.894307e-01
4.060	4.943205e+05	4.943198e+05	7.794144e-01
4.070	4.958583e+05	4.958576e+05	7.695211e-01
4.080	4.973932e+05	4.973924e+05	7.597494e-01
4.090	4.989251e+05	4.989244e+05	7.500978e-01
4.100	5.004541e+05	5.004533e+05	7.405647e-01
4.110	5.019800e+05	5.019793e+05	7.311489e-01
4.120	5.035028e+05	5.035021e+05	7.218488e-01
4.130	5.050226e+05	5.050219e+05	7.126631e-01
4.140	5.065392e+05	5.065385e+05	7.035903e-01
4.150	5.080527e+05	5.080520e+05	6.946291e-01
4.160	5.095629e+05	5.095622e+05	6.857781e-01
4.170	5.110700e+05	5.110693e+05	6.770360e-01
4.180	5.125737e+05	5.125730e+05	6.684014e-01
4.190	5.140742e+05	5.140735e+05	6.598732e-01
4.200	5.155713e+05	5.155707e+05	6.514499e-01
4.210	5.170651e+05	5.170644e+05	6.431302e-01
4.220	5.185555e+05	5.185548e+05	6.349130e-01
4.230	5.200425e+05	5.200418e+05	6.267970e-01
4.240	5.215260e+05	5.215254e+05	6.187809e-01
4.250	5.230061e+05	5.230055e+05	6.108636e-01
4.260	5.244826e+05	5.244820e+05	6.030440e-01
4.270	5.259549e+05	5.259543e+05	5.953217e-01
4.280	5.274232e+05	5.274226e+05	5.876957e-01
4.290	5.288872e+05	5.288867e+05	5.801643e-01
4.300	5.303471e+05	5.303466e+05	5.727263e-01
4.310	5.318029e+05	5.318023e+05	5.653805e-01
4.320	5.332544e+05	5.332538e+05	5.581257e-01
4.330	5.347016e+05	5.347011e+05	5.509606e-01
4.340	5.361447e+05	5.361441e+05	5.438843e-01
4.350	5.375834e+05	5.375829e+05	5.368956e-01
4.360	5.390179e+05	5.390173e+05	5.299933e-01
4.370	5.404480e+05	5.404475e+05	5.231765e-01
4.380	5.418739e+05	5.418734e+05	5.164441e-01
4.390	5.432954e+05	5.432949e+05	5.097950e-01
4.400	5.447126e+05	5.447121e+05	5.032281e-01
4.410	5.461255e+05	5.461250e+05	4.967425e-01
4.420	5.475340e+05	5.475335e+05	4.903373e-01
4.430	5.489381e+05	5.489376e+05	4.840113e-01
4.440	5.503378e+05	5.503373e+05	4.777637e-01
4.450	5.517332e+05	5.517327e+05	4.715935e-01
4.460	5.531241e+05	5.531236e+05	4.654997e-01
4.470	5.545106e+05	5.545102e+05	4.594813e-01
4.480	5.558927e+05	5.558923e+05	4.535376e-01
4.490	5.572704e+05	5.572700e+05	4.476675e-01
4.500	5.586437e+05	5.586433e+05	4.418702e-01
4.510	5.600125e+05	5.600121e+05	4.361448e-01
4.520	5.613769e+05	5.613765e+05	4.304903e-01
4.530	5.627369e+05	5.627365e+05	4.249060e-01
4.540	5.640924e+05	5.640920e+05	4.193910e-01
4.550	5.654435e+05	5.654431e+05	4.139444e-01
4.560	5.667901e+05	5.667897e+05	4.085654e-01
4.570	5.681323e+05	5.681319e+05	4.032532e-01
4.580	5.694700e+05	5.694696e+05	3.980070e-01
4.590	5.708033e+05	5.708029e+05	3.928260e-01
4.600	5.721321e+05	5.721317e+05	3.877093e-01
4.610	5.734565e+05	5.734561e+05	3.826563e-01
4.620	5.747764e+05	5.747760e+05	3.776661e-01
4.630	5.760919e+05	5.760915e+05	3.727379e-01
4.640	5.774030e+05	5.774026e+05	3.678711e-01
4.650	5.787096e+05	5.787092e+05	3.630648e-01
4.660	5.800118e+05	5.800114e+05	3.583184e-01
4.670	5.813095e+05	5.813091e+05	3.536311e-01
4.680	5.826028e+05	5.826025e+05	3.490022e-01
4.690	5.838917e+05	5.838914e+05	3.444309e-01
4.700	5.851762e+05	5.851759e+05	3.399167e-01
4.710	5.864563e+05	5.864559e+05	3.354588e-01
4.720	5.877319e+05	5.877316e+05	3.310565e-01
4.730	5.890035e+05	5.890032e+05	3.267091e-01
4.740	5.902713e+05	5.902710e+05	3.224161e-01
4.750	5.915354e+05	5.915351e+05	3.181767e-01
4.760	5.927958e+05	5.927954e+05	3.139903e-01
4.770	5.940524e+05	5.940521e+05	3.098562e-01
4.780	5.953052e+05	5.953049e+05	3.057738e-01
4.790	5.965544e+05	5.965541e+05	3.017425e-01
4.800	5.977999e+05	5.977996e+05	2.977617e-01
4.810	5.990416e+05	5.990413e+05	2.938306e-01
4.820	6.002797e+05	6.002794e+05	2.899489e-01
4.830	6.015140e+05	6.015137e+05	2.861158e-01
4.840	6.027447e+05	6.027444e+05	2.823307e-01
4.850	6.039717e+05	6.039714e+05	2.785932e-01
4.860	6.051951e+05	6.051948e+05	2.749026e-01
4.870	6.064148e+05	6.064145e+05	2.712583e-01
4.880	6.076308e+05	6.076306e+05	2.676598e-01
4.890	6.088433e+05	6.088430e+05	2.641065e-01
4.900	6.100520e+05	6.100518e+05	2.605979e-01
4.910	6.112572e+05	6.112570e+05	2.571334e-01
4.920	6.124588e+05	6.124586e+05	2.537126e-01
4.930	6.136568e+05	6.136565e+05	2.503348e-01
4.940	6.148512e+05	6.148510e+05	2.469996e-01
4.950	6.160420e+05	6.160418e+05	2.437065e-01
4.960	6.172293e+05	6.172291e+05	2.404548e-01
4.970	6.184127e+05	6.184125e+05	2.372444e-01
4.980	6.195923e+05	6.195921e+05	2.340748e-01
