a_i  	N_t         	N_i         	N_p         
0.620	1.935256e+05	1.479727e+05	4.555288e+04
0.630	1.977674e+05	1.527446e+05	4.502283e+04
0.640	2.021011e+05	1.576050e+05	4.449607e+04
0.650	2.065417e+05	1.625691e+05	4.397263e+04
0.660	2.111046e+05	1.676521e+05	4.345256e+04
0.670	2.158024e+05	1.728665e+05	4.293592e+04
0.680	2.206454e+05	1.782226e+05	4.242276e+04
0.690	2.256402e+05	1.837271e+05	4.191311e+04
0.700	2.307917e+05	1.893846e+05	4.140704e+04
0.710	2.361026e+05	1.951980e+05	4.090459e+04
0.720	2.415749e+05	2.011691e+05	4.040580e+04
0.730	2.472085e+05	2.072978e+05	3.991071e+04
0.740	2.530018e+05	2.135824e+05	3.941938e+04
0.750	2.589509e+05	2.200191e+05	3.893184e+04
0.760	2.650507e+05	2.266026e+05	3.844814e+04
0.770	2.712958e+05	2.333275e+05	3.796831e+04
0.780	2.776812e+05	2.401888e+05	3.749238e+04
0.790	2.842020e+05	2.471816e+05	3.702040e+04
0.800	2.908533e+05	2.543009e+05	3.655240e+04
0.810	2.976293e+05	2.615409e+05	3.608841e+04
0.820	3.045233e+05	2.688948e+05	3.562846e+04
0.830	3.115292e+05	2.763566e+05	3.517257e+04
0.840	3.186419e+05	2.839212e+05	3.472078e+04
0.850	3.258584e+05	2.915853e+05	3.427310e+04
0.860	3.331774e+05	2.993478e+05	3.382956e+04
0.870	3.405994e+05	3.072092e+05	3.339018e+04
0.880	3.481260e+05	3.151710e+05	3.295497e+04
0.890	3.557603e+05	3.232363e+05	3.252395e+04
0.900	3.635061e+05	3.314090e+05	3.209714e+04
0.910	3.713695e+05	3.396950e+05	3.167455e+04
0.920	3.793572e+05	3.481010e+05	3.125618e+04
0.930	3.874782e+05	3.566361e+05	3.084205e+04
0.940	3.957412e+05	3.653090e+05	3.043216e+04
0.950	4.041561e+05	3.741296e+05	3.002652e+04
0.960	4.127315e+05	3.831064e+05	2.962512e+04
0.970	4.214756e+05	3.922476e+05	2.922798e+04
0.980	4.303942e+05	4.015592e+05	2.883508e+04
0.990	4.394922e+05	4.110457e+05	2.844642e+04
1.000	4.487712e+05	4.207092e+05	2.806201e+04
1.010	4.582325e+05	4.305506e+05	2.768184e+04
1.020	4.678747e+05	4.405688e+05	2.730589e+04
1.030	4.776964e+05	4.507623e+05	2.693416e+04
1.040	4.876942e+05	4.611275e+05	2.656664e+04
1.050	4.978633e+05	4.716600e+05	2.620331e+04
1.060	5.081955e+05	4.823513e+05	2.584417e+04
1.070	5.186809e+05	4.931917e+05	2.548919e+04
1.080	5.293070e+05	5.041686e+05	2.513837e+04
1.090	5.400613e+05	5.152696e+05	2.479169e+04
1.100	5.509312e+05	5.264821e+05	2.444912e+04
1.110	5.619063e+05	5.377957e+05	2.411064e+04
1.120	5.729768e+05	5.492006e+05	2.377625e+04
1.130	5.841354e+05	5.606895e+05	2.344590e+04
1.140	5.953744e+05	5.722548e+05	2.311959e+04
1.150	6.066884e+05	5.838911e+05	2.279729e+04
1.160	6.180720e+05	5.955930e+05	2.247897e+04
1.170	6.295226e+05	6.073580e+05	2.216461e+04
1.180	6.410389e+05	6.191848e+05	2.185418e+04
1.190	6.526234e+05	6.310758e+05	2.154766e+04
1.200	6.642800e+05	6.430350e+05	2.124501e+04
1.210	6.760160e+05	6.550698e+05	2.094621e+04
1.220	6.878397e+05	6.671885e+05	2.065123e+04
1.230	6.997621e+05	6.794021e+05	2.036003e+04
1.240	7.117946e+05	6.917220e+05	2.007260e+04
1.250	7.239507e+05	7.041618e+05	1.978889e+04
1.260	7.362433e+05	7.167345e+05	1.950888e+04
1.270	7.486871e+05	7.294545e+05	1.923253e+04
1.280	7.612949e+05	7.423351e+05	1.895982e+04
1.290	7.740811e+05	7.553904e+05	1.869070e+04
1.300	7.870581e+05	7.686330e+05	1.842515e+04
1.310	8.002394e+05	7.820763e+05	1.816313e+04
1.320	8.136361e+05	7.957315e+05	1.790461e+04
1.330	8.272595e+05	8.096100e+05	1.764955e+04
1.340	8.411175e+05	8.237195e+05	1.739792e+04
1.350	8.552170e+05	8.380673e+05	1.714969e+04
1.360	8.695620e+05	8.526572e+05	1.690482e+04
1.370	8.841558e+05	8.674926e+05	1.666327e+04
1.380	8.989994e+05	8.825743e+05	1.642502e+04
1.390	9.140937e+05	8.979037e+05	1.619002e+04
1.400	9.294373e+05	9.134790e+05	1.595824e+04
1.410	9.450281e+05	9.292984e+05	1.572965e+04
1.420	9.608606e+05	9.453564e+05	1.550420e+04
1.430	9.769281e+05	9.616463e+05	1.528188e+04
1.440	9.932204e+05	9.781578e+05	1.506263e+04
1.450	1.009727e+06	9.948805e+05	1.484642e+04
1.460	1.026435e+06	1.011802e+06	1.463323e+04
1.470	1.043333e+06	1.028910e+06	1.442301e+04
1.480	1.060409e+06	1.046193e+06	1.421572e+04
1.490	1.077651e+06	1.063640e+06	1.401134e+04
1.500	1.095046e+06	1.081236e+06	1.380983e+04
1.510	1.112583e+06	1.098972e+06	1.361116e+04
1.520	1.130249e+06	1.116833e+06	1.341528e+04
1.530	1.148030e+06	1.134808e+06	1.322217e+04
1.540	1.165914e+06	1.152882e+06	1.303179e+04
1.550	1.183888e+06	1.171044e+06	1.284411e+04
1.560	1.201943e+06	1.189283e+06	1.265908e+04
1.570	1.220067e+06	1.207590e+06	1.247669e+04
1.580	1.238251e+06	1.225954e+06	1.229690e+04
1.590	1.256489e+06	1.244369e+06	1.211966e+04
1.600	1.274774e+06	1.262829e+06	1.194495e+04
1.610	1.293102e+06	1.281329e+06	1.177274e+04
1.620	1.311470e+06	1.299867e+06	1.160300e+04
1.630	1.329875e+06	1.318440e+06	1.143568e+04
1.640	1.348317e+06	1.337046e+06	1.127077e+04
1.650	1.366793e+06	1.355685e+06	1.110822e+04
1.660	1.385303e+06	1.374355e+06	1.094801e+04
1.670	1.403848e+06	1.393058e+06	1.079010e+04
1.680	1.422428e+06	1.411794e+06	1.063446e+04
1.690	1.441047e+06	1.430565e+06	1.048107e+04
1.700	1.459705e+06	1.449375e+06	1.032989e+04
1.710	1.478409e+06	1.468228e+06	1.018089e+04
1.720	1.497163e+06	1.487129e+06	1.003404e+04
1.730	1.515976e+06	1.506087e+06	9.889312e+03
1.740	1.534855e+06	1.525108e+06	9.746680e+03
1.750	1.553809e+06	1.544203e+06	9.606111e+03
1.760	1.572847e+06	1.563379e+06	9.467578e+03
1.770	1.591975e+06	1.582644e+06	9.331052e+03
1.780	1.611201e+06	1.602004e+06	9.196505e+03
1.790	1.630530e+06	1.621466e+06	9.063908e+03
1.800	1.649967e+06	1.641034e+06	8.933236e+03
1.810	1.669519e+06	1.660715e+06	8.804459e+03
1.820	1.689193e+06	1.680515e+06	8.677553e+03
1.830	1.708995e+06	1.700442e+06	8.552489e+03
1.840	1.728933e+06	1.720504e+06	8.429242e+03
1.850	1.749014e+06	1.740707e+06	8.307787e+03
1.860	1.769245e+06	1.761057e+06	8.188096e+03
1.870	1.789630e+06	1.781560e+06	8.070146e+03
1.880	1.810172e+06	1.802218e+06	7.953911e+03
1.890	1.830875e+06	1.823035e+06	7.839366e+03
1.900	1.851740e+06	1.844013e+06	7.726487e+03
1.910	1.872770e+06	1.865155e+06	7.615250e+03
1.920	1.893968e+06	1.886462e+06	7.505631e+03
1.930	1.915336e+06	1.907938e+06	7.397607e+03
1.940	1.936876e+06	1.929585e+06	7.291154e+03
1.950	1.958590e+06	1.951404e+06	7.186251e+03
1.960	1.980480e+06	1.973397e+06	7.082873e+03
1.970	2.002546e+06	1.995565e+06	6.980999e+03
1.980	2.024789e+06	2.017908e+06	6.880607e+03
1.990	2.047207e+06	2.040425e+06	6.781676e+03
2.000	2.069799e+06	2.063115e+06	6.684183e+03
2.010	2.092563e+06	2.085975e+06	6.588108e+03
2.020	2.115495e+06	2.109001e+06	6.493430e+03
2.030	2.138592e+06	2.132192e+06	6.400128e+03
2.040	2.161850e+06	2.155542e+06	6.308182e+03
2.050	2.185265e+06	2.179048e+06	6.217573e+03
2.060	2.208835e+06	2.202707e+06	6.128280e+03
2.070	2.232555e+06	2.226515e+06	6.040284e+03
2.080	2.256423e+06	2.250469e+06	5.953566e+03
2.090	2.280434e+06	2.274565e+06	5.868107e+03
2.100	2.304584e+06	2.298800e+06	5.783888e+03
2.110	2.328869e+06	2.323168e+06	5.700891e+03
2.120	2.353283e+06	2.347664e+06	5.619099e+03
2.130	2.377823e+06	2.372285e+06	5.538492e+03
2.140	2.402482e+06	2.397023e+06	5.459054e+03
2.150	2.427255e+06	2.421874e+06	5.380767e+03
2.160	2.452135e+06	2.446831e+06	5.303614e+03
2.170	2.477117e+06	2.471889e+06	5.227578e+03
2.180	2.502195e+06	2.497043e+06	5.152643e+03
2.190	2.527365e+06	2.522286e+06	5.078793e+03
2.200	2.552621e+06	2.547614e+06	5.006010e+03
2.210	2.577960e+06	2.573025e+06	4.934280e+03
2.220	2.603378e+06	2.598514e+06	4.863587e+03
2.230	2.628871e+06	2.624077e+06	4.793915e+03
2.240	2.654433e+06	2.649708e+06	4.725251e+03
2.250	2.680061e+06	2.675403e+06	4.657578e+03
2.260	2.705750e+06	2.701159e+06	4.590881e+03
2.270	2.731493e+06	2.726968e+06	4.525145e+03
2.280	2.757285e+06	2.752825e+06	4.460356e+03
2.290	2.783126e+06	2.778730e+06	4.396498e+03
2.300	2.809015e+06	2.804681e+06	4.333559e+03
2.310	2.834944e+06	2.830673e+06	4.271526e+03
2.320	2.860910e+06	2.856700e+06	4.210387e+03
2.330	2.886910e+06	2.882760e+06	4.150125e+03
2.340	2.912941e+06	2.908851e+06	4.090728e+03
2.350	2.939003e+06	2.934971e+06	4.032183e+03
2.360	2.965093e+06	2.961118e+06	3.974476e+03
2.370	2.991207e+06	2.987289e+06	3.917597e+03
2.380	3.017343e+06	3.013482e+06	3.861533e+03
2.390	3.043499e+06	3.039693e+06	3.806272e+03
2.400	3.069673e+06	3.065921e+06	3.751802e+03
2.410	3.095864e+06	3.092166e+06	3.698111e+03
2.420	3.122071e+06	3.118426e+06	3.645186e+03
2.430	3.148292e+06	3.144699e+06	3.593019e+03
2.440	3.174526e+06	3.170984e+06	3.541597e+03
2.450	3.200770e+06	3.197279e+06	3.490910e+03
2.460	3.227020e+06	3.223580e+06	3.440948e+03
2.470	3.253274e+06	3.249883e+06	3.391699e+03
2.480	3.279532e+06	3.276189e+06	3.343153e+03
2.490	3.305793e+06	3.302498e+06	3.295300e+03
2.500	3.332060e+06	3.328811e+06	3.248130e+03
2.510	3.358331e+06	3.355129e+06	3.201633e+03
2.520	3.384606e+06	3.381450e+06	3.155799e+03
2.530	3.410885e+06	3.407774e+06	3.110620e+03
2.540	3.437169e+06	3.434103e+06	3.066084e+03
2.550	3.463457e+06	3.460435e+06	3.022183e+03
2.560	3.489751e+06	3.486772e+06	2.978907e+03
2.570	3.516049e+06	3.513112e+06	2.936247e+03
2.580	3.542351e+06	3.539456e+06	2.894193e+03
2.590	3.568657e+06	3.565804e+06	2.852736e+03
2.600	3.594969e+06	3.592157e+06	2.811868e+03
2.610	3.621285e+06	3.618513e+06	2.771579e+03
2.620	3.647607e+06	3.644875e+06	2.731862e+03
2.630	3.673931e+06	3.671239e+06	2.692706e+03
2.640	3.700258e+06	3.697604e+06	2.654104e+03
2.650	3.726588e+06	3.723972e+06	2.616048e+03
2.660	3.752921e+06	3.750342e+06	2.578529e+03
2.670	3.779257e+06	3.776716e+06	2.541538e+03
2.680	3.805599e+06	3.803094e+06	2.505068e+03
2.690	3.831947e+06	3.829478e+06	2.469110e+03
2.700	3.858303e+06	3.855869e+06	2.433657e+03
2.710	3.884667e+06	3.882269e+06	2.398702e+03
2.720	3.911042e+06	3.908677e+06	2.364238e+03
2.730	3.937424e+06	3.935094e+06	2.330259e+03
2.740	3.963816e+06	3.961520e+06	2.296756e+03
2.750	3.990218e+06	3.987955e+06	2.263722e+03
2.760	4.016631e+06	4.014400e+06	2.231151e+03
2.770	4.043056e+06	4.040857e+06	2.199037e+03
2.780	4.069493e+06	4.067326e+06	2.167371e+03
2.790	4.095944e+06	4.093808e+06	2.136148e+03
2.800	4.122409e+06	4.120304e+06	2.105362e+03
2.810	4.148889e+06	4.146814e+06	2.075007e+03
2.820	4.175385e+06	4.173340e+06	2.045075e+03
2.830	4.201896e+06	4.199881e+06	2.015561e+03
2.840	4.228423e+06	4.226436e+06	1.986459e+03
2.850	4.254965e+06	4.253007e+06	1.957763e+03
2.860	4.281522e+06	4.279593e+06	1.929466e+03
2.870	4.308096e+06	4.306195e+06	1.901563e+03
2.880	4.334687e+06	4.332813e+06	1.874049e+03
2.890	4.361293e+06	4.359447e+06	1.846917e+03
2.900	4.387915e+06	4.386095e+06	1.820162e+03
2.910	4.414552e+06	4.412759e+06	1.793778e+03
2.920	4.441206e+06	4.439438e+06	1.767761e+03
2.930	4.467876e+06	4.466134e+06	1.742105e+03
2.940	4.494563e+06	4.492846e+06	1.716804e+03
2.950	4.521266e+06	4.519574e+06	1.691853e+03
2.960	4.547986e+06	4.546318e+06	1.667247e+03
2.970	4.574721e+06	4.573079e+06	1.642982e+03
2.980	4.601474e+06	4.599855e+06	1.619053e+03
2.990	4.628242e+06	4.626647e+06	1.595454e+03
3.000	4.655028e+06	4.653455e+06	1.572182e+03
3.010	4.681830e+06	4.680281e+06	1.549231e+03
3.020	4.708651e+06	4.707124e+06	1.526598e+03
3.030	4.735489e+06	4.733985e+06	1.504278e+03
3.040	4.762346e+06	4.760864e+06	1.482266e+03
3.050	4.789221e+06	4.787760e+06	1.460558e+03
3.060	4.816112e+06	4.814673e+06	1.439150e+03
3.070	4.843018e+06	4.841600e+06	1.418037e+03
3.080	4.869940e+06	4.868543e+06	1.397216e+03
3.090	4.896877e+06	4.895501e+06	1.376683e+03
3.100	4.923830e+06	4.922473e+06	1.356432e+03
3.110	4.950797e+06	4.949460e+06	1.336459e+03
3.120	4.977780e+06	4.976463e+06	1.316762e+03
3.130	5.004778e+06	5.003480e+06	1.297335e+03
3.140	5.031791e+06	5.030513e+06	1.278174e+03
3.150	5.058820e+06	5.057561e+06	1.259277e+03
3.160	5.085865e+06	5.084624e+06	1.240638e+03
3.170	5.112922e+06	5.111699e+06	1.222255e+03
3.180	5.139988e+06	5.138784e+06	1.204124e+03
3.190	5.167062e+06	5.165876e+06	1.186241e+03
3.200	5.194149e+06	5.192980e+06	1.168604e+03
3.210	5.221250e+06	5.220098e+06	1.151209e+03
3.220	5.248365e+06	5.247231e+06	1.134052e+03
3.230	5.275494e+06	5.274377e+06	1.117131e+03
3.240	5.302637e+06	5.301537e+06	1.100441e+03
3.250	5.329794e+06	5.328710e+06	1.083979e+03
3.260	5.356966e+06	5.355898e+06	1.067743e+03
3.270	5.384151e+06	5.383099e+06	1.051729e+03
3.280	5.411350e+06	5.410314e+06	1.035933e+03
3.290	5.438561e+06	5.437541e+06	1.020353e+03
3.300	5.465783e+06	5.464778e+06	1.004986e+03
3.310	5.493014e+06	5.492024e+06	9.898284e+02
3.320	5.520255e+06	5.519280e+06	9.748778e+02
3.330	5.547503e+06	5.546543e+06	9.601311e+02
3.340	5.574760e+06	5.573815e+06	9.455855e+02
3.350	5.602026e+06	5.601095e+06	9.312383e+02
3.360	5.629301e+06	5.628384e+06	9.170865e+02
3.370	5.656585e+06	5.655682e+06	9.031275e+02
3.380	5.683875e+06	5.682985e+06	8.893585e+02
3.390	5.711169e+06	5.710293e+06	8.757768e+02
3.400	5.738466e+06	5.737604e+06	8.623799e+02
3.410	5.765766e+06	5.764917e+06	8.491650e+02
3.420	5.793070e+06	5.792234e+06	8.361296e+02
3.430	5.820376e+06	5.819553e+06	8.232712e+02
3.440	5.847684e+06	5.846874e+06	8.105873e+02
3.450	5.874993e+06	5.874195e+06	7.980755e+02
3.460	5.902302e+06	5.901516e+06	7.857334e+02
3.470	5.929611e+06	5.928838e+06	7.735586e+02
3.480	5.956920e+06	5.956158e+06	7.615488e+02
3.490	5.984228e+06	5.983478e+06	7.497018e+02
3.500	6.011534e+06	6.010796e+06	7.380152e+02
3.510	6.038842e+06	6.038116e+06	7.264869e+02
3.520	6.066151e+06	6.065436e+06	7.151147e+02
3.530	6.093460e+06	6.092757e+06	7.038963e+02
3.540	6.120770e+06	6.120077e+06	6.928297e+02
3.550	6.148079e+06	6.147397e+06	6.819128e+02
3.560	6.175387e+06	6.174716e+06	6.711436e+02
3.570	6.202694e+06	6.202033e+06	6.605199e+02
3.580	6.229998e+06	6.229348e+06	6.500397e+02
3.590	6.257299e+06	6.256659e+06	6.397012e+02
3.600	6.284597e+06	6.283967e+06	6.295024e+02
3.610	6.311891e+06	6.311271e+06	6.194413e+02
3.620	6.339181e+06	6.338572e+06	6.095161e+02
3.630	6.366467e+06	6.365867e+06	5.997249e+02
3.640	6.393747e+06	6.393157e+06	5.900659e+02
3.650	6.421021e+06	6.420441e+06	5.805373e+02
3.660	6.448286e+06	6.447714e+06	5.711372e+02
3.670	6.475543e+06	6.474981e+06	5.618640e+02
3.680	6.502793e+06	6.502240e+06	5.527159e+02
3.690	6.530032e+06	6.529488e+06	5.436910e+02
3.700	6.557260e+06	6.556725e+06	5.347879e+02
3.710	6.584476e+06	6.583950e+06	5.260048e+02
3.720	6.611679e+06	6.611162e+06	5.173400e+02
3.730	6.638870e+06	6.638361e+06	5.087921e+02
3.740	6.666047e+06	6.665547e+06	5.003594e+02
3.750	6.693210e+06	6.692718e+06	4.920403e+02
3.760	6.720358e+06	6.719875e+06	4.838334e+02
3.770	6.747492e+06	6.747016e+06	4.757370e+02
3.780	6.774610e+06	6.774142e+06	4.677498e+02
3.790	6.801712e+06	6.801252e+06	4.598701e+02
3.800	6.828797e+06	6.828345e+06	4.520967e+02
3.810	6.855866e+06	6.855421e+06	4.444280e+02
3.820	6.882917e+06	6.882480e+06	4.368626e+02
3.830	6.909951e+06	6.909521e+06	4.293992e+02
3.840	6.936968e+06	6.936546e+06	4.220363e+02
3.850	6.963971e+06	6.963556e+06	4.147726e+02
3.860	6.990958e+06	6.990551e+06	4.076068e+02
3.870	7.017930e+06	7.017530e+06	4.005376e+02
3.880	7.044886e+06	7.044492e+06	3.935636e+02
3.890	7.071825e+06	7.071439e+06	3.866836e+02
3.900	7.098747e+06	7.098367e+06	3.798963e+02
3.910	7.125651e+06	7.125278e+06	3.732004e+02
3.920	7.152537e+06	7.152170e+06	3.665948e+02
3.930	7.179404e+06	7.179044e+06	3.600782e+02
3.940	7.206252e+06	7.205899e+06	3.536494e+02
3.950	7.233081e+06	7.232734e+06	3.473073e+02
3.960	7.259890e+06	7.259549e+06	3.410506e+02
3.970	7.286679e+06	7.286344e+06	3.348783e+02
3.980	7.313448e+06	7.313119e+06	3.287892e+02
3.990	7.340195e+06	7.339873e+06	3.227822e+02
4.000	7.366922e+06	7.366605e+06	3.168562e+02
4.010	7.393627e+06	7.393316e+06	3.110101e+02
4.020	7.420309e+06	7.420003e+06	3.052429e+02
4.030	7.446963e+06	7.446664e+06	2.995534e+02
4.040	7.473593e+06	7.473299e+06	2.939407e+02
4.050	7.500196e+06	7.499907e+06	2.884036e+02
4.060	7.526770e+06	7.526487e+06	2.829412e+02
4.070	7.553316e+06	7.553038e+06	2.775524e+02
4.080	7.579832e+06	7.579560e+06	2.722362e+02
4.090	7.606319e+06	7.606052e+06	2.669916e+02
4.100	7.632777e+06	7.632515e+06	2.618177e+02
4.110	7.659205e+06	7.658948e+06	2.567134e+02
4.120	7.685602e+06	7.685351e+06	2.516779e+02
4.130	7.711969e+06	7.711722e+06	2.467103e+02
4.140	7.738305e+06	7.738063e+06	2.418095e+02
4.150	7.764609e+06	7.764372e+06	2.369747e+02
4.160	7.790882e+06	7.790649e+06	2.322051e+02
4.170	7.817122e+06	7.816895e+06	2.274997e+02
4.180	7.843330e+06	7.843107e+06	2.228578e+02
4.190	7.869505e+06	7.869287e+06	2.182783e+02
4.200	7.895647e+06	7.895433e+06	2.137606e+02
4.210	7.921755e+06	7.921545e+06	2.093037e+02
4.220	7.947828e+06	7.947623e+06	2.049069e+02
4.230	7.973867e+06	7.973667e+06	2.005694e+02
4.240	7.999875e+06	7.999678e+06	1.962903e+02
4.250	8.025850e+06	8.025658e+06	1.920689e+02
4.260	8.051795e+06	8.051607e+06	1.879045e+02
4.270	8.077707e+06	8.077523e+06	1.837963e+02
4.280	8.103587e+06	8.103407e+06	1.797434e+02
4.290	8.129434e+06	8.129258e+06	1.757453e+02
4.300	8.155248e+06	8.155076e+06	1.718012e+02
4.310	8.181029e+06	8.180861e+06	1.679103e+02
4.320	8.206776e+06	8.206612e+06	1.640720e+02
4.330	8.232490e+06	8.232330e+06	1.602855e+02
4.340	8.258169e+06	8.258013e+06	1.565502e+02
4.350	8.283814e+06	8.283661e+06	1.528654e+02
4.360	8.309425e+06	8.309276e+06	1.492304e+02
4.370	8.335000e+06	8.334855e+06	1.456446e+02
4.380	8.360541e+06	8.360399e+06	1.421072e+02
4.390	8.386046e+06	8.385907e+06	1.386178e+02
4.400	8.411515e+06	8.411380e+06	1.351756e+02
4.410	8.436949e+06	8.436817e+06	1.317799e+02
4.420	8.462347e+06	8.462218e+06	1.284303e+02
4.430	8.487708e+06	8.487583e+06	1.251261e+02
4.440	8.513033e+06	8.512911e+06	1.218666e+02
4.450	8.538320e+06	8.538201e+06	1.186513e+02
4.460	8.563560e+06	8.563445e+06	1.154796e+02
4.470	8.588753e+06	8.588641e+06	1.123510e+02
4.480	8.613900e+06	8.613790e+06	1.092648e+02
4.490	8.638999e+06	8.638892e+06	1.062205e+02
4.500	8.664050e+06	8.663946e+06	1.032175e+02
4.510	8.689053e+06	8.688952e+06	1.002554e+02
4.520	8.714007e+06	8.713910e+06	9.733347e+01
4.530	8.738914e+06	8.738819e+06	9.445131e+01
4.540	8.763771e+06	8.763680e+06	9.160835e+01
4.550	8.788580e+06	8.788491e+06	8.880408e+01
4.560	8.813338e+06	8.813252e+06	8.603799e+01
4.570	8.838047e+06	8.837964e+06	8.330956e+01
4.580	8.862707e+06	8.862626e+06	8.061831e+01
4.590	8.887316e+06	8.887238e+06	7.796374e+01
4.600	8.911875e+06	8.911799e+06	7.534537e+01
4.610	8.936384e+06	8.936311e+06	7.276271e+01
4.620	8.960842e+06	8.960772e+06	7.021530e+01
4.630	8.985250e+06	8.985182e+06	6.770266e+01
4.640	9.009607e+06	9.009542e+06	6.522435e+01
4.650	9.033913e+06	9.033850e+06	6.277990e+01
4.660	9.058168e+06	9.058107e+06	6.036886e+01
4.670	9.082371e+06	9.082313e+06	5.799080e+01
4.680	9.106523e+06	9.106467e+06	5.564528e+01
4.690	9.130623e+06	9.130569e+06	5.333187e+01
4.700	9.154671e+06	9.154619e+06	5.105014e+01
4.710	9.178666e+06	9.178617e+06	4.879967e+01
4.720	9.202609e+06	9.202563e+06	4.658005e+01
4.730	9.226500e+06	9.226456e+06	4.439087e+01
4.740	9.250338e+06	9.250296e+06	4.223172e+01
4.750	9.274133e+06	9.274093e+06	4.010222e+01
4.760	9.297886e+06	9.297848e+06	3.800195e+01
4.770	9.321600e+06	9.321564e+06	3.593053e+01
4.780	9.345272e+06	9.345238e+06	3.388757e+01
4.790	9.368904e+06	9.368872e+06	3.187267e+01
4.800	9.392495e+06	9.392465e+06	2.988547e+01
4.810	9.416045e+06	9.416017e+06	2.792559e+01
4.820	9.439554e+06	9.439528e+06	2.599267e+01
4.830	9.463021e+06	9.462997e+06	2.408634e+01
4.840	9.486447e+06	9.486425e+06	2.220626e+01
4.850	9.509831e+06	9.509811e+06	2.035207e+01
4.860	9.533174e+06	9.533156e+06	1.852343e+01
4.870	9.556476e+06	9.556459e+06	1.671998e+01
4.880	9.579735e+06	9.579720e+06	1.494141e+01
4.890	9.602952e+06	9.602939e+06	1.318737e+01
4.900	9.626128e+06	9.626116e+06	1.145754e+01
4.910	9.649261e+06	9.649251e+06	9.751601e+00
4.920	9.672352e+06	9.672344e+06	8.069225e+00
4.930	9.695401e+06	9.695395e+06	6.410102e+00
4.940	9.718407e+06	9.718403e+06	4.773923e+00
4.950	9.741371e+06	9.741368e+06	3.160380e+00
4.960	9.764292e+06	9.764291e+06	1.569171e+00
4.970	9.787173e+06	9.787171e+06	1.547429e+00
4.980	9.810010e+06	9.810009e+06	1.525976e+00
