a_i  	N_t         	N_i         	N_p         
0.540	3.387490e+04	2.458895e+04	9.285957e+03
0.550	3.455490e+04	2.539534e+04	9.159561e+03
0.560	3.525619e+04	2.622138e+04	9.034806e+03
0.570	3.597791e+04	2.706625e+04	8.911662e+03
0.580	3.671860e+04	2.792850e+04	8.790099e+03
0.590	3.747597e+04	2.880587e+04	8.670092e+03
0.600	3.824814e+04	2.969652e+04	8.551616e+03
0.610	3.903410e+04	3.059945e+04	8.434645e+03
0.620	3.983434e+04	3.151518e+04	8.319159e+03
0.630	4.065025e+04	3.244511e+04	8.205134e+03
0.640	4.148386e+04	3.339131e+04	8.092550e+03
0.650	4.233720e+04	3.435581e+04	7.981388e+03
0.660	4.321198e+04	3.534035e+04	7.871629e+03
0.670	4.410894e+04	3.634568e+04	7.763254e+03
0.680	4.502772e+04	3.737148e+04	7.656247e+03
0.690	4.596684e+04	3.841625e+04	7.550589e+03
0.700	4.692418e+04	3.947792e+04	7.446266e+03
0.710	4.789751e+04	4.055425e+04	7.343261e+03
0.720	4.888487e+04	4.164331e+04	7.241558e+03
0.730	4.988450e+04	4.274336e+04	7.141143e+03
0.740	5.089478e+04	4.385278e+04	7.042001e+03
0.750	5.191425e+04	4.497013e+04	6.944119e+03
0.760	5.294200e+04	4.609451e+04	6.847481e+03
0.770	5.397807e+04	4.722600e+04	6.752075e+03
0.780	5.502382e+04	4.836593e+04	6.657886e+03
0.790	5.608176e+04	4.951686e+04	6.564903e+03
0.800	5.715511e+04	5.068200e+04	6.473111e+03
0.810	5.824717e+04	5.186467e+04	6.382498e+03
0.820	5.936081e+04	5.306776e+04	6.293052e+03
0.830	6.049860e+04	5.429384e+04	6.204760e+03
0.840	6.166269e+04	5.554508e+04	6.117610e+03
0.850	6.285508e+04	5.682349e+04	6.031589e+03
0.860	6.407726e+04	5.813058e+04	5.946686e+03
0.870	6.533010e+04	5.946721e+04	5.862889e+03
0.880	6.661341e+04	6.083323e+04	5.780185e+03
0.890	6.792601e+04	6.222744e+04	5.698564e+03
0.900	6.926556e+04	6.364755e+04	5.618013e+03
0.910	7.062907e+04	6.509055e+04	5.538522e+03
0.920	7.201303e+04	6.655295e+04	5.460078e+03
0.930	7.341394e+04	6.803127e+04	5.382670e+03
0.940	7.482833e+04	6.952205e+04	5.306287e+03
0.950	7.625305e+04	7.102213e+04	5.230918e+03
0.960	7.768519e+04	7.252864e+04	5.156551e+03
0.970	7.912237e+04	7.403919e+04	5.083175e+03
0.980	8.056250e+04	7.555172e+04	5.010780e+03
0.990	8.200409e+04	7.706474e+04	4.939355e+03
1.000	8.344604e+04	7.857715e+04	4.868888e+03
1.010	8.488812e+04	8.008875e+04	4.799369e+03
1.020	8.633097e+04	8.160018e+04	4.730787e+03
1.030	8.777639e+04	8.311325e+04	4.663131e+03
1.040	8.922675e+04	8.463036e+04	4.596391e+03
1.050	9.068490e+04	8.615434e+04	4.530557e+03
1.060	9.215346e+04	8.768785e+04	4.465617e+03
1.070	9.363481e+04	8.923325e+04	4.401561e+03
1.080	9.513083e+04	9.079245e+04	4.338378e+03
1.090	9.664333e+04	9.236727e+04	4.276060e+03
1.100	9.817394e+04	9.395935e+04	4.214594e+03
1.110	9.972451e+04	9.557054e+04	4.153972e+03
1.120	1.012966e+05	9.720246e+04	4.094182e+03
1.130	1.028918e+05	9.885658e+04	4.035216e+03
1.140	1.045107e+05	1.005336e+05	3.977062e+03
1.150	1.061535e+05	1.022338e+05	3.919711e+03
1.160	1.078195e+05	1.039564e+05	3.863153e+03
1.170	1.095078e+05	1.057004e+05	3.807378e+03
1.180	1.112169e+05	1.074645e+05	3.752377e+03
1.190	1.129455e+05	1.092474e+05	3.698139e+03
1.200	1.146921e+05	1.110475e+05	3.644656e+03
1.210	1.164554e+05	1.128635e+05	3.591918e+03
1.220	1.182336e+05	1.146937e+05	3.539915e+03
1.230	1.200251e+05	1.165365e+05	3.488638e+03
1.240	1.218280e+05	1.183899e+05	3.438078e+03
1.250	1.236404e+05	1.202522e+05	3.388225e+03
1.260	1.254604e+05	1.221213e+05	3.339071e+03
1.270	1.272862e+05	1.239956e+05	3.290606e+03
1.280	1.291160e+05	1.258732e+05	3.242822e+03
1.290	1.309485e+05	1.277528e+05	3.195710e+03
1.300	1.327825e+05	1.296333e+05	3.149260e+03
1.310	1.346173e+05	1.315139e+05	3.103465e+03
1.320	1.364525e+05	1.333942e+05	3.058315e+03
1.330	1.382878e+05	1.352740e+05	3.013801e+03
1.340	1.401229e+05	1.371530e+05	2.969917e+03
1.350	1.419577e+05	1.390311e+05	2.926652e+03
1.360	1.437918e+05	1.409078e+05	2.883999e+03
1.370	1.456252e+05	1.427833e+05	2.841950e+03
1.380	1.474581e+05	1.446576e+05	2.800496e+03
1.390	1.492912e+05	1.465315e+05	2.759630e+03
1.400	1.511253e+05	1.484059e+05	2.719343e+03
1.410	1.529613e+05	1.502817e+05	2.679628e+03
1.420	1.548001e+05	1.521596e+05	2.640477e+03
1.430	1.566421e+05	1.540402e+05	2.601881e+03
1.440	1.584874e+05	1.559236e+05	2.563834e+03
1.450	1.603365e+05	1.578102e+05	2.526328e+03
1.460	1.621896e+05	1.597002e+05	2.489356e+03
1.470	1.640474e+05	1.615945e+05	2.452909e+03
1.480	1.659110e+05	1.634940e+05	2.416982e+03
1.490	1.677813e+05	1.653997e+05	2.381566e+03
1.500	1.696594e+05	1.673127e+05	2.346654e+03
1.510	1.715460e+05	1.692337e+05	2.312240e+03
1.520	1.734415e+05	1.711632e+05	2.278317e+03
1.530	1.753462e+05	1.731013e+05	2.244877e+03
1.540	1.772600e+05	1.750481e+05	2.211914e+03
1.550	1.791828e+05	1.770034e+05	2.179421e+03
1.560	1.811144e+05	1.789670e+05	2.147391e+03
1.570	1.830548e+05	1.809390e+05	2.115819e+03
1.580	1.850040e+05	1.829193e+05	2.084697e+03
1.590	1.869621e+05	1.849081e+05	2.054019e+03
1.600	1.889293e+05	1.869055e+05	2.023779e+03
1.610	1.909058e+05	1.889118e+05	1.993971e+03
1.620	1.928919e+05	1.909273e+05	1.964588e+03
1.630	1.948879e+05	1.929522e+05	1.935625e+03
1.640	1.968936e+05	1.949865e+05	1.907075e+03
1.650	1.989090e+05	1.970301e+05	1.878933e+03
1.660	2.009336e+05	1.990824e+05	1.851192e+03
1.670	2.029670e+05	2.011431e+05	1.823848e+03
1.680	2.050083e+05	2.032114e+05	1.796893e+03
1.690	2.070570e+05	2.052867e+05	1.770324e+03
1.700	2.091124e+05	2.073683e+05	1.744133e+03
1.710	2.111739e+05	2.094556e+05	1.718317e+03
1.720	2.132413e+05	2.115485e+05	1.692868e+03
1.730	2.153146e+05	2.136468e+05	1.667783e+03
1.740	2.173939e+05	2.157509e+05	1.643055e+03
1.750	2.194796e+05	2.178609e+05	1.618680e+03
1.760	2.215715e+05	2.199768e+05	1.594652e+03
1.770	2.236695e+05	2.220985e+05	1.570967e+03
1.780	2.257728e+05	2.242252e+05	1.547620e+03
1.790	2.278804e+05	2.263558e+05	1.524605e+03
1.800	2.299914e+05	2.284895e+05	1.501918e+03
1.810	2.321049e+05	2.306254e+05	1.479554e+03
1.820	2.342208e+05	2.327633e+05	1.457508e+03
1.830	2.363389e+05	2.349031e+05	1.435776e+03
1.840	2.384595e+05	2.370452e+05	1.414353e+03
1.850	2.405828e+05	2.391896e+05	1.393235e+03
1.860	2.427086e+05	2.413362e+05	1.372418e+03
1.870	2.448366e+05	2.434848e+05	1.351896e+03
1.880	2.469661e+05	2.456345e+05	1.331666e+03
1.890	2.490963e+05	2.477846e+05	1.311723e+03
1.900	2.512265e+05	2.499345e+05	1.292063e+03
1.910	2.533562e+05	2.520835e+05	1.272683e+03
1.920	2.554851e+05	2.542315e+05	1.253577e+03
1.930	2.576130e+05	2.563783e+05	1.234743e+03
1.940	2.597400e+05	2.585238e+05	1.216175e+03
1.950	2.618660e+05	2.606682e+05	1.197870e+03
1.960	2.639911e+05	2.628113e+05	1.179825e+03
1.970	2.661152e+05	2.649532e+05	1.162036e+03
1.980	2.682383e+05	2.670938e+05	1.144498e+03
1.990	2.703601e+05	2.692329e+05	1.127208e+03
2.000	2.724804e+05	2.713702e+05	1.110163e+03
2.010	2.745986e+05	2.735053e+05	1.093359e+03
2.020	2.767143e+05	2.756375e+05	1.076792e+03
2.030	2.788268e+05	2.777664e+05	1.060459e+03
2.040	2.809359e+05	2.798915e+05	1.044356e+03
2.050	2.830411e+05	2.820127e+05	1.028481e+03
2.060	2.851426e+05	2.841298e+05	1.012830e+03
2.070	2.872404e+05	2.862430e+05	9.973991e+02
2.080	2.893345e+05	2.883523e+05	9.821858e+02
2.090	2.914251e+05	2.904579e+05	9.671867e+02
2.100	2.935124e+05	2.925600e+05	9.523987e+02
2.110	2.955963e+05	2.946585e+05	9.378187e+02
2.120	2.976770e+05	2.967536e+05	9.234437e+02
2.130	2.997544e+05	2.988451e+05	9.092707e+02
2.140	3.018282e+05	3.009329e+05	8.952968e+02
2.150	3.038982e+05	3.030167e+05	8.815190e+02
2.160	3.059641e+05	3.050962e+05	8.679346e+02
2.170	3.080255e+05	3.071710e+05	8.545406e+02
2.180	3.100823e+05	3.092409e+05	8.413344e+02
2.190	3.121343e+05	3.113060e+05	8.283132e+02
2.200	3.141818e+05	3.133664e+05	8.154743e+02
2.210	3.162249e+05	3.154221e+05	8.028150e+02
2.220	3.182637e+05	3.174733e+05	7.903328e+02
2.230	3.202985e+05	3.195205e+05	7.780252e+02
2.240	3.223295e+05	3.215636e+05	7.658896e+02
2.250	3.243567e+05	3.236028e+05	7.539235e+02
2.260	3.263800e+05	3.256379e+05	7.421243e+02
2.270	3.283991e+05	3.276686e+05	7.304896e+02
2.280	3.304140e+05	3.296950e+05	7.190170e+02
2.290	3.324249e+05	3.317172e+05	7.077041e+02
2.300	3.344318e+05	3.337352e+05	6.965486e+02
2.310	3.364346e+05	3.357491e+05	6.855484e+02
2.320	3.384335e+05	3.377588e+05	6.747012e+02
2.330	3.404286e+05	3.397646e+05	6.640047e+02
2.340	3.424200e+05	3.417665e+05	6.534567e+02
2.350	3.444080e+05	3.437649e+05	6.430549e+02
2.360	3.463925e+05	3.457597e+05	6.327974e+02
2.370	3.483736e+05	3.477510e+05	6.226820e+02
2.380	3.503512e+05	3.497385e+05	6.127068e+02
2.390	3.523253e+05	3.517224e+05	6.028697e+02
2.400	3.542959e+05	3.537027e+05	5.931687e+02
2.410	3.562633e+05	3.556797e+05	5.836019e+02
2.420	3.582276e+05	3.576534e+05	5.741672e+02
2.430	3.601888e+05	3.596239e+05	5.648629e+02
2.440	3.621471e+05	3.615914e+05	5.556872e+02
2.450	3.641023e+05	3.635557e+05	5.466382e+02
2.460	3.660543e+05	3.655165e+05	5.377143e+02
2.470	3.680028e+05	3.674739e+05	5.289134e+02
2.480	3.699481e+05	3.694279e+05	5.202339e+02
2.490	3.718903e+05	3.713786e+05	5.116741e+02
2.500	3.738296e+05	3.733264e+05	5.032323e+02
2.510	3.757662e+05	3.752713e+05	4.949068e+02
2.520	3.777000e+05	3.772133e+05	4.866961e+02
2.530	3.796311e+05	3.791525e+05	4.785985e+02
2.540	3.815595e+05	3.810889e+05	4.706123e+02
2.550	3.834854e+05	3.830227e+05	4.627360e+02
2.560	3.854087e+05	3.849538e+05	4.549680e+02
2.570	3.873294e+05	3.868821e+05	4.473067e+02
2.580	3.892475e+05	3.888077e+05	4.397507e+02
2.590	3.911629e+05	3.907306e+05	4.322983e+02
2.600	3.930757e+05	3.926507e+05	4.249481e+02
2.610	3.949858e+05	3.945681e+05	4.176986e+02
2.620	3.968932e+05	3.964826e+05	4.105484e+02
2.630	3.987978e+05	3.983943e+05	4.034961e+02
2.640	4.006996e+05	4.003031e+05	3.965401e+02
2.650	4.025985e+05	4.022088e+05	3.896793e+02
2.660	4.044945e+05	4.041116e+05	3.829121e+02
2.670	4.063876e+05	4.060114e+05	3.762371e+02
2.680	4.082778e+05	4.079081e+05	3.696531e+02
2.690	4.101651e+05	4.098019e+05	3.631586e+02
2.700	4.120496e+05	4.116928e+05	3.567525e+02
2.710	4.139313e+05	4.135808e+05	3.504336e+02
2.720	4.158101e+05	4.154659e+05	3.442005e+02
2.730	4.176859e+05	4.173478e+05	3.380522e+02
2.740	4.195586e+05	4.192266e+05	3.319874e+02
2.750	4.214282e+05	4.211022e+05	3.260050e+02
2.760	4.232948e+05	4.229747e+05	3.201037e+02
2.770	4.251584e+05	4.248442e+05	3.142824e+02
2.780	4.270190e+05	4.267104e+05	3.085400e+02
2.790	4.288764e+05	4.285736e+05	3.028754e+02
2.800	4.307308e+05	4.304335e+05	2.972876e+02
2.810	4.325821e+05	4.322903e+05	2.917754e+02
2.820	4.344302e+05	4.341439e+05	2.863378e+02
2.830	4.362752e+05	4.359943e+05	2.809737e+02
2.840	4.381170e+05	4.378413e+05	2.756822e+02
2.850	4.399553e+05	4.396849e+05	2.704622e+02
2.860	4.417902e+05	4.415249e+05	2.653127e+02
2.870	4.436214e+05	4.433612e+05	2.602327e+02
2.880	4.454490e+05	4.451938e+05	2.552212e+02
2.890	4.472729e+05	4.470226e+05	2.502773e+02
2.900	4.490929e+05	4.488475e+05	2.454000e+02
2.910	4.509090e+05	4.506684e+05	2.405884e+02
2.920	4.527213e+05	4.524855e+05	2.358416e+02
2.930	4.545300e+05	4.542988e+05	2.311587e+02
2.940	4.563348e+05	4.561083e+05	2.265387e+02
2.950	4.581357e+05	4.579137e+05	2.219808e+02
2.960	4.599324e+05	4.597149e+05	2.174842e+02
2.970	4.617249e+05	4.615118e+05	2.130479e+02
2.980	4.635130e+05	4.633043e+05	2.086712e+02
2.990	4.652967e+05	4.650923e+05	2.043533e+02
3.000	4.670758e+05	4.668757e+05	2.000933e+02
3.010	4.688506e+05	4.686547e+05	1.958905e+02
3.020	4.706209e+05	4.704292e+05	1.917441e+02
3.030	4.723868e+05	4.721992e+05	1.876532e+02
3.040	4.741483e+05	4.739647e+05	1.836173e+02
3.050	4.759053e+05	4.757256e+05	1.796355e+02
3.060	4.776575e+05	4.774818e+05	1.757071e+02
3.070	4.794050e+05	4.792331e+05	1.718313e+02
3.080	4.811475e+05	4.809795e+05	1.680075e+02
3.090	4.828850e+05	4.827207e+05	1.642348e+02
3.100	4.846173e+05	4.844568e+05	1.605127e+02
3.110	4.863445e+05	4.861876e+05	1.568403e+02
3.120	4.880666e+05	4.879134e+05	1.532170e+02
3.130	4.897837e+05	4.896341e+05	1.496421e+02
3.140	4.914958e+05	4.913497e+05	1.461149e+02
3.150	4.932028e+05	4.930602e+05	1.426347e+02
3.160	4.949047e+05	4.947655e+05	1.392010e+02
3.170	4.966011e+05	4.964653e+05	1.358130e+02
3.180	4.982915e+05	4.981590e+05	1.324702e+02
3.190	4.999758e+05	4.998466e+05	1.291719e+02
3.200	5.016544e+05	5.015285e+05	1.259177e+02
3.210	5.033276e+05	5.032049e+05	1.227069e+02
3.220	5.049953e+05	5.048758e+05	1.195388e+02
3.230	5.066576e+05	5.065412e+05	1.164130e+02
3.240	5.083145e+05	5.082012e+05	1.133289e+02
3.250	5.099661e+05	5.098558e+05	1.102858e+02
3.260	5.116124e+05	5.115051e+05	1.072831e+02
3.270	5.132534e+05	5.131491e+05	1.043205e+02
3.280	5.148891e+05	5.147877e+05	1.013972e+02
3.290	5.165193e+05	5.164208e+05	9.851282e+01
3.300	5.181438e+05	5.180482e+05	9.566676e+01
3.310	5.197626e+05	5.196697e+05	9.285853e+01
3.320	5.213754e+05	5.212853e+05	9.008761e+01
3.330	5.229823e+05	5.228949e+05	8.735350e+01
3.340	5.245830e+05	5.244983e+05	8.465571e+01
3.350	5.261777e+05	5.260957e+05	8.199373e+01
3.360	5.277663e+05	5.276870e+05	7.936709e+01
3.370	5.293490e+05	5.292723e+05	7.677532e+01
3.380	5.309256e+05	5.308513e+05	7.421792e+01
3.390	5.324959e+05	5.324242e+05	7.169444e+01
3.400	5.340602e+05	5.339910e+05	6.920441e+01
3.410	5.356184e+05	5.355516e+05	6.674738e+01
3.420	5.371706e+05	5.371063e+05	6.432289e+01
3.430	5.387168e+05	5.386549e+05	6.193052e+01
3.440	5.402571e+05	5.401975e+05	5.956982e+01
3.450	5.417913e+05	5.417340e+05	5.724037e+01
3.460	5.433194e+05	5.432645e+05	5.494174e+01
3.470	5.448415e+05	5.447888e+05	5.267354e+01
3.480	5.463575e+05	5.463070e+05	5.043534e+01
3.490	5.478672e+05	5.478190e+05	4.822674e+01
3.500	5.493708e+05	5.493248e+05	4.604735e+01
3.510	5.508684e+05	5.508245e+05	4.389678e+01
3.520	5.523601e+05	5.523183e+05	4.177463e+01
3.530	5.538458e+05	5.538061e+05	3.968054e+01
3.540	5.553255e+05	5.552879e+05	3.761411e+01
3.550	5.567993e+05	5.567638e+05	3.557499e+01
3.560	5.582673e+05	5.582337e+05	3.356281e+01
3.570	5.597294e+05	5.596979e+05	3.157720e+01
3.580	5.611858e+05	5.611562e+05	2.961782e+01
3.590	5.626364e+05	5.626087e+05	2.768431e+01
3.600	5.640812e+05	5.640554e+05	2.577633e+01
3.610	5.655203e+05	5.654964e+05	2.389354e+01
3.620	5.669536e+05	5.669316e+05	2.203561e+01
3.630	5.683812e+05	5.683610e+05	2.020221e+01
3.640	5.698031e+05	5.697847e+05	1.839300e+01
3.650	5.712191e+05	5.712025e+05	1.660768e+01
3.660	5.726292e+05	5.726144e+05	1.484592e+01
3.670	5.740337e+05	5.740206e+05	1.310740e+01
3.680	5.754326e+05	5.754212e+05	1.139182e+01
3.690	5.768257e+05	5.768160e+05	9.698877e+00
3.700	5.782130e+05	5.782050e+05	8.028262e+00
3.710	5.795945e+05	5.795882e+05	6.379684e+00
3.720	5.809703e+05	5.809655e+05	4.752854e+00
3.730	5.823403e+05	5.823371e+05	3.147484e+00
3.740	5.837045e+05	5.837030e+05	1.563293e+00
3.750	5.850646e+05	5.850630e+05	1.542669e+00
3.760	5.864188e+05	5.864173e+05	1.522318e+00
3.770	5.877673e+05	5.877658e+05	1.502234e+00
3.780	5.891101e+05	5.891086e+05	1.482414e+00
3.790	5.904472e+05	5.904457e+05	1.462854e+00
3.800	5.917786e+05	5.917771e+05	1.443552e+00
3.810	5.931043e+05	5.931029e+05	1.424504e+00
3.820	5.944244e+05	5.944230e+05	1.405706e+00
3.830	5.957389e+05	5.957375e+05	1.387154e+00
3.840	5.970479e+05	5.970465e+05	1.368846e+00
3.850	5.983516e+05	5.983502e+05	1.350779e+00
3.860	5.996500e+05	5.996487e+05	1.332949e+00
3.870	6.009432e+05	6.009419e+05	1.315352e+00
3.880	6.022312e+05	6.022299e+05	1.297987e+00
3.890	6.035139e+05	6.035126e+05	1.280849e+00
3.900	6.047915e+05	6.047902e+05	1.263936e+00
3.910	6.060639e+05	6.060626e+05	1.247244e+00
3.920	6.073312e+05	6.073299e+05	1.230771e+00
3.930	6.085933e+05	6.085921e+05	1.214513e+00
3.940	6.098504e+05	6.098492e+05	1.198468e+00
3.950	6.111024e+05	6.111012e+05	1.182633e+00
3.960	6.123493e+05	6.123482e+05	1.167005e+00
3.970	6.135912e+05	6.135901e+05	1.151581e+00
3.980	6.148282e+05	6.148270e+05	1.136358e+00
3.990	6.160601e+05	6.160590e+05	1.121335e+00
4.000	6.172871e+05	6.172860e+05	1.106507e+00
4.010	6.185091e+05	6.185080e+05	1.091874e+00
4.020	6.197262e+05	6.197251e+05	1.077432e+00
4.030	6.209382e+05	6.209371e+05	1.063180e+00
4.040	6.221453e+05	6.221443e+05	1.049117e+00
4.050	6.233474e+05	6.233464e+05	1.035241e+00
4.060	6.245446e+05	6.245436e+05	1.021549e+00
4.070	6.257368e+05	6.257358e+05	1.008038e+00
4.080	6.269240e+05	6.269230e+05	9.947057e-01
4.090	6.281064e+05	6.281054e+05	9.815488e-01
4.100	6.292838e+05	6.292828e+05	9.685649e-01
4.110	6.304564e+05	6.304554e+05	9.557513e-01
4.120	6.316241e+05	6.316232e+05	9.431058e-01
4.130	6.327870e+05	6.327861e+05	9.306261e-01
4.140	6.339452e+05	6.339443e+05	9.183097e-01
4.150	6.350985e+05	6.350976e+05	9.061545e-01
4.160	6.362471e+05	6.362462e+05	8.941580e-01
4.170	6.373910e+05	6.373901e+05	8.823184e-01
4.180	6.385302e+05	6.385293e+05	8.706334e-01
4.190	6.396647e+05	6.396638e+05	8.591009e-01
4.200	6.407945e+05	6.407937e+05	8.477188e-01
4.210	6.419197e+05	6.419189e+05	8.364852e-01
4.220	6.430403e+05	6.430395e+05	8.253981e-01
4.230	6.441563e+05	6.441555e+05	8.144554e-01
4.240	6.452680e+05	6.452672e+05	8.036549e-01
4.250	6.463753e+05	6.463745e+05	7.929942e-01
4.260	6.474783e+05	6.474775e+05	7.824717e-01
4.270	6.485771e+05	6.485763e+05	7.720858e-01
4.280	6.496716e+05	6.496708e+05	7.618346e-01
4.290	6.507619e+05	6.507611e+05	7.517164e-01
4.300	6.518479e+05	6.518472e+05	7.417296e-01
4.310	6.529298e+05	6.529291e+05	7.318724e-01
4.320	6.540076e+05	6.540068e+05	7.221432e-01
4.330	6.550812e+05	6.550804e+05	7.125402e-01
4.340	6.561506e+05	6.561499e+05	7.030619e-01
4.350	6.572160e+05	6.572153e+05	6.937066e-01
4.360	6.582774e+05	6.582767e+05	6.844726e-01
4.370	6.593346e+05	6.593340e+05	6.753585e-01
4.380	6.603879e+05	6.603872e+05	6.663627e-01
4.390	6.614371e+05	6.614365e+05	6.574835e-01
4.400	6.624824e+05	6.624817e+05	6.487196e-01
4.410	6.635237e+05	6.635231e+05	6.400693e-01
4.420	6.645610e+05	6.645604e+05	6.315313e-01
4.430	6.655945e+05	6.655938e+05	6.231041e-01
4.440	6.666240e+05	6.666234e+05	6.147861e-01
4.450	6.676496e+05	6.676490e+05	6.065761e-01
4.460	6.686709e+05	6.686703e+05	5.984723e-01
4.470	6.696879e+05	6.696873e+05	5.904734e-01
4.480	6.707007e+05	6.707001e+05	5.825781e-01
4.490	6.717092e+05	6.717086e+05	5.747851e-01
4.500	6.727135e+05	6.727129e+05	5.670930e-01
4.510	6.737136e+05	6.737131e+05	5.595006e-01
4.520	6.747096e+05	6.747090e+05	5.520066e-01
4.530	6.757013e+05	6.757008e+05	5.446099e-01
4.540	6.766890e+05	6.766884e+05	5.373090e-01
4.550	6.776725e+05	6.776720e+05	5.301028e-01
4.560	6.786520e+05	6.786514e+05	5.229900e-01
4.570	6.796273e+05	6.796268e+05	5.159695e-01
4.580	6.805986e+05	6.805981e+05	5.090401e-01
4.590	6.815659e+05	6.815654e+05	5.022007e-01
4.600	6.825291e+05	6.825286e+05	4.954499e-01
4.610	6.834884e+05	6.834879e+05	4.887868e-01
4.620	6.844437e+05	6.844432e+05	4.822102e-01
4.630	6.853950e+05	6.853945e+05	4.757190e-01
4.640	6.863424e+05	6.863419e+05	4.693121e-01
4.650	6.872858e+05	6.872853e+05	4.629883e-01
4.660	6.882253e+05	6.882249e+05	4.567467e-01
4.670	6.891610e+05	6.891605e+05	4.505862e-01
4.680	6.900928e+05	6.900923e+05	4.445058e-01
4.690	6.910207e+05	6.910203e+05	4.385045e-01
4.700	6.919448e+05	6.919444e+05	4.325811e-01
4.710	6.928651e+05	6.928647e+05	4.267347e-01
4.720	6.937816e+05	6.937812e+05	4.209643e-01
4.730	6.946943e+05	6.946939e+05	4.152691e-01
4.740	6.956033e+05	6.956029e+05	4.096479e-01
4.750	6.965089e+05	6.965085e+05	4.041005e-01
4.760	6.974115e+05	6.974111e+05	3.986264e-01
4.770	6.983109e+05	6.983105e+05	3.932246e-01
4.780	6.992073e+05	6.992069e+05	3.878938e-01
4.790	7.001006e+05	7.001003e+05	3.826330e-01
4.800	7.009909e+05	7.009906e+05	3.774411e-01
4.810	7.018782e+05	7.018778e+05	3.723173e-01
4.820	7.027625e+05	7.027621e+05	3.672607e-01
4.830	7.036437e+05	7.036433e+05	3.622702e-01
4.840	7.045220e+05	7.045216e+05	3.573451e-01
4.850	7.053973e+05	7.053969e+05	3.524845e-01
4.860	7.062696e+05	7.062693e+05	3.476876e-01
4.870	7.071390e+05	7.071387e+05	3.429534e-01
4.880	7.080055e+05	7.080052e+05	3.382813e-01
4.890	7.088691e+05	7.088687e+05	3.336703e-01
4.900	7.097298e+05	7.097294e+05	3.291197e-01
4.910	7.105875e+05	7.105872e+05	3.246287e-01
4.920	7.114424e+05	7.114421e+05	3.201966e-01
4.930	7.122945e+05	7.122942e+05	3.158225e-01
4.940	7.131437e+05	7.131434e+05	3.115057e-01
4.950	7.139900e+05	7.139897e+05	3.072455e-01
4.960	7.148336e+05	7.148333e+05	3.030412e-01
4.970	7.156743e+05	7.156740e+05	2.988919e-01
4.980	7.165122e+05	7.165119e+05	2.947971e-01
