a_i  	N_t         	N_i         	N_p         
0.700	2.450758e+04	1.956306e+04	4.944516e+03
0.710	2.492131e+04	2.004171e+04	4.879599e+03
0.720	2.533900e+04	2.052348e+04	4.815515e+03
0.730	2.576224e+04	2.100999e+04	4.752252e+03
0.740	2.619256e+04	2.150277e+04	4.689797e+03
0.750	2.663143e+04	2.200329e+04	4.628138e+03
0.760	2.708002e+04	2.251276e+04	4.567262e+03
0.770	2.753960e+04	2.303245e+04	4.507158e+03
0.780	2.801132e+04	2.356350e+04	4.447815e+03
0.790	2.849628e+04	2.410706e+04	4.389222e+03
0.800	2.899505e+04	2.466368e+04	4.331369e+03
0.810	2.950762e+04	2.523338e+04	4.274245e+03
0.820	3.003322e+04	2.581538e+04	4.217842e+03
0.830	3.057085e+04	2.640870e+04	4.162148e+03
0.840	3.111929e+04	2.701213e+04	4.107155e+03
0.850	3.167766e+04	2.762481e+04	4.052853e+03
0.860	3.224520e+04	2.824596e+04	3.999234e+03
0.870	3.282146e+04	2.887517e+04	3.946289e+03
0.880	3.340595e+04	2.951194e+04	3.894009e+03
0.890	3.399842e+04	3.015603e+04	3.842386e+03
0.900	3.459864e+04	3.080723e+04	3.791411e+03
0.910	3.520679e+04	3.146572e+04	3.741077e+03
0.920	3.582317e+04	3.213180e+04	3.691375e+03
0.930	3.644845e+04	3.280616e+04	3.642298e+03
0.940	3.708324e+04	3.348941e+04	3.593838e+03
0.950	3.772837e+04	3.418238e+04	3.545988e+03
0.960	3.838437e+04	3.488563e+04	3.498740e+03
0.970	3.905187e+04	3.559978e+04	3.452087e+03
0.980	3.973103e+04	3.632501e+04	3.406022e+03
0.990	4.042192e+04	3.706138e+04	3.360538e+03
1.000	4.112409e+04	3.780846e+04	3.315627e+03
1.010	4.183711e+04	3.856582e+04	3.271283e+03
1.020	4.256026e+04	3.933276e+04	3.227499e+03
1.030	4.329312e+04	4.010885e+04	3.184269e+03
1.040	4.403507e+04	4.089349e+04	3.141585e+03
1.050	4.478568e+04	4.168624e+04	3.099442e+03
1.060	4.554415e+04	4.248631e+04	3.057833e+03
1.070	4.630968e+04	4.329293e+04	3.016751e+03
1.080	4.708121e+04	4.410502e+04	2.976190e+03
1.090	4.785798e+04	4.492184e+04	2.936145e+03
1.100	4.863938e+04	4.574277e+04	2.896608e+03
1.110	4.942545e+04	4.656788e+04	2.857574e+03
1.120	5.021647e+04	4.739744e+04	2.819037e+03
1.130	5.101318e+04	4.823219e+04	2.780991e+03
1.140	5.181629e+04	4.907286e+04	2.743430e+03
1.150	5.262673e+04	4.992038e+04	2.706348e+03
1.160	5.344532e+04	5.077558e+04	2.669739e+03
1.170	5.427314e+04	5.163954e+04	2.633599e+03
1.180	5.511127e+04	5.251335e+04	2.597920e+03
1.190	5.596110e+04	5.339840e+04	2.562698e+03
1.200	5.682400e+04	5.429607e+04	2.527928e+03
1.210	5.770141e+04	5.520781e+04	2.493602e+03
1.220	5.859448e+04	5.613477e+04	2.459718e+03
1.230	5.950424e+04	5.707797e+04	2.426268e+03
1.240	6.043126e+04	5.803801e+04	2.393248e+03
1.250	6.137592e+04	5.901527e+04	2.360652e+03
1.260	6.233818e+04	6.000971e+04	2.328476e+03
1.270	6.331778e+04	6.102107e+04	2.296714e+03
1.280	6.431408e+04	6.204872e+04	2.265361e+03
1.290	6.532630e+04	6.309189e+04	2.234412e+03
1.300	6.635342e+04	6.414955e+04	2.203863e+03
1.310	6.739438e+04	6.522067e+04	2.173708e+03
1.320	6.844799e+04	6.630404e+04	2.143942e+03
1.330	6.951300e+04	6.739844e+04	2.114560e+03
1.340	7.058795e+04	6.850239e+04	2.085559e+03
1.350	7.167131e+04	6.961438e+04	2.056933e+03
1.360	7.276140e+04	7.073273e+04	2.028677e+03
1.370	7.385673e+04	7.185594e+04	2.000788e+03
1.380	7.495598e+04	7.298272e+04	1.973259e+03
1.390	7.605826e+04	7.411217e+04	1.946088e+03
1.400	7.716290e+04	7.524363e+04	1.919269e+03
1.410	7.826947e+04	7.637668e+04	1.892798e+03
1.420	7.937757e+04	7.751090e+04	1.866671e+03
1.430	8.048682e+04	7.864593e+04	1.840883e+03
1.440	8.159686e+04	7.978143e+04	1.815430e+03
1.450	8.270762e+04	8.091732e+04	1.790308e+03
1.460	8.381935e+04	8.205384e+04	1.765513e+03
1.470	8.493276e+04	8.319172e+04	1.741041e+03
1.480	8.604893e+04	8.433204e+04	1.716887e+03
1.490	8.716912e+04	8.547607e+04	1.693047e+03
1.500	8.829469e+04	8.662517e+04	1.669518e+03
1.510	8.942690e+04	8.778060e+04	1.646295e+03
1.520	9.056685e+04	8.894348e+04	1.623375e+03
1.530	9.171546e+04	9.011470e+04	1.600754e+03
1.540	9.287351e+04	9.129508e+04	1.578428e+03
1.550	9.404170e+04	9.248531e+04	1.556393e+03
1.560	9.522068e+04	9.368604e+04	1.534646e+03
1.570	9.641108e+04	9.489790e+04	1.513182e+03
1.580	9.761354e+04	9.612154e+04	1.491998e+03
1.590	9.882866e+04	9.735756e+04	1.471091e+03
1.600	1.000571e+05	9.860660e+04	1.450458e+03
1.610	1.012993e+05	9.986923e+04	1.430093e+03
1.620	1.025559e+05	1.011459e+05	1.409995e+03
1.630	1.038271e+05	1.024370e+05	1.390159e+03
1.640	1.051130e+05	1.037425e+05	1.370582e+03
1.650	1.064135e+05	1.050622e+05	1.351261e+03
1.660	1.077279e+05	1.063957e+05	1.332193e+03
1.670	1.090557e+05	1.077423e+05	1.313374e+03
1.680	1.103959e+05	1.091011e+05	1.294801e+03
1.690	1.117477e+05	1.104712e+05	1.276471e+03
1.700	1.131099e+05	1.118515e+05	1.258381e+03
1.710	1.144816e+05	1.132410e+05	1.240527e+03
1.720	1.158620e+05	1.146391e+05	1.222906e+03
1.730	1.172505e+05	1.160450e+05	1.205516e+03
1.740	1.186467e+05	1.174583e+05	1.188354e+03
1.750	1.200501e+05	1.188787e+05	1.171416e+03
1.760	1.214604e+05	1.203057e+05	1.154700e+03
1.770	1.228766e+05	1.217384e+05	1.138202e+03
1.780	1.242979e+05	1.231760e+05	1.121920e+03
1.790	1.257231e+05	1.246173e+05	1.105851e+03
1.800	1.271511e+05	1.260611e+05	1.089992e+03
1.810	1.285810e+05	1.275067e+05	1.074340e+03
1.820	1.300123e+05	1.289534e+05	1.058894e+03
1.830	1.314448e+05	1.304011e+05	1.043649e+03
1.840	1.328785e+05	1.318499e+05	1.028604e+03
1.850	1.343135e+05	1.332997e+05	1.013755e+03
1.860	1.357497e+05	1.347506e+05	9.991007e+02
1.870	1.371868e+05	1.362021e+05	9.846379e+02
1.880	1.386245e+05	1.376541e+05	9.703642e+02
1.890	1.400623e+05	1.391060e+05	9.562771e+02
1.900	1.415001e+05	1.405577e+05	9.423742e+02
1.910	1.429376e+05	1.420090e+05	9.286530e+02
1.920	1.443751e+05	1.434600e+05	9.151111e+02
1.930	1.458129e+05	1.449112e+05	9.017462e+02
1.940	1.472514e+05	1.463628e+05	8.885560e+02
1.950	1.486911e+05	1.478156e+05	8.755381e+02
1.960	1.501327e+05	1.492700e+05	8.626903e+02
1.970	1.515762e+05	1.507262e+05	8.500105e+02
1.980	1.530221e+05	1.521846e+05	8.374963e+02
1.990	1.544711e+05	1.536459e+05	8.251457e+02
2.000	1.559234e+05	1.551104e+05	8.129564e+02
2.010	1.573789e+05	1.565779e+05	8.009263e+02
2.020	1.588376e+05	1.580485e+05	7.890534e+02
2.030	1.602995e+05	1.595222e+05	7.773355e+02
2.040	1.617648e+05	1.609991e+05	7.657705e+02
2.050	1.632338e+05	1.624794e+05	7.543565e+02
2.060	1.647064e+05	1.639633e+05	7.430912e+02
2.070	1.661834e+05	1.654514e+05	7.319725e+02
2.080	1.676653e+05	1.669443e+05	7.209987e+02
2.090	1.691525e+05	1.684424e+05	7.101677e+02
2.100	1.706455e+05	1.699460e+05	6.994775e+02
2.110	1.721444e+05	1.714554e+05	6.889264e+02
2.120	1.736494e+05	1.729709e+05	6.785125e+02
2.130	1.751609e+05	1.744926e+05	6.682340e+02
2.140	1.766787e+05	1.760206e+05	6.580891e+02
2.150	1.782030e+05	1.775549e+05	6.480762e+02
2.160	1.797335e+05	1.790953e+05	6.381935e+02
2.170	1.812703e+05	1.806419e+05	6.284395e+02
2.180	1.828133e+05	1.821945e+05	6.188126e+02
2.190	1.843623e+05	1.837530e+05	6.093110e+02
2.200	1.859175e+05	1.853175e+05	5.999332e+02
2.210	1.874789e+05	1.868883e+05	5.906774e+02
2.220	1.890469e+05	1.884654e+05	5.815418e+02
2.230	1.906215e+05	1.900490e+05	5.725249e+02
2.240	1.922029e+05	1.916393e+05	5.636251e+02
2.250	1.937906e+05	1.932358e+05	5.548407e+02
2.260	1.953846e+05	1.948384e+05	5.461702e+02
2.270	1.969848e+05	1.964471e+05	5.376120e+02
2.280	1.985911e+05	1.980619e+05	5.291648e+02
2.290	2.002035e+05	1.996827e+05	5.208272e+02
2.300	2.018219e+05	2.013093e+05	5.125977e+02
2.310	2.034459e+05	2.029415e+05	5.044750e+02
2.320	2.050754e+05	2.045789e+05	4.964578e+02
2.330	2.067102e+05	2.062216e+05	4.885447e+02
2.340	2.083501e+05	2.078694e+05	4.807342e+02
2.350	2.099952e+05	2.095222e+05	4.730250e+02
2.360	2.116452e+05	2.111798e+05	4.654157e+02
2.370	2.133000e+05	2.128421e+05	4.579050e+02
2.380	2.149593e+05	2.145088e+05	4.504916e+02
2.390	2.166228e+05	2.161797e+05	4.431742e+02
2.400	2.182905e+05	2.178545e+05	4.359515e+02
2.410	2.199621e+05	2.195333e+05	4.288222e+02
2.420	2.216376e+05	2.212158e+05	4.217851e+02
2.430	2.233166e+05	2.229018e+05	4.148391e+02
2.440	2.249991e+05	2.245912e+05	4.079828e+02
2.450	2.266850e+05	2.262838e+05	4.012152e+02
2.460	2.283743e+05	2.279797e+05	3.945350e+02
2.470	2.300663e+05	2.296784e+05	3.879410e+02
2.480	2.317612e+05	2.313797e+05	3.814322e+02
2.490	2.334585e+05	2.330835e+05	3.750074e+02
2.500	2.351583e+05	2.347896e+05	3.686656e+02
2.510	2.368603e+05	2.364979e+05	3.624057e+02
2.520	2.385644e+05	2.382082e+05	3.562265e+02
2.530	2.402704e+05	2.399203e+05	3.501271e+02
2.540	2.419782e+05	2.416341e+05	3.441064e+02
2.550	2.436877e+05	2.433495e+05	3.381633e+02
2.560	2.453986e+05	2.450663e+05	3.322969e+02
2.570	2.471110e+05	2.467845e+05	3.265061e+02
2.580	2.488246e+05	2.485038e+05	3.207899e+02
2.590	2.505393e+05	2.502242e+05	3.151474e+02
2.600	2.522550e+05	2.519454e+05	3.095776e+02
2.610	2.539714e+05	2.536673e+05	3.040794e+02
2.620	2.556885e+05	2.553899e+05	2.986521e+02
2.630	2.574059e+05	2.571126e+05	2.932946e+02
2.640	2.591233e+05	2.588353e+05	2.880060e+02
2.650	2.608406e+05	2.605579e+05	2.827855e+02
2.660	2.625578e+05	2.622802e+05	2.776320e+02
2.670	2.642747e+05	2.640022e+05	2.725448e+02
2.680	2.659912e+05	2.657237e+05	2.675230e+02
2.690	2.677072e+05	2.674446e+05	2.625657e+02
2.700	2.694226e+05	2.691649e+05	2.576721e+02
2.710	2.711372e+05	2.708844e+05	2.528414e+02
2.720	2.728512e+05	2.726031e+05	2.480727e+02
2.730	2.745644e+05	2.743210e+05	2.433652e+02
2.740	2.762767e+05	2.760379e+05	2.387181e+02
2.750	2.779879e+05	2.777538e+05	2.341306e+02
2.760	2.796981e+05	2.794685e+05	2.296019e+02
2.770	2.814071e+05	2.811820e+05	2.251312e+02
2.780	2.831145e+05	2.828938e+05	2.207179e+02
2.790	2.848202e+05	2.846038e+05	2.163610e+02
2.800	2.865241e+05	2.863120e+05	2.120601e+02
2.810	2.882262e+05	2.880184e+05	2.078142e+02
2.820	2.899265e+05	2.897229e+05	2.036228e+02
2.830	2.916249e+05	2.914254e+05	1.994850e+02
2.840	2.933213e+05	2.931259e+05	1.954003e+02
2.850	2.950156e+05	2.948243e+05	1.913679e+02
2.860	2.967078e+05	2.965204e+05	1.873871e+02
2.870	2.983977e+05	2.982143e+05	1.834572e+02
2.880	3.000854e+05	2.999058e+05	1.795777e+02
2.890	3.017708e+05	3.015950e+05	1.757479e+02
2.900	3.034539e+05	3.032820e+05	1.719670e+02
2.910	3.051349e+05	3.049667e+05	1.682346e+02
2.920	3.068138e+05	3.066493e+05	1.645499e+02
2.930	3.084906e+05	3.083297e+05	1.609124e+02
2.940	3.101653e+05	3.100080e+05	1.573214e+02
2.950	3.118378e+05	3.116841e+05	1.537763e+02
2.960	3.135082e+05	3.133579e+05	1.502765e+02
2.970	3.151764e+05	3.150296e+05	1.468215e+02
2.980	3.168423e+05	3.166989e+05	1.434106e+02
2.990	3.185059e+05	3.183659e+05	1.400433e+02
3.000	3.201673e+05	3.200305e+05	1.367190e+02
3.010	3.218264e+05	3.216929e+05	1.334371e+02
3.020	3.234833e+05	3.233531e+05	1.301971e+02
3.030	3.251380e+05	3.250110e+05	1.269985e+02
3.040	3.267905e+05	3.266667e+05	1.238407e+02
3.050	3.284409e+05	3.283202e+05	1.207232e+02
3.060	3.300892e+05	3.299715e+05	1.176454e+02
3.070	3.317352e+05	3.316206e+05	1.146069e+02
3.080	3.333791e+05	3.332675e+05	1.116072e+02
3.090	3.350208e+05	3.349122e+05	1.086457e+02
3.100	3.366604e+05	3.365547e+05	1.057220e+02
3.110	3.382980e+05	3.381952e+05	1.028356e+02
3.120	3.399337e+05	3.398338e+05	9.998596e+01
3.130	3.415676e+05	3.414705e+05	9.717262e+01
3.140	3.431998e+05	3.431054e+05	9.439510e+01
3.150	3.448304e+05	3.447387e+05	9.165294e+01
3.160	3.464593e+05	3.463703e+05	8.894567e+01
3.170	3.480866e+05	3.480003e+05	8.627284e+01
3.180	3.497123e+05	3.496287e+05	8.363401e+01
3.190	3.513364e+05	3.512553e+05	8.102873e+01
3.200	3.529587e+05	3.528803e+05	7.845658e+01
3.210	3.545794e+05	3.545035e+05	7.591713e+01
3.220	3.561984e+05	3.561249e+05	7.340995e+01
3.230	3.578155e+05	3.577446e+05	7.093464e+01
3.240	3.594309e+05	3.593624e+05	6.849081e+01
3.250	3.610447e+05	3.609786e+05	6.607807e+01
3.260	3.626568e+05	3.625931e+05	6.369603e+01
3.270	3.642676e+05	3.642062e+05	6.134429e+01
3.280	3.658773e+05	3.658182e+05	5.902249e+01
3.290	3.674859e+05	3.674292e+05	5.673023e+01
3.300	3.690936e+05	3.690392e+05	5.446714e+01
3.310	3.707005e+05	3.706483e+05	5.223286e+01
3.320	3.723065e+05	3.722565e+05	5.002701e+01
3.330	3.739117e+05	3.738638e+05	4.784924e+01
3.340	3.755158e+05	3.754701e+05	4.569919e+01
3.350	3.771186e+05	3.770750e+05	4.357651e+01
3.360	3.787201e+05	3.786786e+05	4.148085e+01
3.370	3.803203e+05	3.802809e+05	3.941188e+01
3.380	3.819193e+05	3.818819e+05	3.736924e+01
3.390	3.835169e+05	3.834816e+05	3.535262e+01
3.400	3.851134e+05	3.850801e+05	3.336167e+01
3.410	3.867087e+05	3.866773e+05	3.139608e+01
3.420	3.883028e+05	3.882733e+05	2.945552e+01
3.430	3.898956e+05	3.898680e+05	2.753967e+01
3.440	3.914871e+05	3.914614e+05	2.564821e+01
3.450	3.930774e+05	3.930536e+05	2.378083e+01
3.460	3.946664e+05	3.946445e+05	2.193721e+01
3.470	3.962542e+05	3.962341e+05	2.011706e+01
3.480	3.978407e+05	3.978224e+05	1.832006e+01
3.490	3.994260e+05	3.994095e+05	1.654593e+01
3.500	4.010101e+05	4.009953e+05	1.479437e+01
3.510	4.025929e+05	4.025799e+05	1.306510e+01
3.520	4.041746e+05	4.041632e+05	1.135783e+01
3.530	4.057550e+05	4.057453e+05	9.672283e+00
3.540	4.073341e+05	4.073261e+05	8.008184e+00
3.550	4.089120e+05	4.089056e+05	6.365260e+00
3.560	4.104885e+05	4.104838e+05	4.743243e+00
3.570	4.120637e+05	4.120606e+05	3.141868e+00
3.580	4.136376e+05	4.136360e+05	1.560873e+00
3.590	4.152113e+05	4.152097e+05	1.541002e+00
3.600	4.167833e+05	4.167818e+05	1.521377e+00
3.610	4.183537e+05	4.183522e+05	1.501999e+00
3.620	4.199226e+05	4.199211e+05	1.482868e+00
3.630	4.214898e+05	4.214884e+05	1.463982e+00
3.640	4.230556e+05	4.230541e+05	1.445335e+00
3.650	4.246197e+05	4.246183e+05	1.426925e+00
3.660	4.261822e+05	4.261808e+05	1.408749e+00
3.670	4.277430e+05	4.277416e+05	1.390801e+00
3.680	4.293022e+05	4.293008e+05	1.373081e+00
3.690	4.308596e+05	4.308583e+05	1.355584e+00
3.700	4.324153e+05	4.324140e+05	1.338309e+00
3.710	4.339692e+05	4.339679e+05	1.321251e+00
3.720	4.355214e+05	4.355201e+05	1.304409e+00
3.730	4.370717e+05	4.370704e+05	1.287778e+00
3.740	4.386202e+05	4.386189e+05	1.271357e+00
3.750	4.401668e+05	4.401655e+05	1.255143e+00
3.760	4.417115e+05	4.417102e+05	1.239133e+00
3.770	4.432542e+05	4.432530e+05	1.223325e+00
3.780	4.447950e+05	4.447938e+05	1.207715e+00
3.790	4.463338e+05	4.463326e+05	1.192302e+00
3.800	4.478706e+05	4.478694e+05	1.177083e+00
3.810	4.494052e+05	4.494041e+05	1.162055e+00
3.820	4.509378e+05	4.509367e+05	1.147215e+00
3.830	4.524682e+05	4.524671e+05	1.132563e+00
3.840	4.539965e+05	4.539954e+05	1.118094e+00
3.850	4.555225e+05	4.555214e+05	1.103807e+00
3.860	4.570463e+05	4.570452e+05	1.089700e+00
3.870	4.585677e+05	4.585667e+05	1.075769e+00
3.880	4.600869e+05	4.600858e+05	1.062014e+00
3.890	4.616036e+05	4.616026e+05	1.048431e+00
3.900	4.631180e+05	4.631170e+05	1.035018e+00
3.910	4.646300e+05	4.646289e+05	1.021774e+00
3.920	4.661394e+05	4.661384e+05	1.008695e+00
3.930	4.676459e+05	4.676449e+05	9.957799e-01
3.940	4.691492e+05	4.691482e+05	9.830238e-01
3.950	4.706493e+05	4.706483e+05	9.704258e-01
3.960	4.721461e+05	4.721452e+05	9.579843e-01
3.970	4.736397e+05	4.736388e+05	9.456978e-01
3.980	4.751300e+05	4.751291e+05	9.335643e-01
3.990	4.766169e+05	4.766160e+05	9.215822e-01
4.000	4.781005e+05	4.780995e+05	9.097494e-01
4.010	4.795805e+05	4.795796e+05	8.980644e-01
4.020	4.810571e+05	4.810563e+05	8.865252e-01
4.030	4.825302e+05	4.825294e+05	8.751301e-01
4.040	4.839998e+05	4.839989e+05	8.638773e-01
4.050	4.854657e+05	4.854649e+05	8.527650e-01
4.060	4.869281e+05	4.869272e+05	8.417916e-01
4.070	4.883867e+05	4.883859e+05	8.309554e-01
4.080	4.898417e+05	4.898409e+05	8.202544e-01
4.090	4.912929e+05	4.912921e+05	8.096872e-01
4.100	4.927404e+05	4.927396e+05	7.992521e-01
4.110	4.941840e+05	4.941833e+05	7.889683e-01
4.120	4.956239e+05	4.956231e+05	7.787923e-01
4.130	4.970598e+05	4.970590e+05	7.687436e-01
4.140	4.984918e+05	4.984910e+05	7.588206e-01
4.150	4.999199e+05	4.999191e+05	7.490218e-01
4.160	5.013440e+05	5.013432e+05	7.393456e-01
4.170	5.027641e+05	5.027634e+05	7.297904e-01
4.180	5.041802e+05	5.041794e+05	7.203549e-01
4.190	5.055931e+05	5.055924e+05	7.110395e-01
4.200	5.070030e+05	5.070023e+05	7.018438e-01
4.210	5.084097e+05	5.084090e+05	6.927652e-01
4.220	5.098133e+05	5.098126e+05	6.838017e-01
4.230	5.112137e+05	5.112130e+05	6.749517e-01
4.240	5.126108e+05	5.126102e+05	6.662136e-01
4.250	5.140048e+05	5.140041e+05	6.575859e-01
4.260	5.153955e+05	5.153948e+05	6.490671e-01
4.270	5.167829e+05	5.167823e+05	6.406556e-01
4.280	5.181670e+05	5.181664e+05	6.323502e-01
4.290	5.195478e+05	5.195472e+05	6.241495e-01
4.300	5.209253e+05	5.209247e+05	6.160520e-01
4.310	5.222994e+05	5.222988e+05	6.080565e-01
4.320	5.236702e+05	5.236696e+05	6.001616e-01
4.330	5.250375e+05	5.250370e+05	5.923662e-01
4.340	5.264015e+05	5.264009e+05	5.846688e-01
4.350	5.277621e+05	5.277615e+05	5.770683e-01
4.360	5.291192e+05	5.291186e+05	5.695635e-01
4.370	5.304729e+05	5.304723e+05	5.621530e-01
4.380	5.318231e+05	5.318225e+05	5.548359e-01
4.390	5.331698e+05	5.331693e+05	5.476107e-01
4.400	5.345128e+05	5.345122e+05	5.404774e-01
4.410	5.358519e+05	5.358514e+05	5.334357e-01
4.420	5.371872e+05	5.371867e+05	5.264840e-01
4.430	5.385186e+05	5.385181e+05	5.196206e-01
4.440	5.398461e+05	5.398456e+05	5.128445e-01
4.450	5.411698e+05	5.411693e+05	5.061543e-01
4.460	5.424895e+05	5.424890e+05	4.995488e-01
4.470	5.438054e+05	5.438049e+05	4.930270e-01
4.480	5.451173e+05	5.451168e+05	4.865877e-01
4.490	5.464253e+05	5.464249e+05	4.802298e-01
4.500	5.477294e+05	5.477289e+05	4.739523e-01
4.510	5.490296e+05	5.490291e+05	4.677542e-01
4.520	5.503258e+05	5.503254e+05	4.616343e-01
4.530	5.516181e+05	5.516177e+05	4.555919e-01
4.540	5.529065e+05	5.529060e+05	4.496257e-01
4.550	5.541909e+05	5.541905e+05	4.437349e-01
4.560	5.554714e+05	5.554709e+05	4.379185e-01
4.570	5.567479e+05	5.567475e+05	4.321755e-01
4.580	5.580206e+05	5.580202e+05	4.265047e-01
4.590	5.592899e+05	5.592895e+05	4.209043e-01
4.600	5.605556e+05	5.605552e+05	4.153733e-01
4.610	5.618178e+05	5.618174e+05	4.099112e-01
4.620	5.630765e+05	5.630761e+05	4.045174e-01
4.630	5.643317e+05	5.643313e+05	3.991912e-01
4.640	5.655834e+05	5.655830e+05	3.939318e-01
4.650	5.668316e+05	5.668312e+05	3.887385e-01
4.660	5.680762e+05	5.680759e+05	3.836104e-01
4.670	5.693174e+05	5.693170e+05	3.785467e-01
4.680	5.705551e+05	5.705547e+05	3.735468e-01
4.690	5.717892e+05	5.717888e+05	3.686098e-01
4.700	5.730198e+05	5.730195e+05	3.637350e-01
4.710	5.742470e+05	5.742466e+05	3.589217e-01
4.720	5.754707e+05	5.754703e+05	3.541690e-01
4.730	5.766908e+05	5.766905e+05	3.494763e-01
4.740	5.779075e+05	5.779071e+05	3.448429e-01
4.750	5.791207e+05	5.791203e+05	3.402679e-01
4.760	5.803304e+05	5.803300e+05	3.357508e-01
4.770	5.815366e+05	5.815363e+05	3.312907e-01
4.780	5.827394e+05	5.827390e+05	3.268871e-01
4.790	5.839387e+05	5.839383e+05	3.225391e-01
4.800	5.851345e+05	5.851342e+05	3.182462e-01
4.810	5.863269e+05	5.863266e+05	3.140077e-01
4.820	5.875158e+05	5.875155e+05	3.098229e-01
4.830	5.887014e+05	5.887011e+05	3.056911e-01
4.840	5.898834e+05	5.898831e+05	3.016117e-01
4.850	5.910621e+05	5.910618e+05	2.975840e-01
4.860	5.922373e+05	5.922370e+05	2.936075e-01
4.870	5.934091e+05	5.934088e+05	2.896814e-01
4.880	5.945775e+05	5.945772e+05	2.858053e-01
4.890	5.957425e+05	5.957422e+05	2.819784e-01
4.900	5.969041e+05	5.969039e+05	2.782002e-01
4.910	5.980624e+05	5.980621e+05	2.744700e-01
4.920	5.992172e+05	5.992170e+05	2.707873e-01
4.930	6.003687e+05	6.003685e+05	2.671515e-01
4.940	6.015169e+05	6.015166e+05	2.635621e-01
4.950	6.026617e+05	6.026614e+05	2.600184e-01
4.960	6.038031e+05	6.038029e+05	2.565198e-01
4.970	6.049413e+05	6.049410e+05	2.530660e-01
4.980	6.060761e+05	6.060758e+05	2.496562e-01
