a_i  	N_t         	N_i         	N_p         
1.660	1.714177e+05	1.694543e+05	1.963397e+03
1.670	1.737369e+05	1.717995e+05	1.937429e+03
1.680	1.760803e+05	1.741685e+05	1.911783e+03
1.690	1.784490e+05	1.765626e+05	1.886454e+03
1.700	1.808435e+05	1.789820e+05	1.861440e+03
1.710	1.832639e+05	1.814272e+05	1.836736e+03
1.720	1.857112e+05	1.838989e+05	1.812339e+03
1.730	1.881857e+05	1.863975e+05	1.788244e+03
1.740	1.906884e+05	1.889240e+05	1.764448e+03
1.750	1.932205e+05	1.914795e+05	1.740948e+03
1.760	1.957816e+05	1.940639e+05	1.717738e+03
1.770	1.983717e+05	1.966769e+05	1.694817e+03
1.780	2.009903e+05	1.993181e+05	1.672179e+03
1.790	2.036367e+05	2.019869e+05	1.649822e+03
1.800	2.063104e+05	2.046827e+05	1.627743e+03
1.810	2.090110e+05	2.074051e+05	1.605937e+03
1.820	2.117376e+05	2.101532e+05	1.584401e+03
1.830	2.144901e+05	2.129270e+05	1.563133e+03
1.840	2.172686e+05	2.157265e+05	1.542130e+03
1.850	2.200732e+05	2.185518e+05	1.521387e+03
1.860	2.229035e+05	2.214026e+05	1.500903e+03
1.870	2.257589e+05	2.242782e+05	1.480674e+03
1.880	2.286385e+05	2.271778e+05	1.460696e+03
1.890	2.315410e+05	2.301000e+05	1.440968e+03
1.900	2.344654e+05	2.330440e+05	1.421486e+03
1.910	2.374112e+05	2.360090e+05	1.402246e+03
1.920	2.403778e+05	2.389945e+05	1.383246e+03
1.930	2.433644e+05	2.420000e+05	1.364482e+03
1.940	2.463705e+05	2.450246e+05	1.345952e+03
1.950	2.493957e+05	2.480680e+05	1.327652e+03
1.960	2.524397e+05	2.511301e+05	1.309580e+03
1.970	2.555021e+05	2.542104e+05	1.291734e+03
1.980	2.585821e+05	2.573080e+05	1.274109e+03
1.990	2.616792e+05	2.604225e+05	1.256704e+03
2.000	2.647927e+05	2.635532e+05	1.239516e+03
2.010	2.679219e+05	2.666993e+05	1.222542e+03
2.020	2.710659e+05	2.698601e+05	1.205780e+03
2.030	2.742236e+05	2.730344e+05	1.189228e+03
2.040	2.773945e+05	2.762216e+05	1.172882e+03
2.050	2.805781e+05	2.794214e+05	1.156740e+03
2.060	2.837742e+05	2.826334e+05	1.140800e+03
2.070	2.869826e+05	2.858575e+05	1.125057e+03
2.080	2.902022e+05	2.890927e+05	1.109511e+03
2.090	2.934321e+05	2.923379e+05	1.094159e+03
2.100	2.966723e+05	2.955933e+05	1.078998e+03
2.110	2.999231e+05	2.988591e+05	1.064026e+03
2.120	3.031855e+05	3.021363e+05	1.049240e+03
2.130	3.064594e+05	3.054248e+05	1.034638e+03
2.140	3.097448e+05	3.087246e+05	1.020218e+03
2.150	3.130410e+05	3.120350e+05	1.005978e+03
2.160	3.163478e+05	3.153559e+05	9.919159e+02
2.170	3.196653e+05	3.186872e+05	9.780286e+02
2.180	3.229932e+05	3.220288e+05	9.643142e+02
2.190	3.263311e+05	3.253804e+05	9.507707e+02
2.200	3.296796e+05	3.287422e+05	9.373958e+02
2.210	3.330391e+05	3.321149e+05	9.241875e+02
2.220	3.364100e+05	3.354989e+05	9.111437e+02
2.230	3.397930e+05	3.388947e+05	8.982622e+02
2.240	3.431882e+05	3.423027e+05	8.855412e+02
2.250	3.465962e+05	3.457232e+05	8.729784e+02
2.260	3.500174e+05	3.491568e+05	8.605720e+02
2.270	3.534520e+05	3.526037e+05	8.483199e+02
2.280	3.569007e+05	3.560645e+05	8.362202e+02
2.290	3.603638e+05	3.595396e+05	8.242710e+02
2.300	3.638419e+05	3.630295e+05	8.124703e+02
2.310	3.673356e+05	3.665348e+05	8.008164e+02
2.320	3.708449e+05	3.700556e+05	7.893073e+02
2.330	3.743701e+05	3.735921e+05	7.779413e+02
2.340	3.779115e+05	3.771448e+05	7.667167e+02
2.350	3.814697e+05	3.807140e+05	7.556316e+02
2.360	3.850449e+05	3.843002e+05	7.446844e+02
2.370	3.886375e+05	3.879036e+05	7.338733e+02
2.380	3.922477e+05	3.915245e+05	7.231968e+02
2.390	3.958759e+05	3.951633e+05	7.126530e+02
2.400	3.995223e+05	3.988201e+05	7.022404e+02
2.410	4.031868e+05	4.024948e+05	6.919573e+02
2.420	4.068694e+05	4.061876e+05	6.818022e+02
2.430	4.105702e+05	4.098984e+05	6.717733e+02
2.440	4.142885e+05	4.136266e+05	6.618691e+02
2.450	4.180241e+05	4.173720e+05	6.520881e+02
2.460	4.217771e+05	4.211346e+05	6.424287e+02
2.470	4.255472e+05	4.249143e+05	6.328895e+02
2.480	4.293345e+05	4.287110e+05	6.234690e+02
2.490	4.331386e+05	4.325245e+05	6.141657e+02
2.500	4.369595e+05	4.363545e+05	6.049782e+02
2.510	4.407967e+05	4.402008e+05	5.959049e+02
2.520	4.446499e+05	4.440630e+05	5.869446e+02
2.530	4.485189e+05	4.479408e+05	5.780957e+02
2.540	4.524032e+05	4.518338e+05	5.693567e+02
2.550	4.563024e+05	4.557417e+05	5.607263e+02
2.560	4.602161e+05	4.596639e+05	5.522032e+02
2.570	4.641430e+05	4.635992e+05	5.437858e+02
2.580	4.680823e+05	4.675469e+05	5.354730e+02
2.590	4.720336e+05	4.715064e+05	5.272634e+02
2.600	4.759963e+05	4.754771e+05	5.191558e+02
2.610	4.799696e+05	4.794585e+05	5.111489e+02
2.620	4.839529e+05	4.834497e+05	5.032414e+02
2.630	4.879456e+05	4.874502e+05	4.954321e+02
2.640	4.919469e+05	4.914592e+05	4.877199e+02
2.650	4.959566e+05	4.954765e+05	4.801034e+02
2.660	4.999741e+05	4.995016e+05	4.725816e+02
2.670	5.039988e+05	5.035337e+05	4.651531e+02
2.680	5.080300e+05	5.075722e+05	4.578169e+02
2.690	5.120670e+05	5.116164e+05	4.505717e+02
2.700	5.161091e+05	5.156657e+05	4.434165e+02
2.710	5.201558e+05	5.197194e+05	4.363501e+02
2.720	5.242060e+05	5.237766e+05	4.293715e+02
2.730	5.282585e+05	5.278361e+05	4.224794e+02
2.740	5.323127e+05	5.318970e+05	4.156729e+02
2.750	5.363679e+05	5.359589e+05	4.089508e+02
2.760	5.404235e+05	5.400212e+05	4.023122e+02
2.770	5.444790e+05	5.440832e+05	3.957558e+02
2.780	5.485339e+05	5.481447e+05	3.892808e+02
2.790	5.525879e+05	5.522050e+05	3.828861e+02
2.800	5.566405e+05	5.562639e+05	3.765707e+02
2.810	5.606916e+05	5.603213e+05	3.703336e+02
2.820	5.647409e+05	5.643767e+05	3.641738e+02
2.830	5.687879e+05	5.684298e+05	3.580905e+02
2.840	5.728323e+05	5.724802e+05	3.520826e+02
2.850	5.768738e+05	5.765276e+05	3.461492e+02
2.860	5.809120e+05	5.805717e+05	3.402894e+02
2.870	5.849466e+05	5.846121e+05	3.345023e+02
2.880	5.889773e+05	5.886485e+05	3.287870e+02
2.890	5.930041e+05	5.926809e+05	3.231426e+02
2.900	5.970267e+05	5.967091e+05	3.175682e+02
2.910	6.010452e+05	6.007331e+05	3.120630e+02
2.920	6.050596e+05	6.047530e+05	3.066262e+02
2.930	6.090700e+05	6.087687e+05	3.012568e+02
2.940	6.130764e+05	6.127804e+05	2.959541e+02
2.950	6.170787e+05	6.167880e+05	2.907172e+02
2.960	6.210770e+05	6.207915e+05	2.855454e+02
2.970	6.250717e+05	6.247913e+05	2.804378e+02
2.980	6.290628e+05	6.287874e+05	2.753937e+02
2.990	6.330504e+05	6.327799e+05	2.704121e+02
3.000	6.370345e+05	6.367691e+05	2.654925e+02
3.010	6.410156e+05	6.407550e+05	2.606339e+02
3.020	6.449938e+05	6.447379e+05	2.558356e+02
3.030	6.489693e+05	6.487182e+05	2.510969e+02
3.040	6.529425e+05	6.526961e+05	2.464170e+02
3.050	6.569136e+05	6.566718e+05	2.417952e+02
3.060	6.608815e+05	6.606443e+05	2.372307e+02
3.070	6.648460e+05	6.646133e+05	2.327230e+02
3.080	6.688073e+05	6.685790e+05	2.282712e+02
3.090	6.727656e+05	6.725417e+05	2.238746e+02
3.100	6.767214e+05	6.765018e+05	2.195326e+02
3.110	6.806750e+05	6.804597e+05	2.152444e+02
3.120	6.846269e+05	6.844159e+05	2.110095e+02
3.130	6.885776e+05	6.883707e+05	2.068271e+02
3.140	6.925273e+05	6.923247e+05	2.026966e+02
3.150	6.964767e+05	6.962781e+05	1.986174e+02
3.160	7.004260e+05	7.002314e+05	1.945889e+02
3.170	7.043754e+05	7.041848e+05	1.906104e+02
3.180	7.083254e+05	7.081387e+05	1.866813e+02
3.190	7.122760e+05	7.120932e+05	1.828011e+02
3.200	7.162277e+05	7.160487e+05	1.789691e+02
3.210	7.201807e+05	7.200056e+05	1.751847e+02
3.220	7.241355e+05	7.239641e+05	1.714474e+02
3.230	7.280925e+05	7.279247e+05	1.677565e+02
3.240	7.320520e+05	7.318878e+05	1.641116e+02
3.250	7.360144e+05	7.358539e+05	1.605119e+02
3.260	7.399802e+05	7.398232e+05	1.569571e+02
3.270	7.439496e+05	7.437961e+05	1.534465e+02
3.280	7.479228e+05	7.477729e+05	1.499796e+02
3.290	7.519002e+05	7.517537e+05	1.465559e+02
3.300	7.558820e+05	7.557388e+05	1.431748e+02
3.310	7.598683e+05	7.597285e+05	1.398358e+02
3.320	7.638586e+05	7.637221e+05	1.365384e+02
3.330	7.678530e+05	7.677197e+05	1.332820e+02
3.340	7.718516e+05	7.717216e+05	1.300662e+02
3.350	7.758547e+05	7.757278e+05	1.268905e+02
3.360	7.798623e+05	7.797386e+05	1.237543e+02
3.370	7.838747e+05	7.837541e+05	1.206572e+02
3.380	7.878921e+05	7.877745e+05	1.175987e+02
3.390	7.919146e+05	7.918000e+05	1.145783e+02
3.400	7.959424e+05	7.958308e+05	1.115955e+02
3.410	7.999756e+05	7.998669e+05	1.086500e+02
3.420	8.040143e+05	8.039086e+05	1.057411e+02
3.430	8.080585e+05	8.079556e+05	1.028685e+02
3.440	8.121082e+05	8.120082e+05	1.000318e+02
3.450	8.161633e+05	8.160661e+05	9.723039e+01
3.460	8.202238e+05	8.201294e+05	9.446396e+01
3.470	8.242897e+05	8.241979e+05	9.173206e+01
3.480	8.283608e+05	8.282717e+05	8.903424e+01
3.490	8.324371e+05	8.323508e+05	8.637010e+01
3.500	8.365188e+05	8.364351e+05	8.373921e+01
3.510	8.406057e+05	8.405246e+05	8.114118e+01
3.520	8.446978e+05	8.446193e+05	7.857559e+01
3.530	8.487954e+05	8.487194e+05	7.604205e+01
3.540	8.529006e+05	8.528271e+05	7.354017e+01
3.550	8.570133e+05	8.569423e+05	7.106954e+01
3.560	8.611335e+05	8.610649e+05	6.862978e+01
3.570	8.652610e+05	8.651948e+05	6.622049e+01
3.580	8.693958e+05	8.693319e+05	6.384130e+01
3.590	8.735376e+05	8.734761e+05	6.149183e+01
3.600	8.776865e+05	8.776273e+05	5.917172e+01
3.610	8.818421e+05	8.817853e+05	5.688061e+01
3.620	8.860046e+05	8.859499e+05	5.461812e+01
3.630	8.901735e+05	8.901211e+05	5.238392e+01
3.640	8.943489e+05	8.942987e+05	5.017765e+01
3.650	8.985305e+05	8.984825e+05	4.799896e+01
3.660	9.027181e+05	9.026723e+05	4.584752e+01
3.670	9.069116e+05	9.068679e+05	4.372299e+01
3.680	9.111108e+05	9.110692e+05	4.162503e+01
3.690	9.153154e+05	9.152759e+05	3.955333e+01
3.700	9.195253e+05	9.194878e+05	3.750755e+01
3.710	9.237400e+05	9.237045e+05	3.548738e+01
3.720	9.279579e+05	9.279244e+05	3.349250e+01
3.730	9.321789e+05	9.321473e+05	3.152260e+01
3.740	9.364026e+05	9.363730e+05	2.957736e+01
3.750	9.406289e+05	9.406013e+05	2.765648e+01
3.760	9.448577e+05	9.448319e+05	2.575965e+01
3.770	9.490885e+05	9.490646e+05	2.388657e+01
3.780	9.533212e+05	9.532992e+05	2.203696e+01
3.790	9.575555e+05	9.575353e+05	2.021052e+01
3.800	9.617911e+05	9.617727e+05	1.840696e+01
3.810	9.660277e+05	9.660110e+05	1.662600e+01
3.820	9.702650e+05	9.702501e+05	1.486736e+01
3.830	9.745028e+05	9.744897e+05	1.313078e+01
3.840	9.787408e+05	9.787294e+05	1.141597e+01
3.850	9.829787e+05	9.829690e+05	9.722662e+00
3.860	9.872163e+05	9.872082e+05	8.050602e+00
3.870	9.914543e+05	9.914479e+05	6.399523e+00
3.880	9.956932e+05	9.956884e+05	4.769171e+00
3.890	9.999327e+05	9.999295e+05	3.159296e+00
3.900	1.004172e+06	1.004171e+06	1.569655e+00
3.910	1.008414e+06	1.008412e+06	1.549910e+00
3.920	1.012655e+06	1.012653e+06	1.530405e+00
3.930	1.016896e+06	1.016894e+06	1.511137e+00
3.940	1.021135e+06	1.021134e+06	1.492104e+00
3.950	1.025374e+06	1.025373e+06	1.473303e+00
3.960	1.029612e+06	1.029610e+06	1.454732e+00
3.970	1.033848e+06	1.033846e+06	1.436386e+00
3.980	1.038082e+06	1.038081e+06	1.418265e+00
3.990	1.042315e+06	1.042313e+06	1.400365e+00
4.000	1.046545e+06	1.046543e+06	1.382683e+00
4.010	1.050772e+06	1.050771e+06	1.365218e+00
4.020	1.054997e+06	1.054996e+06	1.347966e+00
4.030	1.059219e+06	1.059218e+06	1.330924e+00
4.040	1.063438e+06	1.063436e+06	1.314091e+00
4.050	1.067653e+06	1.067652e+06	1.297464e+00
4.060	1.071864e+06	1.071863e+06	1.281040e+00
4.070	1.076072e+06	1.076071e+06	1.264817e+00
4.080	1.080276e+06	1.080275e+06	1.248793e+00
4.090	1.084475e+06	1.084474e+06	1.232964e+00
4.100	1.088670e+06	1.088669e+06	1.217330e+00
4.110	1.092860e+06	1.092859e+06	1.201887e+00
4.120	1.097045e+06	1.097044e+06	1.186633e+00
4.130	1.101225e+06	1.101224e+06	1.171565e+00
4.140	1.105400e+06	1.105399e+06	1.156682e+00
4.150	1.109569e+06	1.109568e+06	1.141982e+00
4.160	1.113733e+06	1.113732e+06	1.127462e+00
4.170	1.117890e+06	1.117889e+06	1.113119e+00
4.180	1.122042e+06	1.122041e+06	1.098952e+00
4.190	1.126188e+06	1.126187e+06	1.084959e+00
4.200	1.130327e+06	1.130326e+06	1.071138e+00
4.210	1.134459e+06	1.134458e+06	1.057486e+00
4.220	1.138586e+06	1.138584e+06	1.044002e+00
4.230	1.142705e+06	1.142704e+06	1.030683e+00
4.240	1.146817e+06	1.146816e+06	1.017527e+00
4.250	1.150922e+06	1.150921e+06	1.004533e+00
4.260	1.155020e+06	1.155019e+06	9.916988e-01
4.270	1.159108e+06	1.159107e+06	9.790240e-01
4.280	1.163188e+06	1.163187e+06	9.665070e-01
4.290	1.167258e+06	1.167257e+06	9.541450e-01
4.300	1.171319e+06	1.171318e+06	9.419359e-01
4.310	1.175371e+06	1.175370e+06	9.298776e-01
4.320	1.179413e+06	1.179412e+06	9.179683e-01
4.330	1.183445e+06	1.183444e+06	9.062060e-01
4.340	1.187468e+06	1.187467e+06	8.945888e-01
4.350	1.191481e+06	1.191480e+06	8.831152e-01
4.360	1.195483e+06	1.195482e+06	8.717832e-01
4.370	1.199476e+06	1.199475e+06	8.605909e-01
4.380	1.203459e+06	1.203458e+06	8.495367e-01
4.390	1.207431e+06	1.207430e+06	8.386191e-01
4.400	1.211393e+06	1.211392e+06	8.278361e-01
4.410	1.215345e+06	1.215344e+06	8.171862e-01
4.420	1.219286e+06	1.219286e+06	8.066679e-01
4.430	1.223217e+06	1.223217e+06	7.962795e-01
4.440	1.227138e+06	1.227137e+06	7.860192e-01
4.450	1.231047e+06	1.231047e+06	7.758857e-01
4.460	1.234947e+06	1.234946e+06	7.658774e-01
4.470	1.238835e+06	1.238834e+06	7.559926e-01
4.480	1.242713e+06	1.242712e+06	7.462300e-01
4.490	1.246579e+06	1.246579e+06	7.365881e-01
4.500	1.250435e+06	1.250435e+06	7.270655e-01
4.510	1.254281e+06	1.254280e+06	7.176605e-01
4.520	1.258115e+06	1.258114e+06	7.083718e-01
4.530	1.261938e+06	1.261937e+06	6.991981e-01
4.540	1.265750e+06	1.265750e+06	6.901379e-01
4.550	1.269552e+06	1.269551e+06	6.811898e-01
4.560	1.273342e+06	1.273341e+06	6.723524e-01
4.570	1.277121e+06	1.277121e+06	6.636246e-01
4.580	1.280890e+06	1.280889e+06	6.550047e-01
4.590	1.284647e+06	1.284646e+06	6.464917e-01
4.600	1.288393e+06	1.288392e+06	6.380843e-01
4.610	1.292128e+06	1.292127e+06	6.297811e-01
4.620	1.295851e+06	1.295851e+06	6.215808e-01
4.630	1.299564e+06	1.299564e+06	6.134823e-01
4.640	1.303266e+06	1.303265e+06	6.054843e-01
4.650	1.306956e+06	1.306956e+06	5.975856e-01
4.660	1.310636e+06	1.310635e+06	5.897849e-01
4.670	1.314304e+06	1.314304e+06	5.820812e-01
4.680	1.317961e+06	1.317961e+06	5.744733e-01
4.690	1.321608e+06	1.321607e+06	5.669599e-01
4.700	1.325243e+06	1.325242e+06	5.595399e-01
4.710	1.328867e+06	1.328866e+06	5.522123e-01
4.720	1.332480e+06	1.332479e+06	5.449759e-01
4.730	1.336082e+06	1.336082e+06	5.378295e-01
4.740	1.339676e+06	1.339675e+06	5.307722e-01
4.750	1.343260e+06	1.343259e+06	5.238028e-01
4.760	1.346834e+06	1.346834e+06	5.169204e-01
4.770	1.350400e+06	1.350399e+06	5.101239e-01
4.780	1.353956e+06	1.353956e+06	5.034122e-01
4.790	1.357503e+06	1.357503e+06	4.967843e-01
4.800	1.361041e+06	1.361040e+06	4.902391e-01
4.810	1.364569e+06	1.364569e+06	4.837757e-01
4.820	1.368089e+06	1.368088e+06	4.773932e-01
4.830	1.371599e+06	1.371598e+06	4.710904e-01
4.840	1.375100e+06	1.375099e+06	4.648665e-01
4.850	1.378592e+06	1.378591e+06	4.587204e-01
4.860	1.382075e+06	1.382074e+06	4.526514e-01
4.870	1.385548e+06	1.385548e+06	4.466584e-01
4.880	1.389013e+06	1.389013e+06	4.407405e-01
4.890	1.392469e+06	1.392469e+06	4.348968e-01
4.900	1.395916e+06	1.395916e+06	4.291265e-01
4.910	1.399354e+06	1.399354e+06	4.234286e-01
4.920	1.402783e+06	1.402783e+06	4.178022e-01
4.930	1.406204e+06	1.406203e+06	4.122466e-01
4.940	1.409615e+06	1.409615e+06	4.067608e-01
4.950	1.413018e+06	1.413018e+06	4.013441e-01
4.960	1.416412e+06	1.416412e+06	3.959955e-01
4.970	1.419797e+06	1.419797e+06	3.907146e-01
4.980	1.423172e+06	1.423172e+06	3.855008e-01
