a_i  	N_t         	N_i         	N_p         
0.600	6.643461e+04	5.156363e+04	1.487098e+04
0.610	6.783794e+04	5.315990e+04	1.467804e+04
0.620	6.929066e+04	5.480349e+04	1.448717e+04
0.630	7.079834e+04	5.649998e+04	1.429836e+04
0.640	7.236517e+04	5.825359e+04	1.411158e+04
0.650	7.399287e+04	6.006605e+04	1.392682e+04
0.660	7.568041e+04	6.193635e+04	1.374406e+04
0.670	7.742318e+04	6.385989e+04	1.356329e+04
0.680	7.921373e+04	6.582923e+04	1.338450e+04
0.690	8.104292e+04	6.783525e+04	1.320767e+04
0.700	8.290171e+04	6.986893e+04	1.303278e+04
0.710	8.478226e+04	7.192243e+04	1.285983e+04
0.720	8.667872e+04	7.398993e+04	1.268879e+04
0.730	8.858723e+04	7.606756e+04	1.251967e+04
0.740	9.050584e+04	7.815339e+04	1.235245e+04
0.750	9.243461e+04	8.024751e+04	1.218711e+04
0.760	9.437605e+04	8.235241e+04	1.202364e+04
0.770	9.633504e+04	8.447301e+04	1.186203e+04
0.780	9.831833e+04	8.661606e+04	1.170227e+04
0.790	1.003336e+05	8.878927e+04	1.154435e+04
0.800	1.023885e+05	9.100025e+04	1.138825e+04
0.810	1.044896e+05	9.325562e+04	1.123397e+04
0.820	1.066419e+05	9.556043e+04	1.108149e+04
0.830	1.088491e+05	9.791827e+04	1.093080e+04
0.840	1.111131e+05	1.003313e+05	1.078188e+04
0.850	1.134351e+05	1.028004e+05	1.063474e+04
0.860	1.158146e+05	1.053252e+05	1.048934e+04
0.870	1.182493e+05	1.079037e+05	1.034569e+04
0.880	1.207358e+05	1.105320e+05	1.020376e+04
0.890	1.232690e+05	1.132055e+05	1.006355e+04
0.900	1.258436e+05	1.159185e+05	9.925042e+03
0.910	1.284537e+05	1.186655e+05	9.788225e+03
0.920	1.310940e+05	1.214409e+05	9.653086e+03
0.930	1.337597e+05	1.242401e+05	9.519612e+03
0.940	1.364464e+05	1.270586e+05	9.387789e+03
0.950	1.391509e+05	1.298933e+05	9.257605e+03
0.960	1.418705e+05	1.327414e+05	9.129045e+03
0.970	1.446036e+05	1.356015e+05	9.002097e+03
0.980	1.473492e+05	1.384724e+05	8.876747e+03
0.990	1.501073e+05	1.413544e+05	8.752982e+03
1.000	1.528785e+05	1.442477e+05	8.630787e+03
1.010	1.556640e+05	1.471539e+05	8.510149e+03
1.020	1.584661e+05	1.500750e+05	8.391055e+03
1.030	1.612877e+05	1.530142e+05	8.273489e+03
1.040	1.641322e+05	1.559747e+05	8.157438e+03
1.050	1.670034e+05	1.589605e+05	8.042888e+03
1.060	1.699045e+05	1.619746e+05	7.929824e+03
1.070	1.728381e+05	1.650198e+05	7.818234e+03
1.080	1.758061e+05	1.680980e+05	7.708101e+03
1.090	1.788106e+05	1.712111e+05	7.599412e+03
1.100	1.818529e+05	1.743607e+05	7.492153e+03
1.110	1.849352e+05	1.775489e+05	7.386309e+03
1.120	1.880592e+05	1.807773e+05	7.281865e+03
1.130	1.912267e+05	1.840479e+05	7.178808e+03
1.140	1.944385e+05	1.873613e+05	7.077123e+03
1.150	1.976950e+05	1.907182e+05	6.976795e+03
1.160	2.009956e+05	1.941178e+05	6.877810e+03
1.170	2.043398e+05	1.975596e+05	6.780154e+03
1.180	2.077264e+05	2.010426e+05	6.683811e+03
1.190	2.111549e+05	2.045662e+05	6.588769e+03
1.200	2.146247e+05	2.081297e+05	6.495012e+03
1.210	2.181352e+05	2.117327e+05	6.402525e+03
1.220	2.216856e+05	2.153743e+05	6.311296e+03
1.230	2.252750e+05	2.190536e+05	6.221309e+03
1.240	2.289019e+05	2.227693e+05	6.132549e+03
1.250	2.325650e+05	2.265200e+05	6.045004e+03
1.260	2.362625e+05	2.303039e+05	5.958659e+03
1.270	2.399927e+05	2.341192e+05	5.873499e+03
1.280	2.437536e+05	2.379641e+05	5.789511e+03
1.290	2.475436e+05	2.418369e+05	5.706680e+03
1.300	2.513610e+05	2.457360e+05	5.624993e+03
1.310	2.552047e+05	2.496602e+05	5.544436e+03
1.320	2.590734e+05	2.536084e+05	5.464995e+03
1.330	2.629662e+05	2.575795e+05	5.386657e+03
1.340	2.668817e+05	2.615722e+05	5.309408e+03
1.350	2.708183e+05	2.655851e+05	5.233234e+03
1.360	2.747743e+05	2.696162e+05	5.158121e+03
1.370	2.787483e+05	2.736643e+05	5.084058e+03
1.380	2.827388e+05	2.777278e+05	5.011030e+03
1.390	2.867452e+05	2.818062e+05	4.939024e+03
1.400	2.907671e+05	2.858991e+05	4.868027e+03
1.410	2.948042e+05	2.900062e+05	4.798027e+03
1.420	2.988561e+05	2.941271e+05	4.729010e+03
1.430	3.029220e+05	2.982610e+05	4.660964e+03
1.440	3.070007e+05	3.024069e+05	4.593876e+03
1.450	3.110917e+05	3.065640e+05	4.527733e+03
1.460	3.151943e+05	3.107317e+05	4.462523e+03
1.470	3.193086e+05	3.149104e+05	4.398234e+03
1.480	3.234353e+05	3.191004e+05	4.334854e+03
1.490	3.275753e+05	3.233029e+05	4.272370e+03
1.500	3.317295e+05	3.275187e+05	4.210771e+03
1.510	3.358989e+05	3.317489e+05	4.150045e+03
1.520	3.400839e+05	3.359937e+05	4.090180e+03
1.530	3.442850e+05	3.402539e+05	4.031164e+03
1.540	3.485023e+05	3.445293e+05	3.972986e+03
1.550	3.527360e+05	3.488204e+05	3.915634e+03
1.560	3.569864e+05	3.531273e+05	3.859098e+03
1.570	3.612541e+05	3.574508e+05	3.803366e+03
1.580	3.655396e+05	3.617912e+05	3.748426e+03
1.590	3.698440e+05	3.661497e+05	3.694269e+03
1.600	3.741681e+05	3.705272e+05	3.640884e+03
1.610	3.785132e+05	3.749250e+05	3.588259e+03
1.620	3.828804e+05	3.793440e+05	3.536384e+03
1.630	3.872709e+05	3.837856e+05	3.485249e+03
1.640	3.916852e+05	3.882504e+05	3.434844e+03
1.650	3.961240e+05	3.927389e+05	3.385158e+03
1.660	4.005874e+05	3.972512e+05	3.336181e+03
1.670	4.050751e+05	4.017872e+05	3.287903e+03
1.680	4.095867e+05	4.063464e+05	3.240315e+03
1.690	4.141218e+05	4.109284e+05	3.193406e+03
1.700	4.186796e+05	4.155324e+05	3.147168e+03
1.710	4.232597e+05	4.201581e+05	3.101590e+03
1.720	4.278618e+05	4.248051e+05	3.056664e+03
1.730	4.324861e+05	4.294737e+05	3.012379e+03
1.740	4.371329e+05	4.341642e+05	2.968728e+03
1.750	4.418025e+05	4.388768e+05	2.925701e+03
1.760	4.464947e+05	4.436115e+05	2.883288e+03
1.770	4.512091e+05	4.483676e+05	2.841482e+03
1.780	4.559442e+05	4.531439e+05	2.800273e+03
1.790	4.606982e+05	4.579386e+05	2.759654e+03
1.800	4.654692e+05	4.627496e+05	2.719615e+03
1.810	4.702557e+05	4.675755e+05	2.680148e+03
1.820	4.750565e+05	4.724152e+05	2.641246e+03
1.830	4.798710e+05	4.772681e+05	2.602899e+03
1.840	4.846987e+05	4.821336e+05	2.565100e+03
1.850	4.895391e+05	4.870112e+05	2.527841e+03
1.860	4.943912e+05	4.919000e+05	2.491115e+03
1.870	4.992536e+05	4.967987e+05	2.454913e+03
1.880	5.041244e+05	5.017051e+05	2.419228e+03
1.890	5.090016e+05	5.066176e+05	2.384052e+03
1.900	5.138834e+05	5.115341e+05	2.349379e+03
1.910	5.187683e+05	5.164531e+05	2.315200e+03
1.920	5.236550e+05	5.213735e+05	2.281509e+03
1.930	5.285426e+05	5.262943e+05	2.248299e+03
1.940	5.334302e+05	5.312146e+05	2.215562e+03
1.950	5.383173e+05	5.361340e+05	2.183292e+03
1.960	5.432033e+05	5.410518e+05	2.151481e+03
1.970	5.480875e+05	5.459673e+05	2.120124e+03
1.980	5.529692e+05	5.508800e+05	2.089214e+03
1.990	5.578478e+05	5.557891e+05	2.058744e+03
2.000	5.627224e+05	5.606937e+05	2.028707e+03
2.010	5.675917e+05	5.655926e+05	1.999098e+03
2.020	5.724546e+05	5.704847e+05	1.969910e+03
2.030	5.773101e+05	5.753690e+05	1.941137e+03
2.040	5.821574e+05	5.802446e+05	1.912773e+03
2.050	5.869958e+05	5.851110e+05	1.884812e+03
2.060	5.918253e+05	5.899680e+05	1.857248e+03
2.070	5.966458e+05	5.948157e+05	1.830076e+03
2.080	6.014574e+05	5.996542e+05	1.803289e+03
2.090	6.062606e+05	6.044837e+05	1.776882e+03
2.100	6.110554e+05	6.093045e+05	1.750849e+03
2.110	6.158421e+05	6.141169e+05	1.725186e+03
2.120	6.206207e+05	6.189208e+05	1.699886e+03
2.130	6.253914e+05	6.237165e+05	1.674944e+03
2.140	6.301540e+05	6.285037e+05	1.650355e+03
2.150	6.349084e+05	6.332823e+05	1.626115e+03
2.160	6.396544e+05	6.380522e+05	1.602217e+03
2.170	6.443920e+05	6.428133e+05	1.578656e+03
2.180	6.491211e+05	6.475657e+05	1.555429e+03
2.190	6.538422e+05	6.523097e+05	1.532530e+03
2.200	6.585558e+05	6.570458e+05	1.509953e+03
2.210	6.632626e+05	6.617749e+05	1.487696e+03
2.220	6.679634e+05	6.664976e+05	1.465752e+03
2.230	6.726589e+05	6.712148e+05	1.444118e+03
2.240	6.773500e+05	6.759272e+05	1.422788e+03
2.250	6.820372e+05	6.806355e+05	1.401759e+03
2.260	6.867209e+05	6.853399e+05	1.381026e+03
2.270	6.914011e+05	6.900405e+05	1.360584e+03
2.280	6.960784e+05	6.947379e+05	1.340430e+03
2.290	7.007536e+05	6.994330e+05	1.320558e+03
2.300	7.054275e+05	7.041266e+05	1.300965e+03
2.310	7.101006e+05	7.088189e+05	1.281647e+03
2.320	7.147731e+05	7.135105e+05	1.262601e+03
2.330	7.194458e+05	7.182020e+05	1.243821e+03
2.340	7.241198e+05	7.228945e+05	1.225304e+03
2.350	7.287956e+05	7.275886e+05	1.207046e+03
2.360	7.334740e+05	7.322849e+05	1.189043e+03
2.370	7.381553e+05	7.369840e+05	1.171292e+03
2.380	7.428395e+05	7.416858e+05	1.153789e+03
2.390	7.475274e+05	7.463909e+05	1.136530e+03
2.400	7.522192e+05	7.510997e+05	1.119513e+03
2.410	7.569156e+05	7.558129e+05	1.102732e+03
2.420	7.616171e+05	7.605309e+05	1.086186e+03
2.430	7.663241e+05	7.652542e+05	1.069870e+03
2.440	7.710370e+05	7.699833e+05	1.053781e+03
2.450	7.757558e+05	7.747179e+05	1.037917e+03
2.460	7.804801e+05	7.794578e+05	1.022274e+03
2.470	7.852098e+05	7.842030e+05	1.006849e+03
2.480	7.899453e+05	7.889537e+05	9.916380e+02
2.490	7.946873e+05	7.937106e+05	9.766388e+02
2.500	7.994361e+05	7.984742e+05	9.618483e+02
2.510	8.041920e+05	8.032447e+05	9.472635e+02
2.520	8.089551e+05	8.080223e+05	9.328815e+02
2.530	8.137256e+05	8.128069e+05	9.186995e+02
2.540	8.185037e+05	8.175990e+05	9.047144e+02
2.550	8.232893e+05	8.223984e+05	8.909235e+02
2.560	8.280826e+05	8.272053e+05	8.773239e+02
2.570	8.328833e+05	8.320194e+05	8.639129e+02
2.580	8.376914e+05	8.368407e+05	8.506879e+02
2.590	8.425067e+05	8.416690e+05	8.376458e+02
2.600	8.473291e+05	8.465044e+05	8.247842e+02
2.610	8.521586e+05	8.513465e+05	8.121005e+02
2.620	8.569949e+05	8.561953e+05	7.995920e+02
2.630	8.618375e+05	8.610502e+05	7.872561e+02
2.640	8.666863e+05	8.659112e+05	7.750905e+02
2.650	8.715408e+05	8.707777e+05	7.630926e+02
2.660	8.764010e+05	8.756498e+05	7.512599e+02
2.670	8.812667e+05	8.805271e+05	7.395899e+02
2.680	8.861376e+05	8.854095e+05	7.280802e+02
2.690	8.910136e+05	8.902969e+05	7.167285e+02
2.700	8.958947e+05	8.951892e+05	7.055324e+02
2.710	9.007807e+05	9.000862e+05	6.944900e+02
2.720	9.056711e+05	9.049875e+05	6.835990e+02
2.730	9.105654e+05	9.098926e+05	6.728573e+02
2.740	9.154632e+05	9.148009e+05	6.622628e+02
2.750	9.203643e+05	9.197124e+05	6.518133e+02
2.760	9.252685e+05	9.246270e+05	6.415068e+02
2.770	9.301757e+05	9.295444e+05	6.313412e+02
2.780	9.350854e+05	9.344641e+05	6.213146e+02
2.790	9.399974e+05	9.393859e+05	6.114249e+02
2.800	9.449113e+05	9.443096e+05	6.016704e+02
2.810	9.498268e+05	9.492347e+05	5.920490e+02
2.820	9.547436e+05	9.541610e+05	5.825589e+02
2.830	9.596612e+05	9.590880e+05	5.731984e+02
2.840	9.645791e+05	9.640151e+05	5.639654e+02
2.850	9.694968e+05	9.689420e+05	5.548582e+02
2.860	9.744138e+05	9.738680e+05	5.458751e+02
2.870	9.793297e+05	9.787927e+05	5.370141e+02
2.880	9.842438e+05	9.837156e+05	5.282737e+02
2.890	9.891560e+05	9.886363e+05	5.196521e+02
2.900	9.940653e+05	9.935541e+05	5.111476e+02
2.910	9.989714e+05	9.984686e+05	5.027585e+02
2.920	1.003874e+06	1.003380e+06	4.944834e+02
2.930	1.008774e+06	1.008287e+06	4.863206e+02
2.940	1.013669e+06	1.013190e+06	4.782683e+02
2.950	1.018559e+06	1.018089e+06	4.703251e+02
2.960	1.023444e+06	1.022982e+06	4.624895e+02
2.970	1.028324e+06	1.027869e+06	4.547599e+02
2.980	1.033198e+06	1.032750e+06	4.471349e+02
2.990	1.038064e+06	1.037625e+06	4.396132e+02
3.000	1.042924e+06	1.042492e+06	4.321932e+02
3.010	1.047777e+06	1.047352e+06	4.248735e+02
3.020	1.052622e+06	1.052204e+06	4.176529e+02
3.030	1.057460e+06	1.057049e+06	4.105299e+02
3.040	1.062290e+06	1.061886e+06	4.035032e+02
3.050	1.067111e+06	1.066714e+06	3.965715e+02
3.060	1.071924e+06	1.071534e+06	3.897334e+02
3.070	1.076727e+06	1.076344e+06	3.829878e+02
3.080	1.081520e+06	1.081144e+06	3.763332e+02
3.090	1.086304e+06	1.085934e+06	3.697685e+02
3.100	1.091077e+06	1.090713e+06	3.632923e+02
3.110	1.095839e+06	1.095482e+06	3.569034e+02
3.120	1.100590e+06	1.100240e+06	3.506005e+02
3.130	1.105331e+06	1.104986e+06	3.443825e+02
3.140	1.110060e+06	1.109722e+06	3.382480e+02
3.150	1.114778e+06	1.114445e+06	3.321960e+02
3.160	1.119484e+06	1.119158e+06	3.262253e+02
3.170	1.124178e+06	1.123857e+06	3.203347e+02
3.180	1.128858e+06	1.128543e+06	3.145233e+02
3.190	1.133524e+06	1.133215e+06	3.087899e+02
3.200	1.138176e+06	1.137873e+06	3.031336e+02
3.210	1.142816e+06	1.142519e+06	2.975533e+02
3.220	1.147444e+06	1.147152e+06	2.920481e+02
3.230	1.152058e+06	1.151771e+06	2.866167e+02
3.240	1.156659e+06	1.156378e+06	2.812582e+02
3.250	1.161247e+06	1.160971e+06	2.759716e+02
3.260	1.165822e+06	1.165552e+06	2.707558e+02
3.270	1.170384e+06	1.170119e+06	2.656099e+02
3.280	1.174933e+06	1.174672e+06	2.605330e+02
3.290	1.179467e+06	1.179212e+06	2.555241e+02
3.300	1.183988e+06	1.183737e+06	2.505822e+02
3.310	1.188494e+06	1.188248e+06	2.457065e+02
3.320	1.192985e+06	1.192744e+06	2.408960e+02
3.330	1.197461e+06	1.197225e+06	2.361499e+02
3.340	1.201923e+06	1.201691e+06	2.314673e+02
3.350	1.206370e+06	1.206143e+06	2.268473e+02
3.360	1.210802e+06	1.210579e+06	2.222890e+02
3.370	1.215219e+06	1.215001e+06	2.177917e+02
3.380	1.219621e+06	1.219408e+06	2.133545e+02
3.390	1.224008e+06	1.223799e+06	2.089765e+02
3.400	1.228380e+06	1.228175e+06	2.046570e+02
3.410	1.232736e+06	1.232535e+06	2.003951e+02
3.420	1.237077e+06	1.236880e+06	1.961900e+02
3.430	1.241402e+06	1.241210e+06	1.920410e+02
3.440	1.245712e+06	1.245524e+06	1.879473e+02
3.450	1.250006e+06	1.249822e+06	1.839081e+02
3.460	1.254284e+06	1.254104e+06	1.799228e+02
3.470	1.258546e+06	1.258370e+06	1.759905e+02
3.480	1.262793e+06	1.262621e+06	1.721106e+02
3.490	1.267024e+06	1.266855e+06	1.682824e+02
3.500	1.271239e+06	1.271074e+06	1.645051e+02
3.510	1.275439e+06	1.275278e+06	1.607781e+02
3.520	1.279624e+06	1.279467e+06	1.571006e+02
3.530	1.283794e+06	1.283641e+06	1.534721e+02
3.540	1.287950e+06	1.287800e+06	1.498919e+02
3.550	1.292090e+06	1.291944e+06	1.463592e+02
3.560	1.296216e+06	1.296073e+06	1.428735e+02
3.570	1.300326e+06	1.300186e+06	1.394342e+02
3.580	1.304421e+06	1.304285e+06	1.360405e+02
3.590	1.308501e+06	1.308369e+06	1.326919e+02
3.600	1.312567e+06	1.312437e+06	1.293879e+02
3.610	1.316617e+06	1.316491e+06	1.261277e+02
3.620	1.320652e+06	1.320529e+06	1.229108e+02
3.630	1.324672e+06	1.324552e+06	1.197367e+02
3.640	1.328678e+06	1.328561e+06	1.166047e+02
3.650	1.332668e+06	1.332555e+06	1.135143e+02
3.660	1.336643e+06	1.336533e+06	1.104649e+02
3.670	1.340604e+06	1.340497e+06	1.074560e+02
3.680	1.344551e+06	1.344446e+06	1.044871e+02
3.690	1.348482e+06	1.348381e+06	1.015576e+02
3.700	1.352399e+06	1.352300e+06	9.866687e+01
3.710	1.356300e+06	1.356205e+06	9.581456e+01
3.720	1.360187e+06	1.360094e+06	9.300008e+01
3.730	1.364060e+06	1.363970e+06	9.022296e+01
3.740	1.367917e+06	1.367830e+06	8.748269e+01
3.750	1.371760e+06	1.371675e+06	8.477877e+01
3.760	1.375589e+06	1.375506e+06	8.211074e+01
3.770	1.379402e+06	1.379323e+06	7.947811e+01
3.780	1.383202e+06	1.383125e+06	7.688041e+01
3.790	1.386986e+06	1.386912e+06	7.431718e+01
3.800	1.390757e+06	1.390685e+06	7.178796e+01
3.810	1.394513e+06	1.394443e+06	6.929231e+01
3.820	1.398254e+06	1.398187e+06	6.682978e+01
3.830	1.401982e+06	1.401917e+06	6.439993e+01
3.840	1.405695e+06	1.405633e+06	6.200233e+01
3.850	1.409396e+06	1.409336e+06	5.963655e+01
3.860	1.413083e+06	1.413025e+06	5.730218e+01
3.870	1.416757e+06	1.416702e+06	5.499879e+01
3.880	1.420418e+06	1.420365e+06	5.272598e+01
3.890	1.424066e+06	1.424015e+06	5.048334e+01
3.900	1.427701e+06	1.427653e+06	4.827048e+01
3.910	1.431323e+06	1.431277e+06	4.608699e+01
3.920	1.434933e+06	1.434889e+06	4.393251e+01
3.930	1.438531e+06	1.438489e+06	4.180663e+01
3.940	1.442115e+06	1.442076e+06	3.970900e+01
3.950	1.445688e+06	1.445650e+06	3.763922e+01
3.960	1.449248e+06	1.449212e+06	3.559694e+01
3.970	1.452795e+06	1.452762e+06	3.358180e+01
3.980	1.456331e+06	1.456299e+06	3.159344e+01
3.990	1.459854e+06	1.459825e+06	2.963150e+01
4.000	1.463366e+06	1.463338e+06	2.769564e+01
4.010	1.466865e+06	1.466839e+06	2.578552e+01
4.020	1.470353e+06	1.470329e+06	2.390079e+01
4.030	1.473828e+06	1.473805e+06	2.204112e+01
4.040	1.477291e+06	1.477270e+06	2.020619e+01
4.050	1.480742e+06	1.480723e+06	1.839565e+01
4.060	1.484181e+06	1.484164e+06	1.660918e+01
4.070	1.487608e+06	1.487593e+06	1.484647e+01
4.080	1.491023e+06	1.491009e+06	1.310718e+01
4.090	1.494426e+06	1.494414e+06	1.139102e+01
4.100	1.497817e+06	1.497807e+06	9.697663e+00
4.110	1.501197e+06	1.501189e+06	8.026821e+00
4.120	1.504565e+06	1.504558e+06	6.378192e+00
4.130	1.507921e+06	1.507916e+06	4.751483e+00
4.140	1.511266e+06	1.511263e+06	3.146404e+00
4.150	1.514600e+06	1.514598e+06	1.562670e+00
4.160	1.517923e+06	1.517922e+06	1.541884e+00
4.170	1.521236e+06	1.521234e+06	1.521371e+00
4.180	1.524537e+06	1.524536e+06	1.501128e+00
4.190	1.527827e+06	1.527826e+06	1.481151e+00
4.200	1.531106e+06	1.531105e+06	1.461436e+00
4.210	1.534374e+06	1.534373e+06	1.441980e+00
4.220	1.537631e+06	1.537630e+06	1.422779e+00
4.230	1.540878e+06	1.540876e+06	1.403830e+00
4.240	1.544113e+06	1.544112e+06	1.385129e+00
4.250	1.547339e+06	1.547338e+06	1.366671e+00
4.260	1.550555e+06	1.550553e+06	1.348454e+00
4.270	1.553760e+06	1.553759e+06	1.330475e+00
4.280	1.556956e+06	1.556954e+06	1.312730e+00
4.290	1.560141e+06	1.560140e+06	1.295217e+00
4.300	1.563317e+06	1.563316e+06	1.277933e+00
4.310	1.566483e+06	1.566482e+06	1.260875e+00
4.320	1.569639e+06	1.569638e+06	1.244039e+00
4.330	1.572785e+06	1.572784e+06	1.227422e+00
4.340	1.575922e+06	1.575921e+06	1.211023e+00
4.350	1.579049e+06	1.579048e+06	1.194838e+00
4.360	1.582167e+06	1.582166e+06	1.178864e+00
4.370	1.585275e+06	1.585274e+06	1.163099e+00
4.380	1.588374e+06	1.588373e+06	1.147539e+00
4.390	1.591463e+06	1.591462e+06	1.132182e+00
4.400	1.594543e+06	1.594542e+06	1.117026e+00
4.410	1.597614e+06	1.597613e+06	1.102067e+00
4.420	1.600675e+06	1.600674e+06	1.087304e+00
4.430	1.603728e+06	1.603727e+06	1.072733e+00
4.440	1.606771e+06	1.606770e+06	1.058353e+00
4.450	1.609805e+06	1.609804e+06	1.044160e+00
4.460	1.612829e+06	1.612828e+06	1.030151e+00
4.470	1.615842e+06	1.615841e+06	1.016325e+00
4.480	1.618846e+06	1.618845e+06	1.002678e+00
4.490	1.621839e+06	1.621838e+06	9.892097e-01
4.500	1.624822e+06	1.624821e+06	9.759164e-01
4.510	1.627795e+06	1.627794e+06	9.627963e-01
4.520	1.630758e+06	1.630757e+06	9.498471e-01
4.530	1.633712e+06	1.633711e+06	9.370667e-01
4.540	1.636655e+06	1.636654e+06	9.244529e-01
4.550	1.639588e+06	1.639587e+06	9.120035e-01
4.560	1.642512e+06	1.642511e+06	8.997164e-01
4.570	1.645426e+06	1.645425e+06	8.875896e-01
4.580	1.648330e+06	1.648329e+06	8.756208e-01
4.590	1.651224e+06	1.651224e+06	8.638082e-01
4.600	1.654109e+06	1.654108e+06	8.521497e-01
4.610	1.656984e+06	1.656983e+06	8.406433e-01
4.620	1.659850e+06	1.659849e+06	8.292870e-01
4.630	1.662706e+06	1.662705e+06	8.180791e-01
4.640	1.665552e+06	1.665551e+06	8.070173e-01
4.650	1.668389e+06	1.668388e+06	7.961000e-01
4.660	1.671217e+06	1.671216e+06	7.853252e-01
4.670	1.674035e+06	1.674034e+06	7.746911e-01
4.680	1.676843e+06	1.676842e+06	7.641958e-01
4.690	1.679642e+06	1.679642e+06	7.538377e-01
4.700	1.682432e+06	1.682432e+06	7.436149e-01
4.710	1.685213e+06	1.685212e+06	7.335256e-01
4.720	1.687984e+06	1.687984e+06	7.235683e-01
4.730	1.690747e+06	1.690746e+06	7.137411e-01
4.740	1.693500e+06	1.693499e+06	7.040424e-01
4.750	1.696245e+06	1.696244e+06	6.944718e-01
4.760	1.698982e+06	1.698982e+06	6.850287e-01
4.770	1.701713e+06	1.701712e+06	6.757110e-01
4.780	1.704436e+06	1.704435e+06	6.665167e-01
4.790	1.707151e+06	1.707151e+06	6.574437e-01
4.800	1.709860e+06	1.709859e+06	6.484905e-01
4.810	1.712561e+06	1.712560e+06	6.396552e-01
4.820	1.715254e+06	1.715254e+06	6.309364e-01
4.830	1.717941e+06	1.717941e+06	6.223324e-01
4.840	1.720621e+06	1.720620e+06	6.138418e-01
4.850	1.723293e+06	1.723292e+06	6.054629e-01
4.860	1.725958e+06	1.725957e+06	5.971944e-01
4.870	1.728616e+06	1.728615e+06	5.890346e-01
4.880	1.731267e+06	1.731266e+06	5.809822e-01
4.890	1.733911e+06	1.733910e+06	5.730358e-01
4.900	1.736548e+06	1.736547e+06	5.651940e-01
4.910	1.739177e+06	1.739177e+06	5.574555e-01
4.920	1.741800e+06	1.741800e+06	5.498187e-01
4.930	1.744416e+06	1.744416e+06	5.422826e-01
4.940	1.747025e+06	1.747024e+06	5.348456e-01
4.950	1.749627e+06	1.749626e+06	5.275067e-01
4.960	1.752222e+06	1.752222e+06	5.202643e-01
4.970	1.754810e+06	1.754810e+06	5.131174e-01
4.980	1.757392e+06	1.757391e+06	5.060647e-01
