a_i  	N_t         	N_i         	N_p         
0.510	5.354040e+04	3.935985e+04	1.418054e+04
0.520	5.469150e+04	4.070166e+04	1.398984e+04
0.530	5.586586e+04	4.206422e+04	1.380164e+04
0.540	5.705855e+04	4.344267e+04	1.361588e+04
0.550	5.826791e+04	4.483538e+04	1.343253e+04
0.560	5.949550e+04	4.624397e+04	1.325153e+04
0.570	6.074514e+04	4.767229e+04	1.307284e+04
0.580	6.202154e+04	4.912511e+04	1.289643e+04
0.590	6.333006e+04	5.060780e+04	1.272226e+04
0.600	6.467616e+04	5.212587e+04	1.255029e+04
0.610	6.606568e+04	5.368519e+04	1.238050e+04
0.620	6.750405e+04	5.529121e+04	1.221284e+04
0.630	6.899609e+04	5.694881e+04	1.204729e+04
0.640	7.054490e+04	5.866108e+04	1.188381e+04
0.650	7.215181e+04	6.042942e+04	1.172240e+04
0.660	7.381523e+04	6.225222e+04	1.156301e+04
0.670	7.553083e+04	6.412521e+04	1.140562e+04
0.680	7.729133e+04	6.604113e+04	1.125020e+04
0.690	7.908855e+04	6.799181e+04	1.109674e+04
0.700	8.091398e+04	6.996876e+04	1.094521e+04
0.710	8.276077e+04	7.196518e+04	1.079559e+04
0.720	8.462341e+04	7.397556e+04	1.064786e+04
0.730	8.649865e+04	7.599666e+04	1.050199e+04
0.740	8.838441e+04	7.802645e+04	1.035796e+04
0.750	9.028088e+04	8.006512e+04	1.021576e+04
0.760	9.218989e+04	8.211453e+04	1.007537e+04
0.770	9.411603e+04	8.417927e+04	9.936756e+03
0.780	9.606521e+04	8.626530e+04	9.799913e+03
0.790	9.804487e+04	8.838005e+04	9.664818e+03
0.800	1.000619e+05	9.053046e+04	9.531452e+03
0.810	1.021229e+05	9.272312e+04	9.399797e+03
0.820	1.042326e+05	9.496275e+04	9.269835e+03
0.830	1.063948e+05	9.725326e+04	9.141548e+03
0.840	1.086117e+05	9.959682e+04	9.014918e+03
0.850	1.108851e+05	1.019952e+05	8.889928e+03
0.860	1.132148e+05	1.044482e+05	8.766560e+03
0.870	1.155997e+05	1.069549e+05	8.644798e+03
0.880	1.180366e+05	1.095120e+05	8.524624e+03
0.890	1.205217e+05	1.121157e+05	8.406021e+03
0.900	1.230495e+05	1.147605e+05	8.288973e+03
0.910	1.256151e+05	1.174416e+05	8.173462e+03
0.920	1.282130e+05	1.201535e+05	8.059472e+03
0.930	1.308386e+05	1.228916e+05	7.946987e+03
0.940	1.334875e+05	1.256515e+05	7.835989e+03
0.950	1.361565e+05	1.284300e+05	7.726463e+03
0.960	1.388422e+05	1.312238e+05	7.618393e+03
0.970	1.415430e+05	1.340313e+05	7.511761e+03
0.980	1.442572e+05	1.368506e+05	7.406553e+03
0.990	1.469844e+05	1.396816e+05	7.302752e+03
1.000	1.497244e+05	1.425240e+05	7.200342e+03
1.010	1.524784e+05	1.453790e+05	7.099307e+03
1.020	1.552478e+05	1.482481e+05	6.999632e+03
1.030	1.580356e+05	1.511343e+05	6.901301e+03
1.040	1.608449e+05	1.540406e+05	6.804298e+03
1.050	1.636795e+05	1.569708e+05	6.708608e+03
1.060	1.665421e+05	1.599279e+05	6.614216e+03
1.070	1.694357e+05	1.629146e+05	6.521106e+03
1.080	1.723622e+05	1.659329e+05	6.429262e+03
1.090	1.753237e+05	1.689850e+05	6.338671e+03
1.100	1.783217e+05	1.720724e+05	6.249315e+03
1.110	1.813586e+05	1.751975e+05	6.161180e+03
1.120	1.844364e+05	1.783621e+05	6.074253e+03
1.130	1.875571e+05	1.815686e+05	5.988517e+03
1.140	1.907218e+05	1.848179e+05	5.903960e+03
1.150	1.939313e+05	1.881107e+05	5.820566e+03
1.160	1.971851e+05	1.914468e+05	5.738320e+03
1.170	2.004829e+05	1.948257e+05	5.657210e+03
1.180	2.038240e+05	1.982468e+05	5.577219e+03
1.190	2.072080e+05	2.017096e+05	5.498334e+03
1.200	2.106343e+05	2.052137e+05	5.420542e+03
1.210	2.141027e+05	2.087589e+05	5.343828e+03
1.220	2.176124e+05	2.123442e+05	5.268178e+03
1.230	2.211627e+05	2.159691e+05	5.193580e+03
1.240	2.247523e+05	2.196323e+05	5.120018e+03
1.250	2.283800e+05	2.233325e+05	5.047481e+03
1.260	2.320439e+05	2.270680e+05	4.975954e+03
1.270	2.357425e+05	2.308371e+05	4.905425e+03
1.280	2.394739e+05	2.346381e+05	4.835880e+03
1.290	2.432366e+05	2.384692e+05	4.767306e+03
1.300	2.470288e+05	2.423291e+05	4.699691e+03
1.310	2.508495e+05	2.462164e+05	4.633022e+03
1.320	2.546975e+05	2.501302e+05	4.567287e+03
1.330	2.585718e+05	2.540693e+05	4.502472e+03
1.340	2.624709e+05	2.580323e+05	4.438566e+03
1.350	2.663934e+05	2.620179e+05	4.375556e+03
1.360	2.703375e+05	2.660240e+05	4.313431e+03
1.370	2.743014e+05	2.700493e+05	4.252178e+03
1.380	2.782839e+05	2.740922e+05	4.191786e+03
1.390	2.822842e+05	2.781520e+05	4.132242e+03
1.400	2.863018e+05	2.822283e+05	4.073536e+03
1.410	2.903363e+05	2.863206e+05	4.015656e+03
1.420	2.943871e+05	2.904285e+05	3.958590e+03
1.430	2.984534e+05	2.945510e+05	3.902328e+03
1.440	3.025340e+05	2.986871e+05	3.846859e+03
1.450	3.066280e+05	3.028358e+05	3.792170e+03
1.460	3.107348e+05	3.069966e+05	3.738253e+03
1.470	3.148545e+05	3.111694e+05	3.685095e+03
1.480	3.189874e+05	3.153547e+05	3.632687e+03
1.490	3.231345e+05	3.195535e+05	3.581018e+03
1.500	3.272967e+05	3.237666e+05	3.530077e+03
1.510	3.314746e+05	3.279948e+05	3.479855e+03
1.520	3.356689e+05	3.322385e+05	3.430342e+03
1.530	3.398797e+05	3.364982e+05	3.381527e+03
1.540	3.441072e+05	3.407738e+05	3.333400e+03
1.550	3.483515e+05	3.450655e+05	3.285953e+03
1.560	3.526129e+05	3.493738e+05	3.239176e+03
1.570	3.568921e+05	3.536990e+05	3.193058e+03
1.580	3.611895e+05	3.580419e+05	3.147591e+03
1.590	3.655062e+05	3.624034e+05	3.102766e+03
1.600	3.698432e+05	3.667846e+05	3.058573e+03
1.610	3.742017e+05	3.711867e+05	3.015003e+03
1.620	3.785830e+05	3.756110e+05	2.972048e+03
1.630	3.829883e+05	3.800586e+05	2.929699e+03
1.640	3.874183e+05	3.845303e+05	2.887947e+03
1.650	3.918736e+05	3.890268e+05	2.846784e+03
1.660	3.963545e+05	3.935483e+05	2.806201e+03
1.670	4.008608e+05	3.980946e+05	2.766191e+03
1.680	4.053923e+05	4.026655e+05	2.726744e+03
1.690	4.099484e+05	4.072605e+05	2.687853e+03
1.700	4.145287e+05	4.118792e+05	2.649510e+03
1.710	4.191327e+05	4.165210e+05	2.611707e+03
1.720	4.237603e+05	4.211859e+05	2.574436e+03
1.730	4.284117e+05	4.258740e+05	2.537690e+03
1.740	4.330873e+05	4.305859e+05	2.501460e+03
1.750	4.377874e+05	4.353217e+05	2.465741e+03
1.760	4.425121e+05	4.400816e+05	2.430524e+03
1.770	4.472607e+05	4.448649e+05	2.395802e+03
1.780	4.520319e+05	4.496704e+05	2.361568e+03
1.790	4.568240e+05	4.544962e+05	2.327815e+03
1.800	4.616352e+05	4.593407e+05	2.294536e+03
1.810	4.664638e+05	4.642021e+05	2.261724e+03
1.820	4.713088e+05	4.690794e+05	2.229373e+03
1.830	4.761695e+05	4.739720e+05	2.197476e+03
1.840	4.810455e+05	4.788795e+05	2.166026e+03
1.850	4.859363e+05	4.838012e+05	2.135017e+03
1.860	4.908408e+05	4.887363e+05	2.104442e+03
1.870	4.957575e+05	4.936832e+05	2.074296e+03
1.880	5.006845e+05	4.986400e+05	2.044572e+03
1.890	5.056199e+05	5.036047e+05	2.015263e+03
1.900	5.105617e+05	5.085754e+05	1.986365e+03
1.910	5.155082e+05	5.135504e+05	1.957871e+03
1.920	5.204583e+05	5.185285e+05	1.929775e+03
1.930	5.254106e+05	5.235086e+05	1.902071e+03
1.940	5.303646e+05	5.284899e+05	1.874754e+03
1.950	5.353195e+05	5.334717e+05	1.847819e+03
1.960	5.402748e+05	5.384536e+05	1.821259e+03
1.970	5.452295e+05	5.434345e+05	1.795070e+03
1.980	5.501829e+05	5.484137e+05	1.769247e+03
1.990	5.551348e+05	5.533910e+05	1.743783e+03
2.000	5.600843e+05	5.583656e+05	1.718674e+03
2.010	5.650296e+05	5.633357e+05	1.693915e+03
2.020	5.699695e+05	5.683000e+05	1.669500e+03
2.030	5.749027e+05	5.732573e+05	1.645425e+03
2.040	5.798285e+05	5.782068e+05	1.621684e+03
2.050	5.847462e+05	5.831479e+05	1.598274e+03
2.060	5.896549e+05	5.880797e+05	1.575187e+03
2.070	5.945549e+05	5.930025e+05	1.552421e+03
2.080	5.994470e+05	5.979170e+05	1.529969e+03
2.090	6.043313e+05	6.028235e+05	1.507828e+03
2.100	6.092077e+05	6.077217e+05	1.485993e+03
2.110	6.140763e+05	6.126119e+05	1.464459e+03
2.120	6.189371e+05	6.174939e+05	1.443223e+03
2.130	6.237902e+05	6.223679e+05	1.422279e+03
2.140	6.286354e+05	6.272338e+05	1.401624e+03
2.150	6.334726e+05	6.320914e+05	1.381254e+03
2.160	6.383019e+05	6.369407e+05	1.361165e+03
2.170	6.431231e+05	6.417817e+05	1.341353e+03
2.180	6.479363e+05	6.466145e+05	1.321815e+03
2.190	6.527415e+05	6.514390e+05	1.302546e+03
2.200	6.575394e+05	6.562559e+05	1.283543e+03
2.210	6.623308e+05	6.610660e+05	1.264802e+03
2.220	6.671166e+05	6.658703e+05	1.246318e+03
2.230	6.718978e+05	6.706697e+05	1.228089e+03
2.240	6.766752e+05	6.754651e+05	1.210109e+03
2.250	6.814487e+05	6.802564e+05	1.192376e+03
2.260	6.862187e+05	6.850438e+05	1.174886e+03
2.270	6.909861e+05	6.898285e+05	1.157635e+03
2.280	6.957519e+05	6.946113e+05	1.140620e+03
2.290	7.005166e+05	6.993928e+05	1.123838e+03
2.300	7.052811e+05	7.041738e+05	1.107286e+03
2.310	7.100454e+05	7.089544e+05	1.090961e+03
2.320	7.148098e+05	7.137349e+05	1.074859e+03
2.330	7.195750e+05	7.185160e+05	1.058977e+03
2.340	7.243417e+05	7.232984e+05	1.043313e+03
2.350	7.291106e+05	7.280827e+05	1.027863e+03
2.360	7.338822e+05	7.328696e+05	1.012623e+03
2.370	7.386570e+05	7.376594e+05	9.975920e+02
2.380	7.434354e+05	7.424526e+05	9.827655e+02
2.390	7.482178e+05	7.472497e+05	9.681412e+02
2.400	7.530049e+05	7.520512e+05	9.537159e+02
2.410	7.577970e+05	7.568575e+05	9.394869e+02
2.420	7.625945e+05	7.616691e+05	9.254514e+02
2.430	7.673980e+05	7.664864e+05	9.116066e+02
2.440	7.722078e+05	7.713098e+05	8.979498e+02
2.450	7.770243e+05	7.761398e+05	8.844783e+02
2.460	7.818483e+05	7.809771e+05	8.711896e+02
2.470	7.866791e+05	7.858211e+05	8.580809e+02
2.480	7.915172e+05	7.906720e+05	8.451498e+02
2.490	7.963627e+05	7.955303e+05	8.323938e+02
2.500	8.012157e+05	8.003959e+05	8.198105e+02
2.510	8.060766e+05	8.052692e+05	8.073975e+02
2.520	8.109455e+05	8.101504e+05	7.951524e+02
2.530	8.158224e+05	8.150393e+05	7.830728e+02
2.540	8.207076e+05	8.199364e+05	7.711565e+02
2.550	8.256012e+05	8.248418e+05	7.594012e+02
2.560	8.305034e+05	8.297556e+05	7.478046e+02
2.570	8.354142e+05	8.346778e+05	7.363644e+02
2.580	8.403334e+05	8.396083e+05	7.250785e+02
2.590	8.452611e+05	8.445472e+05	7.139446e+02
2.600	8.501972e+05	8.494942e+05	7.029607e+02
2.610	8.551416e+05	8.544495e+05	6.921246e+02
2.620	8.600941e+05	8.594127e+05	6.814343e+02
2.630	8.650539e+05	8.643830e+05	6.708878e+02
2.640	8.700207e+05	8.693602e+05	6.604830e+02
2.650	8.749943e+05	8.743441e+05	6.502180e+02
2.660	8.799746e+05	8.793345e+05	6.400907e+02
2.670	8.849612e+05	8.843311e+05	6.300992e+02
2.680	8.899541e+05	8.893338e+05	6.202418e+02
2.690	8.949528e+05	8.943423e+05	6.105164e+02
2.700	8.999571e+05	8.993562e+05	6.009213e+02
2.710	9.049668e+05	9.043753e+05	5.914547e+02
2.720	9.099815e+05	9.093994e+05	5.821149e+02
2.730	9.150010e+05	9.144281e+05	5.728999e+02
2.740	9.200249e+05	9.194611e+05	5.638081e+02
2.750	9.250528e+05	9.244980e+05	5.548377e+02
2.760	9.300843e+05	9.295383e+05	5.459871e+02
2.770	9.351189e+05	9.345817e+05	5.372546e+02
2.780	9.401555e+05	9.396269e+05	5.286385e+02
2.790	9.451938e+05	9.446737e+05	5.201373e+02
2.800	9.502335e+05	9.497217e+05	5.117494e+02
2.810	9.552742e+05	9.547707e+05	5.034735e+02
2.820	9.603155e+05	9.598202e+05	4.953077e+02
2.830	9.653571e+05	9.648698e+05	4.872507e+02
2.840	9.703983e+05	9.699190e+05	4.793010e+02
2.850	9.754388e+05	9.749673e+05	4.714570e+02
2.860	9.804779e+05	9.800142e+05	4.637174e+02
2.870	9.855151e+05	9.850590e+05	4.560807e+02
2.880	9.905500e+05	9.901014e+05	4.485455e+02
2.890	9.955821e+05	9.951410e+05	4.411104e+02
2.900	1.000611e+06	1.000177e+06	4.337740e+02
2.910	1.005637e+06	1.005210e+06	4.265351e+02
2.920	1.010659e+06	1.010239e+06	4.193922e+02
2.930	1.015677e+06	1.015265e+06	4.123442e+02
2.940	1.020690e+06	1.020285e+06	4.053896e+02
2.950	1.025699e+06	1.025300e+06	3.985272e+02
2.960	1.030701e+06	1.030310e+06	3.917557e+02
2.970	1.035698e+06	1.035313e+06	3.850739e+02
2.980	1.040688e+06	1.040310e+06	3.784805e+02
2.990	1.045671e+06	1.045299e+06	3.719743e+02
3.000	1.050647e+06	1.050281e+06	3.655541e+02
3.010	1.055615e+06	1.055255e+06	3.592187e+02
3.020	1.060574e+06	1.060221e+06	3.529670e+02
3.030	1.065526e+06	1.065179e+06	3.467978e+02
3.040	1.070468e+06	1.070127e+06	3.407101e+02
3.050	1.075402e+06	1.075067e+06	3.347027e+02
3.060	1.080326e+06	1.079997e+06	3.287746e+02
3.070	1.085240e+06	1.084917e+06	3.229246e+02
3.080	1.090144e+06	1.089826e+06	3.171517e+02
3.090	1.095037e+06	1.094725e+06	3.114549e+02
3.100	1.099919e+06	1.099613e+06	3.058331e+02
3.110	1.104790e+06	1.104490e+06	3.002854e+02
3.120	1.109651e+06	1.109356e+06	2.948107e+02
3.130	1.114500e+06	1.114211e+06	2.894080e+02
3.140	1.119338e+06	1.119054e+06	2.840762e+02
3.150	1.124165e+06	1.123886e+06	2.788145e+02
3.160	1.128980e+06	1.128706e+06	2.736219e+02
3.170	1.133783e+06	1.133514e+06	2.684973e+02
3.180	1.138573e+06	1.138310e+06	2.634400e+02
3.190	1.143351e+06	1.143092e+06	2.584490e+02
3.200	1.148116e+06	1.147862e+06	2.535233e+02
3.210	1.152867e+06	1.152619e+06	2.486622e+02
3.220	1.157605e+06	1.157362e+06	2.438647e+02
3.230	1.162330e+06	1.162091e+06	2.391301e+02
3.240	1.167040e+06	1.166806e+06	2.344575e+02
3.250	1.171737e+06	1.171507e+06	2.298460e+02
3.260	1.176419e+06	1.176194e+06	2.252951e+02
3.270	1.181088e+06	1.180868e+06	2.208037e+02
3.280	1.185744e+06	1.185528e+06	2.163712e+02
3.290	1.190387e+06	1.190175e+06	2.119968e+02
3.300	1.195016e+06	1.194808e+06	2.076796e+02
3.310	1.199631e+06	1.199428e+06	2.034190e+02
3.320	1.204232e+06	1.204033e+06	1.992142e+02
3.330	1.208820e+06	1.208625e+06	1.950645e+02
3.340	1.213392e+06	1.213201e+06	1.909691e+02
3.350	1.217950e+06	1.217763e+06	1.869273e+02
3.360	1.222492e+06	1.222309e+06	1.829385e+02
3.370	1.227019e+06	1.226840e+06	1.790018e+02
3.380	1.231531e+06	1.231356e+06	1.751167e+02
3.390	1.236027e+06	1.235856e+06	1.712824e+02
3.400	1.240509e+06	1.240341e+06	1.674983e+02
3.410	1.244975e+06	1.244811e+06	1.637638e+02
3.420	1.249426e+06	1.249265e+06	1.600780e+02
3.430	1.253861e+06	1.253704e+06	1.564405e+02
3.440	1.258280e+06	1.258127e+06	1.528506e+02
3.450	1.262683e+06	1.262534e+06	1.493076e+02
3.460	1.267071e+06	1.266925e+06	1.458108e+02
3.470	1.271442e+06	1.271300e+06	1.423598e+02
3.480	1.275798e+06	1.275659e+06	1.389538e+02
3.490	1.280137e+06	1.280002e+06	1.355922e+02
3.500	1.284461e+06	1.284329e+06	1.322745e+02
3.510	1.288769e+06	1.288640e+06	1.290001e+02
3.520	1.293061e+06	1.292935e+06	1.257685e+02
3.530	1.297337e+06	1.297215e+06	1.225790e+02
3.540	1.301598e+06	1.301479e+06	1.194311e+02
3.550	1.305844e+06	1.305727e+06	1.163242e+02
3.560	1.310073e+06	1.309960e+06	1.132579e+02
3.570	1.314287e+06	1.314177e+06	1.102316e+02
3.580	1.318485e+06	1.318378e+06	1.072447e+02
3.590	1.322666e+06	1.322562e+06	1.042968e+02
3.600	1.326832e+06	1.326730e+06	1.013873e+02
3.610	1.330981e+06	1.330883e+06	9.851570e+01
3.620	1.335115e+06	1.335020e+06	9.568159e+01
3.630	1.339234e+06	1.339141e+06	9.288444e+01
3.640	1.343337e+06	1.343247e+06	9.012376e+01
3.650	1.347426e+06	1.347338e+06	8.739906e+01
3.660	1.351498e+06	1.351414e+06	8.470987e+01
3.670	1.355556e+06	1.355474e+06	8.205572e+01
3.680	1.359599e+06	1.359520e+06	7.943617e+01
3.690	1.363627e+06	1.363550e+06	7.685075e+01
3.700	1.367640e+06	1.367566e+06	7.429901e+01
3.710	1.371639e+06	1.371567e+06	7.178053e+01
3.720	1.375622e+06	1.375553e+06	6.929486e+01
3.730	1.379591e+06	1.379524e+06	6.684158e+01
3.740	1.383545e+06	1.383481e+06	6.442027e+01
3.750	1.387485e+06	1.387423e+06	6.203050e+01
3.760	1.391410e+06	1.391350e+06	5.967188e+01
3.770	1.395320e+06	1.395263e+06	5.734399e+01
3.780	1.399216e+06	1.399161e+06	5.504644e+01
3.790	1.403098e+06	1.403045e+06	5.277884e+01
3.800	1.406965e+06	1.406915e+06	5.054078e+01
3.810	1.410818e+06	1.410770e+06	4.833190e+01
3.820	1.414657e+06	1.414611e+06	4.615181e+01
3.830	1.418482e+06	1.418438e+06	4.400014e+01
3.840	1.422292e+06	1.422250e+06	4.187652e+01
3.850	1.426089e+06	1.426049e+06	3.978059e+01
3.860	1.429872e+06	1.429834e+06	3.771199e+01
3.870	1.433641e+06	1.433606e+06	3.567036e+01
3.880	1.437397e+06	1.437364e+06	3.365537e+01
3.890	1.441139e+06	1.441108e+06	3.166666e+01
3.900	1.444868e+06	1.444839e+06	2.970389e+01
3.910	1.448584e+06	1.448556e+06	2.776673e+01
3.920	1.452287e+06	1.452261e+06	2.585485e+01
3.930	1.455975e+06	1.455951e+06	2.396793e+01
3.940	1.459648e+06	1.459626e+06	2.210563e+01
3.950	1.463307e+06	1.463286e+06	2.026766e+01
3.960	1.466951e+06	1.466932e+06	1.845371e+01
3.970	1.470580e+06	1.470564e+06	1.666346e+01
3.980	1.474196e+06	1.474181e+06	1.489661e+01
3.990	1.477796e+06	1.477783e+06	1.315287e+01
4.000	1.481383e+06	1.481371e+06	1.143194e+01
4.010	1.484955e+06	1.484946e+06	9.733528e+00
4.020	1.488514e+06	1.488506e+06	8.057342e+00
4.030	1.492058e+06	1.492051e+06	6.403100e+00
4.040	1.495588e+06	1.495583e+06	4.770521e+00
4.050	1.499105e+06	1.499102e+06	3.159326e+00
4.060	1.502607e+06	1.502606e+06	1.569243e+00
4.070	1.506098e+06	1.506097e+06	1.548670e+00
4.080	1.509575e+06	1.509574e+06	1.528360e+00
4.090	1.513038e+06	1.513037e+06	1.508312e+00
4.100	1.516488e+06	1.516487e+06	1.488520e+00
4.110	1.519925e+06	1.519923e+06	1.468981e+00
4.120	1.523348e+06	1.523347e+06	1.449694e+00
4.130	1.526758e+06	1.526757e+06	1.430653e+00
4.140	1.530155e+06	1.530153e+06	1.411857e+00
4.150	1.533539e+06	1.533537e+06	1.393302e+00
4.160	1.536909e+06	1.536908e+06	1.374985e+00
4.170	1.540267e+06	1.540266e+06	1.356902e+00
4.180	1.543612e+06	1.543611e+06	1.339052e+00
4.190	1.546946e+06	1.546945e+06	1.321435e+00
4.200	1.550271e+06	1.550269e+06	1.304051e+00
4.210	1.553585e+06	1.553584e+06	1.286895e+00
4.220	1.556889e+06	1.556888e+06	1.269962e+00
4.230	1.560183e+06	1.560182e+06	1.253250e+00
4.240	1.563467e+06	1.563466e+06	1.236754e+00
4.250	1.566742e+06	1.566740e+06	1.220472e+00
4.260	1.570006e+06	1.570005e+06	1.204400e+00
4.270	1.573261e+06	1.573260e+06	1.188536e+00
4.280	1.576506e+06	1.576505e+06	1.172877e+00
4.290	1.579741e+06	1.579740e+06	1.157420e+00
4.300	1.582967e+06	1.582966e+06	1.142163e+00
4.310	1.586183e+06	1.586182e+06	1.127102e+00
4.320	1.589390e+06	1.589388e+06	1.112236e+00
4.330	1.592587e+06	1.592586e+06	1.097561e+00
4.340	1.595775e+06	1.595774e+06	1.083075e+00
4.350	1.598953e+06	1.598952e+06	1.068775e+00
4.360	1.602122e+06	1.602121e+06	1.054660e+00
4.370	1.605283e+06	1.605282e+06	1.040727e+00
4.380	1.608433e+06	1.608432e+06	1.026972e+00
4.390	1.611575e+06	1.611574e+06	1.013395e+00
4.400	1.614707e+06	1.614706e+06	9.999945e-01
4.410	1.617830e+06	1.617829e+06	9.867711e-01
4.420	1.620943e+06	1.620942e+06	9.737211e-01
4.430	1.624047e+06	1.624046e+06	9.608415e-01
4.440	1.627141e+06	1.627140e+06	9.481293e-01
4.450	1.630225e+06	1.630224e+06	9.355821e-01
4.460	1.633301e+06	1.633300e+06	9.231977e-01
4.470	1.636366e+06	1.636366e+06	9.109737e-01
4.480	1.639423e+06	1.639422e+06	8.989079e-01
4.490	1.642471e+06	1.642470e+06	8.869983e-01
4.500	1.645509e+06	1.645508e+06	8.752426e-01
4.510	1.648538e+06	1.648537e+06	8.636388e-01
4.520	1.651558e+06	1.651557e+06	8.521847e-01
4.530	1.654569e+06	1.654568e+06	8.408786e-01
4.540	1.657571e+06	1.657570e+06	8.297184e-01
4.550	1.660563e+06	1.660563e+06	8.187020e-01
4.560	1.663547e+06	1.663547e+06	8.078279e-01
4.570	1.666522e+06	1.666522e+06	7.970940e-01
4.580	1.669489e+06	1.669488e+06	7.864975e-01
4.590	1.672448e+06	1.672447e+06	7.760348e-01
4.600	1.675399e+06	1.675398e+06	7.657037e-01
4.610	1.678342e+06	1.678341e+06	7.555038e-01
4.620	1.681277e+06	1.681277e+06	7.454337e-01
4.630	1.684205e+06	1.684204e+06	7.354920e-01
4.640	1.687125e+06	1.687125e+06	7.256773e-01
4.650	1.690038e+06	1.690037e+06	7.159880e-01
4.660	1.692943e+06	1.692942e+06	7.064227e-01
4.670	1.695840e+06	1.695840e+06	6.969798e-01
4.680	1.698730e+06	1.698730e+06	6.876580e-01
4.690	1.701613e+06	1.701612e+06	6.784557e-01
4.700	1.704488e+06	1.704487e+06	6.693714e-01
4.710	1.707355e+06	1.707354e+06	6.604036e-01
4.720	1.710215e+06	1.710215e+06	6.515509e-01
4.730	1.713068e+06	1.713067e+06	6.428120e-01
4.740	1.715913e+06	1.715913e+06	6.341852e-01
4.750	1.718752e+06	1.718751e+06	6.256694e-01
4.760	1.721582e+06	1.721582e+06	6.172631e-01
4.770	1.724406e+06	1.724405e+06	6.089648e-01
4.780	1.727222e+06	1.727222e+06	6.007734e-01
4.790	1.730031e+06	1.730031e+06	5.926875e-01
4.800	1.732833e+06	1.732833e+06	5.847057e-01
4.810	1.735628e+06	1.735628e+06	5.768266e-01
4.820	1.738416e+06	1.738415e+06	5.690492e-01
4.830	1.741196e+06	1.741196e+06	5.613719e-01
4.840	1.743970e+06	1.743969e+06	5.537937e-01
4.850	1.746736e+06	1.746736e+06	5.463132e-01
4.860	1.749495e+06	1.749495e+06	5.389293e-01
4.870	1.752248e+06	1.752247e+06	5.316407e-01
4.880	1.754993e+06	1.754993e+06	5.244463e-01
4.890	1.757731e+06	1.757731e+06	5.173449e-01
4.900	1.760463e+06	1.760462e+06	5.103352e-01
4.910	1.763187e+06	1.763187e+06	5.034161e-01
4.920	1.765905e+06	1.765904e+06	4.965866e-01
4.930	1.768616e+06	1.768615e+06	4.898454e-01
4.940	1.771319e+06	1.771319e+06	4.831915e-01
4.950	1.774016e+06	1.774016e+06	4.766239e-01
4.960	1.776706e+06	1.776706e+06	4.701413e-01
4.970	1.779390e+06	1.779389e+06	4.637427e-01
4.980	1.782066e+06	1.782066e+06	4.574271e-01
