a_i  	N_t         	N_i         	N_p         
1.240	1.075851e+05	1.028359e+05	4.749218e+03
1.250	1.093774e+05	1.046911e+05	4.686291e+03
1.260	1.112017e+05	1.065776e+05	4.624130e+03
1.270	1.130568e+05	1.084940e+05	4.562728e+03
1.280	1.149406e+05	1.104386e+05	4.502077e+03
1.290	1.168513e+05	1.124092e+05	4.442170e+03
1.300	1.187866e+05	1.144036e+05	4.382999e+03
1.310	1.207445e+05	1.164200e+05	4.324557e+03
1.320	1.227230e+05	1.184562e+05	4.266838e+03
1.330	1.247202e+05	1.205104e+05	4.209833e+03
1.340	1.267340e+05	1.225804e+05	4.153535e+03
1.350	1.287623e+05	1.246643e+05	4.097938e+03
1.360	1.308029e+05	1.267598e+05	4.043033e+03
1.370	1.328541e+05	1.288653e+05	3.988815e+03
1.380	1.349143e+05	1.309790e+05	3.935274e+03
1.390	1.369828e+05	1.331004e+05	3.882405e+03
1.400	1.390591e+05	1.352289e+05	3.830200e+03
1.410	1.411430e+05	1.373644e+05	3.778653e+03
1.420	1.432346e+05	1.395069e+05	3.727755e+03
1.430	1.453339e+05	1.416564e+05	3.677500e+03
1.440	1.474409e+05	1.438130e+05	3.627881e+03
1.450	1.495560e+05	1.459771e+05	3.578892e+03
1.460	1.516797e+05	1.481491e+05	3.530524e+03
1.470	1.538132e+05	1.503304e+05	3.482771e+03
1.480	1.559578e+05	1.525222e+05	3.435626e+03
1.490	1.581155e+05	1.547264e+05	3.389083e+03
1.500	1.602877e+05	1.569445e+05	3.343135e+03
1.510	1.624760e+05	1.591782e+05	3.297774e+03
1.520	1.646817e+05	1.614287e+05	3.252995e+03
1.530	1.669059e+05	1.636972e+05	3.208790e+03
1.540	1.691494e+05	1.659842e+05	3.165153e+03
1.550	1.714128e+05	1.682907e+05	3.122077e+03
1.560	1.736969e+05	1.706174e+05	3.079556e+03
1.570	1.760025e+05	1.729649e+05	3.037583e+03
1.580	1.783302e+05	1.753341e+05	2.996152e+03
1.590	1.806810e+05	1.777257e+05	2.955257e+03
1.600	1.830555e+05	1.801406e+05	2.914890e+03
1.610	1.854547e+05	1.825796e+05	2.875047e+03
1.620	1.878793e+05	1.850436e+05	2.835720e+03
1.630	1.903300e+05	1.875331e+05	2.796904e+03
1.640	1.928071e+05	1.900485e+05	2.758592e+03
1.650	1.953107e+05	1.925900e+05	2.720778e+03
1.660	1.978407e+05	1.951572e+05	2.683456e+03
1.670	2.003966e+05	1.977500e+05	2.646621e+03
1.680	2.029780e+05	2.003677e+05	2.610265e+03
1.690	2.055841e+05	2.030097e+05	2.574385e+03
1.700	2.082143e+05	2.056753e+05	2.538973e+03
1.710	2.108681e+05	2.083641e+05	2.504023e+03
1.720	2.135450e+05	2.110754e+05	2.469531e+03
1.730	2.162450e+05	2.138095e+05	2.435490e+03
1.740	2.189680e+05	2.165661e+05	2.401895e+03
1.750	2.217143e+05	2.193456e+05	2.368741e+03
1.760	2.244836e+05	2.221475e+05	2.336021e+03
1.770	2.272754e+05	2.249717e+05	2.303730e+03
1.780	2.300888e+05	2.278169e+05	2.271864e+03
1.790	2.329226e+05	2.306822e+05	2.240416e+03
1.800	2.357754e+05	2.335660e+05	2.209382e+03
1.810	2.386464e+05	2.364676e+05	2.178756e+03
1.820	2.415347e+05	2.393862e+05	2.148533e+03
1.830	2.444403e+05	2.423216e+05	2.118707e+03
1.840	2.473630e+05	2.452737e+05	2.089275e+03
1.850	2.503026e+05	2.482424e+05	2.060230e+03
1.860	2.532589e+05	2.512273e+05	2.031568e+03
1.870	2.562310e+05	2.542277e+05	2.003285e+03
1.880	2.592180e+05	2.572426e+05	1.975374e+03
1.890	2.622188e+05	2.602710e+05	1.947832e+03
1.900	2.652324e+05	2.633118e+05	1.920653e+03
1.910	2.682581e+05	2.663642e+05	1.893833e+03
1.920	2.712952e+05	2.694278e+05	1.867368e+03
1.930	2.743435e+05	2.725022e+05	1.841252e+03
1.940	2.774026e+05	2.755871e+05	1.815482e+03
1.950	2.804725e+05	2.786824e+05	1.790052e+03
1.960	2.835530e+05	2.817880e+05	1.764958e+03
1.970	2.866440e+05	2.849038e+05	1.740197e+03
1.980	2.897453e+05	2.880296e+05	1.715762e+03
1.990	2.928568e+05	2.911651e+05	1.691652e+03
2.000	2.959778e+05	2.943100e+05	1.667860e+03
2.010	2.991081e+05	2.974638e+05	1.644383e+03
2.020	3.022471e+05	3.006259e+05	1.621218e+03
2.030	3.053943e+05	3.037959e+05	1.598358e+03
2.040	3.085493e+05	3.069735e+05	1.575802e+03
2.050	3.117121e+05	3.101586e+05	1.553544e+03
2.060	3.148827e+05	3.133512e+05	1.531582e+03
2.070	3.180614e+05	3.165515e+05	1.509910e+03
2.080	3.212484e+05	3.197598e+05	1.488525e+03
2.090	3.244441e+05	3.229767e+05	1.467423e+03
2.100	3.276489e+05	3.262023e+05	1.446601e+03
2.110	3.308632e+05	3.294371e+05	1.426055e+03
2.120	3.340873e+05	3.326815e+05	1.405781e+03
2.130	3.373214e+05	3.359356e+05	1.385776e+03
2.140	3.405657e+05	3.391996e+05	1.366036e+03
2.150	3.438202e+05	3.424737e+05	1.346558e+03
2.160	3.470851e+05	3.457578e+05	1.327337e+03
2.170	3.503603e+05	3.490519e+05	1.308372e+03
2.180	3.536460e+05	3.523563e+05	1.289657e+03
2.190	3.569426e+05	3.556714e+05	1.271191e+03
2.200	3.602506e+05	3.589976e+05	1.252969e+03
2.210	3.635708e+05	3.623358e+05	1.234989e+03
2.220	3.669039e+05	3.656866e+05	1.217246e+03
2.230	3.702501e+05	3.690504e+05	1.199739e+03
2.240	3.736097e+05	3.724272e+05	1.182464e+03
2.250	3.769831e+05	3.758177e+05	1.165418e+03
2.260	3.803707e+05	3.792221e+05	1.148598e+03
2.270	3.837721e+05	3.826401e+05	1.132000e+03
2.280	3.871873e+05	3.860716e+05	1.115622e+03
2.290	3.906171e+05	3.895176e+05	1.099460e+03
2.300	3.940621e+05	3.929786e+05	1.083513e+03
2.310	3.975221e+05	3.964543e+05	1.067776e+03
2.320	4.009969e+05	3.999446e+05	1.052248e+03
2.330	4.044867e+05	4.034498e+05	1.036925e+03
2.340	4.079918e+05	4.069700e+05	1.021805e+03
2.350	4.115122e+05	4.105053e+05	1.006884e+03
2.360	4.150480e+05	4.140558e+05	9.921605e+02
2.370	4.185990e+05	4.176214e+05	9.776317e+02
2.380	4.221651e+05	4.212018e+05	9.632949e+02
2.390	4.257461e+05	4.247969e+05	9.491475e+02
2.400	4.293419e+05	4.284067e+05	9.351870e+02
2.410	4.329525e+05	4.320311e+05	9.214109e+02
2.420	4.365776e+05	4.356698e+05	9.078166e+02
2.430	4.402171e+05	4.393227e+05	8.944018e+02
2.440	4.438706e+05	4.429894e+05	8.811643e+02
2.450	4.475376e+05	4.466695e+05	8.681017e+02
2.460	4.512174e+05	4.503622e+05	8.552118e+02
2.470	4.549092e+05	4.540667e+05	8.424920e+02
2.480	4.586128e+05	4.577829e+05	8.299403e+02
2.490	4.623279e+05	4.615104e+05	8.175544e+02
2.500	4.660543e+05	4.652490e+05	8.053321e+02
2.510	4.697915e+05	4.689982e+05	7.932713e+02
2.520	4.735389e+05	4.727575e+05	7.813699e+02
2.530	4.772960e+05	4.765264e+05	7.696259e+02
2.540	4.810624e+05	4.803044e+05	7.580370e+02
2.550	4.848375e+05	4.840909e+05	7.466011e+02
2.560	4.886208e+05	4.878855e+05	7.353162e+02
2.570	4.924116e+05	4.916874e+05	7.241804e+02
2.580	4.962092e+05	4.954960e+05	7.131915e+02
2.590	5.000129e+05	4.993106e+05	7.023475e+02
2.600	5.038223e+05	5.031306e+05	6.916465e+02
2.610	5.076365e+05	5.069554e+05	6.810866e+02
2.620	5.114550e+05	5.107843e+05	6.706658e+02
2.630	5.152768e+05	5.146164e+05	6.603822e+02
2.640	5.191011e+05	5.184508e+05	6.502341e+02
2.650	5.229273e+05	5.222870e+05	6.402195e+02
2.660	5.267549e+05	5.261246e+05	6.303366e+02
2.670	5.305835e+05	5.299629e+05	6.205835e+02
2.680	5.344126e+05	5.338017e+05	6.109584e+02
2.690	5.382419e+05	5.376405e+05	6.014597e+02
2.700	5.420712e+05	5.414791e+05	5.920855e+02
2.710	5.458999e+05	5.453171e+05	5.828342e+02
2.720	5.497278e+05	5.491541e+05	5.737044e+02
2.730	5.535541e+05	5.529894e+05	5.646944e+02
2.740	5.573786e+05	5.568228e+05	5.558025e+02
2.750	5.612007e+05	5.606537e+05	5.470272e+02
2.760	5.650204e+05	5.644820e+05	5.383668e+02
2.770	5.688371e+05	5.683073e+05	5.298199e+02
2.780	5.726509e+05	5.721295e+05	5.213850e+02
2.790	5.764615e+05	5.759485e+05	5.130606e+02
2.800	5.802688e+05	5.797640e+05	5.048452e+02
2.810	5.840728e+05	5.835760e+05	4.967374e+02
2.820	5.878731e+05	5.873844e+05	4.887358e+02
2.830	5.916698e+05	5.911889e+05	4.808389e+02
2.840	5.954622e+05	5.949892e+05	4.730454e+02
2.850	5.992504e+05	5.987850e+05	4.653538e+02
2.860	6.030341e+05	6.025763e+05	4.577629e+02
2.870	6.068133e+05	6.063630e+05	4.502712e+02
2.880	6.105878e+05	6.101450e+05	4.428774e+02
2.890	6.143578e+05	6.139223e+05	4.355801e+02
2.900	6.181230e+05	6.176946e+05	4.283782e+02
2.910	6.218835e+05	6.214622e+05	4.212704e+02
2.920	6.256395e+05	6.252253e+05	4.142554e+02
2.930	6.293912e+05	6.289839e+05	4.073319e+02
2.940	6.331386e+05	6.327381e+05	4.004988e+02
2.950	6.368818e+05	6.364881e+05	3.937547e+02
2.960	6.406208e+05	6.402337e+05	3.870986e+02
2.970	6.443557e+05	6.439752e+05	3.805293e+02
2.980	6.480866e+05	6.477125e+05	3.740456e+02
2.990	6.518136e+05	6.514459e+05	3.676465e+02
3.000	6.555369e+05	6.551756e+05	3.613309e+02
3.010	6.592569e+05	6.589018e+05	3.550976e+02
3.020	6.629740e+05	6.626250e+05	3.489456e+02
3.030	6.666883e+05	6.663455e+05	3.428738e+02
3.040	6.704004e+05	6.700635e+05	3.368812e+02
3.050	6.741102e+05	6.737792e+05	3.309668e+02
3.060	6.778177e+05	6.774926e+05	3.251295e+02
3.070	6.815231e+05	6.812037e+05	3.193684e+02
3.080	6.852265e+05	6.849129e+05	3.136824e+02
3.090	6.889283e+05	6.886202e+05	3.080705e+02
3.100	6.926287e+05	6.923262e+05	3.025317e+02
3.110	6.963283e+05	6.960312e+05	2.970651e+02
3.120	7.000273e+05	6.997356e+05	2.916696e+02
3.130	7.037262e+05	7.034399e+05	2.863443e+02
3.140	7.074255e+05	7.071444e+05	2.810882e+02
3.150	7.111255e+05	7.108496e+05	2.759005e+02
3.160	7.148264e+05	7.145556e+05	2.707801e+02
3.170	7.185282e+05	7.182624e+05	2.657263e+02
3.180	7.222307e+05	7.219699e+05	2.607382e+02
3.190	7.259340e+05	7.256782e+05	2.558149e+02
3.200	7.296389e+05	7.293880e+05	2.509557e+02
3.210	7.333459e+05	7.330997e+05	2.461598e+02
3.220	7.370553e+05	7.368139e+05	2.414262e+02
3.230	7.407675e+05	7.405307e+05	2.367542e+02
3.240	7.444827e+05	7.442506e+05	2.321429e+02
3.250	7.482013e+05	7.479738e+05	2.275916e+02
3.260	7.519237e+05	7.517006e+05	2.230994e+02
3.270	7.556499e+05	7.554313e+05	2.186656e+02
3.280	7.593803e+05	7.591660e+05	2.142893e+02
3.290	7.631150e+05	7.629050e+05	2.099699e+02
3.300	7.668538e+05	7.666481e+05	2.057066e+02
3.310	7.705968e+05	7.703953e+05	2.014987e+02
3.320	7.743442e+05	7.741469e+05	1.973454e+02
3.330	7.780961e+05	7.779029e+05	1.932460e+02
3.340	7.818526e+05	7.816634e+05	1.891999e+02
3.350	7.856140e+05	7.854288e+05	1.852063e+02
3.360	7.893805e+05	7.891992e+05	1.812646e+02
3.370	7.931522e+05	7.929749e+05	1.773740e+02
3.380	7.969290e+05	7.967554e+05	1.735339e+02
3.390	8.007105e+05	8.005408e+05	1.697436e+02
3.400	8.044971e+05	8.043311e+05	1.660025e+02
3.410	8.082887e+05	8.081264e+05	1.623099e+02
3.420	8.120855e+05	8.119268e+05	1.586652e+02
3.430	8.158874e+05	8.157323e+05	1.550678e+02
3.440	8.196944e+05	8.195429e+05	1.515169e+02
3.450	8.235064e+05	8.233584e+05	1.480122e+02
3.460	8.273235e+05	8.271790e+05	1.445528e+02
3.470	8.311455e+05	8.310043e+05	1.411383e+02
3.480	8.349723e+05	8.348346e+05	1.377680e+02
3.490	8.388041e+05	8.386696e+05	1.344414e+02
3.500	8.426408e+05	8.425096e+05	1.311579e+02
3.510	8.464827e+05	8.463548e+05	1.279169e+02
3.520	8.503299e+05	8.502052e+05	1.247179e+02
3.530	8.541824e+05	8.540609e+05	1.215604e+02
3.540	8.580402e+05	8.579217e+05	1.184438e+02
3.550	8.619032e+05	8.617878e+05	1.153676e+02
3.560	8.657712e+05	8.656589e+05	1.123312e+02
3.570	8.696443e+05	8.695350e+05	1.093342e+02
3.580	8.735223e+05	8.734159e+05	1.063760e+02
3.590	8.774050e+05	8.773015e+05	1.034561e+02
3.600	8.812923e+05	8.811917e+05	1.005740e+02
3.610	8.851841e+05	8.850864e+05	9.772931e+01
3.620	8.890804e+05	8.889854e+05	9.492144e+01
3.630	8.929808e+05	8.928887e+05	9.214996e+01
3.640	8.968855e+05	8.967960e+05	8.941439e+01
3.650	9.007937e+05	9.007070e+05	8.671427e+01
3.660	9.047053e+05	9.046212e+05	8.404913e+01
3.670	9.086202e+05	9.085388e+05	8.141854e+01
3.680	9.125384e+05	9.124596e+05	7.882202e+01
3.690	9.164593e+05	9.163831e+05	7.625915e+01
3.700	9.203829e+05	9.203092e+05	7.372950e+01
3.710	9.243089e+05	9.242376e+05	7.123262e+01
3.720	9.282372e+05	9.281684e+05	6.876811e+01
3.730	9.321676e+05	9.321013e+05	6.633555e+01
3.740	9.361002e+05	9.360362e+05	6.393454e+01
3.750	9.400345e+05	9.399730e+05	6.156465e+01
3.760	9.439706e+05	9.439114e+05	5.922550e+01
3.770	9.479082e+05	9.478513e+05	5.691669e+01
3.780	9.518471e+05	9.517925e+05	5.463784e+01
3.790	9.557871e+05	9.557347e+05	5.238855e+01
3.800	9.597279e+05	9.596777e+05	5.016845e+01
3.810	9.636693e+05	9.636214e+05	4.797716e+01
3.820	9.676112e+05	9.675654e+05	4.581432e+01
3.830	9.715532e+05	9.715096e+05	4.367956e+01
3.840	9.754955e+05	9.754539e+05	4.157252e+01
3.850	9.794380e+05	9.793985e+05	3.949284e+01
3.860	9.833807e+05	9.833432e+05	3.744018e+01
3.870	9.873232e+05	9.872878e+05	3.541419e+01
3.880	9.912653e+05	9.912319e+05	3.341453e+01
3.890	9.952069e+05	9.951755e+05	3.144086e+01
3.900	9.991478e+05	9.991183e+05	2.949284e+01
3.910	1.003088e+06	1.003060e+06	2.757016e+01
3.920	1.007026e+06	1.007001e+06	2.567248e+01
3.930	1.010964e+06	1.010940e+06	2.379949e+01
3.940	1.014899e+06	1.014877e+06	2.195087e+01
3.950	1.018833e+06	1.018813e+06	2.012630e+01
3.960	1.022765e+06	1.022747e+06	1.832549e+01
3.970	1.026695e+06	1.026678e+06	1.654813e+01
3.980	1.030622e+06	1.030607e+06	1.479391e+01
3.990	1.034547e+06	1.034533e+06	1.306255e+01
4.000	1.038468e+06	1.038457e+06	1.135375e+01
4.010	1.042387e+06	1.042377e+06	9.667220e+00
4.020	1.046302e+06	1.046294e+06	8.002679e+00
4.030	1.050214e+06	1.050207e+06	6.359844e+00
4.040	1.054121e+06	1.054116e+06	4.738435e+00
4.050	1.058024e+06	1.058021e+06	3.138174e+00
4.060	1.061922e+06	1.061920e+06	1.558786e+00
4.070	1.065817e+06	1.065815e+06	1.538453e+00
4.080	1.069707e+06	1.069705e+06	1.518382e+00
4.090	1.073591e+06	1.073590e+06	1.498571e+00
4.100	1.077471e+06	1.077469e+06	1.479014e+00
4.110	1.081344e+06	1.081343e+06	1.459710e+00
4.120	1.085212e+06	1.085211e+06	1.440654e+00
4.130	1.089074e+06	1.089073e+06	1.421843e+00
4.140	1.092930e+06	1.092929e+06	1.403273e+00
4.150	1.096780e+06	1.096779e+06	1.384941e+00
4.160	1.100624e+06	1.100623e+06	1.366844e+00
4.170	1.104461e+06	1.104460e+06	1.348980e+00
4.180	1.108291e+06	1.108290e+06	1.331344e+00
4.190	1.112115e+06	1.112114e+06	1.313934e+00
4.200	1.115932e+06	1.115931e+06	1.296747e+00
4.210	1.119742e+06	1.119740e+06	1.279780e+00
4.220	1.123544e+06	1.123543e+06	1.263029e+00
4.230	1.127340e+06	1.127339e+06	1.246494e+00
4.240	1.131128e+06	1.131127e+06	1.230168e+00
4.250	1.134909e+06	1.134908e+06	1.214050e+00
4.260	1.138684e+06	1.138683e+06	1.198136e+00
4.270	1.142451e+06	1.142450e+06	1.182425e+00
4.280	1.146210e+06	1.146209e+06	1.166913e+00
4.290	1.149963e+06	1.149962e+06	1.151600e+00
4.300	1.153707e+06	1.153706e+06	1.136481e+00
4.310	1.157445e+06	1.157443e+06	1.121555e+00
4.320	1.161174e+06	1.161173e+06	1.106819e+00
4.330	1.164896e+06	1.164895e+06	1.092270e+00
4.340	1.168609e+06	1.168608e+06	1.077908e+00
4.350	1.172315e+06	1.172314e+06	1.063728e+00
4.360	1.176013e+06	1.176012e+06	1.049729e+00
4.370	1.179703e+06	1.179702e+06	1.035908e+00
4.380	1.183384e+06	1.183383e+06	1.022264e+00
4.390	1.187057e+06	1.187056e+06	1.008793e+00
4.400	1.190722e+06	1.190721e+06	9.954947e-01
4.410	1.194379e+06	1.194378e+06	9.823656e-01
4.420	1.198027e+06	1.198026e+06	9.694041e-01
4.430	1.201666e+06	1.201665e+06	9.566076e-01
4.440	1.205297e+06	1.205296e+06	9.439745e-01
4.450	1.208920e+06	1.208919e+06	9.315026e-01
4.460	1.212532e+06	1.212531e+06	9.191894e-01
4.470	1.216134e+06	1.216133e+06	9.070329e-01
4.480	1.219727e+06	1.219726e+06	8.950312e-01
4.490	1.223309e+06	1.223308e+06	8.831825e-01
4.500	1.226881e+06	1.226880e+06	8.714848e-01
4.510	1.230442e+06	1.230442e+06	8.599364e-01
4.520	1.233994e+06	1.233993e+06	8.485352e-01
4.530	1.237535e+06	1.237534e+06	8.372795e-01
4.540	1.241066e+06	1.241065e+06	8.261675e-01
4.550	1.244587e+06	1.244586e+06	8.151974e-01
4.560	1.248097e+06	1.248096e+06	8.043674e-01
4.570	1.251597e+06	1.251596e+06	7.936757e-01
4.580	1.255086e+06	1.255086e+06	7.831205e-01
4.590	1.258566e+06	1.258565e+06	7.727003e-01
4.600	1.262034e+06	1.262034e+06	7.624133e-01
4.610	1.265493e+06	1.265492e+06	7.522578e-01
4.620	1.268940e+06	1.268940e+06	7.422322e-01
4.630	1.272378e+06	1.272377e+06	7.323348e-01
4.640	1.275805e+06	1.275804e+06	7.225641e-01
4.650	1.279221e+06	1.279221e+06	7.129184e-01
4.660	1.282627e+06	1.282627e+06	7.033962e-01
4.670	1.286023e+06	1.286022e+06	6.939960e-01
4.680	1.289408e+06	1.289407e+06	6.847162e-01
4.690	1.292783e+06	1.292782e+06	6.755553e-01
4.700	1.296147e+06	1.296146e+06	6.665120e-01
4.710	1.299501e+06	1.299500e+06	6.575845e-01
4.720	1.302844e+06	1.302843e+06	6.487715e-01
4.730	1.306177e+06	1.306176e+06	6.400715e-01
4.740	1.309499e+06	1.309499e+06	6.314832e-01
4.750	1.312813e+06	1.312812e+06	6.230061e-01
4.760	1.316117e+06	1.316117e+06	6.146398e-01
4.770	1.319413e+06	1.319413e+06	6.063826e-01
4.780	1.322701e+06	1.322700e+06	5.982326e-01
4.790	1.325980e+06	1.325979e+06	5.901883e-01
4.800	1.329250e+06	1.329249e+06	5.822481e-01
4.810	1.332512e+06	1.332511e+06	5.744108e-01
4.820	1.335765e+06	1.335764e+06	5.666749e-01
4.830	1.339010e+06	1.339009e+06	5.590390e-01
4.840	1.342246e+06	1.342245e+06	5.515019e-01
4.850	1.345474e+06	1.345473e+06	5.440622e-01
4.860	1.348693e+06	1.348692e+06	5.367187e-01
4.870	1.351904e+06	1.351903e+06	5.294702e-01
4.880	1.355106e+06	1.355106e+06	5.223155e-01
4.890	1.358300e+06	1.358300e+06	5.152534e-01
4.900	1.361486e+06	1.361485e+06	5.082826e-01
4.910	1.364663e+06	1.364663e+06	5.014021e-01
4.920	1.367832e+06	1.367832e+06	4.946106e-01
4.930	1.370993e+06	1.370993e+06	4.879070e-01
4.940	1.374146e+06	1.374145e+06	4.812901e-01
4.950	1.377290e+06	1.377289e+06	4.747590e-01
4.960	1.380426e+06	1.380426e+06	4.683125e-01
4.970	1.383554e+06	1.383553e+06	4.619496e-01
4.980	1.386674e+06	1.386673e+06	4.556692e-01
