a_i  	N_t         	N_i         	N_p         
1.230	1.185298e+05	1.159660e+05	2.563753e+03
1.240	1.203343e+05	1.178072e+05	2.527108e+03
1.250	1.221503e+05	1.196593e+05	2.490985e+03
1.260	1.239758e+05	1.215204e+05	2.455378e+03
1.270	1.258090e+05	1.233887e+05	2.420278e+03
1.280	1.276481e+05	1.252624e+05	2.385678e+03
1.290	1.294916e+05	1.271401e+05	2.351570e+03
1.300	1.313385e+05	1.290205e+05	2.317948e+03
1.310	1.331877e+05	1.309029e+05	2.284803e+03
1.320	1.350390e+05	1.327868e+05	2.252128e+03
1.330	1.368918e+05	1.346719e+05	2.219918e+03
1.340	1.387460e+05	1.365578e+05	2.188164e+03
1.350	1.406011e+05	1.384443e+05	2.156861e+03
1.360	1.424569e+05	1.403309e+05	2.126000e+03
1.370	1.443132e+05	1.422176e+05	2.095577e+03
1.380	1.461702e+05	1.441046e+05	2.065584e+03
1.390	1.480284e+05	1.459924e+05	2.036014e+03
1.400	1.498889e+05	1.478820e+05	2.006863e+03
1.410	1.517524e+05	1.497743e+05	1.978122e+03
1.420	1.536198e+05	1.516700e+05	1.949788e+03
1.430	1.554914e+05	1.535696e+05	1.921852e+03
1.440	1.573677e+05	1.554734e+05	1.894310e+03
1.450	1.592487e+05	1.573816e+05	1.867155e+03
1.460	1.611350e+05	1.592946e+05	1.840383e+03
1.470	1.630273e+05	1.612133e+05	1.813986e+03
1.480	1.649266e+05	1.631386e+05	1.787961e+03
1.490	1.668339e+05	1.650716e+05	1.762301e+03
1.500	1.687503e+05	1.670133e+05	1.737000e+03
1.510	1.706766e+05	1.689645e+05	1.712054e+03
1.520	1.726133e+05	1.709258e+05	1.687458e+03
1.530	1.745605e+05	1.728973e+05	1.663205e+03
1.540	1.765183e+05	1.748790e+05	1.639292e+03
1.550	1.784866e+05	1.768709e+05	1.615713e+03
1.560	1.804652e+05	1.788728e+05	1.592463e+03
1.570	1.824542e+05	1.808847e+05	1.569538e+03
1.580	1.844536e+05	1.829066e+05	1.546932e+03
1.590	1.864634e+05	1.849387e+05	1.524641e+03
1.600	1.884838e+05	1.869811e+05	1.502660e+03
1.610	1.905151e+05	1.890342e+05	1.480986e+03
1.620	1.925577e+05	1.910981e+05	1.459612e+03
1.630	1.946116e+05	1.931731e+05	1.438536e+03
1.640	1.966769e+05	1.952592e+05	1.417752e+03
1.650	1.987537e+05	1.973564e+05	1.397257e+03
1.660	2.008411e+05	1.994641e+05	1.377045e+03
1.670	2.029385e+05	2.015814e+05	1.357114e+03
1.680	2.050452e+05	2.037078e+05	1.337459e+03
1.690	2.071607e+05	2.058427e+05	1.318075e+03
1.700	2.092844e+05	2.079854e+05	1.298960e+03
1.710	2.114155e+05	2.101354e+05	1.280110e+03
1.720	2.135540e+05	2.122925e+05	1.261519e+03
1.730	2.156997e+05	2.144565e+05	1.243185e+03
1.740	2.178529e+05	2.166278e+05	1.225104e+03
1.750	2.200141e+05	2.188068e+05	1.207272e+03
1.760	2.221828e+05	2.209931e+05	1.189685e+03
1.770	2.243587e+05	2.231864e+05	1.172340e+03
1.780	2.265409e+05	2.253857e+05	1.155232e+03
1.790	2.287284e+05	2.275901e+05	1.138359e+03
1.800	2.309206e+05	2.297988e+05	1.121718e+03
1.810	2.331166e+05	2.320113e+05	1.105304e+03
1.820	2.353156e+05	2.342265e+05	1.089114e+03
1.830	2.375178e+05	2.364447e+05	1.073147e+03
1.840	2.397233e+05	2.386659e+05	1.057398e+03
1.850	2.419322e+05	2.408903e+05	1.041864e+03
1.860	2.441443e+05	2.431178e+05	1.026543e+03
1.870	2.463593e+05	2.453479e+05	1.011431e+03
1.880	2.485765e+05	2.475800e+05	9.965250e+02
1.890	2.507951e+05	2.498133e+05	9.818231e+02
1.900	2.530145e+05	2.520471e+05	9.673219e+02
1.910	2.552341e+05	2.542811e+05	9.530183e+02
1.920	2.574537e+05	2.565148e+05	9.389093e+02
1.930	2.596730e+05	2.587480e+05	9.249923e+02
1.940	2.618917e+05	2.609804e+05	9.112643e+02
1.950	2.641098e+05	2.632120e+05	8.977228e+02
1.960	2.663273e+05	2.654430e+05	8.843650e+02
1.970	2.685444e+05	2.676732e+05	8.711882e+02
1.980	2.707608e+05	2.699026e+05	8.581899e+02
1.990	2.729765e+05	2.721311e+05	8.453677e+02
2.000	2.751911e+05	2.743583e+05	8.327191e+02
2.010	2.774042e+05	2.765839e+05	8.202418e+02
2.020	2.796152e+05	2.788073e+05	8.079335e+02
2.030	2.818236e+05	2.810278e+05	7.957917e+02
2.040	2.840289e+05	2.832451e+05	7.838142e+02
2.050	2.862310e+05	2.854590e+05	7.719983e+02
2.060	2.884298e+05	2.876694e+05	7.603418e+02
2.070	2.906254e+05	2.898765e+05	7.488423e+02
2.080	2.928175e+05	2.920800e+05	7.374975e+02
2.090	2.950059e+05	2.942796e+05	7.263052e+02
2.100	2.971908e+05	2.964755e+05	7.152633e+02
2.110	2.993723e+05	2.986680e+05	7.043696e+02
2.120	3.015509e+05	3.008573e+05	6.936220e+02
2.130	3.037264e+05	3.030434e+05	6.830185e+02
2.140	3.058987e+05	3.052262e+05	6.725572e+02
2.150	3.080678e+05	3.074055e+05	6.622360e+02
2.160	3.102332e+05	3.095812e+05	6.520530e+02
2.170	3.123948e+05	3.117528e+05	6.420061e+02
2.180	3.145524e+05	3.139203e+05	6.320936e+02
2.190	3.167055e+05	3.160832e+05	6.223134e+02
2.200	3.188542e+05	3.182416e+05	6.126638e+02
2.210	3.209989e+05	3.203957e+05	6.031429e+02
2.220	3.231397e+05	3.225459e+05	5.937488e+02
2.230	3.252769e+05	3.246924e+05	5.844800e+02
2.240	3.274107e+05	3.268354e+05	5.753344e+02
2.250	3.295412e+05	3.289748e+05	5.663106e+02
2.260	3.316682e+05	3.311108e+05	5.574066e+02
2.270	3.337919e+05	3.332433e+05	5.486208e+02
2.280	3.359122e+05	3.353723e+05	5.399517e+02
2.290	3.380292e+05	3.374978e+05	5.313974e+02
2.300	3.401430e+05	3.396200e+05	5.229566e+02
2.310	3.422536e+05	3.417389e+05	5.146275e+02
2.320	3.443610e+05	3.438546e+05	5.064086e+02
2.330	3.464654e+05	3.459671e+05	4.982985e+02
2.340	3.485667e+05	3.480764e+05	4.902955e+02
2.350	3.506650e+05	3.501826e+05	4.823984e+02
2.360	3.527604e+05	3.522858e+05	4.746056e+02
2.370	3.548531e+05	3.543861e+05	4.669157e+02
2.380	3.569430e+05	3.564836e+05	4.593273e+02
2.390	3.590302e+05	3.585784e+05	4.518390e+02
2.400	3.611149e+05	3.606704e+05	4.444495e+02
2.410	3.631969e+05	3.627598e+05	4.371574e+02
2.420	3.652764e+05	3.648464e+05	4.299613e+02
2.430	3.673533e+05	3.669304e+05	4.228600e+02
2.440	3.694274e+05	3.690115e+05	4.158521e+02
2.450	3.714987e+05	3.710898e+05	4.089364e+02
2.460	3.735673e+05	3.731652e+05	4.021116e+02
2.470	3.756332e+05	3.752378e+05	3.953765e+02
2.480	3.776965e+05	3.773077e+05	3.887298e+02
2.490	3.797571e+05	3.793750e+05	3.821705e+02
2.500	3.818152e+05	3.814395e+05	3.756972e+02
2.510	3.838708e+05	3.835015e+05	3.693089e+02
2.520	3.859239e+05	3.855609e+05	3.630044e+02
2.530	3.879746e+05	3.876178e+05	3.567825e+02
2.540	3.900229e+05	3.896723e+05	3.506420e+02
2.550	3.920688e+05	3.917242e+05	3.445819e+02
2.560	3.941123e+05	3.937737e+05	3.386010e+02
2.570	3.961531e+05	3.958204e+05	3.326982e+02
2.580	3.981914e+05	3.978645e+05	3.268724e+02
2.590	4.002269e+05	3.999058e+05	3.211228e+02
2.600	4.022598e+05	4.019444e+05	3.154481e+02
2.610	4.042900e+05	4.039802e+05	3.098475e+02
2.620	4.063176e+05	4.060132e+05	3.043198e+02
2.630	4.083424e+05	4.080435e+05	2.988643e+02
2.640	4.103644e+05	4.100709e+05	2.934798e+02
2.650	4.123840e+05	4.120958e+05	2.881654e+02
2.660	4.144011e+05	4.141182e+05	2.829202e+02
2.670	4.164157e+05	4.161379e+05	2.777433e+02
2.680	4.184277e+05	4.181551e+05	2.726336e+02
2.690	4.204372e+05	4.201696e+05	2.675904e+02
2.700	4.224440e+05	4.221814e+05	2.626127e+02
2.710	4.244483e+05	4.241906e+05	2.576997e+02
2.720	4.264497e+05	4.261969e+05	2.528504e+02
2.730	4.284482e+05	4.282001e+05	2.480641e+02
2.740	4.304435e+05	4.302002e+05	2.433398e+02
2.750	4.324356e+05	4.321969e+05	2.386768e+02
2.760	4.344245e+05	4.341904e+05	2.340742e+02
2.770	4.364100e+05	4.361805e+05	2.295312e+02
2.780	4.383921e+05	4.381671e+05	2.250469e+02
2.790	4.403708e+05	4.401502e+05	2.206208e+02
2.800	4.423460e+05	4.421298e+05	2.162518e+02
2.810	4.443177e+05	4.441058e+05	2.119393e+02
2.820	4.462859e+05	4.460782e+05	2.076826e+02
2.830	4.482504e+05	4.480469e+05	2.034809e+02
2.840	4.502112e+05	4.500118e+05	1.993335e+02
2.850	4.521680e+05	4.519728e+05	1.952396e+02
2.860	4.541209e+05	4.539297e+05	1.911986e+02
2.870	4.560695e+05	4.558823e+05	1.872098e+02
2.880	4.580139e+05	4.578306e+05	1.832724e+02
2.890	4.599540e+05	4.597747e+05	1.793859e+02
2.900	4.618899e+05	4.617144e+05	1.755495e+02
2.910	4.638216e+05	4.636498e+05	1.717626e+02
2.920	4.657490e+05	4.655810e+05	1.680245e+02
2.930	4.676722e+05	4.675079e+05	1.643346e+02
2.940	4.695911e+05	4.694304e+05	1.606924e+02
2.950	4.715057e+05	4.713486e+05	1.570970e+02
2.960	4.734158e+05	4.732622e+05	1.535481e+02
2.970	4.753216e+05	4.751715e+05	1.500448e+02
2.980	4.772229e+05	4.770764e+05	1.465867e+02
2.990	4.791198e+05	4.789766e+05	1.431732e+02
3.000	4.810120e+05	4.808722e+05	1.398035e+02
3.010	4.828996e+05	4.827631e+05	1.364773e+02
3.020	4.847825e+05	4.846493e+05	1.331938e+02
3.030	4.866608e+05	4.865308e+05	1.299526e+02
3.040	4.885343e+05	4.884076e+05	1.267531e+02
3.050	4.904030e+05	4.902794e+05	1.235947e+02
3.060	4.922664e+05	4.921459e+05	1.204769e+02
3.070	4.941239e+05	4.940065e+05	1.173991e+02
3.080	4.959756e+05	4.958612e+05	1.143609e+02
3.090	4.978213e+05	4.977099e+05	1.113617e+02
3.100	4.996609e+05	4.995525e+05	1.084010e+02
3.110	5.014945e+05	5.013891e+05	1.054783e+02
3.120	5.033222e+05	5.032196e+05	1.025931e+02
3.130	5.051438e+05	5.050441e+05	9.974480e+01
3.140	5.069594e+05	5.068625e+05	9.693306e+01
3.150	5.087690e+05	5.086748e+05	9.415738e+01
3.160	5.105725e+05	5.104810e+05	9.141728e+01
3.170	5.123697e+05	5.122810e+05	8.871232e+01
3.180	5.141606e+05	5.140745e+05	8.604204e+01
3.190	5.159449e+05	5.158615e+05	8.340599e+01
3.200	5.177228e+05	5.176420e+05	8.080373e+01
3.210	5.194940e+05	5.194157e+05	7.823483e+01
3.220	5.212585e+05	5.211828e+05	7.569886e+01
3.230	5.230165e+05	5.229433e+05	7.319538e+01
3.240	5.247680e+05	5.246973e+05	7.072399e+01
3.250	5.265130e+05	5.264447e+05	6.828428e+01
3.260	5.282515e+05	5.281856e+05	6.587582e+01
3.270	5.299835e+05	5.299200e+05	6.349823e+01
3.280	5.317090e+05	5.316479e+05	6.115110e+01
3.290	5.334280e+05	5.333691e+05	5.883404e+01
3.300	5.351403e+05	5.350838e+05	5.654666e+01
3.310	5.368459e+05	5.367916e+05	5.428859e+01
3.320	5.385443e+05	5.384923e+05	5.205945e+01
3.330	5.402355e+05	5.401856e+05	4.985886e+01
3.340	5.419193e+05	5.418716e+05	4.768646e+01
3.350	5.435958e+05	5.435502e+05	4.554187e+01
3.360	5.452647e+05	5.452213e+05	4.342475e+01
3.370	5.469263e+05	5.468850e+05	4.133473e+01
3.380	5.485805e+05	5.485412e+05	3.927148e+01
3.390	5.502274e+05	5.501901e+05	3.723464e+01
3.400	5.518670e+05	5.518318e+05	3.522387e+01
3.410	5.534995e+05	5.534662e+05	3.323885e+01
3.420	5.551248e+05	5.550935e+05	3.127924e+01
3.430	5.567431e+05	5.567137e+05	2.934471e+01
3.440	5.583542e+05	5.583268e+05	2.743495e+01
3.450	5.599583e+05	5.599327e+05	2.554963e+01
3.460	5.615551e+05	5.615314e+05	2.368845e+01
3.470	5.631448e+05	5.631229e+05	2.185110e+01
3.480	5.647272e+05	5.647072e+05	2.003726e+01
3.490	5.663024e+05	5.662841e+05	1.824665e+01
3.500	5.678702e+05	5.678537e+05	1.647896e+01
3.510	5.694307e+05	5.694160e+05	1.473389e+01
3.520	5.709839e+05	5.709709e+05	1.301117e+01
3.530	5.725299e+05	5.725186e+05	1.131051e+01
3.540	5.740697e+05	5.740601e+05	9.631622e+00
3.550	5.756035e+05	5.755955e+05	7.974226e+00
3.560	5.771312e+05	5.771249e+05	6.338042e+00
3.570	5.786530e+05	5.786483e+05	4.722795e+00
3.580	5.801689e+05	5.801658e+05	3.128215e+00
3.590	5.816789e+05	5.816773e+05	1.554038e+00
3.600	5.831845e+05	5.831830e+05	1.534156e+00
3.610	5.846843e+05	5.846828e+05	1.514529e+00
3.620	5.861783e+05	5.861768e+05	1.495153e+00
3.630	5.876663e+05	5.876648e+05	1.476025e+00
3.640	5.891485e+05	5.891471e+05	1.457141e+00
3.650	5.906249e+05	5.906234e+05	1.438498e+00
3.660	5.920954e+05	5.920940e+05	1.420093e+00
3.670	5.935601e+05	5.935587e+05	1.401923e+00
3.680	5.950191e+05	5.950177e+05	1.383983e+00
3.690	5.964723e+05	5.964710e+05	1.366273e+00
3.700	5.979199e+05	5.979185e+05	1.348788e+00
3.710	5.993616e+05	5.993603e+05	1.331525e+00
3.720	6.007972e+05	6.007958e+05	1.314485e+00
3.730	6.022266e+05	6.022253e+05	1.297667e+00
3.740	6.036498e+05	6.036486e+05	1.281066e+00
3.750	6.050669e+05	6.050657e+05	1.264678e+00
3.760	6.064780e+05	6.064767e+05	1.248499e+00
3.770	6.078829e+05	6.078816e+05	1.232527e+00
3.780	6.092817e+05	6.092805e+05	1.216760e+00
3.790	6.106745e+05	6.106733e+05	1.201193e+00
3.800	6.120613e+05	6.120601e+05	1.185825e+00
3.810	6.134421e+05	6.134409e+05	1.170652e+00
3.820	6.148170e+05	6.148158e+05	1.155672e+00
3.830	6.161859e+05	6.161847e+05	1.140883e+00
3.840	6.175489e+05	6.175478e+05	1.126282e+00
3.850	6.189061e+05	6.189050e+05	1.111866e+00
3.860	6.202574e+05	6.202563e+05	1.097632e+00
3.870	6.216034e+05	6.216023e+05	1.083578e+00
3.880	6.229441e+05	6.229430e+05	1.069697e+00
3.890	6.242796e+05	6.242786e+05	1.055988e+00
3.900	6.256101e+05	6.256090e+05	1.042451e+00
3.910	6.269354e+05	6.269344e+05	1.029083e+00
3.920	6.282556e+05	6.282546e+05	1.015882e+00
3.930	6.295708e+05	6.295698e+05	1.002847e+00
3.940	6.308809e+05	6.308799e+05	9.899751e-01
3.950	6.321861e+05	6.321851e+05	9.772649e-01
3.960	6.334862e+05	6.334853e+05	9.647143e-01
3.970	6.347815e+05	6.347805e+05	9.523213e-01
3.980	6.360718e+05	6.360708e+05	9.400839e-01
3.990	6.373572e+05	6.373563e+05	9.280001e-01
4.000	6.386377e+05	6.386368e+05	9.160682e-01
4.010	6.399134e+05	6.399125e+05	9.042861e-01
4.020	6.411843e+05	6.411834e+05	8.926521e-01
4.030	6.424503e+05	6.424495e+05	8.811644e-01
4.040	6.437117e+05	6.437108e+05	8.698209e-01
4.050	6.449682e+05	6.449674e+05	8.586199e-01
4.060	6.462201e+05	6.462192e+05	8.475597e-01
4.070	6.474672e+05	6.474664e+05	8.366384e-01
4.080	6.487097e+05	6.487089e+05	8.258544e-01
4.090	6.499475e+05	6.499467e+05	8.152059e-01
4.100	6.511808e+05	6.511800e+05	8.046912e-01
4.110	6.524094e+05	6.524086e+05	7.943087e-01
4.120	6.536335e+05	6.536327e+05	7.840566e-01
4.130	6.548530e+05	6.548522e+05	7.739333e-01
4.140	6.560680e+05	6.560673e+05	7.639372e-01
4.150	6.572786e+05	6.572778e+05	7.540668e-01
4.160	6.584847e+05	6.584839e+05	7.443203e-01
4.170	6.596863e+05	6.596856e+05	7.346965e-01
4.180	6.608835e+05	6.608828e+05	7.251935e-01
4.190	6.620763e+05	6.620756e+05	7.158100e-01
4.200	6.632648e+05	6.632641e+05	7.065444e-01
4.210	6.644489e+05	6.644482e+05	6.973952e-01
4.220	6.656287e+05	6.656281e+05	6.883611e-01
4.230	6.668043e+05	6.668036e+05	6.794405e-01
4.240	6.679755e+05	6.679749e+05	6.706321e-01
4.250	6.691426e+05	6.691419e+05	6.619343e-01
4.260	6.703053e+05	6.703047e+05	6.533463e-01
4.270	6.714634e+05	6.714627e+05	6.448675e-01
4.280	6.726168e+05	6.726162e+05	6.364967e-01
4.290	6.737656e+05	6.737650e+05	6.282321e-01
4.300	6.749099e+05	6.749092e+05	6.200721e-01
4.310	6.760495e+05	6.760489e+05	6.120153e-01
4.320	6.771847e+05	6.771841e+05	6.040603e-01
4.330	6.783153e+05	6.783147e+05	5.962059e-01
4.340	6.794414e+05	6.794408e+05	5.884506e-01
4.350	6.805631e+05	6.805625e+05	5.807933e-01
4.360	6.816803e+05	6.816797e+05	5.732326e-01
4.370	6.827931e+05	6.827925e+05	5.657673e-01
4.380	6.839015e+05	6.839009e+05	5.583962e-01
4.390	6.850055e+05	6.850050e+05	5.511181e-01
4.400	6.861052e+05	6.861047e+05	5.439318e-01
4.410	6.872006e+05	6.872001e+05	5.368362e-01
4.420	6.882917e+05	6.882911e+05	5.298300e-01
4.430	6.893784e+05	6.893779e+05	5.229123e-01
4.440	6.904610e+05	6.904604e+05	5.160819e-01
4.450	6.915392e+05	6.915387e+05	5.093377e-01
4.460	6.926133e+05	6.926128e+05	5.026785e-01
4.470	6.936831e+05	6.936826e+05	4.961032e-01
4.480	6.947488e+05	6.947483e+05	4.896110e-01
4.490	6.958102e+05	6.958098e+05	4.832006e-01
4.500	6.968676e+05	6.968671e+05	4.768711e-01
4.510	6.979209e+05	6.979204e+05	4.706215e-01
4.520	6.989700e+05	6.989695e+05	4.644507e-01
4.530	7.000151e+05	7.000146e+05	4.583579e-01
4.540	7.010561e+05	7.010556e+05	4.523419e-01
4.550	7.020931e+05	7.020926e+05	4.464019e-01
4.560	7.031260e+05	7.031256e+05	4.405369e-01
4.570	7.041550e+05	7.041545e+05	4.347460e-01
4.580	7.051800e+05	7.051795e+05	4.290282e-01
4.590	7.062010e+05	7.062005e+05	4.233826e-01
4.600	7.072180e+05	7.072176e+05	4.178084e-01
4.610	7.082312e+05	7.082308e+05	4.123046e-01
4.620	7.092404e+05	7.092400e+05	4.068704e-01
4.630	7.102457e+05	7.102453e+05	4.015048e-01
4.640	7.112472e+05	7.112468e+05	3.962072e-01
4.650	7.122448e+05	7.122444e+05	3.909765e-01
4.660	7.132386e+05	7.132382e+05	3.858120e-01
4.670	7.142285e+05	7.142281e+05	3.807129e-01
4.680	7.152146e+05	7.152143e+05	3.756783e-01
4.690	7.161970e+05	7.161966e+05	3.707074e-01
4.700	7.171755e+05	7.171752e+05	3.657995e-01
4.710	7.181504e+05	7.181500e+05	3.609537e-01
4.720	7.191214e+05	7.191211e+05	3.561694e-01
4.730	7.200890e+05	7.200887e+05	3.514457e-01
4.740	7.210534e+05	7.210531e+05	3.467819e-01
4.750	7.220147e+05	7.220143e+05	3.421773e-01
4.760	7.229727e+05	7.229724e+05	3.376310e-01
4.770	7.239277e+05	7.239273e+05	3.331425e-01
4.780	7.248795e+05	7.248791e+05	3.287109e-01
4.790	7.258281e+05	7.258278e+05	3.243356e-01
4.800	7.267737e+05	7.267734e+05	3.200159e-01
4.810	7.277162e+05	7.277159e+05	3.157510e-01
4.820	7.286556e+05	7.286552e+05	3.115404e-01
4.830	7.295919e+05	7.295916e+05	3.073833e-01
4.840	7.305252e+05	7.305249e+05	3.032791e-01
4.850	7.314554e+05	7.314551e+05	2.992271e-01
4.860	7.323826e+05	7.323823e+05	2.952267e-01
4.870	7.333068e+05	7.333065e+05	2.912772e-01
4.880	7.342280e+05	7.342277e+05	2.873780e-01
4.890	7.351462e+05	7.351459e+05	2.835285e-01
4.900	7.360614e+05	7.360611e+05	2.797282e-01
4.910	7.369737e+05	7.369734e+05	2.759762e-01
4.920	7.378830e+05	7.378827e+05	2.722722e-01
4.930	7.387893e+05	7.387891e+05	2.686154e-01
4.940	7.396928e+05	7.396925e+05	2.650053e-01
4.950	7.405933e+05	7.405930e+05	2.614413e-01
4.960	7.414909e+05	7.414906e+05	2.579229e-01
4.970	7.423854e+05	7.423851e+05	2.544497e-01
4.980	7.432769e+05	7.432766e+05	2.510214e-01
