a_i  	N_t         	N_i         	N_p         
0.690	6.837873e+05	6.109146e+05	7.287266e+04
0.700	7.012059e+05	6.293901e+05	7.181581e+04
0.710	7.187923e+05	6.480231e+05	7.076911e+04
0.720	7.365730e+05	6.668403e+05	6.973269e+04
0.730	7.545860e+05	6.858793e+05	6.870667e+04
0.740	7.728780e+05	7.051868e+05	6.769113e+04
0.750	7.914993e+05	7.248131e+05	6.668618e+04
0.760	8.105003e+05	7.448084e+05	6.569190e+04
0.770	8.299305e+05	7.652221e+05	6.470838e+04
0.780	8.498357e+05	7.861000e+05	6.373567e+04
0.790	8.702570e+05	8.074831e+05	6.277385e+04
0.800	8.912267e+05	8.294037e+05	6.182296e+04
0.810	9.127676e+05	8.518845e+05	6.088305e+04
0.820	9.348900e+05	8.749358e+05	5.995416e+04
0.830	9.575948e+05	8.985585e+05	5.903632e+04
0.840	9.808725e+05	9.227430e+05	5.812956e+04
0.850	1.004706e+06	9.474724e+05	5.723388e+04
0.860	1.029070e+06	9.727208e+05	5.634930e+04
0.870	1.053931e+06	9.984550e+05	5.547582e+04
0.880	1.079246e+06	1.024633e+06	5.461343e+04
0.890	1.104971e+06	1.051209e+06	5.376213e+04
0.900	1.131056e+06	1.078134e+06	5.292189e+04
0.910	1.157452e+06	1.105359e+06	5.209270e+04
0.920	1.184113e+06	1.132839e+06	5.127452e+04
0.930	1.210997e+06	1.160529e+06	5.046731e+04
0.940	1.238063e+06	1.188392e+06	4.967105e+04
0.950	1.265280e+06	1.216394e+06	4.888567e+04
0.960	1.292617e+06	1.244506e+06	4.811114e+04
0.970	1.320053e+06	1.272706e+06	4.734739e+04
0.980	1.347569e+06	1.300975e+06	4.659438e+04
0.990	1.375152e+06	1.329300e+06	4.585202e+04
1.000	1.402794e+06	1.357674e+06	4.512027e+04
1.010	1.430494e+06	1.386095e+06	4.439903e+04
1.020	1.458254e+06	1.414566e+06	4.368825e+04
1.030	1.486089e+06	1.443101e+06	4.298784e+04
1.040	1.514015e+06	1.471717e+06	4.229771e+04
1.050	1.542053e+06	1.500435e+06	4.161780e+04
1.060	1.570227e+06	1.529279e+06	4.094799e+04
1.070	1.598561e+06	1.558273e+06	4.028822e+04
1.080	1.627077e+06	1.587438e+06	3.963838e+04
1.090	1.655798e+06	1.616800e+06	3.899839e+04
1.100	1.684748e+06	1.646380e+06	3.836813e+04
1.110	1.713950e+06	1.676203e+06	3.774752e+04
1.120	1.743427e+06	1.706291e+06	3.713646e+04
1.130	1.773202e+06	1.736667e+06	3.653484e+04
1.140	1.803291e+06	1.767349e+06	3.594256e+04
1.150	1.833712e+06	1.798352e+06	3.535952e+04
1.160	1.864475e+06	1.829689e+06	3.478561e+04
1.170	1.895590e+06	1.861369e+06	3.422072e+04
1.180	1.927063e+06	1.893399e+06	3.366475e+04
1.190	1.958903e+06	1.925785e+06	3.311759e+04
1.200	1.991110e+06	1.958531e+06	3.257913e+04
1.210	2.023689e+06	1.991640e+06	3.204926e+04
1.220	2.056639e+06	2.025111e+06	3.152788e+04
1.230	2.089957e+06	2.058942e+06	3.101486e+04
1.240	2.123636e+06	2.093126e+06	3.051011e+04
1.250	2.157670e+06	2.127657e+06	3.001351e+04
1.260	2.192046e+06	2.162521e+06	2.952496e+04
1.270	2.226752e+06	2.197708e+06	2.904434e+04
1.280	2.261774e+06	2.233203e+06	2.857154e+04
1.290	2.297097e+06	2.268990e+06	2.810645e+04
1.300	2.332703e+06	2.305054e+06	2.764898e+04
1.310	2.368579e+06	2.341380e+06	2.719900e+04
1.320	2.404707e+06	2.377950e+06	2.675641e+04
1.330	2.441072e+06	2.414751e+06	2.632110e+04
1.340	2.477658e+06	2.451765e+06	2.589296e+04
1.350	2.514446e+06	2.488974e+06	2.547190e+04
1.360	2.551418e+06	2.526360e+06	2.505779e+04
1.370	2.588558e+06	2.563908e+06	2.465055e+04
1.380	2.625849e+06	2.601598e+06	2.425006e+04
1.390	2.663276e+06	2.639420e+06	2.385622e+04
1.400	2.700826e+06	2.677357e+06	2.346893e+04
1.410	2.738489e+06	2.715401e+06	2.308809e+04
1.420	2.776249e+06	2.753535e+06	2.271360e+04
1.430	2.814096e+06	2.791750e+06	2.234535e+04
1.440	2.852013e+06	2.830030e+06	2.198325e+04
1.450	2.889991e+06	2.868364e+06	2.162721e+04
1.460	2.928016e+06	2.906739e+06	2.127712e+04
1.470	2.966081e+06	2.945148e+06	2.093289e+04
1.480	3.004179e+06	2.983584e+06	2.059442e+04
1.490	3.042304e+06	3.022042e+06	2.026163e+04
1.500	3.080451e+06	3.060517e+06	1.993441e+04
1.510	3.118618e+06	3.099005e+06	1.961269e+04
1.520	3.156796e+06	3.137500e+06	1.929637e+04
1.530	3.194982e+06	3.175997e+06	1.898535e+04
1.540	3.233169e+06	3.214489e+06	1.867956e+04
1.550	3.271351e+06	3.252973e+06	1.837890e+04
1.560	3.309526e+06	3.291442e+06	1.808330e+04
1.570	3.347688e+06	3.329896e+06	1.779266e+04
1.580	3.385836e+06	3.368330e+06	1.750690e+04
1.590	3.423970e+06	3.406744e+06	1.722595e+04
1.600	3.462089e+06	3.445139e+06	1.694972e+04
1.610	3.500194e+06	3.483516e+06	1.667812e+04
1.620	3.538287e+06	3.521875e+06	1.641110e+04
1.630	3.576369e+06	3.560221e+06	1.614855e+04
1.640	3.614443e+06	3.598552e+06	1.589042e+04
1.650	3.652508e+06	3.636872e+06	1.563662e+04
1.660	3.690566e+06	3.675179e+06	1.538708e+04
1.670	3.728615e+06	3.713474e+06	1.514172e+04
1.680	3.766656e+06	3.751756e+06	1.490049e+04
1.690	3.804688e+06	3.790025e+06	1.466329e+04
1.700	3.842711e+06	3.828281e+06	1.443008e+04
1.710	3.880726e+06	3.866525e+06	1.420077e+04
1.720	3.918734e+06	3.904759e+06	1.397530e+04
1.730	3.956739e+06	3.942986e+06	1.375360e+04
1.740	3.994744e+06	3.981209e+06	1.353562e+04
1.750	4.032753e+06	4.019432e+06	1.332127e+04
1.760	4.070769e+06	4.057659e+06	1.311051e+04
1.770	4.108794e+06	4.095891e+06	1.290327e+04
1.780	4.146827e+06	4.134127e+06	1.269949e+04
1.790	4.184867e+06	4.172368e+06	1.249911e+04
1.800	4.222914e+06	4.210612e+06	1.230206e+04
1.810	4.260965e+06	4.248857e+06	1.210830e+04
1.820	4.299024e+06	4.287106e+06	1.191776e+04
1.830	4.337091e+06	4.325361e+06	1.173039e+04
1.840	4.375171e+06	4.363625e+06	1.154613e+04
1.850	4.413265e+06	4.401900e+06	1.136493e+04
1.860	4.451376e+06	4.440190e+06	1.118674e+04
1.870	4.489505e+06	4.478494e+06	1.101150e+04
1.880	4.527649e+06	4.516810e+06	1.083916e+04
1.890	4.565809e+06	4.555139e+06	1.066967e+04
1.900	4.603982e+06	4.593479e+06	1.050299e+04
1.910	4.642168e+06	4.631829e+06	1.033905e+04
1.920	4.680368e+06	4.670190e+06	1.017783e+04
1.930	4.718581e+06	4.708562e+06	1.001926e+04
1.940	4.756809e+06	4.746946e+06	9.863297e+03
1.950	4.795053e+06	4.785343e+06	9.709905e+03
1.960	4.833314e+06	4.823755e+06	9.559033e+03
1.970	4.871593e+06	4.862183e+06	9.410639e+03
1.980	4.909890e+06	4.900625e+06	9.264678e+03
1.990	4.948205e+06	4.939084e+06	9.121110e+03
2.000	4.986537e+06	4.977557e+06	8.979891e+03
2.010	5.024884e+06	5.016043e+06	8.840982e+03
2.020	5.063245e+06	5.054540e+06	8.704341e+03
2.030	5.101616e+06	5.093046e+06	8.569931e+03
2.040	5.139997e+06	5.131559e+06	8.437711e+03
2.050	5.178385e+06	5.170078e+06	8.307644e+03
2.060	5.216782e+06	5.208602e+06	8.179692e+03
2.070	5.255185e+06	5.247132e+06	8.053819e+03
2.080	5.293597e+06	5.285667e+06	7.929989e+03
2.090	5.332016e+06	5.324208e+06	7.808166e+03
2.100	5.370443e+06	5.362755e+06	7.688316e+03
2.110	5.408878e+06	5.401308e+06	7.570404e+03
2.120	5.447320e+06	5.439865e+06	7.454397e+03
2.130	5.485766e+06	5.478426e+06	7.340262e+03
2.140	5.524217e+06	5.516989e+06	7.227967e+03
2.150	5.562669e+06	5.555552e+06	7.117479e+03
2.160	5.601120e+06	5.594112e+06	7.008769e+03
2.170	5.639568e+06	5.632666e+06	6.901804e+03
2.180	5.678009e+06	5.671212e+06	6.796556e+03
2.190	5.716443e+06	5.709750e+06	6.692994e+03
2.200	5.754869e+06	5.748278e+06	6.591091e+03
2.210	5.793285e+06	5.786794e+06	6.490816e+03
2.220	5.831689e+06	5.825297e+06	6.392143e+03
2.230	5.870084e+06	5.863789e+06	6.295045e+03
2.240	5.908473e+06	5.902273e+06	6.199496e+03
2.250	5.946851e+06	5.940745e+06	6.105468e+03
2.260	5.985215e+06	5.979202e+06	6.012933e+03
2.270	6.023562e+06	6.017640e+06	5.921867e+03
2.280	6.061891e+06	6.056059e+06	5.832242e+03
2.290	6.100200e+06	6.094456e+06	5.744034e+03
2.300	6.138489e+06	6.132831e+06	5.657220e+03
2.310	6.176753e+06	6.171181e+06	5.571778e+03
2.320	6.214990e+06	6.209503e+06	5.487686e+03
2.330	6.253202e+06	6.247797e+06	5.404918e+03
2.340	6.291390e+06	6.286066e+06	5.323450e+03
2.350	6.329552e+06	6.324309e+06	5.243261e+03
2.360	6.367690e+06	6.362525e+06	5.164329e+03
2.370	6.405799e+06	6.400712e+06	5.086634e+03
2.380	6.443875e+06	6.438865e+06	5.010156e+03
2.390	6.481917e+06	6.476983e+06	4.934874e+03
2.400	6.519924e+06	6.515063e+06	4.860767e+03
2.410	6.557895e+06	6.553107e+06	4.787815e+03
2.420	6.595830e+06	6.591114e+06	4.716000e+03
2.430	6.633729e+06	6.629084e+06	4.645302e+03
2.440	6.671590e+06	6.667015e+06	4.575706e+03
2.450	6.709410e+06	6.704903e+06	4.507191e+03
2.460	6.747182e+06	6.742742e+06	4.439742e+03
2.470	6.784902e+06	6.780529e+06	4.373338e+03
2.480	6.822571e+06	6.818263e+06	4.307964e+03
2.490	6.860190e+06	6.855946e+06	4.243602e+03
2.500	6.897760e+06	6.893579e+06	4.180237e+03
2.510	6.935280e+06	6.931163e+06	4.117851e+03
2.520	6.972751e+06	6.968694e+06	4.056431e+03
2.530	7.010170e+06	7.006174e+06	3.995960e+03
2.540	7.047538e+06	7.043601e+06	3.936421e+03
2.550	7.084854e+06	7.080976e+06	3.877799e+03
2.560	7.122116e+06	7.118296e+06	3.820080e+03
2.570	7.159322e+06	7.155559e+06	3.763248e+03
2.580	7.196471e+06	7.192764e+06	3.707289e+03
2.590	7.233561e+06	7.229909e+06	3.652188e+03
2.600	7.270592e+06	7.266994e+06	3.597930e+03
2.610	7.307560e+06	7.304016e+06	3.544501e+03
2.620	7.344466e+06	7.340974e+06	3.491888e+03
2.630	7.381306e+06	7.377865e+06	3.440077e+03
2.640	7.418079e+06	7.414690e+06	3.389055e+03
2.650	7.454784e+06	7.451445e+06	3.338808e+03
2.660	7.491419e+06	7.488129e+06	3.289324e+03
2.670	7.527982e+06	7.524742e+06	3.240588e+03
2.680	7.564474e+06	7.561282e+06	3.192589e+03
2.690	7.600895e+06	7.597750e+06	3.145313e+03
2.700	7.637245e+06	7.634146e+06	3.098750e+03
2.710	7.673523e+06	7.670470e+06	3.052889e+03
2.720	7.709727e+06	7.706720e+06	3.007717e+03
2.730	7.745856e+06	7.742892e+06	2.963226e+03
2.740	7.781906e+06	7.778987e+06	2.919403e+03
2.750	7.817880e+06	7.815004e+06	2.876237e+03
2.760	7.853780e+06	7.850946e+06	2.833718e+03
2.770	7.889604e+06	7.886812e+06	2.791836e+03
2.780	7.925352e+06	7.922601e+06	2.750580e+03
2.790	7.961022e+06	7.958312e+06	2.709940e+03
2.800	7.996615e+06	7.993945e+06	2.669907e+03
2.810	8.032129e+06	8.029499e+06	2.630472e+03
2.820	8.067565e+06	8.064973e+06	2.591624e+03
2.830	8.102922e+06	8.100368e+06	2.553354e+03
2.840	8.138198e+06	8.135683e+06	2.515654e+03
2.850	8.173393e+06	8.170915e+06	2.478513e+03
2.860	8.208506e+06	8.206064e+06	2.441924e+03
2.870	8.243536e+06	8.241130e+06	2.405876e+03
2.880	8.278482e+06	8.276112e+06	2.370363e+03
2.890	8.313344e+06	8.311009e+06	2.335374e+03
2.900	8.348118e+06	8.345818e+06	2.300902e+03
2.910	8.382804e+06	8.380537e+06	2.266939e+03
2.920	8.417403e+06	8.415170e+06	2.233477e+03
2.930	8.451916e+06	8.449716e+06	2.200508e+03
2.940	8.486341e+06	8.484173e+06	2.168023e+03
2.950	8.520675e+06	8.518539e+06	2.136015e+03
2.960	8.554917e+06	8.552812e+06	2.104477e+03
2.970	8.589066e+06	8.586993e+06	2.073402e+03
2.980	8.623122e+06	8.621080e+06	2.042782e+03
2.990	8.657085e+06	8.655072e+06	2.012611e+03
3.000	8.690953e+06	8.688970e+06	1.982882e+03
3.010	8.724729e+06	8.722775e+06	1.953587e+03
3.020	8.758412e+06	8.756488e+06	1.924721e+03
3.030	8.792003e+06	8.790107e+06	1.896278e+03
3.040	8.825502e+06	8.823633e+06	1.868249e+03
3.050	8.858906e+06	8.857066e+06	1.840631e+03
3.060	8.892218e+06	8.890405e+06	1.813415e+03
3.070	8.925436e+06	8.923650e+06	1.786596e+03
3.080	8.958560e+06	8.956800e+06	1.760168e+03
3.090	8.991587e+06	8.989853e+06	1.734125e+03
3.100	9.024517e+06	9.022809e+06	1.708461e+03
3.110	9.057350e+06	9.055666e+06	1.683169e+03
3.120	9.090085e+06	9.088427e+06	1.658243e+03
3.130	9.122723e+06	9.121089e+06	1.633679e+03
3.140	9.155264e+06	9.153654e+06	1.609469e+03
3.150	9.187707e+06	9.186122e+06	1.585610e+03
3.160	9.220054e+06	9.218492e+06	1.562094e+03
3.170	9.252297e+06	9.250758e+06	1.538918e+03
3.180	9.284428e+06	9.282912e+06	1.516076e+03
3.190	9.316448e+06	9.314955e+06	1.493564e+03
3.200	9.348366e+06	9.346894e+06	1.471376e+03
3.210	9.380187e+06	9.378737e+06	1.449509e+03
3.220	9.411911e+06	9.410483e+06	1.427956e+03
3.230	9.443540e+06	9.442133e+06	1.406714e+03
3.240	9.475071e+06	9.473686e+06	1.385778e+03
3.250	9.506507e+06	9.505142e+06	1.365142e+03
3.260	9.537847e+06	9.536502e+06	1.344802e+03
3.270	9.569090e+06	9.567766e+06	1.324754e+03
3.280	9.600238e+06	9.598933e+06	1.304993e+03
3.290	9.631288e+06	9.630002e+06	1.285516e+03
3.300	9.662237e+06	9.660971e+06	1.266317e+03
3.310	9.693085e+06	9.691837e+06	1.247393e+03
3.320	9.723831e+06	9.722602e+06	1.228739e+03
3.330	9.754475e+06	9.753264e+06	1.210352e+03
3.340	9.785016e+06	9.783824e+06	1.192227e+03
3.350	9.815458e+06	9.814284e+06	1.174361e+03
3.360	9.845802e+06	9.844645e+06	1.156749e+03
3.370	9.876047e+06	9.874908e+06	1.139389e+03
3.380	9.906192e+06	9.905069e+06	1.122276e+03
3.390	9.936235e+06	9.935129e+06	1.105406e+03
3.400	9.966175e+06	9.965087e+06	1.088776e+03
3.410	9.996015e+06	9.994943e+06	1.072382e+03
3.420	1.002575e+07	1.002470e+07	1.056221e+03
3.430	1.005539e+07	1.005435e+07	1.040289e+03
3.440	1.008492e+07	1.008390e+07	1.024582e+03
3.450	1.011436e+07	1.011335e+07	1.009098e+03
3.460	1.014369e+07	1.014269e+07	9.938333e+02
3.470	1.017291e+07	1.017193e+07	9.787842e+02
3.480	1.020204e+07	1.020107e+07	9.639478e+02
3.490	1.023106e+07	1.023011e+07	9.493210e+02
3.500	1.025998e+07	1.025905e+07	9.349008e+02
3.510	1.028880e+07	1.028788e+07	9.206839e+02
3.520	1.031753e+07	1.031662e+07	9.066676e+02
3.530	1.034616e+07	1.034527e+07	8.928488e+02
3.540	1.037470e+07	1.037382e+07	8.792247e+02
3.550	1.040314e+07	1.040227e+07	8.657924e+02
3.560	1.043148e+07	1.043062e+07	8.525490e+02
3.570	1.045972e+07	1.045888e+07	8.394920e+02
3.580	1.048787e+07	1.048704e+07	8.266185e+02
3.590	1.051592e+07	1.051511e+07	8.139258e+02
3.600	1.054388e+07	1.054308e+07	8.014115e+02
3.610	1.057174e+07	1.057095e+07	7.890728e+02
3.620	1.059950e+07	1.059872e+07	7.769073e+02
3.630	1.062717e+07	1.062640e+07	7.649124e+02
3.640	1.065474e+07	1.065399e+07	7.530858e+02
3.650	1.068221e+07	1.068147e+07	7.414249e+02
3.660	1.070959e+07	1.070886e+07	7.299274e+02
3.670	1.073688e+07	1.073616e+07	7.185909e+02
3.680	1.076407e+07	1.076336e+07	7.074130e+02
3.690	1.079116e+07	1.079046e+07	6.963915e+02
3.700	1.081816e+07	1.081747e+07	6.855241e+02
3.710	1.084505e+07	1.084438e+07	6.748086e+02
3.720	1.087186e+07	1.087119e+07	6.642429e+02
3.730	1.089856e+07	1.089791e+07	6.538248e+02
3.740	1.092517e+07	1.092453e+07	6.435522e+02
3.750	1.095168e+07	1.095105e+07	6.334230e+02
3.760	1.097809e+07	1.097747e+07	6.234352e+02
3.770	1.100441e+07	1.100380e+07	6.135868e+02
3.780	1.103063e+07	1.103003e+07	6.038758e+02
3.790	1.105676e+07	1.105616e+07	5.943003e+02
3.800	1.108279e+07	1.108220e+07	5.848584e+02
3.810	1.110872e+07	1.110815e+07	5.755480e+02
3.820	1.113456e+07	1.113399e+07	5.663675e+02
3.830	1.116030e+07	1.115975e+07	5.573149e+02
3.840	1.118596e+07	1.118541e+07	5.483884e+02
3.850	1.121152e+07	1.121098e+07	5.395863e+02
3.860	1.123699e+07	1.123646e+07	5.309068e+02
3.870	1.126237e+07	1.126185e+07	5.223482e+02
3.880	1.128767e+07	1.128716e+07	5.139087e+02
3.890	1.131288e+07	1.131237e+07	5.055867e+02
3.900	1.133800e+07	1.133750e+07	4.973805e+02
3.910	1.136303e+07	1.136254e+07	4.892885e+02
3.920	1.138797e+07	1.138749e+07	4.813091e+02
3.930	1.141282e+07	1.141235e+07	4.734407e+02
3.940	1.143759e+07	1.143713e+07	4.656818e+02
3.950	1.146227e+07	1.146181e+07	4.580307e+02
3.960	1.148686e+07	1.148641e+07	4.504861e+02
3.970	1.151137e+07	1.151093e+07	4.430464e+02
3.980	1.153579e+07	1.153535e+07	4.357101e+02
3.990	1.156012e+07	1.155969e+07	4.284758e+02
4.000	1.158437e+07	1.158395e+07	4.213420e+02
4.010	1.160853e+07	1.160811e+07	4.143075e+02
4.020	1.163260e+07	1.163219e+07	4.073707e+02
4.030	1.165659e+07	1.165619e+07	4.005303e+02
4.040	1.168049e+07	1.168010e+07	3.937849e+02
4.050	1.170430e+07	1.170392e+07	3.871333e+02
4.060	1.172803e+07	1.172765e+07	3.805739e+02
4.070	1.175167e+07	1.175129e+07	3.741055e+02
4.080	1.177522e+07	1.177485e+07	3.677269e+02
4.090	1.179868e+07	1.179832e+07	3.614367e+02
4.100	1.182206e+07	1.182170e+07	3.552337e+02
4.110	1.184535e+07	1.184500e+07	3.491166e+02
4.120	1.186855e+07	1.186821e+07	3.430843e+02
4.130	1.189167e+07	1.189133e+07	3.371355e+02
4.140	1.191470e+07	1.191437e+07	3.312692e+02
4.150	1.193765e+07	1.193732e+07	3.254840e+02
4.160	1.196051e+07	1.196019e+07	3.197790e+02
4.170	1.198328e+07	1.198297e+07	3.141530e+02
4.180	1.200597e+07	1.200566e+07	3.086048e+02
4.190	1.202858e+07	1.202828e+07	3.031334e+02
4.200	1.205110e+07	1.205080e+07	2.977377e+02
4.210	1.207354e+07	1.207325e+07	2.924168e+02
4.220	1.209589e+07	1.209561e+07	2.871694e+02
4.230	1.211816e+07	1.211788e+07	2.819947e+02
4.240	1.214035e+07	1.214008e+07	2.768916e+02
4.250	1.216246e+07	1.216219e+07	2.718591e+02
4.260	1.218450e+07	1.218423e+07	2.668963e+02
4.270	1.220645e+07	1.220619e+07	2.620021e+02
4.280	1.222833e+07	1.222807e+07	2.571757e+02
4.290	1.225013e+07	1.224987e+07	2.524161e+02
4.300	1.227185e+07	1.227160e+07	2.477224e+02
4.310	1.229349e+07	1.229325e+07	2.430937e+02
4.320	1.231506e+07	1.231482e+07	2.385291e+02
4.330	1.233655e+07	1.233631e+07	2.340277e+02
4.340	1.235796e+07	1.235773e+07	2.295886e+02
4.350	1.237930e+07	1.237907e+07	2.252110e+02
4.360	1.240056e+07	1.240034e+07	2.208941e+02
4.370	1.242175e+07	1.242153e+07	2.166369e+02
4.380	1.244286e+07	1.244265e+07	2.124388e+02
4.390	1.246389e+07	1.246368e+07	2.082988e+02
4.400	1.248485e+07	1.248465e+07	2.042162e+02
4.410	1.250574e+07	1.250554e+07	2.001902e+02
4.420	1.252655e+07	1.252635e+07	1.962200e+02
4.430	1.254728e+07	1.254709e+07	1.923048e+02
4.440	1.256794e+07	1.256776e+07	1.884440e+02
4.450	1.258853e+07	1.258835e+07	1.846367e+02
4.460	1.260904e+07	1.260885e+07	1.808822e+02
4.470	1.262946e+07	1.262928e+07	1.771798e+02
4.480	1.264980e+07	1.264962e+07	1.735289e+02
4.490	1.267005e+07	1.266988e+07	1.699286e+02
4.500	1.269023e+07	1.269006e+07	1.663783e+02
4.510	1.271032e+07	1.271016e+07	1.628773e+02
4.520	1.273034e+07	1.273018e+07	1.594250e+02
4.530	1.275027e+07	1.275011e+07	1.560206e+02
4.540	1.277012e+07	1.276997e+07	1.526636e+02
4.550	1.278989e+07	1.278974e+07	1.493533e+02
4.560	1.280958e+07	1.280943e+07	1.460890e+02
4.570	1.282919e+07	1.282905e+07	1.428701e+02
4.580	1.284872e+07	1.284858e+07	1.396960e+02
4.590	1.286817e+07	1.286804e+07	1.365661e+02
4.600	1.288754e+07	1.288741e+07	1.334798e+02
4.610	1.290684e+07	1.290671e+07	1.304365e+02
4.620	1.292605e+07	1.292592e+07	1.274356e+02
4.630	1.294518e+07	1.294506e+07	1.244765e+02
4.640	1.296424e+07	1.296412e+07	1.215587e+02
4.650	1.298322e+07	1.298310e+07	1.186816e+02
4.660	1.300212e+07	1.300200e+07	1.158446e+02
4.670	1.302094e+07	1.302083e+07	1.130472e+02
4.680	1.303969e+07	1.303958e+07	1.102888e+02
4.690	1.305836e+07	1.305825e+07	1.075690e+02
4.700	1.307695e+07	1.307684e+07	1.048872e+02
4.710	1.309546e+07	1.309536e+07	1.022428e+02
4.720	1.311390e+07	1.311380e+07	9.963541e+01
4.730	1.313227e+07	1.313217e+07	9.706448e+01
4.740	1.315055e+07	1.315046e+07	9.452952e+01
4.750	1.316877e+07	1.316868e+07	9.203004e+01
4.760	1.318693e+07	1.318684e+07	8.956554e+01
4.770	1.320502e+07	1.320493e+07	8.713554e+01
4.780	1.322305e+07	1.322297e+07	8.473955e+01
4.790	1.324102e+07	1.324094e+07	8.237711e+01
4.800	1.325892e+07	1.325884e+07	8.004775e+01
4.810	1.327677e+07	1.327669e+07	7.775102e+01
4.820	1.329455e+07	1.329447e+07	7.548647e+01
4.830	1.331227e+07	1.331219e+07	7.325366e+01
4.840	1.332992e+07	1.332985e+07	7.105214e+01
4.850	1.334752e+07	1.334745e+07	6.888150e+01
4.860	1.336505e+07	1.336499e+07	6.674130e+01
4.870	1.338252e+07	1.338246e+07	6.463114e+01
4.880	1.339994e+07	1.339987e+07	6.255059e+01
4.890	1.341729e+07	1.341723e+07	6.049926e+01
4.900	1.343458e+07	1.343452e+07	5.847674e+01
4.910	1.345181e+07	1.345175e+07	5.648264e+01
4.920	1.346898e+07	1.346893e+07	5.451658e+01
4.930	1.348609e+07	1.348604e+07	5.257815e+01
4.940	1.350314e+07	1.350309e+07	5.066700e+01
4.950	1.352013e+07	1.352009e+07	4.878274e+01
4.960	1.353707e+07	1.353702e+07	4.692501e+01
4.970	1.355394e+07	1.355389e+07	4.509344e+01
4.980	1.357075e+07	1.357071e+07	4.328768e+01
