a_i  	N_t         	N_i         	N_p         
0.770	8.986189e+04	8.163489e+04	8.227005e+03
0.780	9.171458e+04	8.360167e+04	8.112910e+03
0.790	9.358907e+04	8.558868e+04	8.000397e+03
0.800	9.549189e+04	8.760244e+04	7.889444e+03
0.810	9.742873e+04	8.964870e+04	7.780029e+03
0.820	9.940514e+04	9.173301e+04	7.672129e+03
0.830	1.014253e+05	9.385961e+04	7.565723e+03
0.840	1.034934e+05	9.603266e+04	7.460789e+03
0.850	1.056125e+05	9.825521e+04	7.357306e+03
0.860	1.077853e+05	1.005301e+05	7.255255e+03
0.870	1.100129e+05	1.028583e+05	7.154616e+03
0.880	1.122954e+05	1.052401e+05	7.055367e+03
0.890	1.146307e+05	1.076732e+05	6.957491e+03
0.900	1.170157e+05	1.101548e+05	6.860968e+03
0.910	1.194463e+05	1.126805e+05	6.765780e+03
0.920	1.219180e+05	1.152461e+05	6.671908e+03
0.930	1.244264e+05	1.178470e+05	6.579333e+03
0.940	1.269670e+05	1.204790e+05	6.488039e+03
0.950	1.295357e+05	1.231376e+05	6.398008e+03
0.960	1.321288e+05	1.258196e+05	6.309222e+03
0.970	1.347428e+05	1.285212e+05	6.221664e+03
0.980	1.373752e+05	1.312399e+05	6.135318e+03
0.990	1.400233e+05	1.339732e+05	6.050167e+03
1.000	1.426857e+05	1.367195e+05	5.966195e+03
1.010	1.453613e+05	1.394779e+05	5.883385e+03
1.020	1.480506e+05	1.422489e+05	5.801722e+03
1.030	1.507551e+05	1.450339e+05	5.721190e+03
1.040	1.534773e+05	1.478356e+05	5.641774e+03
1.050	1.562200e+05	1.506565e+05	5.563458e+03
1.060	1.589861e+05	1.534999e+05	5.486227e+03
1.070	1.617779e+05	1.563678e+05	5.410067e+03
1.080	1.645978e+05	1.592628e+05	5.334962e+03
1.090	1.674477e+05	1.621868e+05	5.260898e+03
1.100	1.703300e+05	1.651421e+05	5.187861e+03
1.110	1.732471e+05	1.681313e+05	5.115837e+03
1.120	1.762019e+05	1.711571e+05	5.044813e+03
1.130	1.791969e+05	1.742222e+05	4.974773e+03
1.140	1.822343e+05	1.773285e+05	4.905705e+03
1.150	1.853151e+05	1.804775e+05	4.837596e+03
1.160	1.884403e+05	1.836699e+05	4.770432e+03
1.170	1.916100e+05	1.869058e+05	4.704200e+03
1.180	1.948244e+05	1.901855e+05	4.638887e+03
1.190	1.980836e+05	1.935091e+05	4.574480e+03
1.200	2.013879e+05	1.968769e+05	4.510968e+03
1.210	2.047372e+05	2.002889e+05	4.448336e+03
1.220	2.081315e+05	2.037450e+05	4.386575e+03
1.230	2.115703e+05	2.072446e+05	4.325670e+03
1.240	2.150528e+05	2.107872e+05	4.265611e+03
1.250	2.185778e+05	2.143715e+05	4.206385e+03
1.260	2.221442e+05	2.179962e+05	4.147981e+03
1.270	2.257503e+05	2.216599e+05	4.090387e+03
1.280	2.293945e+05	2.253610e+05	4.033593e+03
1.290	2.330754e+05	2.290978e+05	3.977586e+03
1.300	2.367915e+05	2.328692e+05	3.922357e+03
1.310	2.405417e+05	2.366738e+05	3.867893e+03
1.320	2.443250e+05	2.405108e+05	3.814185e+03
1.330	2.481402e+05	2.443790e+05	3.761222e+03
1.340	2.519862e+05	2.482772e+05	3.708992e+03
1.350	2.558610e+05	2.522036e+05	3.657487e+03
1.360	2.597631e+05	2.561564e+05	3.606696e+03
1.370	2.636905e+05	2.601339e+05	3.556608e+03
1.380	2.676417e+05	2.641345e+05	3.507214e+03
1.390	2.716157e+05	2.681572e+05	3.458504e+03
1.400	2.756118e+05	2.722013e+05	3.410469e+03
1.410	2.796292e+05	2.762661e+05	3.363098e+03
1.420	2.836671e+05	2.803508e+05	3.316383e+03
1.430	2.877244e+05	2.844541e+05	3.270315e+03
1.440	2.917997e+05	2.885748e+05	3.224883e+03
1.450	2.958916e+05	2.927115e+05	3.180080e+03
1.460	2.999993e+05	2.968634e+05	3.135896e+03
1.470	3.041225e+05	3.010302e+05	3.092322e+03
1.480	3.082615e+05	3.052121e+05	3.049350e+03
1.490	3.124166e+05	3.094096e+05	3.006972e+03
1.500	3.165886e+05	3.136234e+05	2.965178e+03
1.510	3.207780e+05	3.178540e+05	2.923961e+03
1.520	3.249849e+05	3.221016e+05	2.883313e+03
1.530	3.292094e+05	3.263662e+05	2.843225e+03
1.540	3.334515e+05	3.306478e+05	2.803690e+03
1.550	3.377110e+05	3.349463e+05	2.764699e+03
1.560	3.419882e+05	3.392619e+05	2.726245e+03
1.570	3.462834e+05	3.435951e+05	2.688320e+03
1.580	3.505973e+05	3.479464e+05	2.650917e+03
1.590	3.549307e+05	3.523166e+05	2.614029e+03
1.600	3.592848e+05	3.567072e+05	2.577648e+03
1.610	3.636609e+05	3.611192e+05	2.541766e+03
1.620	3.680604e+05	3.655541e+05	2.506378e+03
1.630	3.724846e+05	3.700131e+05	2.471475e+03
1.640	3.769347e+05	3.744976e+05	2.437051e+03
1.650	3.814119e+05	3.790088e+05	2.403099e+03
1.660	3.859160e+05	3.835464e+05	2.369613e+03
1.670	3.904464e+05	3.881099e+05	2.336586e+03
1.680	3.950034e+05	3.926994e+05	2.304011e+03
1.690	3.995872e+05	3.973154e+05	2.271882e+03
1.700	4.041977e+05	4.019575e+05	2.240194e+03
1.710	4.088343e+05	4.066254e+05	2.208940e+03
1.720	4.134977e+05	4.113196e+05	2.178113e+03
1.730	4.181879e+05	4.160401e+05	2.147707e+03
1.740	4.229057e+05	4.207880e+05	2.117717e+03
1.750	4.276523e+05	4.255642e+05	2.088136e+03
1.760	4.324272e+05	4.303683e+05	2.058958e+03
1.770	4.372294e+05	4.351992e+05	2.030177e+03
1.780	4.420578e+05	4.400560e+05	2.001788e+03
1.790	4.469109e+05	4.449371e+05	1.973785e+03
1.800	4.517876e+05	4.498414e+05	1.946162e+03
1.810	4.566867e+05	4.547678e+05	1.918915e+03
1.820	4.616062e+05	4.597141e+05	1.892037e+03
1.830	4.665457e+05	4.646802e+05	1.865524e+03
1.840	4.715049e+05	4.696655e+05	1.839371e+03
1.850	4.764832e+05	4.746696e+05	1.813574e+03
1.860	4.814795e+05	4.796914e+05	1.788127e+03
1.870	4.864925e+05	4.847295e+05	1.763025e+03
1.880	4.915202e+05	4.897819e+05	1.738264e+03
1.890	4.965605e+05	4.948466e+05	1.713839e+03
1.900	5.016115e+05	4.999218e+05	1.689746e+03
1.910	5.066717e+05	5.050057e+05	1.665979e+03
1.920	5.117397e+05	5.100971e+05	1.642533e+03
1.930	5.168141e+05	5.151947e+05	1.619404e+03
1.940	5.218933e+05	5.202967e+05	1.596588e+03
1.950	5.269766e+05	5.254025e+05	1.574080e+03
1.960	5.320632e+05	5.305113e+05	1.551875e+03
1.970	5.371523e+05	5.356223e+05	1.529970e+03
1.980	5.422428e+05	5.407345e+05	1.508360e+03
1.990	5.473340e+05	5.458469e+05	1.487041e+03
2.000	5.524246e+05	5.509586e+05	1.466009e+03
2.010	5.575136e+05	5.560683e+05	1.445261e+03
2.020	5.625995e+05	5.611747e+05	1.424792e+03
2.030	5.676809e+05	5.662763e+05	1.404600e+03
2.040	5.727567e+05	5.713720e+05	1.384679e+03
2.050	5.778264e+05	5.764614e+05	1.365026e+03
2.060	5.828897e+05	5.815440e+05	1.345637e+03
2.070	5.879464e+05	5.866199e+05	1.326508e+03
2.080	5.929956e+05	5.916879e+05	1.307635e+03
2.090	5.980364e+05	5.967474e+05	1.289015e+03
2.100	6.030691e+05	6.017984e+05	1.270644e+03
2.110	6.080940e+05	6.068415e+05	1.252518e+03
2.120	6.131120e+05	6.118773e+05	1.234635e+03
2.130	6.181230e+05	6.169061e+05	1.216991e+03
2.140	6.231271e+05	6.219276e+05	1.199582e+03
2.150	6.281242e+05	6.269418e+05	1.182405e+03
2.160	6.331141e+05	6.319486e+05	1.165458e+03
2.170	6.380967e+05	6.369480e+05	1.148737e+03
2.180	6.430722e+05	6.419399e+05	1.132238e+03
2.190	6.480399e+05	6.469239e+05	1.115959e+03
2.200	6.530005e+05	6.519006e+05	1.099897e+03
2.210	6.579549e+05	6.568709e+05	1.084048e+03
2.220	6.629038e+05	6.618354e+05	1.068409e+03
2.230	6.678481e+05	6.667951e+05	1.052979e+03
2.240	6.727887e+05	6.717509e+05	1.037753e+03
2.250	6.777262e+05	6.767035e+05	1.022729e+03
2.260	6.826613e+05	6.816534e+05	1.007904e+03
2.270	6.875946e+05	6.866013e+05	9.932753e+02
2.280	6.925267e+05	6.915478e+05	9.788402e+02
2.290	6.974584e+05	6.964938e+05	9.645959e+02
2.300	7.023904e+05	7.014398e+05	9.505399e+02
2.310	7.073236e+05	7.063869e+05	9.366695e+02
2.320	7.122584e+05	7.113354e+05	9.229821e+02
2.330	7.171952e+05	7.162858e+05	9.094754e+02
2.340	7.221350e+05	7.212388e+05	8.961468e+02
2.350	7.270782e+05	7.261953e+05	8.829939e+02
2.360	7.320258e+05	7.311558e+05	8.700144e+02
2.370	7.369783e+05	7.361211e+05	8.572059e+02
2.380	7.419364e+05	7.410919e+05	8.445662e+02
2.390	7.469007e+05	7.460686e+05	8.320928e+02
2.400	7.518717e+05	7.510519e+05	8.197832e+02
2.410	7.568496e+05	7.560420e+05	8.076355e+02
2.420	7.618348e+05	7.610392e+05	7.956475e+02
2.430	7.668278e+05	7.660439e+05	7.838171e+02
2.440	7.718280e+05	7.710559e+05	7.721420e+02
2.450	7.768359e+05	7.760753e+05	7.606202e+02
2.460	7.818519e+05	7.811027e+05	7.492495e+02
2.470	7.868762e+05	7.861382e+05	7.380281e+02
2.480	7.919092e+05	7.911822e+05	7.269538e+02
2.490	7.969510e+05	7.962350e+05	7.160247e+02
2.500	8.020020e+05	8.012967e+05	7.052389e+02
2.510	8.070622e+05	8.063676e+05	6.945943e+02
2.520	8.121320e+05	8.114479e+05	6.840892e+02
2.530	8.172114e+05	8.165376e+05	6.737215e+02
2.540	8.223004e+05	8.216369e+05	6.634893e+02
2.550	8.273992e+05	8.267458e+05	6.533908e+02
2.560	8.325077e+05	8.318642e+05	6.434241e+02
2.570	8.376252e+05	8.369916e+05	6.335873e+02
2.580	8.427517e+05	8.421278e+05	6.238788e+02
2.590	8.478869e+05	8.472726e+05	6.142969e+02
2.600	8.530308e+05	8.524260e+05	6.048398e+02
2.610	8.581833e+05	8.575878e+05	5.955059e+02
2.620	8.633441e+05	8.627578e+05	5.862936e+02
2.630	8.685132e+05	8.679360e+05	5.772011e+02
2.640	8.736902e+05	8.731220e+05	5.682270e+02
2.650	8.788757e+05	8.783163e+05	5.593696e+02
2.660	8.840695e+05	8.835189e+05	5.506273e+02
2.670	8.892713e+05	8.887293e+05	5.419987e+02
2.680	8.944810e+05	8.939475e+05	5.334821e+02
2.690	8.996980e+05	8.991729e+05	5.250762e+02
2.700	9.049221e+05	9.044053e+05	5.167793e+02
2.710	9.101530e+05	9.096444e+05	5.085900e+02
2.720	9.153901e+05	9.148896e+05	5.005070e+02
2.730	9.206323e+05	9.201398e+05	4.925287e+02
2.740	9.258793e+05	9.253946e+05	4.846538e+02
2.750	9.311305e+05	9.306536e+05	4.768809e+02
2.760	9.363856e+05	9.359164e+05	4.692086e+02
2.770	9.416441e+05	9.411824e+05	4.616355e+02
2.780	9.469055e+05	9.464514e+05	4.541603e+02
2.790	9.521695e+05	9.517227e+05	4.467818e+02
2.800	9.574356e+05	9.569961e+05	4.394986e+02
2.810	9.627033e+05	9.622710e+05	4.323094e+02
2.820	9.679721e+05	9.675469e+05	4.252131e+02
2.830	9.732416e+05	9.728234e+05	4.182084e+02
2.840	9.785112e+05	9.780999e+05	4.112941e+02
2.850	9.837803e+05	9.833758e+05	4.044691e+02
2.860	9.890482e+05	9.886505e+05	3.977321e+02
2.870	9.943143e+05	9.939232e+05	3.910820e+02
2.880	9.995782e+05	9.991937e+05	3.845177e+02
2.890	1.004839e+06	1.004461e+06	3.780380e+02
2.900	1.010097e+06	1.009726e+06	3.716419e+02
2.910	1.015352e+06	1.014987e+06	3.653282e+02
2.920	1.020603e+06	1.020244e+06	3.590959e+02
2.930	1.025850e+06	1.025497e+06	3.529439e+02
2.940	1.031092e+06	1.030745e+06	3.468713e+02
2.950	1.036329e+06	1.035988e+06	3.408769e+02
2.960	1.041560e+06	1.041225e+06	3.349597e+02
2.970	1.046786e+06	1.046457e+06	3.291188e+02
2.980	1.052006e+06	1.051683e+06	3.233530e+02
2.990	1.057220e+06	1.056902e+06	3.176615e+02
3.000	1.062426e+06	1.062114e+06	3.120433e+02
3.010	1.067626e+06	1.067319e+06	3.064973e+02
3.020	1.072818e+06	1.072517e+06	3.010227e+02
3.030	1.078001e+06	1.077706e+06	2.956184e+02
3.040	1.083177e+06	1.082887e+06	2.902837e+02
3.050	1.088344e+06	1.088059e+06	2.850175e+02
3.060	1.093500e+06	1.093221e+06	2.798189e+02
3.070	1.098645e+06	1.098371e+06	2.746872e+02
3.080	1.103778e+06	1.103509e+06	2.696213e+02
3.090	1.108899e+06	1.108634e+06	2.646204e+02
3.100	1.114007e+06	1.113747e+06	2.596837e+02
3.110	1.119102e+06	1.118848e+06	2.548103e+02
3.120	1.124185e+06	1.123935e+06	2.499994e+02
3.130	1.129254e+06	1.129009e+06	2.452501e+02
3.140	1.134309e+06	1.134069e+06	2.405617e+02
3.150	1.139351e+06	1.139115e+06	2.359334e+02
3.160	1.144378e+06	1.144147e+06	2.313644e+02
3.170	1.149392e+06	1.149165e+06	2.268540e+02
3.180	1.154390e+06	1.154168e+06	2.224014e+02
3.190	1.159373e+06	1.159155e+06	2.180058e+02
3.200	1.164341e+06	1.164128e+06	2.136666e+02
3.210	1.169294e+06	1.169084e+06	2.093830e+02
3.220	1.174230e+06	1.174025e+06	2.051543e+02
3.230	1.179151e+06	1.178950e+06	2.009798e+02
3.240	1.184056e+06	1.183859e+06	1.968588e+02
3.250	1.188945e+06	1.188752e+06	1.927906e+02
3.260	1.193818e+06	1.193629e+06	1.887745e+02
3.270	1.198674e+06	1.198489e+06	1.848099e+02
3.280	1.203514e+06	1.203333e+06	1.808961e+02
3.290	1.208338e+06	1.208161e+06	1.770324e+02
3.300	1.213145e+06	1.212972e+06	1.732182e+02
3.310	1.217935e+06	1.217766e+06	1.694529e+02
3.320	1.222708e+06	1.222542e+06	1.657358e+02
3.330	1.227462e+06	1.227300e+06	1.620664e+02
3.340	1.232198e+06	1.232039e+06	1.584439e+02
3.350	1.236916e+06	1.236761e+06	1.548679e+02
3.360	1.241615e+06	1.241464e+06	1.513376e+02
3.370	1.246296e+06	1.246148e+06	1.478525e+02
3.380	1.250958e+06	1.250814e+06	1.444121e+02
3.390	1.255603e+06	1.255462e+06	1.410157e+02
3.400	1.260229e+06	1.260091e+06	1.376628e+02
3.410	1.264836e+06	1.264702e+06	1.343528e+02
3.420	1.269426e+06	1.269295e+06	1.310852e+02
3.430	1.273997e+06	1.273869e+06	1.278595e+02
3.440	1.278550e+06	1.278425e+06	1.246750e+02
3.450	1.283084e+06	1.282962e+06	1.215313e+02
3.460	1.287599e+06	1.287481e+06	1.184279e+02
3.470	1.292096e+06	1.291981e+06	1.153642e+02
3.480	1.296575e+06	1.296462e+06	1.123397e+02
3.490	1.301034e+06	1.300925e+06	1.093540e+02
3.500	1.305476e+06	1.305369e+06	1.064064e+02
3.510	1.309899e+06	1.309795e+06	1.034967e+02
3.520	1.314303e+06	1.314203e+06	1.006242e+02
3.530	1.318690e+06	1.318592e+06	9.778844e+01
3.540	1.323062e+06	1.322967e+06	9.498904e+01
3.550	1.327418e+06	1.327326e+06	9.222548e+01
3.560	1.331759e+06	1.331670e+06	8.949730e+01
3.570	1.336085e+06	1.335998e+06	8.680404e+01
3.580	1.340395e+06	1.340311e+06	8.414524e+01
3.590	1.344691e+06	1.344609e+06	8.152047e+01
3.600	1.348971e+06	1.348892e+06	7.892928e+01
3.610	1.353235e+06	1.353159e+06	7.637125e+01
3.620	1.357485e+06	1.357411e+06	7.384595e+01
3.630	1.361720e+06	1.361648e+06	7.135296e+01
3.640	1.365940e+06	1.365871e+06	6.889187e+01
3.650	1.370145e+06	1.370078e+06	6.646227e+01
3.660	1.374335e+06	1.374271e+06	6.406376e+01
3.670	1.378511e+06	1.378449e+06	6.169594e+01
3.680	1.382672e+06	1.382612e+06	5.935842e+01
3.690	1.386818e+06	1.386761e+06	5.705082e+01
3.700	1.390951e+06	1.390896e+06	5.477275e+01
3.710	1.395068e+06	1.395016e+06	5.252384e+01
3.720	1.399171e+06	1.399120e+06	5.030371e+01
3.730	1.403257e+06	1.403209e+06	4.811200e+01
3.740	1.407328e+06	1.407282e+06	4.594833e+01
3.750	1.411383e+06	1.411340e+06	4.381234e+01
3.760	1.415423e+06	1.415382e+06	4.170368e+01
3.770	1.419448e+06	1.419408e+06	3.962199e+01
3.780	1.423457e+06	1.423420e+06	3.756693e+01
3.790	1.427451e+06	1.427416e+06	3.553816e+01
3.800	1.431430e+06	1.431397e+06	3.353535e+01
3.810	1.435394e+06	1.435362e+06	3.155815e+01
3.820	1.439343e+06	1.439313e+06	2.960625e+01
3.830	1.443277e+06	1.443249e+06	2.767933e+01
3.840	1.447196e+06	1.447170e+06	2.577706e+01
3.850	1.451101e+06	1.451077e+06	2.389913e+01
3.860	1.454991e+06	1.454969e+06	2.204524e+01
3.870	1.458867e+06	1.458847e+06	2.021507e+01
3.880	1.462731e+06	1.462713e+06	1.840834e+01
3.890	1.466583e+06	1.466566e+06	1.662475e+01
3.900	1.470422e+06	1.470407e+06	1.486402e+01
3.910	1.474249e+06	1.474236e+06	1.312586e+01
3.920	1.478063e+06	1.478052e+06	1.140999e+01
3.930	1.481866e+06	1.481856e+06	9.716128e+00
3.940	1.485656e+06	1.485648e+06	8.044004e+00
3.950	1.489435e+06	1.489428e+06	6.393343e+00
3.960	1.493201e+06	1.493196e+06	4.763877e+00
3.970	1.496956e+06	1.496953e+06	3.155339e+00
3.980	1.500699e+06	1.500697e+06	1.567466e+00
3.990	1.504432e+06	1.504430e+06	1.547315e+00
4.000	1.508153e+06	1.508151e+06	1.527418e+00
4.010	1.511863e+06	1.511861e+06	1.507770e+00
4.020	1.515561e+06	1.515560e+06	1.488369e+00
4.030	1.519248e+06	1.519247e+06	1.469212e+00
4.040	1.522924e+06	1.522922e+06	1.450295e+00
4.050	1.526588e+06	1.526587e+06	1.431616e+00
4.060	1.530242e+06	1.530241e+06	1.413171e+00
4.070	1.533885e+06	1.533883e+06	1.394958e+00
4.080	1.537516e+06	1.537515e+06	1.376974e+00
4.090	1.541137e+06	1.541136e+06	1.359216e+00
4.100	1.544747e+06	1.544746e+06	1.341680e+00
4.110	1.548347e+06	1.548345e+06	1.324365e+00
4.120	1.551935e+06	1.551934e+06	1.307268e+00
4.130	1.555514e+06	1.555512e+06	1.290385e+00
4.140	1.559081e+06	1.559080e+06	1.273714e+00
4.150	1.562639e+06	1.562638e+06	1.257253e+00
4.160	1.566186e+06	1.566185e+06	1.240999e+00
4.170	1.569723e+06	1.569722e+06	1.224949e+00
4.180	1.573250e+06	1.573248e+06	1.209100e+00
4.190	1.576766e+06	1.576765e+06	1.193451e+00
4.200	1.580273e+06	1.580272e+06	1.177998e+00
4.210	1.583769e+06	1.583768e+06	1.162740e+00
4.220	1.587256e+06	1.587255e+06	1.147673e+00
4.230	1.590733e+06	1.590732e+06	1.132795e+00
4.240	1.594200e+06	1.594199e+06	1.118105e+00
4.250	1.597657e+06	1.597656e+06	1.103599e+00
4.260	1.601105e+06	1.601104e+06	1.089276e+00
4.270	1.604541e+06	1.604540e+06	1.075136e+00
4.280	1.607966e+06	1.607965e+06	1.061176e+00
4.290	1.611381e+06	1.611380e+06	1.047394e+00
4.300	1.614785e+06	1.614784e+06	1.033786e+00
4.310	1.618178e+06	1.618177e+06	1.020350e+00
4.320	1.621560e+06	1.621559e+06	1.007084e+00
4.330	1.624932e+06	1.624931e+06	9.939865e-01
4.340	1.628293e+06	1.628292e+06	9.810540e-01
4.350	1.631644e+06	1.631643e+06	9.682850e-01
4.360	1.634984e+06	1.634983e+06	9.556772e-01
4.370	1.638313e+06	1.638312e+06	9.432285e-01
4.380	1.641632e+06	1.641631e+06	9.309369e-01
4.390	1.644941e+06	1.644940e+06	9.188005e-01
4.400	1.648240e+06	1.648239e+06	9.068173e-01
4.410	1.651528e+06	1.651527e+06	8.949853e-01
4.420	1.654806e+06	1.654805e+06	8.833025e-01
4.430	1.658074e+06	1.658073e+06	8.717671e-01
4.440	1.661332e+06	1.661331e+06	8.603774e-01
4.450	1.664579e+06	1.664579e+06	8.491313e-01
4.460	1.667817e+06	1.667816e+06	8.380271e-01
4.470	1.671045e+06	1.671044e+06	8.270630e-01
4.480	1.674262e+06	1.674261e+06	8.162374e-01
4.490	1.677470e+06	1.677469e+06	8.055482e-01
4.500	1.680668e+06	1.680667e+06	7.949940e-01
4.510	1.683856e+06	1.683855e+06	7.845730e-01
4.520	1.687034e+06	1.687033e+06	7.742836e-01
4.530	1.690203e+06	1.690202e+06	7.641241e-01
4.540	1.693361e+06	1.693360e+06	7.540927e-01
4.550	1.696510e+06	1.696509e+06	7.441881e-01
4.560	1.699649e+06	1.699649e+06	7.344087e-01
4.570	1.702779e+06	1.702778e+06	7.247527e-01
4.580	1.705899e+06	1.705898e+06	7.152186e-01
4.590	1.709010e+06	1.709009e+06	7.058051e-01
4.600	1.712111e+06	1.712110e+06	6.965105e-01
4.610	1.715202e+06	1.715201e+06	6.873334e-01
4.620	1.718284e+06	1.718283e+06	6.782723e-01
4.630	1.721356e+06	1.721356e+06	6.693259e-01
4.640	1.724419e+06	1.724419e+06	6.604925e-01
4.650	1.727473e+06	1.727472e+06	6.517709e-01
4.660	1.730517e+06	1.730516e+06	6.431597e-01
4.670	1.733552e+06	1.733551e+06	6.346574e-01
4.680	1.736577e+06	1.736577e+06	6.262628e-01
4.690	1.739594e+06	1.739593e+06	6.179744e-01
4.700	1.742601e+06	1.742600e+06	6.097910e-01
4.710	1.745598e+06	1.745598e+06	6.017114e-01
4.720	1.748587e+06	1.748586e+06	5.937341e-01
4.730	1.751567e+06	1.751566e+06	5.858578e-01
4.740	1.754539e+06	1.754538e+06	5.780815e-01
4.750	1.757503e+06	1.757503e+06	5.704039e-01
4.760	1.760460e+06	1.760460e+06	5.628237e-01
4.770	1.763410e+06	1.763409e+06	5.553397e-01
4.780	1.766351e+06	1.766351e+06	5.479506e-01
4.790	1.769286e+06	1.769285e+06	5.406554e-01
4.800	1.772212e+06	1.772212e+06	5.334530e-01
4.810	1.775131e+06	1.775131e+06	5.263420e-01
4.820	1.778043e+06	1.778042e+06	5.193214e-01
4.830	1.780947e+06	1.780946e+06	5.123901e-01
4.840	1.783843e+06	1.783843e+06	5.055470e-01
4.850	1.786732e+06	1.786732e+06	4.987910e-01
4.860	1.789614e+06	1.789613e+06	4.921210e-01
4.870	1.792488e+06	1.792487e+06	4.855359e-01
4.880	1.795354e+06	1.795354e+06	4.790348e-01
4.890	1.798214e+06	1.798213e+06	4.726164e-01
4.900	1.801066e+06	1.801065e+06	4.662800e-01
4.910	1.803910e+06	1.803910e+06	4.600243e-01
4.920	1.806747e+06	1.806747e+06	4.538485e-01
4.930	1.809577e+06	1.809577e+06	4.477516e-01
4.940	1.812400e+06	1.812399e+06	4.417325e-01
4.950	1.815215e+06	1.815215e+06	4.357903e-01
4.960	1.818023e+06	1.818023e+06	4.299242e-01
4.970	1.820823e+06	1.820823e+06	4.241334e-01
4.980	1.823615e+06	1.823615e+06	4.184175e-01
