a_i  	N_t         	N_i         	N_p         
0.580	7.487249e+04	6.269796e+04	1.217453e+04
0.590	7.676183e+04	6.477052e+04	1.199130e+04
0.600	7.869143e+04	6.688078e+04	1.181065e+04
0.610	8.064961e+04	6.901708e+04	1.163253e+04
0.620	8.262652e+04	7.116960e+04	1.145691e+04
0.630	8.461427e+04	7.333050e+04	1.128376e+04
0.640	8.660801e+04	7.549496e+04	1.111305e+04
0.650	8.860562e+04	7.766088e+04	1.094474e+04
0.660	9.060800e+04	7.982919e+04	1.077881e+04
0.670	9.261830e+04	8.200308e+04	1.061522e+04
0.680	9.464139e+04	8.418744e+04	1.045395e+04
0.690	9.668289e+04	8.638793e+04	1.029497e+04
0.700	9.874916e+04	8.861091e+04	1.013824e+04
0.710	1.008469e+05	9.086312e+04	9.983752e+03
0.720	1.029827e+05	9.315118e+04	9.831469e+03
0.730	1.051621e+05	9.548071e+04	9.681365e+03
0.740	1.073889e+05	9.785548e+04	9.533416e+03
0.750	1.096647e+05	1.002771e+05	9.387595e+03
0.760	1.119891e+05	1.027452e+05	9.243878e+03
0.770	1.143601e+05	1.052579e+05	9.102238e+03
0.780	1.167749e+05	1.078122e+05	8.962651e+03
0.790	1.192296e+05	1.104045e+05	8.825093e+03
0.800	1.217197e+05	1.130301e+05	8.689539e+03
0.810	1.242397e+05	1.156837e+05	8.555966e+03
0.820	1.267835e+05	1.183591e+05	8.424348e+03
0.830	1.293451e+05	1.210505e+05	8.294662e+03
0.840	1.319191e+05	1.237522e+05	8.166885e+03
0.850	1.345010e+05	1.264600e+05	8.040994e+03
0.860	1.370875e+05	1.291705e+05	7.916963e+03
0.870	1.396765e+05	1.318818e+05	7.794772e+03
0.880	1.422664e+05	1.345920e+05	7.674396e+03
0.890	1.448561e+05	1.373003e+05	7.555813e+03
0.900	1.474453e+05	1.400063e+05	7.439000e+03
0.910	1.500345e+05	1.427105e+05	7.323935e+03
0.920	1.526245e+05	1.454139e+05	7.210595e+03
0.930	1.552171e+05	1.481182e+05	7.098957e+03
0.940	1.578142e+05	1.508252e+05	6.989001e+03
0.950	1.604180e+05	1.535373e+05	6.880703e+03
0.960	1.630306e+05	1.562566e+05	6.774042e+03
0.970	1.656541e+05	1.589851e+05	6.668997e+03
0.980	1.682902e+05	1.617247e+05	6.565545e+03
0.990	1.709403e+05	1.644766e+05	6.463666e+03
1.000	1.736052e+05	1.672419e+05	6.363338e+03
1.010	1.762858e+05	1.700213e+05	6.264540e+03
1.020	1.789829e+05	1.728157e+05	6.167252e+03
1.030	1.816979e+05	1.756264e+05	6.071452e+03
1.040	1.844320e+05	1.784549e+05	5.977121e+03
1.050	1.871865e+05	1.813023e+05	5.884237e+03
1.060	1.899619e+05	1.841691e+05	5.792781e+03
1.070	1.927580e+05	1.870553e+05	5.702732e+03
1.080	1.955739e+05	1.899599e+05	5.614072e+03
1.090	1.984086e+05	1.928818e+05	5.526779e+03
1.100	2.012610e+05	1.958202e+05	5.440834e+03
1.110	2.041307e+05	1.987745e+05	5.356219e+03
1.120	2.070173e+05	2.017444e+05	5.272914e+03
1.130	2.099206e+05	2.047297e+05	5.190901e+03
1.140	2.128399e+05	2.077298e+05	5.110159e+03
1.150	2.157742e+05	2.107436e+05	5.030672e+03
1.160	2.187219e+05	2.137695e+05	4.952420e+03
1.170	2.216815e+05	2.168061e+05	4.875385e+03
1.180	2.246514e+05	2.198518e+05	4.799550e+03
1.190	2.276305e+05	2.229056e+05	4.724897e+03
1.200	2.306181e+05	2.259667e+05	4.651407e+03
1.210	2.336136e+05	2.290345e+05	4.579064e+03
1.220	2.366161e+05	2.321083e+05	4.507851e+03
1.230	2.396250e+05	2.351872e+05	4.437750e+03
1.240	2.426391e+05	2.382704e+05	4.368745e+03
1.250	2.456574e+05	2.413566e+05	4.300818e+03
1.260	2.486785e+05	2.444445e+05	4.233955e+03
1.270	2.517011e+05	2.475330e+05	4.168138e+03
1.280	2.547239e+05	2.506206e+05	4.103351e+03
1.290	2.577458e+05	2.537063e+05	4.039579e+03
1.300	2.607659e+05	2.567891e+05	3.976806e+03
1.310	2.637835e+05	2.598685e+05	3.915017e+03
1.320	2.667983e+05	2.629441e+05	3.854196e+03
1.330	2.698100e+05	2.660156e+05	3.794328e+03
1.340	2.728179e+05	2.690825e+05	3.735400e+03
1.350	2.758212e+05	2.721438e+05	3.677395e+03
1.360	2.788188e+05	2.751985e+05	3.620300e+03
1.370	2.818099e+05	2.782458e+05	3.564100e+03
1.380	2.847937e+05	2.812849e+05	3.508782e+03
1.390	2.877700e+05	2.843157e+05	3.454331e+03
1.400	2.907390e+05	2.873383e+05	3.400734e+03
1.410	2.937008e+05	2.903528e+05	3.347977e+03
1.420	2.966550e+05	2.933590e+05	3.296047e+03
1.430	2.996014e+05	2.963565e+05	3.244932e+03
1.440	3.025389e+05	2.993443e+05	3.194618e+03
1.450	3.054668e+05	3.023217e+05	3.145092e+03
1.460	3.083846e+05	3.052883e+05	3.096342e+03
1.470	3.112924e+05	3.082440e+05	3.048356e+03
1.480	3.141905e+05	3.111894e+05	3.001121e+03
1.490	3.170796e+05	3.141250e+05	2.954625e+03
1.500	3.199604e+05	3.170515e+05	2.908857e+03
1.510	3.228332e+05	3.199694e+05	2.863805e+03
1.520	3.256982e+05	3.228788e+05	2.819458e+03
1.530	3.285552e+05	3.257794e+05	2.775803e+03
1.540	3.314037e+05	3.286709e+05	2.732831e+03
1.550	3.342433e+05	3.315528e+05	2.690530e+03
1.560	3.370737e+05	3.344249e+05	2.648890e+03
1.570	3.398947e+05	3.372868e+05	2.607899e+03
1.580	3.427063e+05	3.401387e+05	2.567547e+03
1.590	3.455087e+05	3.429809e+05	2.527825e+03
1.600	3.483023e+05	3.458136e+05	2.488721e+03
1.610	3.510878e+05	3.486376e+05	2.450226e+03
1.620	3.538659e+05	3.514536e+05	2.412331e+03
1.630	3.566372e+05	3.542621e+05	2.375025e+03
1.640	3.594020e+05	3.570637e+05	2.338298e+03
1.650	3.621607e+05	3.598586e+05	2.302143e+03
1.660	3.649132e+05	3.626466e+05	2.266548e+03
1.670	3.676592e+05	3.654277e+05	2.231506e+03
1.680	3.703985e+05	3.682015e+05	2.197007e+03
1.690	3.731304e+05	3.709674e+05	2.163043e+03
1.700	3.758547e+05	3.737251e+05	2.129605e+03
1.710	3.785712e+05	3.764745e+05	2.096684e+03
1.720	3.812798e+05	3.792156e+05	2.064272e+03
1.730	3.839813e+05	3.819490e+05	2.032360e+03
1.740	3.866764e+05	3.846754e+05	2.000942e+03
1.750	3.893658e+05	3.873958e+05	1.970008e+03
1.760	3.920502e+05	3.901106e+05	1.939551e+03
1.770	3.947296e+05	3.928201e+05	1.909564e+03
1.780	3.974036e+05	3.955236e+05	1.880038e+03
1.790	4.000714e+05	3.982204e+05	1.850966e+03
1.800	4.027319e+05	4.009096e+05	1.822341e+03
1.810	4.053848e+05	4.035906e+05	1.794155e+03
1.820	4.080299e+05	4.062635e+05	1.766402e+03
1.830	4.106677e+05	4.089287e+05	1.739074e+03
1.840	4.132990e+05	4.115868e+05	1.712165e+03
1.850	4.159242e+05	4.142385e+05	1.685668e+03
1.860	4.185436e+05	4.168840e+05	1.659576e+03
1.870	4.211571e+05	4.195232e+05	1.633883e+03
1.880	4.237639e+05	4.221553e+05	1.608582e+03
1.890	4.263634e+05	4.247797e+05	1.583667e+03
1.900	4.289549e+05	4.273958e+05	1.559131e+03
1.910	4.315381e+05	4.300031e+05	1.534970e+03
1.920	4.341128e+05	4.326016e+05	1.511175e+03
1.930	4.366791e+05	4.351913e+05	1.487743e+03
1.940	4.392372e+05	4.377725e+05	1.464666e+03
1.950	4.417874e+05	4.403454e+05	1.441939e+03
1.960	4.443299e+05	4.429103e+05	1.419557e+03
1.970	4.468648e+05	4.454673e+05	1.397514e+03
1.980	4.493922e+05	4.480164e+05	1.375804e+03
1.990	4.519119e+05	4.505575e+05	1.354423e+03
2.000	4.544237e+05	4.530903e+05	1.333365e+03
2.010	4.569270e+05	4.556144e+05	1.312624e+03
2.020	4.594213e+05	4.581291e+05	1.292196e+03
2.030	4.619058e+05	4.606337e+05	1.272075e+03
2.040	4.643802e+05	4.631279e+05	1.252258e+03
2.050	4.668441e+05	4.656114e+05	1.232738e+03
2.060	4.692976e+05	4.680840e+05	1.213511e+03
2.070	4.717407e+05	4.705461e+05	1.194573e+03
2.080	4.741737e+05	4.729978e+05	1.175919e+03
2.090	4.765968e+05	4.754392e+05	1.157545e+03
2.100	4.790100e+05	4.778706e+05	1.139445e+03
2.110	4.814135e+05	4.802919e+05	1.121616e+03
2.120	4.838072e+05	4.827032e+05	1.104053e+03
2.130	4.861910e+05	4.851042e+05	1.086752e+03
2.140	4.885645e+05	4.874948e+05	1.069709e+03
2.150	4.909273e+05	4.898744e+05	1.052920e+03
2.160	4.932789e+05	4.922425e+05	1.036380e+03
2.170	4.956189e+05	4.945988e+05	1.020087e+03
2.180	4.979469e+05	4.969429e+05	1.004036e+03
2.190	5.002629e+05	4.992747e+05	9.882221e+02
2.200	5.025669e+05	5.015942e+05	9.726432e+02
2.210	5.048587e+05	5.039015e+05	9.572950e+02
2.220	5.071385e+05	5.061963e+05	9.421738e+02
2.230	5.094067e+05	5.084795e+05	9.272763e+02
2.240	5.116639e+05	5.107513e+05	9.125989e+02
2.250	5.139096e+05	5.130115e+05	8.981382e+02
2.260	5.161436e+05	5.152597e+05	8.838905e+02
2.270	5.183656e+05	5.174957e+05	8.698524e+02
2.280	5.205757e+05	5.197196e+05	8.560208e+02
2.290	5.227735e+05	5.219311e+05	8.423922e+02
2.300	5.249589e+05	5.241300e+05	8.289636e+02
2.310	5.271319e+05	5.263162e+05	8.157321e+02
2.320	5.292925e+05	5.284898e+05	8.026945e+02
2.330	5.314408e+05	5.306509e+05	7.898478e+02
2.340	5.335771e+05	5.327999e+05	7.771888e+02
2.350	5.357015e+05	5.349368e+05	7.647145e+02
2.360	5.378141e+05	5.370617e+05	7.524223e+02
2.370	5.399147e+05	5.391743e+05	7.403092e+02
2.380	5.420029e+05	5.412745e+05	7.283726e+02
2.390	5.440789e+05	5.433623e+05	7.166098e+02
2.400	5.461425e+05	5.454374e+05	7.050180e+02
2.410	5.481938e+05	5.475002e+05	6.935945e+02
2.420	5.502329e+05	5.495506e+05	6.823368e+02
2.430	5.522600e+05	5.515888e+05	6.712424e+02
2.440	5.542751e+05	5.536148e+05	6.603089e+02
2.450	5.562779e+05	5.556283e+05	6.495339e+02
2.460	5.582682e+05	5.576293e+05	6.389149e+02
2.470	5.602460e+05	5.596175e+05	6.284495e+02
2.480	5.622112e+05	5.615931e+05	6.181354e+02
2.490	5.641642e+05	5.635563e+05	6.079703e+02
2.500	5.661053e+05	5.655073e+05	5.979519e+02
2.510	5.680343e+05	5.674463e+05	5.880781e+02
2.520	5.699516e+05	5.693732e+05	5.783468e+02
2.530	5.718571e+05	5.712883e+05	5.687557e+02
2.540	5.737509e+05	5.731916e+05	5.593028e+02
2.550	5.756332e+05	5.750832e+05	5.499858e+02
2.560	5.775040e+05	5.769632e+05	5.408028e+02
2.570	5.793633e+05	5.788315e+05	5.317517e+02
2.580	5.812110e+05	5.806882e+05	5.228304e+02
2.590	5.830473e+05	5.825333e+05	5.140370e+02
2.600	5.848721e+05	5.843668e+05	5.053695e+02
2.610	5.866855e+05	5.861887e+05	4.968260e+02
2.620	5.884875e+05	5.879991e+05	4.884046e+02
2.630	5.902781e+05	5.897980e+05	4.801034e+02
2.640	5.920574e+05	5.915855e+05	4.719206e+02
2.650	5.938255e+05	5.933616e+05	4.638544e+02
2.660	5.955824e+05	5.951265e+05	4.559029e+02
2.670	5.973282e+05	5.968801e+05	4.480644e+02
2.680	5.990629e+05	5.986226e+05	4.403371e+02
2.690	6.007868e+05	6.003541e+05	4.327193e+02
2.700	6.024999e+05	6.020747e+05	4.252094e+02
2.710	6.042024e+05	6.037846e+05	4.178058e+02
2.720	6.058942e+05	6.054837e+05	4.105069e+02
2.730	6.075752e+05	6.071719e+05	4.033113e+02
2.740	6.092456e+05	6.088494e+05	3.962174e+02
2.750	6.109055e+05	6.105163e+05	3.892235e+02
2.760	6.125551e+05	6.121728e+05	3.823283e+02
2.770	6.141946e+05	6.138191e+05	3.755303e+02
2.780	6.158239e+05	6.154551e+05	3.688280e+02
2.790	6.174432e+05	6.170810e+05	3.622200e+02
2.800	6.190525e+05	6.186968e+05	3.557049e+02
2.810	6.206520e+05	6.203028e+05	3.492814e+02
2.820	6.222419e+05	6.218989e+05	3.429482e+02
2.830	6.238221e+05	6.234854e+05	3.367038e+02
2.840	6.253928e+05	6.250623e+05	3.305470e+02
2.850	6.269540e+05	6.266295e+05	3.244766e+02
2.860	6.285056e+05	6.281871e+05	3.184911e+02
2.870	6.300476e+05	6.297350e+05	3.125893e+02
2.880	6.315801e+05	6.312733e+05	3.067701e+02
2.890	6.331031e+05	6.328020e+05	3.010321e+02
2.900	6.346166e+05	6.343213e+05	2.953742e+02
2.910	6.361209e+05	6.358311e+05	2.897953e+02
2.920	6.376163e+05	6.373320e+05	2.842941e+02
2.930	6.391029e+05	6.388240e+05	2.788696e+02
2.940	6.405807e+05	6.403072e+05	2.735206e+02
2.950	6.420497e+05	6.417814e+05	2.682459e+02
2.960	6.435097e+05	6.432467e+05	2.630445e+02
2.970	6.449609e+05	6.447030e+05	2.579154e+02
2.980	6.464031e+05	6.461503e+05	2.528575e+02
2.990	6.478364e+05	6.475886e+05	2.478698e+02
3.000	6.492609e+05	6.490180e+05	2.429513e+02
3.010	6.506769e+05	6.504388e+05	2.381010e+02
3.020	6.520844e+05	6.518511e+05	2.333179e+02
3.030	6.534837e+05	6.532551e+05	2.286011e+02
3.040	6.548748e+05	6.546508e+05	2.239497e+02
3.050	6.562576e+05	6.560383e+05	2.193626e+02
3.060	6.576325e+05	6.574177e+05	2.148391e+02
3.070	6.589993e+05	6.587889e+05	2.103781e+02
3.080	6.603581e+05	6.601521e+05	2.059788e+02
3.090	6.617086e+05	6.615070e+05	2.016402e+02
3.100	6.630511e+05	6.628538e+05	1.973616e+02
3.110	6.643856e+05	6.641925e+05	1.931419e+02
3.120	6.657123e+05	6.655233e+05	1.889804e+02
3.130	6.670313e+05	6.668465e+05	1.848762e+02
3.140	6.683428e+05	6.681620e+05	1.808284e+02
3.150	6.696469e+05	6.694701e+05	1.768362e+02
3.160	6.709436e+05	6.707707e+05	1.728989e+02
3.170	6.722324e+05	6.720634e+05	1.690157e+02
3.180	6.735131e+05	6.733479e+05	1.651857e+02
3.190	6.747854e+05	6.746240e+05	1.614084e+02
3.200	6.760501e+05	6.758924e+05	1.576829e+02
3.210	6.773075e+05	6.771535e+05	1.540086e+02
3.220	6.785578e+05	6.784075e+05	1.503847e+02
3.230	6.798012e+05	6.796544e+05	1.468105e+02
3.240	6.810376e+05	6.808943e+05	1.432853e+02
3.250	6.822673e+05	6.821275e+05	1.398083e+02
3.260	6.834903e+05	6.833539e+05	1.363790e+02
3.270	6.847067e+05	6.845737e+05	1.329965e+02
3.280	6.859166e+05	6.857869e+05	1.296603e+02
3.290	6.871198e+05	6.869935e+05	1.263697e+02
3.300	6.883163e+05	6.881932e+05	1.231240e+02
3.310	6.895060e+05	6.893860e+05	1.199227e+02
3.320	6.906888e+05	6.905721e+05	1.167650e+02
3.330	6.918649e+05	6.917513e+05	1.136504e+02
3.340	6.930342e+05	6.929236e+05	1.105783e+02
3.350	6.941969e+05	6.940894e+05	1.075481e+02
3.360	6.953532e+05	6.952486e+05	1.045592e+02
3.370	6.965031e+05	6.964015e+05	1.016111e+02
3.380	6.976467e+05	6.975479e+05	9.870301e+01
3.390	6.987839e+05	6.986881e+05	9.583454e+01
3.400	6.999150e+05	6.998220e+05	9.300508e+01
3.410	7.010399e+05	7.009497e+05	9.021408e+01
3.420	7.021589e+05	7.020714e+05	8.746099e+01
3.430	7.032717e+05	7.031870e+05	8.474530e+01
3.440	7.043785e+05	7.042965e+05	8.206647e+01
3.450	7.054793e+05	7.053999e+05	7.942399e+01
3.460	7.065740e+05	7.064972e+05	7.681735e+01
3.470	7.076625e+05	7.075883e+05	7.424606e+01
3.480	7.087449e+05	7.086732e+05	7.170961e+01
3.490	7.098211e+05	7.097519e+05	6.920754e+01
3.500	7.108912e+05	7.108245e+05	6.673936e+01
3.510	7.119555e+05	7.118912e+05	6.430461e+01
3.520	7.130141e+05	7.129522e+05	6.190281e+01
3.530	7.140669e+05	7.140073e+05	5.953351e+01
3.540	7.151140e+05	7.150568e+05	5.719626e+01
3.550	7.161557e+05	7.161008e+05	5.489062e+01
3.560	7.171919e+05	7.171392e+05	5.261615e+01
3.570	7.182227e+05	7.181723e+05	5.037243e+01
3.580	7.192482e+05	7.192001e+05	4.815901e+01
3.590	7.202685e+05	7.202225e+05	4.597550e+01
3.600	7.212835e+05	7.212397e+05	4.382148e+01
3.610	7.222933e+05	7.222516e+05	4.169655e+01
3.620	7.232979e+05	7.232583e+05	3.960030e+01
3.630	7.242974e+05	7.242598e+05	3.753234e+01
3.640	7.252916e+05	7.252561e+05	3.549228e+01
3.650	7.262807e+05	7.262472e+05	3.347975e+01
3.660	7.272645e+05	7.272330e+05	3.149437e+01
3.670	7.282435e+05	7.282139e+05	2.953576e+01
3.680	7.292175e+05	7.291899e+05	2.760355e+01
3.690	7.301864e+05	7.301607e+05	2.569738e+01
3.700	7.311502e+05	7.311264e+05	2.381690e+01
3.710	7.321091e+05	7.320871e+05	2.196174e+01
3.720	7.330629e+05	7.330427e+05	2.013158e+01
3.730	7.340117e+05	7.339934e+05	1.832607e+01
3.740	7.349557e+05	7.349392e+05	1.654488e+01
3.750	7.358948e+05	7.358800e+05	1.478768e+01
3.760	7.368290e+05	7.368159e+05	1.305413e+01
3.770	7.377584e+05	7.377471e+05	1.134392e+01
3.780	7.386830e+05	7.386734e+05	9.656743e+00
3.790	7.396029e+05	7.395949e+05	7.992273e+00
3.800	7.405180e+05	7.405117e+05	6.350208e+00
3.810	7.414284e+05	7.414237e+05	4.730246e+00
3.820	7.423341e+05	7.423309e+05	3.132086e+00
3.830	7.432351e+05	7.432336e+05	1.555434e+00
3.840	7.441332e+05	7.441316e+05	1.534502e+00
3.850	7.450268e+05	7.450253e+05	1.513854e+00
3.860	7.459162e+05	7.459147e+05	1.493484e+00
3.870	7.468013e+05	7.467998e+05	1.473389e+00
3.880	7.476821e+05	7.476806e+05	1.453566e+00
3.890	7.485586e+05	7.485572e+05	1.434009e+00
3.900	7.494309e+05	7.494295e+05	1.414715e+00
3.910	7.502990e+05	7.502976e+05	1.395681e+00
3.920	7.511628e+05	7.511614e+05	1.376903e+00
3.930	7.520225e+05	7.520211e+05	1.358378e+00
3.940	7.528780e+05	7.528766e+05	1.340101e+00
3.950	7.537293e+05	7.537280e+05	1.322070e+00
3.960	7.545765e+05	7.545752e+05	1.304280e+00
3.970	7.554195e+05	7.554182e+05	1.286729e+00
3.980	7.562585e+05	7.562572e+05	1.269414e+00
3.990	7.570934e+05	7.570922e+05	1.252330e+00
4.000	7.579243e+05	7.579231e+05	1.235475e+00
4.010	7.587511e+05	7.587499e+05	1.218846e+00
4.020	7.595739e+05	7.595727e+05	1.202441e+00
4.030	7.603927e+05	7.603915e+05	1.186258e+00
4.040	7.612077e+05	7.612065e+05	1.170295e+00
4.050	7.620186e+05	7.620174e+05	1.154548e+00
4.060	7.628256e+05	7.628244e+05	1.139017e+00
4.070	7.636286e+05	7.636275e+05	1.123697e+00
4.080	7.644277e+05	7.644266e+05	1.108584e+00
4.090	7.652229e+05	7.652218e+05	1.093674e+00
4.100	7.660142e+05	7.660131e+05	1.078966e+00
4.110	7.668017e+05	7.668006e+05	1.064455e+00
4.120	7.675853e+05	7.675842e+05	1.050140e+00
4.130	7.683650e+05	7.683640e+05	1.036016e+00
4.140	7.691410e+05	7.691399e+05	1.022082e+00
4.150	7.699131e+05	7.699121e+05	1.008334e+00
4.160	7.706815e+05	7.706805e+05	9.947704e-01
4.170	7.714461e+05	7.714451e+05	9.813882e-01
4.180	7.722069e+05	7.722060e+05	9.681847e-01
4.190	7.729641e+05	7.729631e+05	9.551577e-01
4.200	7.737175e+05	7.737166e+05	9.423046e-01
4.210	7.744673e+05	7.744663e+05	9.296229e-01
4.220	7.752133e+05	7.752124e+05	9.171102e-01
4.230	7.759557e+05	7.759548e+05	9.047642e-01
4.240	7.766947e+05	7.766938e+05	8.925824e-01
4.250	7.774302e+05	7.774293e+05	8.805623e-01
4.260	7.781623e+05	7.781615e+05	8.687015e-01
4.270	7.788911e+05	7.788903e+05	8.569981e-01
4.280	7.796166e+05	7.796157e+05	8.454500e-01
4.290	7.803387e+05	7.803378e+05	8.340551e-01
4.300	7.810574e+05	7.810566e+05	8.228116e-01
4.310	7.817729e+05	7.817721e+05	8.117171e-01
4.320	7.824851e+05	7.824843e+05	8.007697e-01
4.330	7.831940e+05	7.831932e+05	7.899677e-01
4.340	7.838996e+05	7.838988e+05	7.793087e-01
4.350	7.846020e+05	7.846012e+05	7.687911e-01
4.360	7.853011e+05	7.853004e+05	7.584128e-01
4.370	7.859971e+05	7.859963e+05	7.481719e-01
4.380	7.866898e+05	7.866891e+05	7.380669e-01
4.390	7.873794e+05	7.873786e+05	7.280956e-01
4.400	7.880657e+05	7.880650e+05	7.182563e-01
4.410	7.887489e+05	7.887482e+05	7.085474e-01
4.420	7.894290e+05	7.894283e+05	6.989670e-01
4.430	7.901059e+05	7.901052e+05	6.895134e-01
4.440	7.907797e+05	7.907790e+05	6.801848e-01
4.450	7.914503e+05	7.914497e+05	6.709797e-01
4.460	7.921176e+05	7.921169e+05	6.618961e-01
4.470	7.927814e+05	7.927807e+05	6.529322e-01
4.480	7.934418e+05	7.934411e+05	6.440867e-01
4.490	7.940988e+05	7.940981e+05	6.353580e-01
4.500	7.947524e+05	7.947518e+05	6.267446e-01
4.510	7.954027e+05	7.954021e+05	6.182448e-01
4.520	7.960496e+05	7.960490e+05	6.098574e-01
4.530	7.966932e+05	7.966926e+05	6.015807e-01
4.540	7.973334e+05	7.973329e+05	5.934134e-01
4.550	7.979704e+05	7.979698e+05	5.853540e-01
4.560	7.986041e+05	7.986035e+05	5.774010e-01
4.570	7.992344e+05	7.992339e+05	5.695532e-01
4.580	7.998616e+05	7.998610e+05	5.618090e-01
4.590	8.004854e+05	8.004849e+05	5.541672e-01
4.600	8.011060e+05	8.011055e+05	5.466263e-01
4.610	8.017234e+05	8.017229e+05	5.391850e-01
4.620	8.023376e+05	8.023371e+05	5.318422e-01
4.630	8.029486e+05	8.029480e+05	5.245963e-01
4.640	8.035563e+05	8.035558e+05	5.174462e-01
4.650	8.041609e+05	8.041604e+05	5.103906e-01
4.660	8.047624e+05	8.047619e+05	5.034283e-01
4.670	8.053606e+05	8.053601e+05	4.965580e-01
4.680	8.059558e+05	8.059553e+05	4.897786e-01
4.690	8.065478e+05	8.065474e+05	4.830887e-01
4.700	8.071367e+05	8.071363e+05	4.764873e-01
4.710	8.077226e+05	8.077221e+05	4.699733e-01
4.720	8.083053e+05	8.083048e+05	4.635453e-01
4.730	8.088849e+05	8.088845e+05	4.572024e-01
4.740	8.094615e+05	8.094610e+05	4.509434e-01
4.750	8.100354e+05	8.100350e+05	4.447680e-01
4.760	8.106068e+05	8.106063e+05	4.386756e-01
4.770	8.111757e+05	8.111752e+05	4.326650e-01
4.780	8.117421e+05	8.117416e+05	4.267347e-01
4.790	8.123060e+05	8.123055e+05	4.208835e-01
4.800	8.128674e+05	8.128670e+05	4.151104e-01
4.810	8.134264e+05	8.134260e+05	4.094141e-01
4.820	8.139829e+05	8.139825e+05	4.037937e-01
4.830	8.145370e+05	8.145366e+05	3.982480e-01
4.840	8.150887e+05	8.150883e+05	3.927762e-01
4.850	8.156380e+05	8.156376e+05	3.873772e-01
4.860	8.161848e+05	8.161844e+05	3.820499e-01
4.870	8.167292e+05	8.167289e+05	3.767935e-01
4.880	8.172713e+05	8.172709e+05	3.716070e-01
4.890	8.178110e+05	8.178106e+05	3.664895e-01
4.900	8.183483e+05	8.183479e+05	3.614400e-01
4.910	8.188833e+05	8.188829e+05	3.564576e-01
4.920	8.194159e+05	8.194155e+05	3.515416e-01
4.930	8.199461e+05	8.199458e+05	3.466909e-01
4.940	8.204740e+05	8.204737e+05	3.419047e-01
4.950	8.209997e+05	8.209993e+05	3.371822e-01
4.960	8.215230e+05	8.215226e+05	3.325225e-01
4.970	8.220439e+05	8.220436e+05	3.279248e-01
4.980	8.225626e+05	8.225623e+05	3.233883e-01
