a_i  	N_t         	N_i         	N_p         
1.030	2.200000e+16	7.854567e+06	2.200000e+16
1.040	2.100000e+16	8.047495e+06	2.100000e+16
1.050	2.000000e+16	8.243401e+06	2.000000e+16
1.060	1.900000e+16	8.442261e+06	1.900000e+16
1.070	1.800000e+16	8.644012e+06	1.800000e+16
1.080	1.700000e+16	8.848613e+06	1.700000e+16
1.090	1.600000e+16	9.055991e+06	1.600000e+16
1.100	1.500000e+16	9.266104e+06	1.500000e+16
1.110	1.400000e+16	9.478880e+06	1.400000e+16
1.120	1.300000e+16	9.694281e+06	1.300000e+16
1.130	1.200000e+16	9.912240e+06	1.200000e+16
1.140	1.100000e+16	1.013271e+07	1.100000e+16
1.150	1.000000e+16	1.035564e+07	1.000000e+16
1.160	9.000000e+15	1.058096e+07	9.000000e+15
1.170	8.000000e+15	1.080863e+07	8.000000e+15
1.180	7.000000e+15	1.103860e+07	7.000000e+15
1.190	6.000000e+15	1.127083e+07	6.000000e+15
1.200	5.000000e+15	1.150530e+07	5.000000e+15
1.210	4.000000e+15	1.174196e+07	4.000000e+15
1.220	3.000000e+15	1.198080e+07	3.000000e+15
1.230	2.000000e+15	1.222179e+07	2.000000e+15
1.240	1.000000e+15	1.246492e+07	1.000000e+15
1.250	1.630010e+07	1.271017e+07	3.589932e+06
1.260	1.516636e+07	1.295754e+07	2.208814e+06
1.270	1.500926e+07	1.320701e+07	1.802245e+06
1.280	1.502545e+07	1.345860e+07	1.566855e+06
1.290	1.511496e+07	1.371229e+07	1.402676e+06
1.300	1.524560e+07	1.396810e+07	1.277493e+06
1.310	1.540295e+07	1.422604e+07	1.176903e+06
1.320	1.557936e+07	1.448613e+07	1.093227e+06
1.330	1.577026e+07	1.474837e+07	1.021891e+06
1.340	1.597275e+07	1.501280e+07	9.599463e+05
1.350	1.618481e+07	1.527943e+07	9.053864e+05
1.360	1.640506e+07	1.554828e+07	8.567810e+05
1.370	1.663245e+07	1.581938e+07	8.130760e+05
1.380	1.686623e+07	1.609276e+07	7.734719e+05
1.390	1.710579e+07	1.636844e+07	7.373483e+05
1.400	1.735068e+07	1.664646e+07	7.042140e+05
1.410	1.760052e+07	1.692685e+07	6.736736e+05
1.420	1.785504e+07	1.720964e+07	6.454041e+05
1.430	1.811398e+07	1.749485e+07	6.191381e+05
1.440	1.837717e+07	1.778252e+07	5.946521e+05
1.450	1.864443e+07	1.807267e+07	5.717572e+05
1.460	1.891564e+07	1.836534e+07	5.502923e+05
1.470	1.919066e+07	1.866055e+07	5.301190e+05
1.480	1.946943e+07	1.895831e+07	5.111177e+05
1.490	1.975182e+07	1.925864e+07	4.931840e+05
1.500	2.003780e+07	1.956157e+07	4.762265e+05
1.510	2.032727e+07	1.986710e+07	4.601646e+05
1.520	2.062018e+07	2.017526e+07	4.449271e+05
1.530	2.091648e+07	2.048603e+07	4.304506e+05
1.540	2.121613e+07	2.079945e+07	4.166782e+05
1.550	2.151906e+07	2.111550e+07	4.035592e+05
1.560	2.182524e+07	2.143419e+07	3.910479e+05
1.570	2.213463e+07	2.175552e+07	3.791029e+05
1.580	2.244718e+07	2.207949e+07	3.676868e+05
1.590	2.276285e+07	2.240608e+07	3.567654e+05
1.600	2.308160e+07	2.273529e+07	3.463078e+05
1.610	2.340339e+07	2.306710e+07	3.362856e+05
1.620	2.372818e+07	2.340151e+07	3.266728e+05
1.630	2.405593e+07	2.373848e+07	3.174455e+05
1.640	2.438660e+07	2.407801e+07	3.085818e+05
1.650	2.472014e+07	2.442007e+07	3.000615e+05
1.660	2.505651e+07	2.476465e+07	2.918657e+05
1.670	2.539568e+07	2.511170e+07	2.839772e+05
1.680	2.573759e+07	2.546121e+07	2.763799e+05
1.690	2.608220e+07	2.581315e+07	2.690588e+05
1.700	2.642948e+07	2.616748e+07	2.620001e+05
1.710	2.677936e+07	2.652417e+07	2.551907e+05
1.720	2.713181e+07	2.688320e+07	2.486186e+05
1.730	2.748678e+07	2.724451e+07	2.422724e+05
1.740	2.784422e+07	2.760808e+07	2.361417e+05
1.750	2.820407e+07	2.797386e+07	2.302163e+05
1.760	2.856630e+07	2.834182e+07	2.244871e+05
1.770	2.893085e+07	2.871191e+07	2.189453e+05
1.780	2.929768e+07	2.908410e+07	2.135826e+05
1.790	2.966672e+07	2.945833e+07	2.083913e+05
1.800	3.003793e+07	2.983457e+07	2.033641e+05
1.810	3.041126e+07	3.021277e+07	1.984940e+05
1.820	3.078666e+07	3.059288e+07	1.937746e+05
1.830	3.116406e+07	3.097486e+07	1.891998e+05
1.840	3.154344e+07	3.135867e+07	1.847636e+05
1.850	3.192472e+07	3.174426e+07	1.804606e+05
1.860	3.230786e+07	3.213158e+07	1.762855e+05
1.870	3.269282e+07	3.252058e+07	1.722333e+05
1.880	3.307955e+07	3.291125e+07	1.682994e+05
1.890	3.346799e+07	3.330351e+07	1.644793e+05
1.900	3.385812e+07	3.369735e+07	1.607687e+05
1.910	3.424987e+07	3.409270e+07	1.571636e+05
1.920	3.464321e+07	3.448955e+07	1.536600e+05
1.930	3.503810e+07	3.488785e+07	1.502544e+05
1.940	3.543451e+07	3.528757e+07	1.469432e+05
1.950	3.583240e+07	3.568868e+07	1.437230e+05
1.960	3.623173e+07	3.609114e+07	1.405908e+05
1.970	3.663247e+07	3.649493e+07	1.375433e+05
1.980	3.703460e+07	3.690002e+07	1.345778e+05
1.990	3.743807e+07	3.730638e+07	1.316915e+05
2.000	3.784287e+07	3.771398e+07	1.288816e+05
2.010	3.824895e+07	3.812281e+07	1.261456e+05
2.020	3.865632e+07	3.853284e+07	1.234810e+05
2.030	3.906493e+07	3.894404e+07	1.208857e+05
2.040	3.947477e+07	3.935641e+07	1.183572e+05
2.050	3.988581e+07	3.976992e+07	1.158934e+05
2.060	4.029805e+07	4.018456e+07	1.134923e+05
2.070	4.071146e+07	4.060031e+07	1.111519e+05
2.080	4.112603e+07	4.101716e+07	1.088702e+05
2.090	4.154175e+07	4.143510e+07	1.066456e+05
2.100	4.195860e+07	4.185412e+07	1.044761e+05
2.110	4.237657e+07	4.227421e+07	1.023601e+05
2.120	4.279566e+07	4.269537e+07	1.002960e+05
2.130	4.321586e+07	4.311757e+07	9.828225e+04
2.140	4.363715e+07	4.354083e+07	9.631728e+04
2.150	4.405952e+07	4.396512e+07	9.439968e+04
2.160	4.448299e+07	4.439047e+07	9.252803e+04
2.170	4.490754e+07	4.481684e+07	9.070101e+04
2.180	4.533317e+07	4.524425e+07	8.891731e+04
2.190	4.575987e+07	4.567269e+07	8.717568e+04
2.200	4.618764e+07	4.610217e+07	8.547491e+04
2.210	4.661649e+07	4.653267e+07	8.381385e+04
2.220	4.704641e+07	4.696422e+07	8.219136e+04
2.230	4.747740e+07	4.739679e+07	8.060637e+04
2.240	4.790946e+07	4.783040e+07	7.905783e+04
2.250	4.834260e+07	4.826506e+07	7.754472e+04
2.260	4.877682e+07	4.870075e+07	7.606608e+04
2.270	4.921212e+07	4.913750e+07	7.462095e+04
2.280	4.964850e+07	4.957529e+07	7.320843e+04
2.290	5.008596e+07	5.001413e+07	7.182763e+04
2.300	5.052452e+07	5.045404e+07	7.047769e+04
2.310	5.096416e+07	5.089501e+07	6.915780e+04
2.320	5.140491e+07	5.133704e+07	6.786716e+04
2.330	5.184676e+07	5.178015e+07	6.660498e+04
2.340	5.228971e+07	5.222434e+07	6.537053e+04
2.350	5.273377e+07	5.266961e+07	6.416308e+04
2.360	5.317896e+07	5.311598e+07	6.298193e+04
2.370	5.362526e+07	5.356344e+07	6.182639e+04
2.380	5.407270e+07	5.401200e+07	6.069581e+04
2.390	5.452127e+07	5.446168e+07	5.958955e+04
2.400	5.497098e+07	5.491247e+07	5.850700e+04
2.410	5.542182e+07	5.536438e+07	5.744755e+04
2.420	5.587383e+07	5.581742e+07	5.641062e+04
2.430	5.632699e+07	5.627159e+07	5.539565e+04
2.440	5.678132e+07	5.672692e+07	5.440209e+04
2.450	5.723682e+07	5.718340e+07	5.342943e+04
2.460	5.769350e+07	5.764102e+07	5.247714e+04
2.470	5.815136e+07	5.809982e+07	5.154474e+04
2.480	5.861042e+07	5.855979e+07	5.063173e+04
2.490	5.907068e+07	5.902094e+07	4.973761e+04
2.500	5.953214e+07	5.948327e+07	4.886196e+04
2.510	5.999477e+07	5.994676e+07	4.800436e+04
2.520	6.045860e+07	6.041143e+07	4.716434e+04
2.530	6.092361e+07	6.087727e+07	4.634147e+04
2.540	6.138985e+07	6.134431e+07	4.553531e+04
2.550	6.185727e+07	6.181253e+07	4.474548e+04
2.560	6.232589e+07	6.228192e+07	4.397159e+04
2.570	6.279570e+07	6.275248e+07	4.321324e+04
2.580	6.326672e+07	6.322425e+07	4.247007e+04
2.590	6.373898e+07	6.369723e+07	4.174172e+04
2.600	6.421243e+07	6.417140e+07	4.102785e+04
2.610	6.468709e+07	6.464676e+07	4.032811e+04
2.620	6.516294e+07	6.512329e+07	3.964218e+04
2.630	6.563999e+07	6.560102e+07	3.896976e+04
2.640	6.611825e+07	6.607994e+07	3.831055e+04
2.650	6.659771e+07	6.656004e+07	3.766427e+04
2.660	6.707840e+07	6.704137e+07	3.703062e+04
2.670	6.756029e+07	6.752388e+07	3.640933e+04
2.680	6.804339e+07	6.800759e+07	3.580015e+04
2.690	6.852771e+07	6.849250e+07	3.520282e+04
2.700	6.901323e+07	6.897861e+07	3.461707e+04
2.710	6.949993e+07	6.946589e+07	3.404262e+04
2.720	6.998777e+07	6.995429e+07	3.347922e+04
2.730	7.047676e+07	7.044383e+07	3.292658e+04
2.740	7.096690e+07	7.093451e+07	3.238448e+04
2.750	7.145820e+07	7.142634e+07	3.185266e+04
2.760	7.195064e+07	7.191931e+07	3.133088e+04
2.770	7.244424e+07	7.241342e+07	3.081893e+04
2.780	7.293895e+07	7.290863e+07	3.031657e+04
2.790	7.343475e+07	7.340492e+07	2.982361e+04
2.800	7.393162e+07	7.390228e+07	2.933986e+04
2.810	7.442957e+07	7.440070e+07	2.886515e+04
2.820	7.492857e+07	7.490017e+07	2.839930e+04
2.830	7.542861e+07	7.540067e+07	2.794213e+04
2.840	7.592968e+07	7.590219e+07	2.749347e+04
2.850	7.643175e+07	7.640470e+07	2.705314e+04
2.860	7.693479e+07	7.690817e+07	2.662094e+04
2.870	7.743879e+07	7.741259e+07	2.619672e+04
2.880	7.794374e+07	7.791796e+07	2.578031e+04
2.890	7.844965e+07	7.842428e+07	2.537154e+04
2.900	7.895652e+07	7.893155e+07	2.497026e+04
2.910	7.946433e+07	7.943976e+07	2.457630e+04
2.920	7.997308e+07	7.994889e+07	2.418951e+04
2.930	8.048272e+07	8.045891e+07	2.380975e+04
2.940	8.099320e+07	8.096977e+07	2.343688e+04
2.950	8.150452e+07	8.148145e+07	2.307076e+04
2.960	8.201669e+07	8.199398e+07	2.271128e+04
2.970	8.252972e+07	8.250736e+07	2.235829e+04
2.980	8.304360e+07	8.302159e+07	2.201168e+04
2.990	8.355832e+07	8.353665e+07	2.167130e+04
3.000	8.407387e+07	8.405253e+07	2.133704e+04
3.010	8.459019e+07	8.456918e+07	2.100876e+04
3.020	8.510725e+07	8.508656e+07	2.068636e+04
3.030	8.562505e+07	8.560468e+07	2.036970e+04
3.040	8.614355e+07	8.612349e+07	2.005869e+04
3.050	8.666278e+07	8.664302e+07	1.975320e+04
3.060	8.718269e+07	8.716324e+07	1.945313e+04
3.070	8.770329e+07	8.768413e+07	1.915837e+04
3.080	8.822452e+07	8.820565e+07	1.886880e+04
3.090	8.874634e+07	8.872776e+07	1.858432e+04
3.100	8.926875e+07	8.925045e+07	1.830483e+04
3.110	8.979172e+07	8.977369e+07	1.803023e+04
3.120	9.031524e+07	9.029748e+07	1.776042e+04
3.130	9.083929e+07	9.082179e+07	1.749531e+04
3.140	9.136388e+07	9.134664e+07	1.723481e+04
3.150	9.188899e+07	9.187201e+07	1.697881e+04
3.160	9.241461e+07	9.239789e+07	1.672723e+04
3.170	9.294073e+07	9.292425e+07	1.647997e+04
3.180	9.346732e+07	9.345108e+07	1.623694e+04
3.190	9.399436e+07	9.397837e+07	1.599807e+04
3.200	9.452184e+07	9.450608e+07	1.576327e+04
3.210	9.504972e+07	9.503419e+07	1.553247e+04
3.220	9.557798e+07	9.556267e+07	1.530558e+04
3.230	9.610662e+07	9.609154e+07	1.508255e+04
3.240	9.663559e+07	9.662073e+07	1.486328e+04
3.250	9.716484e+07	9.715020e+07	1.464771e+04
3.260	9.769436e+07	9.767993e+07	1.443577e+04
3.270	9.822412e+07	9.820990e+07	1.422740e+04
3.280	9.875411e+07	9.874009e+07	1.402252e+04
3.290	9.928430e+07	9.927048e+07	1.382107e+04
3.300	9.981469e+07	9.980107e+07	1.362300e+04
3.310	1.003452e+08	1.003318e+08	1.342823e+04
3.320	1.008759e+08	1.008627e+08	1.323671e+04
3.330	1.014068e+08	1.013937e+08	1.304839e+04
3.340	1.019377e+08	1.019248e+08	1.286320e+04
3.350	1.024687e+08	1.024560e+08	1.268110e+04
3.360	1.029998e+08	1.029873e+08	1.250203e+04
3.370	1.035310e+08	1.035186e+08	1.232593e+04
3.380	1.040621e+08	1.040500e+08	1.215276e+04
3.390	1.045933e+08	1.045813e+08	1.198246e+04
3.400	1.051244e+08	1.051125e+08	1.181499e+04
3.410	1.056554e+08	1.056438e+08	1.165029e+04
3.420	1.061864e+08	1.061749e+08	1.148831e+04
3.430	1.067173e+08	1.067059e+08	1.132900e+04
3.440	1.072480e+08	1.072369e+08	1.117232e+04
3.450	1.077787e+08	1.077677e+08	1.101821e+04
3.460	1.083092e+08	1.082983e+08	1.086663e+04
3.470	1.088395e+08	1.088288e+08	1.071753e+04
3.480	1.093696e+08	1.093591e+08	1.057087e+04
3.490	1.098996e+08	1.098892e+08	1.042660e+04
3.500	1.104293e+08	1.104191e+08	1.028468e+04
3.510	1.109589e+08	1.109487e+08	1.014508e+04
3.520	1.114881e+08	1.114781e+08	1.000774e+04
3.530	1.120171e+08	1.120073e+08	9.872633e+03
3.540	1.125459e+08	1.125361e+08	9.739717e+03
3.550	1.130743e+08	1.130647e+08	9.608952e+03
3.560	1.136025e+08	1.135930e+08	9.480301e+03
3.570	1.141303e+08	1.141209e+08	9.353727e+03
3.580	1.146578e+08	1.146486e+08	9.229194e+03
3.590	1.151850e+08	1.151759e+08	9.106669e+03
3.600	1.157118e+08	1.157028e+08	8.986116e+03
3.610	1.162383e+08	1.162294e+08	8.867503e+03
3.620	1.167644e+08	1.167556e+08	8.750797e+03
3.630	1.172901e+08	1.172814e+08	8.635965e+03
3.640	1.178154e+08	1.178069e+08	8.522976e+03
3.650	1.183403e+08	1.183319e+08	8.411798e+03
3.660	1.188647e+08	1.188564e+08	8.302401e+03
3.670	1.193887e+08	1.193805e+08	8.194755e+03
3.680	1.199123e+08	1.199042e+08	8.088830e+03
3.690	1.204354e+08	1.204274e+08	7.984598e+03
3.700	1.209580e+08	1.209501e+08	7.882029e+03
3.710	1.214801e+08	1.214723e+08	7.781097e+03
3.720	1.220016e+08	1.219939e+08	7.681773e+03
3.730	1.225226e+08	1.225151e+08	7.584030e+03
3.740	1.230431e+08	1.230356e+08	7.487844e+03
3.750	1.235629e+08	1.235555e+08	7.393185e+03
3.760	1.240821e+08	1.240748e+08	7.300029e+03
3.770	1.246007e+08	1.245935e+08	7.208348e+03
3.780	1.251187e+08	1.251115e+08	7.118118e+03
3.790	1.256359e+08	1.256289e+08	7.029313e+03
3.800	1.261526e+08	1.261456e+08	6.941911e+03
3.810	1.266685e+08	1.266617e+08	6.855886e+03
3.820	1.271838e+08	1.271770e+08	6.771217e+03
3.830	1.276984e+08	1.276917e+08	6.687881e+03
3.840	1.282123e+08	1.282057e+08	6.605854e+03
3.850	1.287254e+08	1.287189e+08	6.525116e+03
3.860	1.292379e+08	1.292314e+08	6.445646e+03
3.870	1.297496e+08	1.297432e+08	6.367421e+03
3.880	1.302605e+08	1.302542e+08	6.290423e+03
3.890	1.307707e+08	1.307645e+08	6.214629e+03
3.900	1.312801e+08	1.312740e+08	6.140022e+03
3.910	1.317888e+08	1.317827e+08	6.066580e+03
3.920	1.322967e+08	1.322907e+08	5.994286e+03
3.930	1.328038e+08	1.327979e+08	5.923120e+03
3.940	1.333102e+08	1.333044e+08	5.853064e+03
3.950	1.338158e+08	1.338101e+08	5.784101e+03
3.960	1.343207e+08	1.343149e+08	5.716212e+03
3.970	1.348247e+08	1.348190e+08	5.649380e+03
3.980	1.353279e+08	1.353223e+08	5.583587e+03
3.990	1.358302e+08	1.358247e+08	5.518816e+03
4.000	1.363317e+08	1.363263e+08	5.455050e+03
4.010	1.368324e+08	1.368270e+08	5.392272e+03
4.020	1.373323e+08	1.373269e+08	5.330466e+03
4.030	1.378312e+08	1.378260e+08	5.269616e+03
4.040	1.383293e+08	1.383241e+08	5.209707e+03
4.050	1.388266e+08	1.388214e+08	5.150723e+03
4.060	1.393229e+08	1.393178e+08	5.092650e+03
4.070	1.398184e+08	1.398134e+08	5.035472e+03
4.080	1.403130e+08	1.403080e+08	4.979176e+03
4.090	1.408067e+08	1.408018e+08	4.923746e+03
4.100	1.412995e+08	1.412947e+08	4.869170e+03
4.110	1.417916e+08	1.417868e+08	4.815434e+03
4.120	1.422827e+08	1.422780e+08	4.762522e+03
4.130	1.427730e+08	1.427683e+08	4.710423e+03
4.140	1.432625e+08	1.432578e+08	4.659122e+03
4.150	1.437511e+08	1.437465e+08	4.608608e+03
4.160	1.442388e+08	1.442342e+08	4.558867e+03
4.170	1.447256e+08	1.447211e+08	4.509887e+03
4.180	1.452116e+08	1.452071e+08	4.461656e+03
4.190	1.456966e+08	1.456922e+08	4.414162e+03
4.200	1.461808e+08	1.461764e+08	4.367393e+03
4.210	1.466641e+08	1.466598e+08	4.321338e+03
4.220	1.471465e+08	1.471422e+08	4.275986e+03
4.230	1.476279e+08	1.476237e+08	4.231325e+03
4.240	1.481084e+08	1.481042e+08	4.187345e+03
4.250	1.485879e+08	1.485838e+08	4.144033e+03
4.260	1.490665e+08	1.490624e+08	4.101380e+03
4.270	1.495441e+08	1.495400e+08	4.059375e+03
4.280	1.500207e+08	1.500166e+08	4.018006e+03
4.290	1.504963e+08	1.504923e+08	3.977265e+03
4.300	1.509710e+08	1.509670e+08	3.937141e+03
4.310	1.514447e+08	1.514408e+08	3.897625e+03
4.320	1.519174e+08	1.519136e+08	3.858708e+03
4.330	1.523892e+08	1.523853e+08	3.820381e+03
4.340	1.528599e+08	1.528561e+08	3.782634e+03
4.350	1.533297e+08	1.533260e+08	3.745459e+03
4.360	1.537985e+08	1.537948e+08	3.708847e+03
4.370	1.542663e+08	1.542626e+08	3.672789e+03
4.380	1.547331e+08	1.547295e+08	3.637276e+03
4.390	1.551989e+08	1.551953e+08	3.602301e+03
4.400	1.556638e+08	1.556602e+08	3.567854e+03
4.410	1.561276e+08	1.561240e+08	3.533929e+03
4.420	1.565904e+08	1.565869e+08	3.500516e+03
4.430	1.570522e+08	1.570487e+08	3.467609e+03
4.440	1.575130e+08	1.575096e+08	3.435198e+03
4.450	1.579728e+08	1.579694e+08	3.403277e+03
4.460	1.584316e+08	1.584282e+08	3.371838e+03
4.470	1.588894e+08	1.588860e+08	3.340874e+03
4.480	1.593461e+08	1.593428e+08	3.310378e+03
4.490	1.598019e+08	1.597986e+08	3.280341e+03
4.500	1.602566e+08	1.602534e+08	3.250758e+03
4.510	1.607103e+08	1.607071e+08	3.221622e+03
4.520	1.611630e+08	1.611598e+08	3.192924e+03
4.530	1.616146e+08	1.616114e+08	3.164660e+03
4.540	1.620651e+08	1.620620e+08	3.136822e+03
4.550	1.625146e+08	1.625115e+08	3.109403e+03
4.560	1.629630e+08	1.629600e+08	3.082397e+03
4.570	1.634105e+08	1.634074e+08	3.055798e+03
4.580	1.638568e+08	1.638538e+08	3.029598e+03
4.590	1.643022e+08	1.642992e+08	3.003792e+03
4.600	1.647465e+08	1.647435e+08	2.978373e+03
4.610	1.651897e+08	1.651867e+08	2.953336e+03
4.620	1.656319e+08	1.656290e+08	2.928675e+03
4.630	1.660731e+08	1.660702e+08	2.904384e+03
4.640	1.665132e+08	1.665103e+08	2.880457e+03
4.650	1.669523e+08	1.669494e+08	2.856888e+03
4.660	1.673903e+08	1.673874e+08	2.833673e+03
4.670	1.678273e+08	1.678244e+08	2.810806e+03
4.680	1.682632e+08	1.682604e+08	2.788281e+03
4.690	1.686981e+08	1.686953e+08	2.766094e+03
4.700	1.691319e+08	1.691292e+08	2.744239e+03
4.710	1.695647e+08	1.695620e+08	2.722711e+03
4.720	1.699965e+08	1.699938e+08	2.701505e+03
4.730	1.704272e+08	1.704245e+08	2.680617e+03
4.740	1.708568e+08	1.708542e+08	2.660041e+03
4.750	1.712855e+08	1.712828e+08	2.639773e+03
4.760	1.717130e+08	1.717104e+08	2.619808e+03
4.770	1.721396e+08	1.721370e+08	2.600142e+03
4.780	1.725651e+08	1.725625e+08	2.580770e+03
4.790	1.729895e+08	1.729869e+08	2.561687e+03
4.800	1.734129e+08	1.734104e+08	2.542891e+03
4.810	1.738353e+08	1.738327e+08	2.524375e+03
4.820	1.742566e+08	1.742541e+08	2.506136e+03
4.830	1.746769e+08	1.746744e+08	2.488169e+03
4.840	1.750961e+08	1.750936e+08	2.470472e+03
4.850	1.755143e+08	1.755118e+08	2.453038e+03
4.860	1.759315e+08	1.759290e+08	2.435866e+03
4.870	1.763476e+08	1.763452e+08	2.418950e+03
4.880	1.767627e+08	1.767603e+08	2.402288e+03
4.890	1.771767e+08	1.771743e+08	2.385874e+03
4.900	1.775897e+08	1.775873e+08	2.369706e+03
4.910	1.780017e+08	1.779993e+08	2.353779e+03
4.920	1.784126e+08	1.784102e+08	2.338091e+03
4.930	1.788223e+08	1.788200e+08	2.322637e+03
4.940	1.792308e+08	1.792285e+08	2.307415e+03
4.950	1.796382e+08	1.796359e+08	2.292420e+03
4.960	1.800444e+08	1.800421e+08	2.277650e+03
4.970	1.804494e+08	1.804471e+08	2.263101e+03
4.980	1.808532e+08	1.808510e+08	2.248770e+03
