a_i  	N_t         	N_i         	N_p         
2.450	2.292228e+05	2.287598e+05	4.629330e+02
2.460	2.308827e+05	2.304273e+05	4.553553e+02
2.470	2.325447e+05	2.320968e+05	4.478776e+02
2.480	2.342087e+05	2.337682e+05	4.404987e+02
2.490	2.358746e+05	2.354414e+05	4.332171e+02
2.500	2.375425e+05	2.371164e+05	4.260317e+02
2.510	2.392120e+05	2.387931e+05	4.189411e+02
2.520	2.408832e+05	2.404712e+05	4.119442e+02
2.530	2.425558e+05	2.421507e+05	4.050396e+02
2.540	2.442297e+05	2.438314e+05	3.982261e+02
2.550	2.459047e+05	2.455132e+05	3.915025e+02
2.560	2.475809e+05	2.471960e+05	3.848676e+02
2.570	2.492579e+05	2.488796e+05	3.783202e+02
2.580	2.509356e+05	2.505638e+05	3.718591e+02
2.590	2.526138e+05	2.522484e+05	3.654830e+02
2.600	2.542925e+05	2.539333e+05	3.591909e+02
2.610	2.559713e+05	2.556183e+05	3.529816e+02
2.620	2.576502e+05	2.573034e+05	3.468541e+02
2.630	2.593290e+05	2.589882e+05	3.408071e+02
2.640	2.610073e+05	2.606725e+05	3.348396e+02
2.650	2.626852e+05	2.623562e+05	3.289505e+02
2.660	2.643624e+05	2.640392e+05	3.231388e+02
2.670	2.660388e+05	2.657214e+05	3.174033e+02
2.680	2.677145e+05	2.674027e+05	3.117430e+02
2.690	2.693892e+05	2.690831e+05	3.061568e+02
2.700	2.710631e+05	2.707625e+05	3.006438e+02
2.710	2.727361e+05	2.724409e+05	2.952031e+02
2.720	2.744080e+05	2.741181e+05	2.898336e+02
2.730	2.760786e+05	2.757940e+05	2.845344e+02
2.740	2.777479e+05	2.774686e+05	2.793047e+02
2.750	2.794157e+05	2.791416e+05	2.741433e+02
2.760	2.810822e+05	2.808131e+05	2.690495e+02
2.770	2.827471e+05	2.824831e+05	2.640223e+02
2.780	2.844105e+05	2.841514e+05	2.590609e+02
2.790	2.860723e+05	2.858181e+05	2.541643e+02
2.800	2.877326e+05	2.874832e+05	2.493318e+02
2.810	2.893912e+05	2.891467e+05	2.445624e+02
2.820	2.910482e+05	2.908084e+05	2.398554e+02
2.830	2.927036e+05	2.924684e+05	2.352098e+02
2.840	2.943570e+05	2.941264e+05	2.306250e+02
2.850	2.960086e+05	2.957825e+05	2.261000e+02
2.860	2.976580e+05	2.974364e+05	2.216341e+02
2.870	2.993054e+05	2.990882e+05	2.172265e+02
2.880	3.009507e+05	3.007378e+05	2.128763e+02
2.890	3.025938e+05	3.023852e+05	2.085829e+02
2.900	3.042346e+05	3.040302e+05	2.043455e+02
2.910	3.058732e+05	3.056730e+05	2.001632e+02
2.920	3.075097e+05	3.073136e+05	1.960355e+02
2.930	3.091441e+05	3.089521e+05	1.919616e+02
2.940	3.107763e+05	3.105884e+05	1.879407e+02
2.950	3.124065e+05	3.122225e+05	1.839721e+02
2.960	3.140344e+05	3.138543e+05	1.800552e+02
2.970	3.156601e+05	3.154839e+05	1.761892e+02
2.980	3.172836e+05	3.171112e+05	1.723736e+02
2.990	3.189047e+05	3.187361e+05	1.686076e+02
3.000	3.205237e+05	3.203588e+05	1.648906e+02
3.010	3.221404e+05	3.219791e+05	1.612220e+02
3.020	3.237549e+05	3.235973e+05	1.576011e+02
3.030	3.253673e+05	3.252132e+05	1.540273e+02
3.040	3.269776e+05	3.268271e+05	1.505000e+02
3.050	3.285857e+05	3.284387e+05	1.470186e+02
3.060	3.301916e+05	3.300480e+05	1.435825e+02
3.070	3.317952e+05	3.316550e+05	1.401912e+02
3.080	3.333965e+05	3.332597e+05	1.368439e+02
3.090	3.349956e+05	3.348620e+05	1.335402e+02
3.100	3.365924e+05	3.364621e+05	1.302794e+02
3.110	3.381870e+05	3.380599e+05	1.270610e+02
3.120	3.397795e+05	3.396556e+05	1.238843e+02
3.130	3.413701e+05	3.412493e+05	1.207489e+02
3.140	3.429587e+05	3.428411e+05	1.176542e+02
3.150	3.445456e+05	3.444310e+05	1.145996e+02
3.160	3.461306e+05	3.460190e+05	1.115846e+02
3.170	3.477137e+05	3.476051e+05	1.086087e+02
3.180	3.492946e+05	3.491889e+05	1.056713e+02
3.190	3.508733e+05	3.507705e+05	1.027721e+02
3.200	3.524500e+05	3.523501e+05	9.991053e+01
3.210	3.540248e+05	3.539278e+05	9.708610e+01
3.220	3.555979e+05	3.555036e+05	9.429831e+01
3.230	3.571690e+05	3.570775e+05	9.154668e+01
3.240	3.587383e+05	3.586495e+05	8.883074e+01
3.250	3.603058e+05	3.602196e+05	8.615000e+01
3.260	3.618716e+05	3.617881e+05	8.350402e+01
3.270	3.634357e+05	3.633548e+05	8.089232e+01
3.280	3.649984e+05	3.649200e+05	7.831447e+01
3.290	3.665596e+05	3.664838e+05	7.577002e+01
3.300	3.681193e+05	3.680461e+05	7.325853e+01
3.310	3.696777e+05	3.696069e+05	7.077958e+01
3.320	3.712346e+05	3.711663e+05	6.833274e+01
3.330	3.727902e+05	3.727243e+05	6.591760e+01
3.340	3.743443e+05	3.742807e+05	6.353373e+01
3.350	3.758970e+05	3.758358e+05	6.118075e+01
3.360	3.774483e+05	3.773894e+05	5.885823e+01
3.370	3.789982e+05	3.789417e+05	5.656578e+01
3.380	3.805466e+05	3.804923e+05	5.430301e+01
3.390	3.820933e+05	3.820412e+05	5.206953e+01
3.400	3.836384e+05	3.835886e+05	4.986495e+01
3.410	3.851820e+05	3.851343e+05	4.768889e+01
3.420	3.867240e+05	3.866785e+05	4.554098e+01
3.430	3.882646e+05	3.882212e+05	4.342085e+01
3.440	3.898037e+05	3.897623e+05	4.132814e+01
3.450	3.913412e+05	3.913020e+05	3.926249e+01
3.460	3.928773e+05	3.928401e+05	3.722355e+01
3.470	3.944120e+05	3.943768e+05	3.521098e+01
3.480	3.959451e+05	3.959119e+05	3.322443e+01
3.490	3.974768e+05	3.974456e+05	3.126356e+01
3.500	3.990071e+05	3.989778e+05	2.932804e+01
3.510	4.005361e+05	4.005087e+05	2.741754e+01
3.520	4.020638e+05	4.020383e+05	2.553174e+01
3.530	4.035903e+05	4.035667e+05	2.367032e+01
3.540	4.051155e+05	4.050937e+05	2.183296e+01
3.550	4.066394e+05	4.066194e+05	2.001934e+01
3.560	4.081620e+05	4.081438e+05	1.822917e+01
3.570	4.096833e+05	4.096668e+05	1.646214e+01
3.580	4.112031e+05	4.111884e+05	1.471794e+01
3.590	4.127216e+05	4.127086e+05	1.299622e+01
3.600	4.142386e+05	4.142273e+05	1.129676e+01
3.610	4.157542e+05	4.157446e+05	9.619258e+00
3.620	4.172684e+05	4.172604e+05	7.963445e+00
3.630	4.187811e+05	4.187748e+05	6.329037e+00
3.640	4.202924e+05	4.202877e+05	4.715760e+00
3.650	4.218021e+05	4.217990e+05	3.123340e+00
3.660	4.233101e+05	4.233086e+05	1.551509e+00
3.670	4.248180e+05	4.248165e+05	1.531450e+00
3.680	4.263243e+05	4.263228e+05	1.511651e+00
3.690	4.278288e+05	4.278273e+05	1.492107e+00
3.700	4.293315e+05	4.293301e+05	1.472811e+00
3.710	4.308324e+05	4.308309e+05	1.453763e+00
3.720	4.323314e+05	4.323300e+05	1.434959e+00
3.730	4.338285e+05	4.338271e+05	1.416396e+00
3.740	4.353237e+05	4.353223e+05	1.398071e+00
3.750	4.368170e+05	4.368156e+05	1.379980e+00
3.760	4.383083e+05	4.383069e+05	1.362121e+00
3.770	4.397977e+05	4.397963e+05	1.344490e+00
3.780	4.412850e+05	4.412837e+05	1.327085e+00
3.790	4.427703e+05	4.427690e+05	1.309903e+00
3.800	4.442535e+05	4.442522e+05	1.292940e+00
3.810	4.457347e+05	4.457334e+05	1.276195e+00
3.820	4.472137e+05	4.472124e+05	1.259663e+00
3.830	4.486905e+05	4.486893e+05	1.243343e+00
3.840	4.501652e+05	4.501640e+05	1.227231e+00
3.850	4.516380e+05	4.516368e+05	1.211325e+00
3.860	4.531087e+05	4.531075e+05	1.195623e+00
3.870	4.545774e+05	4.545762e+05	1.180121e+00
3.880	4.560439e+05	4.560428e+05	1.164818e+00
3.890	4.575084e+05	4.575073e+05	1.149709e+00
3.900	4.589707e+05	4.589696e+05	1.134794e+00
3.910	4.604309e+05	4.604298e+05	1.120069e+00
3.920	4.618888e+05	4.618877e+05	1.105531e+00
3.930	4.633445e+05	4.633434e+05	1.091180e+00
3.940	4.647980e+05	4.647969e+05	1.077011e+00
3.950	4.662491e+05	4.662480e+05	1.063023e+00
3.960	4.676979e+05	4.676968e+05	1.049213e+00
3.970	4.691443e+05	4.691432e+05	1.035580e+00
3.980	4.705883e+05	4.705872e+05	1.022120e+00
3.990	4.720298e+05	4.720288e+05	1.008832e+00
4.000	4.734689e+05	4.734679e+05	9.957126e-01
4.010	4.749055e+05	4.749045e+05	9.827608e-01
4.020	4.763394e+05	4.763385e+05	9.699747e-01
4.030	4.777706e+05	4.777696e+05	9.573536e-01
4.040	4.791990e+05	4.791981e+05	9.448946e-01
4.050	4.806246e+05	4.806237e+05	9.325967e-01
4.060	4.820473e+05	4.820464e+05	9.204587e-01
4.070	4.834671e+05	4.834662e+05	9.084775e-01
4.080	4.848839e+05	4.848830e+05	8.966506e-01
4.090	4.862977e+05	4.862968e+05	8.849759e-01
4.100	4.877085e+05	4.877076e+05	8.734512e-01
4.110	4.891163e+05	4.891154e+05	8.620742e-01
4.120	4.905209e+05	4.905201e+05	8.508429e-01
4.130	4.919224e+05	4.919216e+05	8.397556e-01
4.140	4.933208e+05	4.933200e+05	8.288102e-01
4.150	4.947161e+05	4.947153e+05	8.180047e-01
4.160	4.961081e+05	4.961073e+05	8.073374e-01
4.170	4.974969e+05	4.974961e+05	7.968064e-01
4.180	4.988825e+05	4.988817e+05	7.864099e-01
4.190	5.002648e+05	5.002640e+05	7.761461e-01
4.200	5.016438e+05	5.016430e+05	7.660133e-01
4.210	5.030194e+05	5.030187e+05	7.560100e-01
4.220	5.043918e+05	5.043910e+05	7.461342e-01
4.230	5.057607e+05	5.057600e+05	7.363843e-01
4.240	5.071264e+05	5.071257e+05	7.267583e-01
4.250	5.084889e+05	5.084882e+05	7.172543e-01
4.260	5.098482e+05	5.098475e+05	7.078707e-01
4.270	5.112042e+05	5.112035e+05	6.986062e-01
4.280	5.125569e+05	5.125562e+05	6.894594e-01
4.290	5.139063e+05	5.139056e+05	6.804288e-01
4.300	5.152524e+05	5.152517e+05	6.715131e-01
4.310	5.165952e+05	5.165945e+05	6.627107e-01
4.320	5.179346e+05	5.179339e+05	6.540202e-01
4.330	5.192706e+05	5.192700e+05	6.454402e-01
4.340	5.206033e+05	5.206027e+05	6.369694e-01
4.350	5.219326e+05	5.219319e+05	6.286062e-01
4.360	5.232584e+05	5.232578e+05	6.203494e-01
4.370	5.245808e+05	5.245802e+05	6.121976e-01
4.380	5.258998e+05	5.258992e+05	6.041496e-01
4.390	5.272154e+05	5.272148e+05	5.962039e-01
4.400	5.285274e+05	5.285268e+05	5.883593e-01
4.410	5.298360e+05	5.298354e+05	5.806146e-01
4.420	5.311410e+05	5.311405e+05	5.729683e-01
4.430	5.324426e+05	5.324420e+05	5.654195e-01
4.440	5.337407e+05	5.337401e+05	5.579667e-01
4.450	5.350352e+05	5.350346e+05	5.506087e-01
4.460	5.363256e+05	5.363251e+05	5.433443e-01
4.470	5.376121e+05	5.376115e+05	5.361722e-01
4.480	5.388944e+05	5.388939e+05	5.290913e-01
4.490	5.401727e+05	5.401722e+05	5.221004e-01
4.500	5.414470e+05	5.414464e+05	5.151984e-01
4.510	5.427171e+05	5.427166e+05	5.083844e-01
4.520	5.439832e+05	5.439827e+05	5.016571e-01
4.530	5.452452e+05	5.452447e+05	4.950155e-01
4.540	5.465032e+05	5.465027e+05	4.884585e-01
4.550	5.477570e+05	5.477565e+05	4.819850e-01
4.560	5.490067e+05	5.490062e+05	4.755940e-01
4.570	5.502523e+05	5.502519e+05	4.692846e-01
4.580	5.514939e+05	5.514934e+05	4.630555e-01
4.590	5.527313e+05	5.527308e+05	4.569059e-01
4.600	5.539646e+05	5.539641e+05	4.508347e-01
4.610	5.551938e+05	5.551933e+05	4.448410e-01
4.620	5.564189e+05	5.564184e+05	4.389238e-01
4.630	5.576398e+05	5.576394e+05	4.330822e-01
4.640	5.588567e+05	5.588563e+05	4.273151e-01
4.650	5.600695e+05	5.600690e+05	4.216217e-01
4.660	5.612781e+05	5.612777e+05	4.160010e-01
4.670	5.624827e+05	5.624823e+05	4.104522e-01
4.680	5.636831e+05	5.636827e+05	4.049743e-01
4.690	5.648794e+05	5.648790e+05	3.995664e-01
4.700	5.660717e+05	5.660713e+05	3.942277e-01
4.710	5.672598e+05	5.672594e+05	3.889573e-01
4.720	5.684438e+05	5.684434e+05	3.837544e-01
4.730	5.696238e+05	5.696234e+05	3.786181e-01
4.740	5.707996e+05	5.707992e+05	3.735475e-01
4.750	5.719719e+05	5.719715e+05	3.685424e-01
4.760	5.731407e+05	5.731404e+05	3.636024e-01
4.770	5.743062e+05	5.743059e+05	3.587266e-01
4.780	5.754683e+05	5.754680e+05	3.539138e-01
4.790	5.766270e+05	5.766267e+05	3.491633e-01
4.800	5.777824e+05	5.777820e+05	3.444741e-01
4.810	5.789344e+05	5.789340e+05	3.398454e-01
4.820	5.800830e+05	5.800826e+05	3.352764e-01
4.830	5.812282e+05	5.812279e+05	3.307664e-01
4.840	5.823701e+05	5.823698e+05	3.263145e-01
4.850	5.835087e+05	5.835084e+05	3.219201e-01
4.860	5.846439e+05	5.846436e+05	3.175823e-01
4.870	5.857758e+05	5.857755e+05	3.133005e-01
4.880	5.869043e+05	5.869040e+05	3.090740e-01
4.890	5.880296e+05	5.880293e+05	3.049020e-01
4.900	5.891515e+05	5.891512e+05	3.007838e-01
4.910	5.902701e+05	5.902698e+05	2.967188e-01
4.920	5.913854e+05	5.913851e+05	2.927063e-01
4.930	5.924974e+05	5.924971e+05	2.887456e-01
4.940	5.936061e+05	5.936058e+05	2.848474e-01
4.950	5.947115e+05	5.947113e+05	2.809883e-01
4.960	5.958137e+05	5.958134e+05	2.771790e-01
4.970	5.969127e+05	5.969124e+05	2.734190e-01
4.980	5.980083e+05	5.980080e+05	2.697076e-01
