a_i  	N_t         	N_i         	N_p         
0.390	5.154542e+04	3.916492e+04	1.238050e+04
0.400	5.285893e+04	4.069341e+04	1.216551e+04
0.410	5.419920e+04	4.224396e+04	1.195524e+04
0.420	5.556526e+04	4.381577e+04	1.174949e+04
0.430	5.695418e+04	4.540609e+04	1.154809e+04
0.440	5.836599e+04	4.701510e+04	1.135089e+04
0.450	5.980218e+04	4.864445e+04	1.115773e+04
0.460	6.127097e+04	5.030248e+04	1.096849e+04
0.470	6.278189e+04	5.199885e+04	1.078304e+04
0.480	6.434674e+04	5.374549e+04	1.060125e+04
0.490	6.597361e+04	5.555059e+04	1.042301e+04
0.500	6.766875e+04	5.742052e+04	1.024823e+04
0.510	6.943193e+04	5.935512e+04	1.007681e+04
0.520	7.125918e+04	6.135054e+04	9.908643e+03
0.530	7.314036e+04	6.339671e+04	9.743651e+03
0.540	7.506521e+04	6.548346e+04	9.581749e+03
0.550	7.702316e+04	6.760030e+04	9.422859e+03
0.560	7.900735e+04	6.974044e+04	9.266905e+03
0.570	8.101072e+04	7.189691e+04	9.113815e+03
0.580	8.302812e+04	7.406460e+04	8.963521e+03
0.590	8.505370e+04	7.623774e+04	8.815958e+03
0.600	8.708495e+04	7.841388e+04	8.671063e+03
0.610	8.912131e+04	8.059254e+04	8.528776e+03
0.620	9.116710e+04	8.277806e+04	8.389039e+03
0.630	9.322801e+04	8.497621e+04	8.251797e+03
0.640	9.531236e+04	8.719536e+04	8.116995e+03
0.650	9.742778e+04	8.944319e+04	7.984582e+03
0.660	9.958236e+04	9.172785e+04	7.854508e+03
0.670	1.017815e+05	9.405480e+04	7.726725e+03
0.680	1.040296e+05	9.642843e+04	7.601185e+03
0.690	1.063279e+05	9.885002e+04	7.477843e+03
0.700	1.086769e+05	1.013203e+05	7.356656e+03
0.710	1.110755e+05	1.038379e+05	7.237579e+03
0.720	1.135220e+05	1.064014e+05	7.120573e+03
0.730	1.160124e+05	1.090068e+05	7.005595e+03
0.740	1.185424e+05	1.116498e+05	6.892607e+03
0.750	1.211055e+05	1.143240e+05	6.781571e+03
0.760	1.236958e+05	1.170233e+05	6.672448e+03
0.770	1.263067e+05	1.197415e+05	6.565203e+03
0.780	1.289339e+05	1.224741e+05	6.459800e+03
0.790	1.315731e+05	1.252168e+05	6.356204e+03
0.800	1.342213e+05	1.279669e+05	6.254380e+03
0.810	1.368752e+05	1.307209e+05	6.154297e+03
0.820	1.395325e+05	1.334766e+05	6.055922e+03
0.830	1.421905e+05	1.362312e+05	5.959222e+03
0.840	1.448483e+05	1.389841e+05	5.864168e+03
0.850	1.475058e+05	1.417351e+05	5.770727e+03
0.860	1.501646e+05	1.444857e+05	5.678872e+03
0.870	1.528263e+05	1.472377e+05	5.588572e+03
0.880	1.554933e+05	1.499935e+05	5.499799e+03
0.890	1.581674e+05	1.527549e+05	5.412526e+03
0.900	1.608507e+05	1.555240e+05	5.326724e+03
0.910	1.635448e+05	1.583024e+05	5.242368e+03
0.920	1.662519e+05	1.610924e+05	5.159431e+03
0.930	1.689735e+05	1.638956e+05	5.077887e+03
0.940	1.717119e+05	1.667142e+05	4.997711e+03
0.950	1.744683e+05	1.695495e+05	4.918879e+03
0.960	1.772446e+05	1.724032e+05	4.841365e+03
0.970	1.800415e+05	1.752764e+05	4.765147e+03
0.980	1.828599e+05	1.781697e+05	4.690201e+03
0.990	1.856996e+05	1.810831e+05	4.616504e+03
1.000	1.885603e+05	1.840162e+05	4.544034e+03
1.010	1.914411e+05	1.869684e+05	4.472768e+03
1.020	1.943418e+05	1.899392e+05	4.402686e+03
1.030	1.972622e+05	1.929284e+05	4.333766e+03
1.040	2.002024e+05	1.959364e+05	4.265986e+03
1.050	2.031624e+05	1.989631e+05	4.199328e+03
1.060	2.061418e+05	2.020081e+05	4.133770e+03
1.070	2.091394e+05	2.050701e+05	4.069294e+03
1.080	2.121536e+05	2.081477e+05	4.005880e+03
1.090	2.151824e+05	2.112389e+05	3.943509e+03
1.100	2.182245e+05	2.143423e+05	3.882162e+03
1.110	2.212787e+05	2.174569e+05	3.821822e+03
1.120	2.243446e+05	2.205821e+05	3.762470e+03
1.130	2.274214e+05	2.237173e+05	3.704089e+03
1.140	2.305085e+05	2.268618e+05	3.646662e+03
1.150	2.336045e+05	2.300143e+05	3.590172e+03
1.160	2.367077e+05	2.331731e+05	3.534602e+03
1.170	2.398164e+05	2.363365e+05	3.479936e+03
1.180	2.429292e+05	2.395031e+05	3.426158e+03
1.190	2.460449e+05	2.426717e+05	3.373253e+03
1.200	2.491628e+05	2.458416e+05	3.321205e+03
1.210	2.522822e+05	2.490122e+05	3.269999e+03
1.220	2.554026e+05	2.521830e+05	3.219621e+03
1.230	2.585232e+05	2.553531e+05	3.170055e+03
1.240	2.616432e+05	2.585219e+05	3.121287e+03
1.250	2.647614e+05	2.616881e+05	3.073305e+03
1.260	2.678768e+05	2.648508e+05	3.026092e+03
1.270	2.709883e+05	2.680087e+05	2.979638e+03
1.280	2.740948e+05	2.711609e+05	2.933927e+03
1.290	2.771953e+05	2.743063e+05	2.888947e+03
1.300	2.802892e+05	2.774445e+05	2.844686e+03
1.310	2.833763e+05	2.805752e+05	2.801130e+03
1.320	2.864565e+05	2.836982e+05	2.758268e+03
1.330	2.895296e+05	2.868135e+05	2.716088e+03
1.340	2.925955e+05	2.899210e+05	2.674577e+03
1.350	2.956536e+05	2.930199e+05	2.633725e+03
1.360	2.987032e+05	2.961097e+05	2.593519e+03
1.370	3.017435e+05	2.991895e+05	2.553949e+03
1.380	3.047742e+05	3.022592e+05	2.515003e+03
1.390	3.077954e+05	3.053187e+05	2.476672e+03
1.400	3.108075e+05	3.083685e+05	2.438943e+03
1.410	3.138108e+05	3.114090e+05	2.401807e+03
1.420	3.168055e+05	3.144403e+05	2.365254e+03
1.430	3.197912e+05	3.174619e+05	2.329274e+03
1.440	3.227673e+05	3.204735e+05	2.293857e+03
1.450	3.257332e+05	3.234742e+05	2.258993e+03
1.460	3.286886e+05	3.264640e+05	2.224673e+03
1.470	3.316337e+05	3.294429e+05	2.190887e+03
1.480	3.345693e+05	3.324116e+05	2.157627e+03
1.490	3.374960e+05	3.353711e+05	2.124883e+03
1.500	3.404147e+05	3.383221e+05	2.092647e+03
1.510	3.433261e+05	3.412652e+05	2.060910e+03
1.520	3.462304e+05	3.442007e+05	2.029664e+03
1.530	3.491273e+05	3.471284e+05	1.998900e+03
1.540	3.520167e+05	3.500481e+05	1.968611e+03
1.550	3.548982e+05	3.529594e+05	1.938788e+03
1.560	3.577714e+05	3.558620e+05	1.909423e+03
1.570	3.606363e+05	3.587557e+05	1.880508e+03
1.580	3.634927e+05	3.616407e+05	1.852037e+03
1.590	3.663410e+05	3.645170e+05	1.824002e+03
1.600	3.691816e+05	3.673852e+05	1.796395e+03
1.610	3.720151e+05	3.702459e+05	1.769209e+03
1.620	3.748420e+05	3.730996e+05	1.742437e+03
1.630	3.776630e+05	3.759470e+05	1.716073e+03
1.640	3.804783e+05	3.787882e+05	1.690109e+03
1.650	3.832876e+05	3.816231e+05	1.664539e+03
1.660	3.860912e+05	3.844518e+05	1.639357e+03
1.670	3.888891e+05	3.872746e+05	1.614556e+03
1.680	3.916807e+05	3.900905e+05	1.590129e+03
1.690	3.944651e+05	3.928990e+05	1.566072e+03
1.700	3.972418e+05	3.956995e+05	1.542377e+03
1.710	4.000107e+05	3.984917e+05	1.519039e+03
1.720	4.027718e+05	4.012758e+05	1.496051e+03
1.730	4.055257e+05	4.040523e+05	1.473409e+03
1.740	4.082732e+05	4.068221e+05	1.451106e+03
1.750	4.110153e+05	4.095861e+05	1.429136e+03
1.760	4.137521e+05	4.123446e+05	1.407495e+03
1.770	4.164835e+05	4.150973e+05	1.386175e+03
1.780	4.192087e+05	4.178435e+05	1.365173e+03
1.790	4.219268e+05	4.205823e+05	1.344483e+03
1.800	4.246369e+05	4.233128e+05	1.324100e+03
1.810	4.273386e+05	4.260346e+05	1.304018e+03
1.820	4.300313e+05	4.287470e+05	1.284234e+03
1.830	4.327153e+05	4.314505e+05	1.264742e+03
1.840	4.353911e+05	4.341456e+05	1.245538e+03
1.850	4.380594e+05	4.368328e+05	1.226618e+03
1.860	4.407202e+05	4.395122e+05	1.207977e+03
1.870	4.433732e+05	4.421836e+05	1.189610e+03
1.880	4.460180e+05	4.448465e+05	1.171514e+03
1.890	4.486540e+05	4.475003e+05	1.153683e+03
1.900	4.512806e+05	4.501445e+05	1.136115e+03
1.910	4.538975e+05	4.527787e+05	1.118804e+03
1.920	4.565043e+05	4.554025e+05	1.101747e+03
1.930	4.591011e+05	4.580162e+05	1.084939e+03
1.940	4.616878e+05	4.606194e+05	1.068376e+03
1.950	4.642645e+05	4.632125e+05	1.052054e+03
1.960	4.668316e+05	4.657956e+05	1.035969e+03
1.970	4.693892e+05	4.683691e+05	1.020119e+03
1.980	4.719375e+05	4.709330e+05	1.004498e+03
1.990	4.744764e+05	4.734873e+05	9.891039e+02
2.000	4.770056e+05	4.760317e+05	9.739328e+02
2.010	4.795246e+05	4.785656e+05	9.589814e+02
2.020	4.820327e+05	4.810885e+05	9.442465e+02
2.030	4.845292e+05	4.835995e+05	9.297245e+02
2.040	4.870136e+05	4.860982e+05	9.154123e+02
2.050	4.894857e+05	4.885844e+05	9.013063e+02
2.060	4.919455e+05	4.910581e+05	8.874032e+02
2.070	4.943930e+05	4.935193e+05	8.736997e+02
2.080	4.968286e+05	4.959684e+05	8.601927e+02
2.090	4.992522e+05	4.984053e+05	8.468790e+02
2.100	5.016641e+05	5.008303e+05	8.337558e+02
2.110	5.040643e+05	5.032435e+05	8.208198e+02
2.120	5.064530e+05	5.056449e+05	8.080684e+02
2.130	5.088298e+05	5.080343e+05	7.954986e+02
2.140	5.111945e+05	5.104114e+05	7.831078e+02
2.150	5.135473e+05	5.127764e+05	7.708932e+02
2.160	5.158877e+05	5.151288e+05	7.588521e+02
2.170	5.182152e+05	5.174682e+05	7.469818e+02
2.180	5.205296e+05	5.197943e+05	7.352798e+02
2.190	5.228304e+05	5.221066e+05	7.237434e+02
2.200	5.251177e+05	5.244053e+05	7.123701e+02
2.210	5.273917e+05	5.266905e+05	7.011573e+02
2.220	5.296526e+05	5.289625e+05	6.901028e+02
2.230	5.319008e+05	5.312216e+05	6.792040e+02
2.240	5.341366e+05	5.334681e+05	6.684586e+02
2.250	5.363600e+05	5.357021e+05	6.578643e+02
2.260	5.385709e+05	5.379235e+05	6.474186e+02
2.270	5.407692e+05	5.401321e+05	6.371194e+02
2.280	5.429549e+05	5.423279e+05	6.269645e+02
2.290	5.451278e+05	5.445108e+05	6.169516e+02
2.300	5.472879e+05	5.466809e+05	6.070787e+02
2.310	5.494354e+05	5.488381e+05	5.973435e+02
2.320	5.515702e+05	5.509825e+05	5.877442e+02
2.330	5.536923e+05	5.531140e+05	5.782786e+02
2.340	5.558018e+05	5.552329e+05	5.689448e+02
2.350	5.578987e+05	5.573390e+05	5.597408e+02
2.360	5.599831e+05	5.594325e+05	5.506648e+02
2.370	5.620550e+05	5.615133e+05	5.417148e+02
2.380	5.641145e+05	5.635816e+05	5.328890e+02
2.390	5.661615e+05	5.656373e+05	5.241856e+02
2.400	5.681960e+05	5.676804e+05	5.156027e+02
2.410	5.702180e+05	5.697108e+05	5.071387e+02
2.420	5.722273e+05	5.717286e+05	4.987918e+02
2.430	5.742241e+05	5.737335e+05	4.905602e+02
2.440	5.762081e+05	5.757257e+05	4.824421e+02
2.450	5.781795e+05	5.777051e+05	4.744360e+02
2.460	5.801384e+05	5.796718e+05	4.665403e+02
2.470	5.820847e+05	5.816260e+05	4.587532e+02
2.480	5.840186e+05	5.835675e+05	4.510733e+02
2.490	5.859401e+05	5.854966e+05	4.434990e+02
2.500	5.878492e+05	5.874132e+05	4.360288e+02
2.510	5.897461e+05	5.893175e+05	4.286611e+02
2.520	5.916309e+05	5.912095e+05	4.213945e+02
2.530	5.935036e+05	5.930894e+05	4.142275e+02
2.540	5.953643e+05	5.949572e+05	4.071585e+02
2.550	5.972131e+05	5.968130e+05	4.001862e+02
2.560	5.990501e+05	5.986568e+05	3.933090e+02
2.570	6.008753e+05	6.004888e+05	3.865256e+02
2.580	6.026889e+05	6.023090e+05	3.798347e+02
2.590	6.044908e+05	6.041175e+05	3.732350e+02
2.600	6.062811e+05	6.059144e+05	3.667250e+02
2.610	6.080599e+05	6.076996e+05	3.603036e+02
2.620	6.098273e+05	6.094734e+05	3.539695e+02
2.630	6.115834e+05	6.112357e+05	3.477214e+02
2.640	6.133281e+05	6.129866e+05	3.415581e+02
2.650	6.150620e+05	6.147265e+05	3.354784e+02
2.660	6.167851e+05	6.164556e+05	3.294810e+02
2.670	6.184975e+05	6.181739e+05	3.235649e+02
2.680	6.201993e+05	6.198816e+05	3.177289e+02
2.690	6.218907e+05	6.215787e+05	3.119717e+02
2.700	6.235716e+05	6.232653e+05	3.062924e+02
2.710	6.252421e+05	6.249414e+05	3.006897e+02
2.720	6.269024e+05	6.266072e+05	2.951626e+02
2.730	6.285524e+05	6.282627e+05	2.897100e+02
2.740	6.301923e+05	6.299079e+05	2.843309e+02
2.750	6.318220e+05	6.315430e+05	2.790242e+02
2.760	6.334416e+05	6.331678e+05	2.737888e+02
2.770	6.350512e+05	6.347826e+05	2.686239e+02
2.780	6.366508e+05	6.363873e+05	2.635282e+02
2.790	6.382406e+05	6.379821e+05	2.585010e+02
2.800	6.398207e+05	6.395672e+05	2.535411e+02
2.810	6.413911e+05	6.411425e+05	2.486477e+02
2.820	6.429518e+05	6.427080e+05	2.438199e+02
2.830	6.445030e+05	6.442639e+05	2.390567e+02
2.840	6.460446e+05	6.458102e+05	2.343573e+02
2.850	6.475767e+05	6.473469e+05	2.297207e+02
2.860	6.490991e+05	6.488740e+05	2.251461e+02
2.870	6.506120e+05	6.503914e+05	2.206326e+02
2.880	6.521154e+05	6.518992e+05	2.161794e+02
2.890	6.536095e+05	6.533978e+05	2.117857e+02
2.900	6.550946e+05	6.548872e+05	2.074506e+02
2.910	6.565709e+05	6.563677e+05	2.031734e+02
2.920	6.580386e+05	6.578396e+05	1.989532e+02
2.930	6.594977e+05	6.593029e+05	1.947892e+02
2.940	6.609484e+05	6.607577e+05	1.906808e+02
2.950	6.623908e+05	6.622042e+05	1.866271e+02
2.960	6.638248e+05	6.636422e+05	1.826273e+02
2.970	6.652508e+05	6.650721e+05	1.786809e+02
2.980	6.666687e+05	6.664939e+05	1.747869e+02
2.990	6.680786e+05	6.679076e+05	1.709447e+02
3.000	6.694805e+05	6.693133e+05	1.671535e+02
3.010	6.708745e+05	6.707111e+05	1.634127e+02
3.020	6.722608e+05	6.721010e+05	1.597216e+02
3.030	6.736395e+05	6.734834e+05	1.560794e+02
3.040	6.750106e+05	6.748581e+05	1.524856e+02
3.050	6.763743e+05	6.762253e+05	1.489394e+02
3.060	6.777302e+05	6.775847e+05	1.454402e+02
3.070	6.790782e+05	6.789362e+05	1.419874e+02
3.080	6.804183e+05	6.802797e+05	1.385802e+02
3.090	6.817505e+05	6.816153e+05	1.352181e+02
3.100	6.830750e+05	6.829431e+05	1.319005e+02
3.110	6.843918e+05	6.842632e+05	1.286266e+02
3.120	6.857011e+05	6.855757e+05	1.253960e+02
3.130	6.870030e+05	6.868808e+05	1.222080e+02
3.140	6.882975e+05	6.881785e+05	1.190621e+02
3.150	6.895849e+05	6.894689e+05	1.159576e+02
3.160	6.908650e+05	6.907521e+05	1.128941e+02
3.170	6.921379e+05	6.920280e+05	1.098710e+02
3.180	6.934035e+05	6.932966e+05	1.068877e+02
3.190	6.946617e+05	6.945578e+05	1.039438e+02
3.200	6.959126e+05	6.958116e+05	1.010386e+02
3.210	6.971562e+05	6.970581e+05	9.817164e+01
3.220	6.983926e+05	6.982973e+05	9.534246e+01
3.230	6.996219e+05	6.995293e+05	9.255052e+01
3.240	7.008442e+05	7.007544e+05	8.979532e+01
3.250	7.020596e+05	7.019725e+05	8.707637e+01
3.260	7.032683e+05	7.031839e+05	8.439318e+01
3.270	7.044702e+05	7.043885e+05	8.174528e+01
3.280	7.056656e+05	7.055864e+05	7.913219e+01
3.290	7.068542e+05	7.067777e+05	7.655344e+01
3.300	7.080362e+05	7.079622e+05	7.400859e+01
3.310	7.092115e+05	7.091400e+05	7.149717e+01
3.320	7.103800e+05	7.103110e+05	6.901874e+01
3.330	7.115417e+05	7.114751e+05	6.657286e+01
3.340	7.126965e+05	7.126324e+05	6.415909e+01
3.350	7.138446e+05	7.137828e+05	6.177701e+01
3.360	7.149860e+05	7.149266e+05	5.942618e+01
3.370	7.161207e+05	7.160636e+05	5.710619e+01
3.380	7.172489e+05	7.171941e+05	5.481664e+01
3.390	7.183706e+05	7.183181e+05	5.255711e+01
3.400	7.194860e+05	7.194357e+05	5.032721e+01
3.410	7.205951e+05	7.205469e+05	4.812654e+01
3.420	7.216979e+05	7.216520e+05	4.595472e+01
3.430	7.227946e+05	7.227508e+05	4.381135e+01
3.440	7.238850e+05	7.238433e+05	4.169608e+01
3.450	7.249692e+05	7.249296e+05	3.960851e+01
3.460	7.260471e+05	7.260096e+05	3.754830e+01
3.470	7.271187e+05	7.270832e+05	3.551507e+01
3.480	7.281839e+05	7.281504e+05	3.350846e+01
3.490	7.292429e+05	7.292113e+05	3.152813e+01
3.500	7.302955e+05	7.302659e+05	2.957373e+01
3.510	7.313418e+05	7.313141e+05	2.764492e+01
3.520	7.323819e+05	7.323561e+05	2.574135e+01
3.530	7.334159e+05	7.333920e+05	2.386271e+01
3.540	7.344447e+05	7.344227e+05	2.200865e+01
3.550	7.354685e+05	7.354483e+05	2.017885e+01
3.560	7.364872e+05	7.364689e+05	1.837298e+01
3.570	7.375010e+05	7.374844e+05	1.659072e+01
3.580	7.385100e+05	7.384951e+05	1.483176e+01
3.590	7.395141e+05	7.395010e+05	1.309579e+01
3.600	7.405134e+05	7.405020e+05	1.138251e+01
3.610	7.415078e+05	7.414982e+05	9.691606e+00
3.620	7.424975e+05	7.424895e+05	8.022793e+00
3.630	7.434825e+05	7.434761e+05	6.375776e+00
3.640	7.444626e+05	7.444579e+05	4.750270e+00
3.650	7.454380e+05	7.454349e+05	3.145991e+00
3.660	7.464087e+05	7.464071e+05	1.562659e+00
3.670	7.473762e+05	7.473746e+05	1.542258e+00
3.680	7.483389e+05	7.483374e+05	1.522124e+00
3.690	7.492970e+05	7.492955e+05	1.502255e+00
3.700	7.502504e+05	7.502489e+05	1.482645e+00
3.710	7.511992e+05	7.511977e+05	1.463293e+00
3.720	7.521432e+05	7.521417e+05	1.444199e+00
3.730	7.530825e+05	7.530811e+05	1.425361e+00
3.740	7.540172e+05	7.540158e+05	1.406773e+00
3.750	7.549472e+05	7.549458e+05	1.388431e+00
3.760	7.558727e+05	7.558713e+05	1.370331e+00
3.770	7.567936e+05	7.567923e+05	1.352469e+00
3.780	7.577101e+05	7.577087e+05	1.334843e+00
3.790	7.586220e+05	7.586207e+05	1.317447e+00
3.800	7.595294e+05	7.595281e+05	1.300279e+00
3.810	7.604324e+05	7.604311e+05	1.283336e+00
3.820	7.613309e+05	7.613297e+05	1.266615e+00
3.830	7.622250e+05	7.622238e+05	1.250112e+00
3.840	7.631147e+05	7.631135e+05	1.233824e+00
3.850	7.640001e+05	7.639988e+05	1.217749e+00
3.860	7.648811e+05	7.648799e+05	1.201883e+00
3.870	7.657580e+05	7.657568e+05	1.186222e+00
3.880	7.666310e+05	7.666299e+05	1.170759e+00
3.890	7.675002e+05	7.674990e+05	1.155493e+00
3.900	7.683655e+05	7.683644e+05	1.140423e+00
3.910	7.692270e+05	7.692258e+05	1.125546e+00
3.920	7.700846e+05	7.700835e+05	1.110860e+00
3.930	7.709384e+05	7.709373e+05	1.096363e+00
3.940	7.717884e+05	7.717873e+05	1.082052e+00
3.950	7.726346e+05	7.726336e+05	1.067925e+00
3.960	7.734771e+05	7.734760e+05	1.053980e+00
3.970	7.743158e+05	7.743147e+05	1.040215e+00
3.980	7.751507e+05	7.751497e+05	1.026626e+00
3.990	7.759820e+05	7.759810e+05	1.013213e+00
4.000	7.768096e+05	7.768086e+05	9.999721e-01
4.010	7.776335e+05	7.776325e+05	9.869016e-01
4.020	7.784538e+05	7.784528e+05	9.739993e-01
4.030	7.792704e+05	7.792694e+05	9.612630e-01
4.040	7.800834e+05	7.800825e+05	9.486905e-01
4.050	7.808928e+05	7.808919e+05	9.362799e-01
4.060	7.816987e+05	7.816978e+05	9.240287e-01
4.070	7.825010e+05	7.825001e+05	9.119351e-01
4.080	7.832997e+05	7.832988e+05	8.999971e-01
4.090	7.840950e+05	7.840941e+05	8.882125e-01
4.100	7.848867e+05	7.848858e+05	8.765794e-01
4.110	7.856749e+05	7.856740e+05	8.650959e-01
4.120	7.864596e+05	7.864588e+05	8.537599e-01
4.130	7.872409e+05	7.872401e+05	8.425696e-01
4.140	7.880188e+05	7.880179e+05	8.315231e-01
4.150	7.887932e+05	7.887924e+05	8.206185e-01
4.160	7.895642e+05	7.895634e+05	8.098540e-01
4.170	7.903318e+05	7.903310e+05	7.992278e-01
4.180	7.910961e+05	7.910953e+05	7.887380e-01
4.190	7.918570e+05	7.918562e+05	7.783829e-01
4.200	7.926145e+05	7.926137e+05	7.681609e-01
4.210	7.933687e+05	7.933680e+05	7.580701e-01
4.220	7.941196e+05	7.941188e+05	7.481088e-01
4.230	7.948672e+05	7.948664e+05	7.382754e-01
4.240	7.956114e+05	7.956107e+05	7.285684e-01
4.250	7.963524e+05	7.963517e+05	7.189858e-01
4.260	7.970901e+05	7.970894e+05	7.095267e-01
4.270	7.978243e+05	7.978236e+05	7.001907e-01
4.280	7.985550e+05	7.985543e+05	6.909762e-01
4.290	7.992821e+05	7.992814e+05	6.818812e-01
4.300	8.000058e+05	8.000051e+05	6.729039e-01
4.310	8.007260e+05	8.007253e+05	6.640426e-01
4.320	8.014427e+05	8.014421e+05	6.552955e-01
4.330	8.021560e+05	8.021554e+05	6.466613e-01
4.340	8.028659e+05	8.028653e+05	6.381385e-01
4.350	8.035724e+05	8.035717e+05	6.297253e-01
4.360	8.042754e+05	8.042748e+05	6.214206e-01
4.370	8.049751e+05	8.049745e+05	6.132228e-01
4.380	8.056714e+05	8.056708e+05	6.051305e-01
4.390	8.063643e+05	8.063637e+05	5.971422e-01
4.400	8.070539e+05	8.070534e+05	5.892568e-01
4.410	8.077402e+05	8.077396e+05	5.814728e-01
4.420	8.084232e+05	8.084226e+05	5.737888e-01
4.430	8.091028e+05	8.091023e+05	5.662036e-01
4.440	8.097792e+05	8.097787e+05	5.587159e-01
4.450	8.104523e+05	8.104518e+05	5.513245e-01
4.460	8.111222e+05	8.111216e+05	5.440281e-01
4.470	8.117887e+05	8.117882e+05	5.368254e-01
4.480	8.124521e+05	8.124516e+05	5.297153e-01
4.490	8.131122e+05	8.131117e+05	5.226966e-01
4.500	8.137692e+05	8.137686e+05	5.157680e-01
4.510	8.144229e+05	8.144224e+05	5.089285e-01
4.520	8.150734e+05	8.150729e+05	5.021769e-01
4.530	8.157208e+05	8.157203e+05	4.955120e-01
4.540	8.163650e+05	8.163645e+05	4.889328e-01
4.550	8.170061e+05	8.170057e+05	4.824381e-01
4.560	8.176441e+05	8.176436e+05	4.760268e-01
4.570	8.182789e+05	8.182785e+05	4.696979e-01
4.580	8.189107e+05	8.189102e+05	4.634504e-01
4.590	8.195393e+05	8.195389e+05	4.572831e-01
4.600	8.201649e+05	8.201645e+05	4.511952e-01
4.610	8.207874e+05	8.207870e+05	4.451854e-01
4.620	8.214069e+05	8.214064e+05	4.392529e-01
4.630	8.220233e+05	8.220229e+05	4.333967e-01
4.640	8.226367e+05	8.226362e+05	4.276158e-01
4.650	8.232470e+05	8.232466e+05	4.219092e-01
4.660	8.238544e+05	8.238540e+05	4.162761e-01
4.670	8.244587e+05	8.244583e+05	4.107154e-01
4.680	8.250601e+05	8.250597e+05	4.052262e-01
4.690	8.256586e+05	8.256582e+05	3.998076e-01
4.700	8.262540e+05	8.262536e+05	3.944587e-01
4.710	8.268465e+05	8.268461e+05	3.891787e-01
4.720	8.274361e+05	8.274357e+05	3.839667e-01
4.730	8.280230e+05	8.280226e+05	3.788217e-01
4.740	8.286072e+05	8.286069e+05	3.737431e-01
4.750	8.291890e+05	8.291886e+05	3.687298e-01
4.760	8.297681e+05	8.297678e+05	3.637811e-01
4.770	8.303448e+05	8.303444e+05	3.588962e-01
4.780	8.309189e+05	8.309186e+05	3.540743e-01
4.790	8.314906e+05	8.314902e+05	3.493145e-01
4.800	8.320597e+05	8.320593e+05	3.446161e-01
4.810	8.326263e+05	8.326260e+05	3.399783e-01
4.820	8.331905e+05	8.331902e+05	3.354003e-01
4.830	8.337522e+05	8.337519e+05	3.308814e-01
4.840	8.343115e+05	8.343111e+05	3.264208e-01
4.850	8.348683e+05	8.348679e+05	3.220178e-01
4.860	8.354226e+05	8.354223e+05	3.176717e-01
4.870	8.359746e+05	8.359743e+05	3.133817e-01
4.880	8.365241e+05	8.365238e+05	3.091472e-01
4.890	8.370712e+05	8.370709e+05	3.049674e-01
4.900	8.376160e+05	8.376157e+05	3.008416e-01
4.910	8.381583e+05	8.381580e+05	2.967692e-01
4.920	8.386982e+05	8.386979e+05	2.927495e-01
4.930	8.392358e+05	8.392355e+05	2.887819e-01
4.940	8.397711e+05	8.397708e+05	2.848656e-01
4.950	8.403039e+05	8.403036e+05	2.810000e-01
4.960	8.408344e+05	8.408342e+05	2.771845e-01
4.970	8.413626e+05	8.413623e+05	2.734188e-01
4.980	8.418885e+05	8.418882e+05	2.697024e-01
