%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.110366E+01 -0.100000E+03 -0.404808E+03 -0.256673E+02 -0.142057E+03 +0.337058E+02 +0.000000E+00 +0.000000E+00 -0.499227E-02 +0.221140E-02 +0.000000E+00 +0.128082E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100010E+03 -0.396803E+03 -0.312431E+02 -0.141255E+03 +0.377313E+02 +0.000000E+00 +0.000000E+00 -0.485541E-02 +0.209023E-02 +0.000000E+00 +0.143379E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100020E+03 -0.388802E+03 -0.368086E+02 -0.140451E+03 +0.417744E+02 +0.000000E+00 +0.000000E+00 -0.471866E-02 +0.196921E-02 +0.000000E+00 +0.158743E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100030E+03 -0.381303E+03 -0.404702E+02 -0.139185E+03 +0.490404E+02 +0.000000E+00 +0.000000E+00 -0.460024E-02 +0.187559E-02 +0.000000E+00 +0.186354E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100040E+03 -0.373824E+03 -0.441254E+02 -0.137923E+03 +0.562753E+02 +0.000000E+00 +0.000000E+00 -0.448212E-02 +0.178216E-02 +0.000000E+00 +0.213846E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100050E+03 -0.368112E+03 -0.472005E+02 -0.137053E+03 +0.606853E+02 +0.000000E+00 +0.000000E+00 -0.439011E-02 +0.170720E-02 +0.000000E+00 +0.230604E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100060E+03 -0.362411E+03 -0.502686E+02 -0.136184E+03 +0.650745E+02 +0.000000E+00 +0.000000E+00 -0.429830E-02 +0.163240E-02 +0.000000E+00 +0.247283E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100070E+03 -0.357422E+03 -0.529131E+02 -0.135411E+03 +0.682074E+02 +0.000000E+00 +0.000000E+00 -0.421822E-02 +0.156745E-02 +0.000000E+00 +0.259188E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100080E+03 -0.352444E+03 -0.555504E+02 -0.134638E+03 +0.713232E+02 +0.000000E+00 +0.000000E+00 -0.413831E-02 +0.150267E-02 +0.000000E+00 +0.271028E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100090E+03 -0.347955E+03 -0.578689E+02 -0.133922E+03 +0.736717E+02 +0.000000E+00 +0.000000E+00 -0.406663E-02 +0.144501E-02 +0.000000E+00 +0.279953E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100100E+03 -0.343476E+03 -0.601803E+02 -0.133207E+03 +0.760056E+02 +0.000000E+00 +0.000000E+00 -0.399512E-02 +0.138750E-02 +0.000000E+00 +0.288821E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100110E+03 -0.339352E+03 -0.622378E+02 -0.132525E+03 +0.778133E+02 +0.000000E+00 +0.000000E+00 -0.392972E-02 +0.133545E-02 +0.000000E+00 +0.295690E-02 +0.000000E+00 +0.000000E+00
