%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.130720E+01 -0.100000E+03 -0.479813E+03 -0.317444E+02 -0.168814E+03 +0.403928E+02 +0.000000E+00 +0.000000E+00 -0.590898E-02 +0.260432E-02 +0.000000E+00 +0.153493E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100010E+03 -0.469681E+03 -0.382251E+02 -0.167609E+03 +0.442012E+02 +0.000000E+00 +0.000000E+00 -0.573937E-02 +0.245829E-02 +0.000000E+00 +0.167965E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100020E+03 -0.459580E+03 -0.446417E+02 -0.166393E+03 +0.480876E+02 +0.000000E+00 +0.000000E+00 -0.557055E-02 +0.231328E-02 +0.000000E+00 +0.182733E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100030E+03 -0.451024E+03 -0.478181E+02 -0.164618E+03 +0.559106E+02 +0.000000E+00 +0.000000E+00 -0.544172E-02 +0.221920E-02 +0.000000E+00 +0.212460E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100040E+03 -0.442558E+03 -0.509918E+02 -0.162871E+03 +0.636220E+02 +0.000000E+00 +0.000000E+00 -0.531404E-02 +0.212571E-02 +0.000000E+00 +0.241764E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100050E+03 -0.436288E+03 -0.541004E+02 -0.161828E+03 +0.685689E+02 +0.000000E+00 +0.000000E+00 -0.521474E-02 +0.204683E-02 +0.000000E+00 +0.260562E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100060E+03 -0.430068E+03 -0.571883E+02 -0.160795E+03 +0.734360E+02 +0.000000E+00 +0.000000E+00 -0.511620E-02 +0.196852E-02 +0.000000E+00 +0.279057E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100070E+03 -0.424651E+03 -0.599418E+02 -0.159916E+03 +0.770133E+02 +0.000000E+00 +0.000000E+00 -0.502997E-02 +0.189950E-02 +0.000000E+00 +0.292651E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100080E+03 -0.419278E+03 -0.626734E+02 -0.159044E+03 +0.805280E+02 +0.000000E+00 +0.000000E+00 -0.494445E-02 +0.183104E-02 +0.000000E+00 +0.306006E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100090E+03 -0.414437E+03 -0.651441E+02 -0.158262E+03 +0.832971E+02 +0.000000E+00 +0.000000E+00 -0.486732E-02 +0.176923E-02 +0.000000E+00 +0.316529E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100100E+03 -0.409634E+03 -0.675916E+02 -0.157484E+03 +0.860100E+02 +0.000000E+00 +0.000000E+00 -0.479084E-02 +0.170796E-02 +0.000000E+00 +0.326838E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100110E+03 -0.405187E+03 -0.698225E+02 -0.156753E+03 +0.881989E+02 +0.000000E+00 +0.000000E+00 -0.472025E-02 +0.165168E-02 +0.000000E+00 +0.335156E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100120E+03 -0.400778E+03 -0.720297E+02 -0.156026E+03 +0.903385E+02 +0.000000E+00 +0.000000E+00 -0.465027E-02 +0.159594E-02 +0.000000E+00 +0.343286E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100130E+03 -0.396645E+03 -0.740563E+02 -0.155331E+03 +0.921029E+02 +0.000000E+00 +0.000000E+00 -0.458495E-02 +0.154423E-02 +0.000000E+00 +0.349991E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100140E+03 -0.392547E+03 -0.760588E+02 -0.154640E+03 +0.938220E+02 +0.000000E+00 +0.000000E+00 -0.452023E-02 +0.149304E-02 +0.000000E+00 +0.356524E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100150E+03 -0.388671E+03 -0.779082E+02 -0.153971E+03 +0.952534E+02 +0.000000E+00 +0.000000E+00 -0.445930E-02 +0.144520E-02 +0.000000E+00 +0.361963E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100160E+03 -0.384829E+03 -0.797334E+02 -0.153306E+03 +0.966435E+02 +0.000000E+00 +0.000000E+00 -0.439895E-02 +0.139787E-02 +0.000000E+00 +0.367245E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100170E+03 -0.381174E+03 -0.814272E+02 -0.152659E+03 +0.978093E+02 +0.000000E+00 +0.000000E+00 -0.434180E-02 +0.135340E-02 +0.000000E+00 +0.371675E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100180E+03 -0.377553E+03 -0.830968E+02 -0.152015E+03 +0.989371E+02 +0.000000E+00 +0.000000E+00 -0.428524E-02 +0.130944E-02 +0.000000E+00 +0.375961E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100190E+03 -0.374092E+03 -0.846525E+02 -0.151386E+03 +0.998852E+02 +0.000000E+00 +0.000000E+00 -0.423142E-02 +0.126793E-02 +0.000000E+00 +0.379564E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100200E+03 -0.370665E+03 -0.861842E+02 -0.150760E+03 +0.100798E+03 +0.000000E+00 +0.000000E+00 -0.417819E-02 +0.122694E-02 +0.000000E+00 +0.383033E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100210E+03 -0.367377E+03 -0.876163E+02 -0.150148E+03 +0.101566E+03 +0.000000E+00 +0.000000E+00 -0.412735E-02 +0.118810E-02 +0.000000E+00 +0.385949E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100220E+03 -0.364123E+03 -0.890246E+02 -0.149539E+03 +0.102300E+03 +0.000000E+00 +0.000000E+00 -0.407710E-02 +0.114977E-02 +0.000000E+00 +0.388741E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100230E+03 -0.360992E+03 -0.903453E+02 -0.148941E+03 +0.102916E+03 +0.000000E+00 +0.000000E+00 -0.402897E-02 +0.111333E-02 +0.000000E+00 +0.391079E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100240E+03 -0.357895E+03 -0.916425E+02 -0.148347E+03 +0.103501E+03 +0.000000E+00 +0.000000E+00 -0.398141E-02 +0.107739E-02 +0.000000E+00 +0.393302E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100250E+03 -0.354908E+03 -0.928622E+02 -0.147764E+03 +0.103987E+03 +0.000000E+00 +0.000000E+00 -0.393574E-02 +0.104314E-02 +0.000000E+00 +0.395149E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100260E+03 -0.351955E+03 -0.940586E+02 -0.147184E+03 +0.104445E+03 +0.000000E+00 +0.000000E+00 -0.389064E-02 +0.100939E-02 +0.000000E+00 +0.396890E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100270E+03 -0.349101E+03 -0.951863E+02 -0.146615E+03 +0.104820E+03 +0.000000E+00 +0.000000E+00 -0.384723E-02 +0.977139E-03 +0.000000E+00 +0.398317E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100280E+03 -0.346279E+03 -0.962911E+02 -0.146048E+03 +0.105170E+03 +0.000000E+00 +0.000000E+00 -0.380439E-02 +0.945386E-03 +0.000000E+00 +0.399645E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100290E+03 -0.343548E+03 -0.973346E+02 -0.145491E+03 +0.105450E+03 +0.000000E+00 +0.000000E+00 -0.376307E-02 +0.914975E-03 +0.000000E+00 +0.400710E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100300E+03 -0.340849E+03 -0.983557E+02 -0.144938E+03 +0.105706E+03 +0.000000E+00 +0.000000E+00 -0.372232E-02 +0.885057E-03 +0.000000E+00 +0.401684E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100310E+03 -0.338232E+03 -0.993220E+02 -0.144393E+03 +0.105904E+03 +0.000000E+00 +0.000000E+00 -0.368294E-02 +0.856344E-03 +0.000000E+00 +0.402436E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100320E+03 -0.335647E+03 -0.100266E+03 -0.143851E+03 +0.106080E+03 +0.000000E+00 +0.000000E+00 -0.364412E-02 +0.828119E-03 +0.000000E+00 +0.403104E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100330E+03 -0.333136E+03 -0.101162E+03 -0.143318E+03 +0.106206E+03 +0.000000E+00 +0.000000E+00 -0.360654E-02 +0.800978E-03 +0.000000E+00 +0.403585E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100340E+03 -0.330658E+03 -0.102035E+03 -0.142789E+03 +0.106312E+03 +0.000000E+00 +0.000000E+00 -0.356952E-02 +0.774318E-03 +0.000000E+00 +0.403987E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100350E+03 -0.328247E+03 -0.102865E+03 -0.142267E+03 +0.106377E+03 +0.000000E+00 +0.000000E+00 -0.353362E-02 +0.748636E-03 +0.000000E+00 +0.404231E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100360E+03 -0.325869E+03 -0.103674E+03 -0.141749E+03 +0.106422E+03 +0.000000E+00 +0.000000E+00 -0.349827E-02 +0.723429E-03 +0.000000E+00 +0.404403E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100370E+03 -0.323551E+03 -0.104443E+03 -0.141238E+03 +0.106432E+03 +0.000000E+00 +0.000000E+00 -0.346395E-02 +0.699104E-03 +0.000000E+00 +0.404441E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100380E+03 -0.321266E+03 -0.105192E+03 -0.140731E+03 +0.106424E+03 +0.000000E+00 +0.000000E+00 -0.343016E-02 +0.675246E-03 +0.000000E+00 +0.404412E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100390E+03 -0.319037E+03 -0.105905E+03 -0.140231E+03 +0.106386E+03 +0.000000E+00 +0.000000E+00 -0.339731E-02 +0.652186E-03 +0.000000E+00 +0.404268E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100400E+03 -0.316839E+03 -0.106598E+03 -0.139734E+03 +0.106333E+03 +0.000000E+00 +0.000000E+00 -0.336499E-02 +0.629584E-03 +0.000000E+00 +0.404064E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100410E+03 -0.314693E+03 -0.107260E+03 -0.139244E+03 +0.106253E+03 +0.000000E+00 +0.000000E+00 -0.333352E-02 +0.607704E-03 +0.000000E+00 +0.403762E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100420E+03 -0.312578E+03 -0.107902E+03 -0.138758E+03 +0.106159E+03 +0.000000E+00 +0.000000E+00 -0.330257E-02 +0.586274E-03 +0.000000E+00 +0.403403E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100430E+03 -0.310510E+03 -0.108515E+03 -0.138278E+03 +0.106043E+03 +0.000000E+00 +0.000000E+00 -0.327240E-02 +0.565497E-03 +0.000000E+00 +0.402962E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100440E+03 -0.308473E+03 -0.109109E+03 -0.137802E+03 +0.105913E+03 +0.000000E+00 +0.000000E+00 -0.324274E-02 +0.545161E-03 +0.000000E+00 +0.402469E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100450E+03 -0.306478E+03 -0.109678E+03 -0.137331E+03 +0.105765E+03 +0.000000E+00 +0.000000E+00 -0.321378E-02 +0.525416E-03 +0.000000E+00 +0.401905E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100460E+03 -0.304515E+03 -0.110228E+03 -0.136865E+03 +0.105604E+03 +0.000000E+00 +0.000000E+00 -0.318534E-02 +0.506103E-03 +0.000000E+00 +0.401294E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100470E+03 -0.302590E+03 -0.110755E+03 -0.136404E+03 +0.105427E+03 +0.000000E+00 +0.000000E+00 -0.315753E-02 +0.487325E-03 +0.000000E+00 +0.400623E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100480E+03 -0.300696E+03 -0.111264E+03 -0.135947E+03 +0.105239E+03 +0.000000E+00 +0.000000E+00 -0.313023E-02 +0.468970E-03 +0.000000E+00 +0.399908E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100490E+03 -0.298837E+03 -0.111752E+03 -0.135494E+03 +0.105037E+03 +0.000000E+00 +0.000000E+00 -0.310350E-02 +0.451099E-03 +0.000000E+00 +0.399142E-02 +0.000000E+00 +0.000000E+00
