%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.130720E+01 -0.100000E+03 +0.388257E+03 -0.102738E+02 +0.124734E+03 -0.507901E+01 +0.000000E+00 +0.000000E+00 +0.500693E-02 -0.256516E-02 +0.000000E+00 -0.193002E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100010E+03 +0.370684E+03 -0.412793E+01 +0.120963E+03 -0.876283E+01 +0.000000E+00 +0.000000E+00 +0.474468E-02 -0.237673E-02 +0.000000E+00 -0.332988E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100020E+03 +0.353099E+03 +0.187722E+01 +0.117142E+03 -0.124076E+02 +0.000000E+00 +0.000000E+00 +0.448318E-02 -0.219003E-02 +0.000000E+00 -0.471489E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100030E+03 +0.334945E+03 +0.768025E+00 +0.110785E+03 -0.140784E+02 +0.000000E+00 +0.000000E+00 +0.425903E-02 -0.209033E-02 +0.000000E+00 -0.534979E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100040E+03 +0.316985E+03 -0.332595E+00 +0.104495E+03 -0.156729E+02 +0.000000E+00 +0.000000E+00 +0.403730E-02 -0.199173E-02 +0.000000E+00 -0.595569E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100050E+03 +0.303832E+03 -0.122071E+01 +0.998616E+02 -0.153758E+02 +0.000000E+00 +0.000000E+00 +0.387543E-02 -0.192056E-02 +0.000000E+00 -0.584282E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100060E+03 +0.290834E+03 -0.210778E+01 +0.952797E+02 -0.150530E+02 +0.000000E+00 +0.000000E+00 +0.371553E-02 -0.185036E-02 +0.000000E+00 -0.572013E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100070E+03 +0.280357E+03 -0.297802E+01 +0.915352E+02 -0.143121E+02 +0.000000E+00 +0.000000E+00 +0.358762E-02 -0.179575E-02 +0.000000E+00 -0.543860E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100080E+03 +0.270021E+03 -0.384798E+01 +0.878371E+02 -0.135486E+02 +0.000000E+00 +0.000000E+00 +0.346150E-02 -0.174202E-02 +0.000000E+00 -0.514846E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100090E+03 +0.261352E+03 -0.471466E+01 +0.846904E+02 -0.125159E+02 +0.000000E+00 +0.000000E+00 +0.335658E-02 -0.169870E-02 +0.000000E+00 -0.475605E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100100E+03 +0.252812E+03 -0.558197E+01 +0.815858E+02 -0.114693E+02 +0.000000E+00 +0.000000E+00 +0.325329E-02 -0.165619E-02 +0.000000E+00 -0.435832E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100110E+03 +0.245463E+03 -0.645498E+01 +0.788726E+02 -0.102922E+02 +0.000000E+00 +0.000000E+00 +0.316521E-02 -0.162122E-02 +0.000000E+00 -0.391105E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100120E+03 +0.238233E+03 -0.732926E+01 +0.761983E+02 -0.910512E+01 +0.000000E+00 +0.000000E+00 +0.307866E-02 -0.158702E-02 +0.000000E+00 -0.345995E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100130E+03 +0.231909E+03 -0.821310E+01 +0.738198E+02 -0.784149E+01 +0.000000E+00 +0.000000E+00 +0.300370E-02 -0.155862E-02 +0.000000E+00 -0.297977E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100140E+03 +0.225698E+03 -0.909861E+01 +0.714777E+02 -0.657222E+01 +0.000000E+00 +0.000000E+00 +0.293018E-02 -0.153095E-02 +0.000000E+00 -0.249744E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100150E+03 +0.220199E+03 -0.999471E+01 +0.693676E+02 -0.526698E+01 +0.000000E+00 +0.000000E+00 +0.286581E-02 -0.150788E-02 +0.000000E+00 -0.200145E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100160E+03 +0.214807E+03 -0.108926E+02 +0.672918E+02 -0.395952E+01 +0.000000E+00 +0.000000E+00 +0.280279E-02 -0.148551E-02 +0.000000E+00 -0.150462E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100170E+03 +0.209992E+03 -0.118004E+02 +0.654033E+02 -0.263997E+01 +0.000000E+00 +0.000000E+00 +0.274719E-02 -0.146687E-02 +0.000000E+00 -0.100319E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100180E+03 +0.205278E+03 -0.127100E+02 +0.635474E+02 -0.132148E+01 +0.000000E+00 +0.000000E+00 +0.269288E-02 -0.144889E-02 +0.000000E+00 -0.502163E-04 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100190E+03 +0.201039E+03 -0.136277E+02 +0.618456E+02 -0.796864E-02 +0.000000E+00 +0.000000E+00 +0.264467E-02 -0.143399E-02 +0.000000E+00 -0.302809E-06 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100200E+03 +0.196895E+03 -0.145468E+02 +0.601750E+02 +0.130163E+01 +0.000000E+00 +0.000000E+00 +0.259768E-02 -0.141971E-02 +0.000000E+00 +0.494620E-04 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100210E+03 +0.193149E+03 -0.154718E+02 +0.586334E+02 +0.259498E+01 +0.000000E+00 +0.000000E+00 +0.255579E-02 -0.140800E-02 +0.000000E+00 +0.986091E-04 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100220E+03 +0.189493E+03 -0.163978E+02 +0.571215E+02 +0.388181E+01 +0.000000E+00 +0.000000E+00 +0.251506E-02 -0.139687E-02 +0.000000E+00 +0.147509E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100230E+03 +0.186173E+03 -0.173273E+02 +0.557190E+02 +0.514464E+01 +0.000000E+00 +0.000000E+00 +0.247862E-02 -0.138788E-02 +0.000000E+00 +0.195496E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100240E+03 +0.182939E+03 -0.182571E+02 +0.543450E+02 +0.639866E+01 +0.000000E+00 +0.000000E+00 +0.244328E-02 -0.137944E-02 +0.000000E+00 +0.243149E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100250E+03 +0.179990E+03 -0.191879E+02 +0.530645E+02 +0.762367E+01 +0.000000E+00 +0.000000E+00 +0.241157E-02 -0.137280E-02 +0.000000E+00 +0.289699E-03 +0.000000E+00 +0.000000E+00
