%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.148320E+01 -0.100640E+03 +0.129615E+03 -0.440765E+02 +0.282275E+02 +0.268994E+02 +0.000000E+00 +0.000000E+00 +0.192635E-02 -0.137378E-02 +0.000000E+00 +0.102218E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100650E+03 +0.128939E+03 -0.447136E+02 +0.277945E+02 +0.274131E+02 +0.000000E+00 +0.000000E+00 +0.192175E-02 -0.137765E-02 +0.000000E+00 +0.104170E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100660E+03 +0.128291E+03 -0.453447E+02 +0.273722E+02 +0.279153E+02 +0.000000E+00 +0.000000E+00 +0.191745E-02 -0.138162E-02 +0.000000E+00 +0.106078E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100670E+03 +0.127675E+03 -0.459684E+02 +0.269630E+02 +0.284035E+02 +0.000000E+00 +0.000000E+00 +0.191352E-02 -0.138570E-02 +0.000000E+00 +0.107933E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100680E+03 +0.127084E+03 -0.465858E+02 +0.265643E+02 +0.288803E+02 +0.000000E+00 +0.000000E+00 +0.190987E-02 -0.138985E-02 +0.000000E+00 +0.109745E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100690E+03 +0.126522E+03 -0.471960E+02 +0.261776E+02 +0.293438E+02 +0.000000E+00 +0.000000E+00 +0.190654E-02 -0.139410E-02 +0.000000E+00 +0.111506E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100700E+03 +0.125985E+03 -0.477997E+02 +0.258010E+02 +0.297960E+02 +0.000000E+00 +0.000000E+00 +0.190349E-02 -0.139841E-02 +0.000000E+00 +0.113225E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100710E+03 +0.125474E+03 -0.483963E+02 +0.254355E+02 +0.302357E+02 +0.000000E+00 +0.000000E+00 +0.190073E-02 -0.140281E-02 +0.000000E+00 +0.114896E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100720E+03 +0.124986E+03 -0.489863E+02 +0.250799E+02 +0.306641E+02 +0.000000E+00 +0.000000E+00 +0.189822E-02 -0.140726E-02 +0.000000E+00 +0.116524E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100730E+03 +0.124522E+03 -0.495694E+02 +0.247344E+02 +0.310808E+02 +0.000000E+00 +0.000000E+00 +0.189597E-02 -0.141177E-02 +0.000000E+00 +0.118107E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100740E+03 +0.124081E+03 -0.501457E+02 +0.243985E+02 +0.314864E+02 +0.000000E+00 +0.000000E+00 +0.189396E-02 -0.141634E-02 +0.000000E+00 +0.119648E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100750E+03 +0.123661E+03 -0.507152E+02 +0.240720E+02 +0.318808E+02 +0.000000E+00 +0.000000E+00 +0.189219E-02 -0.142096E-02 +0.000000E+00 +0.121147E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100760E+03 +0.123262E+03 -0.512778E+02 +0.237547E+02 +0.322643E+02 +0.000000E+00 +0.000000E+00 +0.189064E-02 -0.142562E-02 +0.000000E+00 +0.122604E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100770E+03 +0.122883E+03 -0.518339E+02 +0.234461E+02 +0.326373E+02 +0.000000E+00 +0.000000E+00 +0.188930E-02 -0.143032E-02 +0.000000E+00 +0.124022E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100780E+03 +0.122524E+03 -0.523829E+02 +0.231465E+02 +0.329994E+02 +0.000000E+00 +0.000000E+00 +0.188817E-02 -0.143506E-02 +0.000000E+00 +0.125398E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100790E+03 +0.122182E+03 -0.529255E+02 +0.228548E+02 +0.333518E+02 +0.000000E+00 +0.000000E+00 +0.188723E-02 -0.143983E-02 +0.000000E+00 +0.126737E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100800E+03 +0.121860E+03 -0.534610E+02 +0.225718E+02 +0.336935E+02 +0.000000E+00 +0.000000E+00 +0.188648E-02 -0.144462E-02 +0.000000E+00 +0.128035E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100810E+03 +0.121555E+03 -0.539903E+02 +0.222962E+02 +0.340260E+02 +0.000000E+00 +0.000000E+00 +0.188591E-02 -0.144944E-02 +0.000000E+00 +0.129299E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100820E+03 +0.121267E+03 -0.545124E+02 +0.220290E+02 +0.343479E+02 +0.000000E+00 +0.000000E+00 +0.188552E-02 -0.145429E-02 +0.000000E+00 +0.130522E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100830E+03 +0.120994E+03 -0.550286E+02 +0.217686E+02 +0.346612E+02 +0.000000E+00 +0.000000E+00 +0.188528E-02 -0.145915E-02 +0.000000E+00 +0.131713E-02 +0.000000E+00 +0.000000E+00
