%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.130720E+01 -0.100000E+03 +0.420409E+03 -0.722270E+01 +0.136351E+03 -0.582201E+01 +0.000000E+00 +0.000000E+00 +0.539709E-02 -0.272791E-02 +0.000000E+00 -0.221236E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100010E+03 +0.404875E+03 -0.204894E+01 +0.132932E+03 -0.964539E+01 +0.000000E+00 +0.000000E+00 +0.516690E-02 -0.256465E-02 +0.000000E+00 -0.366525E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100020E+03 +0.389299E+03 +0.301552E+01 +0.129464E+03 -0.134487E+02 +0.000000E+00 +0.000000E+00 +0.493687E-02 -0.240252E-02 +0.000000E+00 -0.511050E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100030E+03 +0.371633E+03 +0.255485E+01 +0.123482E+03 -0.162358E+02 +0.000000E+00 +0.000000E+00 +0.471487E-02 -0.229762E-02 +0.000000E+00 -0.616961E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100040E+03 +0.354141E+03 +0.208176E+01 +0.117554E+03 -0.189359E+02 +0.000000E+00 +0.000000E+00 +0.449516E-02 -0.219396E-02 +0.000000E+00 -0.719562E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100050E+03 +0.340965E+03 +0.130116E+01 +0.112948E+03 -0.194776E+02 +0.000000E+00 +0.000000E+00 +0.433232E-02 -0.212129E-02 +0.000000E+00 -0.740148E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100060E+03 +0.327937E+03 +0.521122E+00 +0.108391E+03 -0.199870E+02 +0.000000E+00 +0.000000E+00 +0.417137E-02 -0.204953E-02 +0.000000E+00 -0.759505E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100070E+03 +0.317313E+03 -0.249921E+00 +0.104631E+03 -0.199732E+02 +0.000000E+00 +0.000000E+00 +0.404097E-02 -0.199274E-02 +0.000000E+00 -0.758981E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100080E+03 +0.306820E+03 -0.101929E+01 +0.100914E+03 -0.199346E+02 +0.000000E+00 +0.000000E+00 +0.391221E-02 -0.193674E-02 +0.000000E+00 -0.757517E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100090E+03 +0.297880E+03 -0.176871E+01 +0.977167E+02 -0.196020E+02 +0.000000E+00 +0.000000E+00 +0.380310E-02 -0.189022E-02 +0.000000E+00 -0.744876E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100100E+03 +0.289060E+03 -0.251600E+01 +0.945594E+02 -0.192513E+02 +0.000000E+00 +0.000000E+00 +0.369551E-02 -0.184443E-02 +0.000000E+00 -0.731551E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100110E+03 +0.281357E+03 -0.324346E+01 +0.917774E+02 -0.187327E+02 +0.000000E+00 +0.000000E+00 +0.360201E-02 -0.180540E-02 +0.000000E+00 -0.711842E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100120E+03 +0.273765E+03 -0.396896E+01 +0.890327E+02 -0.182000E+02 +0.000000E+00 +0.000000E+00 +0.350991E-02 -0.176703E-02 +0.000000E+00 -0.691601E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100130E+03 +0.267016E+03 -0.467964E+01 +0.865709E+02 -0.175608E+02 +0.000000E+00 +0.000000E+00 +0.342845E-02 -0.173376E-02 +0.000000E+00 -0.667310E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100140E+03 +0.260371E+03 -0.538863E+01 +0.841440E+02 -0.169106E+02 +0.000000E+00 +0.000000E+00 +0.334830E-02 -0.170112E-02 +0.000000E+00 -0.642604E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100150E+03 +0.254388E+03 -0.608689E+01 +0.819394E+02 -0.161908E+02 +0.000000E+00 +0.000000E+00 +0.327652E-02 -0.167250E-02 +0.000000E+00 -0.615249E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100160E+03 +0.248504E+03 -0.678378E+01 +0.797676E+02 -0.154625E+02 +0.000000E+00 +0.000000E+00 +0.320599E-02 -0.164448E-02 +0.000000E+00 -0.587576E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100170E+03 +0.243154E+03 -0.747321E+01 +0.777748E+02 -0.146888E+02 +0.000000E+00 +0.000000E+00 +0.314221E-02 -0.161971E-02 +0.000000E+00 -0.558173E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100180E+03 +0.237898E+03 -0.816153E+01 +0.758131E+02 -0.139089E+02 +0.000000E+00 +0.000000E+00 +0.307962E-02 -0.159552E-02 +0.000000E+00 -0.528537E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100190E+03 +0.233084E+03 -0.884463E+01 +0.739989E+02 -0.130999E+02 +0.000000E+00 +0.000000E+00 +0.302261E-02 -0.157403E-02 +0.000000E+00 -0.497795E-03 +0.000000E+00 +0.000000E+00
