%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.148320E+01 -0.100000E+03 +0.334841E+03 -0.132727E+02 +0.106117E+03 -0.685948E+01 +0.000000E+00 +0.000000E+00 +0.434574E-02 -0.226841E-02 +0.000000E+00 -0.260660E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100010E+03 +0.316632E+03 -0.667864E+01 +0.102285E+03 -0.101086E+02 +0.000000E+00 +0.000000E+00 +0.407260E-02 -0.207030E-02 +0.000000E+00 -0.384126E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100020E+03 +0.298407E+03 -0.180908E+00 +0.984146E+02 -0.133314E+02 +0.000000E+00 +0.000000E+00 +0.379985E-02 -0.187331E-02 +0.000000E+00 -0.506591E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100030E+03 +0.278996E+03 -0.684868E+00 +0.918428E+02 -0.146425E+02 +0.000000E+00 +0.000000E+00 +0.355592E-02 -0.175803E-02 +0.000000E+00 -0.556415E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100040E+03 +0.259731E+03 -0.119755E+01 +0.853160E+02 -0.159046E+02 +0.000000E+00 +0.000000E+00 +0.331388E-02 -0.164376E-02 +0.000000E+00 -0.604374E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100050E+03 +0.245661E+03 -0.202280E+01 +0.804007E+02 -0.154070E+02 +0.000000E+00 +0.000000E+00 +0.313995E-02 -0.156605E-02 +0.000000E+00 -0.585467E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100060E+03 +0.231710E+03 -0.285129E+01 +0.755232E+02 -0.148886E+02 +0.000000E+00 +0.000000E+00 +0.296754E-02 -0.148912E-02 +0.000000E+00 -0.565765E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100070E+03 +0.220528E+03 -0.375620E+01 +0.715348E+02 -0.138779E+02 +0.000000E+00 +0.000000E+00 +0.283088E-02 -0.143053E-02 +0.000000E+00 -0.527360E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100080E+03 +0.209452E+03 -0.466393E+01 +0.675802E+02 -0.128520E+02 +0.000000E+00 +0.000000E+00 +0.269557E-02 -0.137264E-02 +0.000000E+00 -0.488378E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100090E+03 +0.200219E+03 -0.562067E+01 +0.642173E+02 -0.115616E+02 +0.000000E+00 +0.000000E+00 +0.258402E-02 -0.132692E-02 +0.000000E+00 -0.439343E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100100E+03 +0.191082E+03 -0.658006E+01 +0.608857E+02 -0.102616E+02 +0.000000E+00 +0.000000E+00 +0.247373E-02 -0.128185E-02 +0.000000E+00 -0.389942E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100110E+03 +0.183283E+03 -0.757576E+01 +0.579833E+02 -0.882952E+01 +0.000000E+00 +0.000000E+00 +0.238069E-02 -0.124562E-02 +0.000000E+00 -0.335522E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100120E+03 +0.175574E+03 -0.857407E+01 +0.551100E+02 -0.739171E+01 +0.000000E+00 +0.000000E+00 +0.228882E-02 -0.121000E-02 +0.000000E+00 -0.280885E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100130E+03 +0.168890E+03 -0.960183E+01 +0.525649E+02 -0.588960E+01 +0.000000E+00 +0.000000E+00 +0.221017E-02 -0.118117E-02 +0.000000E+00 -0.223805E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100140E+03 +0.162290E+03 -0.106320E+02 +0.500473E+02 -0.438527E+01 +0.000000E+00 +0.000000E+00 +0.213262E-02 -0.115291E-02 +0.000000E+00 -0.166640E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100150E+03 +0.156505E+03 -0.116855E+02 +0.477903E+02 -0.285975E+01 +0.000000E+00 +0.000000E+00 +0.206557E-02 -0.113004E-02 +0.000000E+00 -0.108670E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100160E+03 +0.150799E+03 -0.127411E+02 +0.455592E+02 -0.133500E+01 +0.000000E+00 +0.000000E+00 +0.199956E-02 -0.110770E-02 +0.000000E+00 -0.507299E-04 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100170E+03 +0.145755E+03 -0.138139E+02 +0.435406E+02 +0.183385E+00 +0.000000E+00 +0.000000E+00 +0.194207E-02 -0.108974E-02 +0.000000E+00 +0.696864E-05 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100180E+03 +0.140787E+03 -0.148884E+02 +0.415465E+02 +0.169836E+01 +0.000000E+00 +0.000000E+00 +0.188557E-02 -0.107226E-02 +0.000000E+00 +0.645375E-04 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100190E+03 +0.136366E+03 -0.159742E+02 +0.397292E+02 +0.318880E+01 +0.000000E+00 +0.000000E+00 +0.183609E-02 -0.105836E-02 +0.000000E+00 +0.121174E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100200E+03 +0.132016E+03 -0.170611E+02 +0.379352E+02 +0.467355E+01 +0.000000E+00 +0.000000E+00 +0.178754E-02 -0.104493E-02 +0.000000E+00 +0.177595E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100210E+03 +0.128125E+03 -0.181538E+02 +0.362904E+02 +0.612199E+01 +0.000000E+00 +0.000000E+00 +0.174485E-02 -0.103444E-02 +0.000000E+00 +0.232636E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100220E+03 +0.124301E+03 -0.192468E+02 +0.346679E+02 +0.756277E+01 +0.000000E+00 +0.000000E+00 +0.170303E-02 -0.102438E-02 +0.000000E+00 +0.287385E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100230E+03 +0.120864E+03 -0.203407E+02 +0.331727E+02 +0.895990E+01 +0.000000E+00 +0.000000E+00 +0.166614E-02 -0.101676E-02 +0.000000E+00 +0.340476E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100240E+03 +0.117491E+03 -0.214340E+02 +0.316989E+02 +0.103477E+02 +0.000000E+00 +0.000000E+00 +0.163006E-02 -0.100953E-02 +0.000000E+00 +0.393214E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100250E+03 +0.114448E+03 -0.225239E+02 +0.303349E+02 +0.116877E+02 +0.000000E+00 +0.000000E+00 +0.159815E-02 -0.100432E-02 +0.000000E+00 +0.444132E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100260E+03 +0.111465E+03 -0.236123E+02 +0.289913E+02 +0.130170E+02 +0.000000E+00 +0.000000E+00 +0.156700E-02 -0.999468E-03 +0.000000E+00 +0.494645E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100270E+03 +0.108764E+03 -0.246936E+02 +0.277431E+02 +0.142965E+02 +0.000000E+00 +0.000000E+00 +0.153939E-02 -0.996297E-03 +0.000000E+00 +0.543265E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100280E+03 +0.106119E+03 -0.257726E+02 +0.265144E+02 +0.155642E+02 +0.000000E+00 +0.000000E+00 +0.151249E-02 -0.993453E-03 +0.000000E+00 +0.591438E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100290E+03 +0.103718E+03 -0.268414E+02 +0.253692E+02 +0.167817E+02 +0.000000E+00 +0.000000E+00 +0.148862E-02 -0.992001E-03 +0.000000E+00 +0.637704E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100300E+03 +0.101370E+03 -0.279071E+02 +0.242426E+02 +0.179865E+02 +0.000000E+00 +0.000000E+00 +0.146541E-02 -0.990844E-03 +0.000000E+00 +0.683489E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100310E+03 +0.992309E+02 -0.289602E+02 +0.231893E+02 +0.191420E+02 +0.000000E+00 +0.000000E+00 +0.144479E-02 -0.990842E-03 +0.000000E+00 +0.727395E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100320E+03 +0.971428E+02 -0.300094E+02 +0.221540E+02 +0.202841E+02 +0.000000E+00 +0.000000E+00 +0.142479E-02 -0.991105E-03 +0.000000E+00 +0.770795E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100330E+03 +0.952363E+02 -0.310443E+02 +0.211834E+02 +0.213782E+02 +0.000000E+00 +0.000000E+00 +0.140701E-02 -0.992325E-03 +0.000000E+00 +0.812373E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100340E+03 +0.933773E+02 -0.320744E+02 +0.202300E+02 +0.224586E+02 +0.000000E+00 +0.000000E+00 +0.138980E-02 -0.993783E-03 +0.000000E+00 +0.853427E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100350E+03 +0.916764E+02 -0.330888E+02 +0.193339E+02 +0.234930E+02 +0.000000E+00 +0.000000E+00 +0.137451E-02 -0.996032E-03 +0.000000E+00 +0.892733E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100360E+03 +0.900201E+02 -0.340979E+02 +0.184543E+02 +0.245132E+02 +0.000000E+00 +0.000000E+00 +0.135975E-02 -0.998492E-03 +0.000000E+00 +0.931503E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100370E+03 +0.885018E+02 -0.350903E+02 +0.176258E+02 +0.254898E+02 +0.000000E+00 +0.000000E+00 +0.134664E-02 -0.100161E-02 +0.000000E+00 +0.968612E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100380E+03 +0.870255E+02 -0.360767E+02 +0.168131E+02 +0.264520E+02 +0.000000E+00 +0.000000E+00 +0.133404E-02 -0.100491E-02 +0.000000E+00 +0.100518E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100390E+03 +0.856700E+02 -0.370460E+02 +0.160459E+02 +0.273729E+02 +0.000000E+00 +0.000000E+00 +0.132286E-02 -0.100875E-02 +0.000000E+00 +0.104017E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100400E+03 +0.843540E+02 -0.380087E+02 +0.152939E+02 +0.282794E+02 +0.000000E+00 +0.000000E+00 +0.131214E-02 -0.101275E-02 +0.000000E+00 +0.107462E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100410E+03 +0.831439E+02 -0.389540E+02 +0.145827E+02 +0.291471E+02 +0.000000E+00 +0.000000E+00 +0.130266E-02 -0.101720E-02 +0.000000E+00 +0.110759E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100420E+03 +0.819711E+02 -0.398923E+02 +0.138860E+02 +0.300004E+02 +0.000000E+00 +0.000000E+00 +0.129362E-02 -0.102179E-02 +0.000000E+00 +0.114001E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100430E+03 +0.808915E+02 -0.408130E+02 +0.132259E+02 +0.308173E+02 +0.000000E+00 +0.000000E+00 +0.128565E-02 -0.102674E-02 +0.000000E+00 +0.117106E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100440E+03 +0.798469E+02 -0.417264E+02 +0.125798E+02 +0.316199E+02 +0.000000E+00 +0.000000E+00 +0.127808E-02 -0.103182E-02 +0.000000E+00 +0.120155E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100450E+03 +0.788845E+02 -0.426223E+02 +0.119665E+02 +0.323885E+02 +0.000000E+00 +0.000000E+00 +0.127144E-02 -0.103719E-02 +0.000000E+00 +0.123076E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100460E+03 +0.779551E+02 -0.435106E+02 +0.113667E+02 +0.331428E+02 +0.000000E+00 +0.000000E+00 +0.126518E-02 -0.104267E-02 +0.000000E+00 +0.125943E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100470E+03 +0.770983E+02 -0.443817E+02 +0.107965E+02 +0.338656E+02 +0.000000E+00 +0.000000E+00 +0.125973E-02 -0.104839E-02 +0.000000E+00 +0.128689E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100480E+03 +0.762726E+02 -0.452448E+02 +0.102392E+02 +0.345742E+02 +0.000000E+00 +0.000000E+00 +0.125463E-02 -0.105420E-02 +0.000000E+00 +0.131382E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100490E+03 +0.755112E+02 -0.460911E+02 +0.970862E+01 +0.352535E+02 +0.000000E+00 +0.000000E+00 +0.125025E-02 -0.106020E-02 +0.000000E+00 +0.133963E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100500E+03 +0.747791E+02 -0.469292E+02 +0.919048E+01 +0.359187E+02 +0.000000E+00 +0.000000E+00 +0.124618E-02 -0.106627E-02 +0.000000E+00 +0.136491E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100510E+03 +0.741041E+02 -0.477510E+02 +0.869650E+01 +0.365568E+02 +0.000000E+00 +0.000000E+00 +0.124274E-02 -0.107250E-02 +0.000000E+00 +0.138916E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100520E+03 +0.734566E+02 -0.485643E+02 +0.821446E+01 +0.371810E+02 +0.000000E+00 +0.000000E+00 +0.123960E-02 -0.107880E-02 +0.000000E+00 +0.141288E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100530E+03 +0.728599E+02 -0.493620E+02 +0.775431E+01 +0.377800E+02 +0.000000E+00 +0.000000E+00 +0.123701E-02 -0.108521E-02 +0.000000E+00 +0.143564E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100540E+03 +0.722892E+02 -0.501509E+02 +0.730564E+01 +0.383654E+02 +0.000000E+00 +0.000000E+00 +0.123469E-02 -0.109167E-02 +0.000000E+00 +0.145788E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100550E+03 +0.717636E+02 -0.509247E+02 +0.687683E+01 +0.389273E+02 +0.000000E+00 +0.000000E+00 +0.123285E-02 -0.109823E-02 +0.000000E+00 +0.147924E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100560E+03 +0.712626E+02 -0.516897E+02 +0.645906E+01 +0.394760E+02 +0.000000E+00 +0.000000E+00 +0.123127E-02 -0.110483E-02 +0.000000E+00 +0.150009E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100570E+03 +0.708018E+02 -0.524402E+02 +0.605933E+01 +0.400029E+02 +0.000000E+00 +0.000000E+00 +0.123011E-02 -0.111149E-02 +0.000000E+00 +0.152011E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100580E+03 +0.703642E+02 -0.531817E+02 +0.567023E+01 +0.405167E+02 +0.000000E+00 +0.000000E+00 +0.122918E-02 -0.111819E-02 +0.000000E+00 +0.153964E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100590E+03 +0.699624E+02 -0.539093E+02 +0.529752E+01 +0.410105E+02 +0.000000E+00 +0.000000E+00 +0.122863E-02 -0.112493E-02 +0.000000E+00 +0.155840E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100600E+03 +0.695825E+02 -0.546278E+02 +0.493506E+01 +0.414914E+02 +0.000000E+00 +0.000000E+00 +0.122830E-02 -0.113169E-02 +0.000000E+00 +0.157667E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100610E+03 +0.692347E+02 -0.553331E+02 +0.458751E+01 +0.419537E+02 +0.000000E+00 +0.000000E+00 +0.122830E-02 -0.113849E-02 +0.000000E+00 +0.159424E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100620E+03 +0.689076E+02 -0.560293E+02 +0.424983E+01 +0.424034E+02 +0.000000E+00 +0.000000E+00 +0.122850E-02 -0.114530E-02 +0.000000E+00 +0.161133E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100630E+03 +0.686090E+02 -0.567128E+02 +0.392574E+01 +0.428359E+02 +0.000000E+00 +0.000000E+00 +0.122898E-02 -0.115213E-02 +0.000000E+00 +0.162776E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100640E+03 +0.683301E+02 -0.573871E+02 +0.361116E+01 +0.432561E+02 +0.000000E+00 +0.000000E+00 +0.122966E-02 -0.115897E-02 +0.000000E+00 +0.164373E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100650E+03 +0.680766E+02 -0.580495E+02 +0.330897E+01 +0.436603E+02 +0.000000E+00 +0.000000E+00 +0.123059E-02 -0.116581E-02 +0.000000E+00 +0.165909E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100660E+03 +0.678418E+02 -0.587025E+02 +0.301594E+01 +0.440525E+02 +0.000000E+00 +0.000000E+00 +0.123169E-02 -0.117265E-02 +0.000000E+00 +0.167399E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100670E+03 +0.676297E+02 -0.593442E+02 +0.273422E+01 +0.444299E+02 +0.000000E+00 +0.000000E+00 +0.123301E-02 -0.117949E-02 +0.000000E+00 +0.168834E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100680E+03 +0.674352E+02 -0.599766E+02 +0.246134E+01 +0.447956E+02 +0.000000E+00 +0.000000E+00 +0.123450E-02 -0.118632E-02 +0.000000E+00 +0.170223E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100690E+03 +0.672612E+02 -0.605982E+02 +0.219878E+01 +0.451475E+02 +0.000000E+00 +0.000000E+00 +0.123619E-02 -0.119314E-02 +0.000000E+00 +0.171561E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100700E+03 +0.671037E+02 -0.612105E+02 +0.194474E+01 +0.454880E+02 +0.000000E+00 +0.000000E+00 +0.123802E-02 -0.119995E-02 +0.000000E+00 +0.172854E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100710E+03 +0.669645E+02 -0.618126E+02 +0.170013E+01 +0.458158E+02 +0.000000E+00 +0.000000E+00 +0.124002E-02 -0.120674E-02 +0.000000E+00 +0.174100E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100720E+03 +0.668409E+02 -0.624053E+02 +0.146374E+01 +0.461324E+02 +0.000000E+00 +0.000000E+00 +0.124217E-02 -0.121351E-02 +0.000000E+00 +0.175303E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100730E+03 +0.667338E+02 -0.629884E+02 +0.123597E+01 +0.464372E+02 +0.000000E+00 +0.000000E+00 +0.124446E-02 -0.122026E-02 +0.000000E+00 +0.176462E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100740E+03 +0.666414E+02 -0.635622E+02 +0.101614E+01 +0.467311E+02 +0.000000E+00 +0.000000E+00 +0.124688E-02 -0.122699E-02 +0.000000E+00 +0.177578E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100750E+03 +0.665637E+02 -0.641268E+02 +0.804175E+00 +0.470142E+02 +0.000000E+00 +0.000000E+00 +0.124943E-02 -0.123369E-02 +0.000000E+00 +0.178654E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100760E+03 +0.665000E+02 -0.646822E+02 +0.599877E+00 +0.472865E+02 +0.000000E+00 +0.000000E+00 +0.125210E-02 -0.124036E-02 +0.000000E+00 +0.179689E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100770E+03 +0.664495E+02 -0.652289E+02 +0.402775E+00 +0.475488E+02 +0.000000E+00 +0.000000E+00 +0.125489E-02 -0.124700E-02 +0.000000E+00 +0.180685E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100780E+03 +0.664121E+02 -0.657664E+02 +0.213074E+00 +0.478006E+02 +0.000000E+00 +0.000000E+00 +0.125778E-02 -0.125361E-02 +0.000000E+00 +0.181642E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100790E+03 +0.663865E+02 -0.662957E+02 +0.299532E-01 +0.480431E+02 +0.000000E+00 +0.000000E+00 +0.126077E-02 -0.126019E-02 +0.000000E+00 +0.182564E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100800E+03 +0.663734E+02 -0.668159E+02 -0.146021E+00 +0.482755E+02 +0.000000E+00 +0.000000E+00 +0.126387E-02 -0.126673E-02 +0.000000E+00 +0.183447E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100810E+03 +0.663708E+02 -0.673283E+02 -0.315979E+00 +0.484992E+02 +0.000000E+00 +0.000000E+00 +0.126705E-02 -0.127323E-02 +0.000000E+00 +0.184297E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100820E+03 +0.663799E+02 -0.678315E+02 -0.479033E+00 +0.487130E+02 +0.000000E+00 +0.000000E+00 +0.127032E-02 -0.127970E-02 +0.000000E+00 +0.185109E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100830E+03 +0.663985E+02 -0.683275E+02 -0.636586E+00 +0.489189E+02 +0.000000E+00 +0.000000E+00 +0.127367E-02 -0.128613E-02 +0.000000E+00 +0.185892E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100840E+03 +0.664282E+02 -0.688144E+02 -0.787471E+00 +0.491150E+02 +0.000000E+00 +0.000000E+00 +0.127710E-02 -0.129251E-02 +0.000000E+00 +0.186637E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100850E+03 +0.664662E+02 -0.692945E+02 -0.933325E+00 +0.493038E+02 +0.000000E+00 +0.000000E+00 +0.128059E-02 -0.129886E-02 +0.000000E+00 +0.187354E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100860E+03 +0.665148E+02 -0.697655E+02 -0.107274E+01 +0.494831E+02 +0.000000E+00 +0.000000E+00 +0.128416E-02 -0.130516E-02 +0.000000E+00 +0.188036E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100870E+03 +0.665708E+02 -0.702300E+02 -0.120755E+01 +0.496557E+02 +0.000000E+00 +0.000000E+00 +0.128779E-02 -0.131143E-02 +0.000000E+00 +0.188692E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100880E+03 +0.666367E+02 -0.706856E+02 -0.133614E+01 +0.498190E+02 +0.000000E+00 +0.000000E+00 +0.129148E-02 -0.131764E-02 +0.000000E+00 +0.189312E-02 +0.000000E+00 +0.000000E+00
