%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.148320E+01 -0.100120E+03 -0.346070E+03 -0.703053E+02 -0.137404E+03 +0.845178E+02 +0.000000E+00 +0.000000E+00 -0.396465E-02 +0.127487E-02 +0.000000E+00 +0.321168E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100130E+03 -0.342520E+03 -0.724338E+02 -0.136935E+03 +0.858089E+02 +0.000000E+00 +0.000000E+00 -0.390612E-02 +0.122552E-02 +0.000000E+00 +0.326074E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100140E+03 -0.338998E+03 -0.745385E+02 -0.136467E+03 +0.870687E+02 +0.000000E+00 +0.000000E+00 -0.384809E-02 +0.117664E-02 +0.000000E+00 +0.330861E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100150E+03 -0.335742E+03 -0.764165E+02 -0.136012E+03 +0.880312E+02 +0.000000E+00 +0.000000E+00 -0.379486E-02 +0.113232E-02 +0.000000E+00 +0.334518E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100160E+03 -0.332514E+03 -0.782715E+02 -0.135559E+03 +0.889665E+02 +0.000000E+00 +0.000000E+00 -0.374214E-02 +0.108847E-02 +0.000000E+00 +0.338073E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100170E+03 -0.329516E+03 -0.799370E+02 -0.135120E+03 +0.896788E+02 +0.000000E+00 +0.000000E+00 -0.369354E-02 +0.104847E-02 +0.000000E+00 +0.340779E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100180E+03 -0.326546E+03 -0.815802E+02 -0.134682E+03 +0.903675E+02 +0.000000E+00 +0.000000E+00 -0.364542E-02 +0.100893E-02 +0.000000E+00 +0.343396E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100190E+03 -0.323776E+03 -0.830632E+02 -0.134257E+03 +0.908867E+02 +0.000000E+00 +0.000000E+00 -0.360087E-02 +0.972683E-03 +0.000000E+00 +0.345369E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100200E+03 -0.321034E+03 -0.845248E+02 -0.133835E+03 +0.913854E+02 +0.000000E+00 +0.000000E+00 -0.355680E-02 +0.936885E-03 +0.000000E+00 +0.347265E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100210E+03 -0.318469E+03 -0.858500E+02 -0.133425E+03 +0.917539E+02 +0.000000E+00 +0.000000E+00 -0.351582E-02 +0.903927E-03 +0.000000E+00 +0.348665E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100220E+03 -0.315930E+03 -0.871547E+02 -0.133018E+03 +0.921046E+02 +0.000000E+00 +0.000000E+00 -0.347533E-02 +0.871400E-03 +0.000000E+00 +0.349998E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100230E+03 -0.313546E+03 -0.883426E+02 -0.132623E+03 +0.923547E+02 +0.000000E+00 +0.000000E+00 -0.343753E-02 +0.841333E-03 +0.000000E+00 +0.350948E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100240E+03 -0.311189E+03 -0.895109E+02 -0.132231E+03 +0.925895E+02 +0.000000E+00 +0.000000E+00 -0.340020E-02 +0.811681E-03 +0.000000E+00 +0.351840E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100250E+03 -0.308969E+03 -0.905788E+02 -0.131851E+03 +0.927460E+02 +0.000000E+00 +0.000000E+00 -0.336524E-02 +0.784164E-03 +0.000000E+00 +0.352435E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100260E+03 -0.306774E+03 -0.916282E+02 -0.131473E+03 +0.928894E+02 +0.000000E+00 +0.000000E+00 -0.333073E-02 +0.757046E-03 +0.000000E+00 +0.352980E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100270E+03 -0.304700E+03 -0.925912E+02 -0.131106E+03 +0.929718E+02 +0.000000E+00 +0.000000E+00 -0.329829E-02 +0.731786E-03 +0.000000E+00 +0.353293E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100280E+03 -0.302652E+03 -0.935366E+02 -0.130742E+03 +0.930431E+02 +0.000000E+00 +0.000000E+00 -0.326628E-02 +0.706907E-03 +0.000000E+00 +0.353564E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100290E+03 -0.300710E+03 -0.944074E+02 -0.130389E+03 +0.930667E+02 +0.000000E+00 +0.000000E+00 -0.323611E-02 +0.683647E-03 +0.000000E+00 +0.353654E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100300E+03 -0.298793E+03 -0.952617E+02 -0.130038E+03 +0.930809E+02 +0.000000E+00 +0.000000E+00 -0.320634E-02 +0.660749E-03 +0.000000E+00 +0.353707E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100310E+03 -0.296970E+03 -0.960514E+02 -0.129697E+03 +0.930578E+02 +0.000000E+00 +0.000000E+00 -0.317818E-02 +0.639265E-03 +0.000000E+00 +0.353620E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100320E+03 -0.295170E+03 -0.968256E+02 -0.129358E+03 +0.930267E+02 +0.000000E+00 +0.000000E+00 -0.315041E-02 +0.618123E-03 +0.000000E+00 +0.353501E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100330E+03 -0.293453E+03 -0.975440E+02 -0.129029E+03 +0.929664E+02 +0.000000E+00 +0.000000E+00 -0.312406E-02 +0.598218E-03 +0.000000E+00 +0.353272E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100340E+03 -0.291759E+03 -0.982477E+02 -0.128702E+03 +0.928994E+02 +0.000000E+00 +0.000000E+00 -0.309808E-02 +0.578637E-03 +0.000000E+00 +0.353018E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100350E+03 -0.290139E+03 -0.989030E+02 -0.128384E+03 +0.928095E+02 +0.000000E+00 +0.000000E+00 -0.307335E-02 +0.560138E-03 +0.000000E+00 +0.352676E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100360E+03 -0.288541E+03 -0.995447E+02 -0.128068E+03 +0.927139E+02 +0.000000E+00 +0.000000E+00 -0.304898E-02 +0.541945E-03 +0.000000E+00 +0.352313E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100370E+03 -0.287007E+03 -0.100144E+03 -0.127760E+03 +0.926004E+02 +0.000000E+00 +0.000000E+00 -0.302570E-02 +0.524700E-03 +0.000000E+00 +0.351881E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100380E+03 -0.285494E+03 -0.100731E+03 -0.127454E+03 +0.924820E+02 +0.000000E+00 +0.000000E+00 -0.300276E-02 +0.507743E-03 +0.000000E+00 +0.351432E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100390E+03 -0.284040E+03 -0.101281E+03 -0.127156E+03 +0.923496E+02 +0.000000E+00 +0.000000E+00 -0.298079E-02 +0.491619E-03 +0.000000E+00 +0.350929E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100400E+03 -0.282604E+03 -0.101819E+03 -0.126860E+03 +0.922131E+02 +0.000000E+00 +0.000000E+00 -0.295914E-02 +0.475767E-03 +0.000000E+00 +0.350410E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100410E+03 -0.281220E+03 -0.102326E+03 -0.126570E+03 +0.920656E+02 +0.000000E+00 +0.000000E+00 -0.293835E-02 +0.460647E-03 +0.000000E+00 +0.349849E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100420E+03 -0.279855E+03 -0.102821E+03 -0.126283E+03 +0.919147E+02 +0.000000E+00 +0.000000E+00 -0.291787E-02 +0.445783E-03 +0.000000E+00 +0.349276E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100430E+03 -0.278535E+03 -0.103288E+03 -0.126002E+03 +0.917550E+02 +0.000000E+00 +0.000000E+00 -0.289814E-02 +0.431564E-03 +0.000000E+00 +0.348669E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100440E+03 -0.277233E+03 -0.103744E+03 -0.125723E+03 +0.915924E+02 +0.000000E+00 +0.000000E+00 -0.287870E-02 +0.417586E-03 +0.000000E+00 +0.348051E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100450E+03 -0.275972E+03 -0.104176E+03 -0.125449E+03 +0.914229E+02 +0.000000E+00 +0.000000E+00 -0.285994E-02 +0.404178E-03 +0.000000E+00 +0.347407E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100460E+03 -0.274727E+03 -0.104599E+03 -0.125178E+03 +0.912509E+02 +0.000000E+00 +0.000000E+00 -0.284144E-02 +0.390997E-03 +0.000000E+00 +0.346753E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100470E+03 -0.273519E+03 -0.105000E+03 -0.124911E+03 +0.910734E+02 +0.000000E+00 +0.000000E+00 -0.282355E-02 +0.378320E-03 +0.000000E+00 +0.346079E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100480E+03 -0.272327E+03 -0.105391E+03 -0.124647E+03 +0.908938E+02 +0.000000E+00 +0.000000E+00 -0.280592E-02 +0.365858E-03 +0.000000E+00 +0.345396E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100490E+03 -0.271167E+03 -0.105764E+03 -0.124387E+03 +0.907097E+02 +0.000000E+00 +0.000000E+00 -0.278881E-02 +0.353843E-03 +0.000000E+00 +0.344697E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100500E+03 -0.270022E+03 -0.106128E+03 -0.124129E+03 +0.905239E+02 +0.000000E+00 +0.000000E+00 -0.277196E-02 +0.342032E-03 +0.000000E+00 +0.343991E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100510E+03 -0.268906E+03 -0.106475E+03 -0.123876E+03 +0.903344E+02 +0.000000E+00 +0.000000E+00 -0.275558E-02 +0.330617E-03 +0.000000E+00 +0.343271E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100520E+03 -0.267805E+03 -0.106814E+03 -0.123624E+03 +0.901434E+02 +0.000000E+00 +0.000000E+00 -0.273943E-02 +0.319395E-03 +0.000000E+00 +0.342545E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100530E+03 -0.266729E+03 -0.107138E+03 -0.123376E+03 +0.899494E+02 +0.000000E+00 +0.000000E+00 -0.272371E-02 +0.308528E-03 +0.000000E+00 +0.341808E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100540E+03 -0.265668E+03 -0.107454E+03 -0.123130E+03 +0.897541E+02 +0.000000E+00 +0.000000E+00 -0.270821E-02 +0.297843E-03 +0.000000E+00 +0.341065E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100550E+03 -0.264630E+03 -0.107758E+03 -0.122888E+03 +0.895563E+02 +0.000000E+00 +0.000000E+00 -0.269310E-02 +0.287475E-03 +0.000000E+00 +0.340314E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100560E+03 -0.263604E+03 -0.108053E+03 -0.122647E+03 +0.893572E+02 +0.000000E+00 +0.000000E+00 -0.267819E-02 +0.277281E-03 +0.000000E+00 +0.339557E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100570E+03 -0.262601E+03 -0.108337E+03 -0.122410E+03 +0.891561E+02 +0.000000E+00 +0.000000E+00 -0.266363E-02 +0.267370E-03 +0.000000E+00 +0.338793E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100580E+03 -0.261609E+03 -0.108614E+03 -0.122174E+03 +0.889539E+02 +0.000000E+00 +0.000000E+00 -0.264927E-02 +0.257626E-03 +0.000000E+00 +0.338025E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100590E+03 -0.260636E+03 -0.108881E+03 -0.121941E+03 +0.887499E+02 +0.000000E+00 +0.000000E+00 -0.263522E-02 +0.248136E-03 +0.000000E+00 +0.337250E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100600E+03 -0.259676E+03 -0.109141E+03 -0.121710E+03 +0.885449E+02 +0.000000E+00 +0.000000E+00 -0.262136E-02 +0.238805E-03 +0.000000E+00 +0.336470E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100610E+03 -0.258733E+03 -0.109391E+03 -0.121481E+03 +0.883383E+02 +0.000000E+00 +0.000000E+00 -0.260778E-02 +0.229704E-03 +0.000000E+00 +0.335686E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100620E+03 -0.257801E+03 -0.109635E+03 -0.121254E+03 +0.881308E+02 +0.000000E+00 +0.000000E+00 -0.259439E-02 +0.220755E-03 +0.000000E+00 +0.334897E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100630E+03 -0.256885E+03 -0.109871E+03 -0.121029E+03 +0.879219E+02 +0.000000E+00 +0.000000E+00 -0.258125E-02 +0.212014E-03 +0.000000E+00 +0.334103E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100640E+03 -0.255980E+03 -0.110100E+03 -0.120806E+03 +0.877121E+02 +0.000000E+00 +0.000000E+00 -0.256829E-02 +0.203418E-03 +0.000000E+00 +0.333306E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100650E+03 -0.255089E+03 -0.110322E+03 -0.120585E+03 +0.875010E+02 +0.000000E+00 +0.000000E+00 -0.255556E-02 +0.195011E-03 +0.000000E+00 +0.332504E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100660E+03 -0.254208E+03 -0.110538E+03 -0.120366E+03 +0.872891E+02 +0.000000E+00 +0.000000E+00 -0.254300E-02 +0.186744E-03 +0.000000E+00 +0.331699E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100670E+03 -0.253341E+03 -0.110746E+03 -0.120149E+03 +0.870761E+02 +0.000000E+00 +0.000000E+00 -0.253065E-02 +0.178649E-03 +0.000000E+00 +0.330889E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100680E+03 -0.252484E+03 -0.110949E+03 -0.119933E+03 +0.868622E+02 +0.000000E+00 +0.000000E+00 -0.251847E-02 +0.170688E-03 +0.000000E+00 +0.330076E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100690E+03 -0.251639E+03 -0.111146E+03 -0.119719E+03 +0.866473E+02 +0.000000E+00 +0.000000E+00 -0.250647E-02 +0.162885E-03 +0.000000E+00 +0.329260E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100700E+03 -0.250803E+03 -0.111337E+03 -0.119506E+03 +0.864316E+02 +0.000000E+00 +0.000000E+00 -0.249464E-02 +0.155212E-03 +0.000000E+00 +0.328440E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100710E+03 -0.249979E+03 -0.111523E+03 -0.119295E+03 +0.862149E+02 +0.000000E+00 +0.000000E+00 -0.248298E-02 +0.147682E-03 +0.000000E+00 +0.327617E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100720E+03 -0.249164E+03 -0.111703E+03 -0.119086E+03 +0.859974E+02 +0.000000E+00 +0.000000E+00 -0.247148E-02 +0.140279E-03 +0.000000E+00 +0.326790E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100730E+03 -0.248359E+03 -0.111878E+03 -0.118878E+03 +0.857791E+02 +0.000000E+00 +0.000000E+00 -0.246013E-02 +0.133007E-03 +0.000000E+00 +0.325960E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100740E+03 -0.247563E+03 -0.112047E+03 -0.118671E+03 +0.855598E+02 +0.000000E+00 +0.000000E+00 -0.244894E-02 +0.125857E-03 +0.000000E+00 +0.325127E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100750E+03 -0.246776E+03 -0.112212E+03 -0.118466E+03 +0.853398E+02 +0.000000E+00 +0.000000E+00 -0.243789E-02 +0.118829E-03 +0.000000E+00 +0.324291E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100760E+03 -0.245999E+03 -0.112372E+03 -0.118262E+03 +0.851190E+02 +0.000000E+00 +0.000000E+00 -0.242699E-02 +0.111920E-03 +0.000000E+00 +0.323452E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100770E+03 -0.245230E+03 -0.112527E+03 -0.118060E+03 +0.848973E+02 +0.000000E+00 +0.000000E+00 -0.241623E-02 +0.105122E-03 +0.000000E+00 +0.322610E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100780E+03 -0.244469E+03 -0.112677E+03 -0.117858E+03 +0.846749E+02 +0.000000E+00 +0.000000E+00 -0.240561E-02 +0.984407E-04 +0.000000E+00 +0.321764E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100790E+03 -0.243717E+03 -0.112823E+03 -0.117658E+03 +0.844517E+02 +0.000000E+00 +0.000000E+00 -0.239511E-02 +0.918623E-04 +0.000000E+00 +0.320916E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100800E+03 -0.242973E+03 -0.112965E+03 -0.117459E+03 +0.842276E+02 +0.000000E+00 +0.000000E+00 -0.238475E-02 +0.853972E-04 +0.000000E+00 +0.320065E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100810E+03 -0.242236E+03 -0.113102E+03 -0.117262E+03 +0.840029E+02 +0.000000E+00 +0.000000E+00 -0.237451E-02 +0.790275E-04 +0.000000E+00 +0.319211E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100820E+03 -0.241507E+03 -0.113235E+03 -0.117065E+03 +0.837774E+02 +0.000000E+00 +0.000000E+00 -0.236441E-02 +0.727687E-04 +0.000000E+00 +0.318354E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100830E+03 -0.240786E+03 -0.113364E+03 -0.116870E+03 +0.835512E+02 +0.000000E+00 +0.000000E+00 -0.235441E-02 +0.665984E-04 +0.000000E+00 +0.317495E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100840E+03 -0.240072E+03 -0.113489E+03 -0.116675E+03 +0.833242E+02 +0.000000E+00 +0.000000E+00 -0.234454E-02 +0.605368E-04 +0.000000E+00 +0.316632E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100850E+03 -0.239365E+03 -0.113610E+03 -0.116482E+03 +0.830966E+02 +0.000000E+00 +0.000000E+00 -0.233478E-02 +0.545573E-04 +0.000000E+00 +0.315767E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100860E+03 -0.238666E+03 -0.113727E+03 -0.116290E+03 +0.828682E+02 +0.000000E+00 +0.000000E+00 -0.232514E-02 +0.486846E-04 +0.000000E+00 +0.314899E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100870E+03 -0.237972E+03 -0.113841E+03 -0.116098E+03 +0.826391E+02 +0.000000E+00 +0.000000E+00 -0.231560E-02 +0.428881E-04 +0.000000E+00 +0.314029E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100880E+03 -0.237286E+03 -0.113950E+03 -0.115908E+03 +0.824093E+02 +0.000000E+00 +0.000000E+00 -0.230619E-02 +0.371966E-04 +0.000000E+00 +0.313155E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100890E+03 -0.236606E+03 -0.114057E+03 -0.115719E+03 +0.821789E+02 +0.000000E+00 +0.000000E+00 -0.229686E-02 +0.315761E-04 +0.000000E+00 +0.312280E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100900E+03 -0.235934E+03 -0.114159E+03 -0.115531E+03 +0.819478E+02 +0.000000E+00 +0.000000E+00 -0.228766E-02 +0.260590E-04 +0.000000E+00 +0.311401E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100910E+03 -0.235266E+03 -0.114258E+03 -0.115343E+03 +0.817161E+02 +0.000000E+00 +0.000000E+00 -0.227854E-02 +0.206079E-04 +0.000000E+00 +0.310521E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100920E+03 -0.234606E+03 -0.114354E+03 -0.115157E+03 +0.814836E+02 +0.000000E+00 +0.000000E+00 -0.226954E-02 +0.152589E-04 +0.000000E+00 +0.309638E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100930E+03 -0.233951E+03 -0.114446E+03 -0.114971E+03 +0.812506E+02 +0.000000E+00 +0.000000E+00 -0.226062E-02 +0.997135E-05 +0.000000E+00 +0.308752E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100940E+03 -0.233303E+03 -0.114535E+03 -0.114786E+03 +0.810169E+02 +0.000000E+00 +0.000000E+00 -0.225182E-02 +0.478456E-05 +0.000000E+00 +0.307864E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100950E+03 -0.232660E+03 -0.114621E+03 -0.114603E+03 +0.807827E+02 +0.000000E+00 +0.000000E+00 -0.224309E-02 -0.345024E-06 +0.000000E+00 +0.306974E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100960E+03 -0.232024E+03 -0.114703E+03 -0.114420E+03 +0.805478E+02 +0.000000E+00 +0.000000E+00 -0.223448E-02 -0.537497E-05 +0.000000E+00 +0.306082E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100970E+03 -0.231392E+03 -0.114782E+03 -0.114237E+03 +0.803124E+02 +0.000000E+00 +0.000000E+00 -0.222593E-02 -0.103516E-04 +0.000000E+00 +0.305187E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100980E+03 -0.230767E+03 -0.114858E+03 -0.114056E+03 +0.800763E+02 +0.000000E+00 +0.000000E+00 -0.221751E-02 -0.152297E-04 +0.000000E+00 +0.304290E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100990E+03 -0.230147E+03 -0.114931E+03 -0.113876E+03 +0.798398E+02 +0.000000E+00 +0.000000E+00 -0.220915E-02 -0.200581E-04 +0.000000E+00 +0.303391E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.101000E+03 -0.229533E+03 -0.115001E+03 -0.113696E+03 +0.796026E+02 +0.000000E+00 +0.000000E+00 -0.220090E-02 -0.247890E-04 +0.000000E+00 +0.302490E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.101010E+03 -0.228923E+03 -0.115068E+03 -0.113517E+03 +0.793651E+02 +0.000000E+00 +0.000000E+00 -0.219271E-02 -0.294736E-04 +0.000000E+00 +0.301587E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.101020E+03 -0.228320E+03 -0.115132E+03 -0.113339E+03 +0.791268E+02 +0.000000E+00 +0.000000E+00 -0.218464E-02 -0.340614E-04 +0.000000E+00 +0.300682E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.101030E+03 -0.227721E+03 -0.115194E+03 -0.113162E+03 +0.788883E+02 +0.000000E+00 +0.000000E+00 -0.217662E-02 -0.386063E-04 +0.000000E+00 +0.299775E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.101040E+03 -0.227129E+03 -0.115252E+03 -0.112985E+03 +0.786490E+02 +0.000000E+00 +0.000000E+00 -0.216872E-02 -0.430553E-04 +0.000000E+00 +0.298866E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.101050E+03 -0.226539E+03 -0.115308E+03 -0.112810E+03 +0.784095E+02 +0.000000E+00 +0.000000E+00 -0.216087E-02 -0.474643E-04 +0.000000E+00 +0.297956E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.101060E+03 -0.225957E+03 -0.115360E+03 -0.112635E+03 +0.781693E+02 +0.000000E+00 +0.000000E+00 -0.215313E-02 -0.517781E-04 +0.000000E+00 +0.297043E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.101070E+03 -0.225378E+03 -0.115410E+03 -0.112460E+03 +0.779289E+02 +0.000000E+00 +0.000000E+00 -0.214544E-02 -0.560548E-04 +0.000000E+00 +0.296130E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.101080E+03 -0.224806E+03 -0.115457E+03 -0.112287E+03 +0.776878E+02 +0.000000E+00 +0.000000E+00 -0.213786E-02 -0.602370E-04 +0.000000E+00 +0.295214E-02 +0.000000E+00 +0.000000E+00
