%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.148320E+01 -0.100000E+03 -0.370150E+03 -0.260895E+02 -0.130759E+03 +0.353422E+02 +0.000000E+00 +0.000000E+00 -0.454843E-02 +0.198872E-02 +0.000000E+00 +0.134300E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100010E+03 -0.362470E+03 -0.321369E+02 -0.130220E+03 +0.403743E+02 +0.000000E+00 +0.000000E+00 -0.441274E-02 +0.186358E-02 +0.000000E+00 +0.153422E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100020E+03 -0.354791E+03 -0.381681E+02 -0.129677E+03 +0.454519E+02 +0.000000E+00 +0.000000E+00 -0.427718E-02 +0.173866E-02 +0.000000E+00 +0.172717E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100030E+03 -0.347260E+03 -0.430213E+02 -0.128793E+03 +0.538338E+02 +0.000000E+00 +0.000000E+00 -0.415088E-02 +0.162966E-02 +0.000000E+00 +0.204568E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100040E+03 -0.339777E+03 -0.478453E+02 -0.127915E+03 +0.621203E+02 +0.000000E+00 +0.000000E+00 -0.402537E-02 +0.152133E-02 +0.000000E+00 +0.236057E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100050E+03 -0.334019E+03 -0.516239E+02 -0.127262E+03 +0.669891E+02 +0.000000E+00 +0.000000E+00 -0.392838E-02 +0.143713E-02 +0.000000E+00 +0.254559E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100060E+03 -0.328293E+03 -0.553784E+02 -0.126611E+03 +0.717981E+02 +0.000000E+00 +0.000000E+00 -0.383194E-02 +0.135343E-02 +0.000000E+00 +0.272833E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100070E+03 -0.323306E+03 -0.585621E+02 -0.126016E+03 +0.751945E+02 +0.000000E+00 +0.000000E+00 -0.374850E-02 +0.128163E-02 +0.000000E+00 +0.285739E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100080E+03 -0.318348E+03 -0.617219E+02 -0.125423E+03 +0.785409E+02 +0.000000E+00 +0.000000E+00 -0.366558E-02 +0.121032E-02 +0.000000E+00 +0.298456E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100090E+03 -0.313907E+03 -0.644656E+02 -0.124863E+03 +0.810162E+02 +0.000000E+00 +0.000000E+00 -0.359184E-02 +0.114755E-02 +0.000000E+00 +0.307861E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100100E+03 -0.309494E+03 -0.671858E+02 -0.124304E+03 +0.834497E+02 +0.000000E+00 +0.000000E+00 -0.351860E-02 +0.108525E-02 +0.000000E+00 +0.317109E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100110E+03 -0.305470E+03 -0.695842E+02 -0.123768E+03 +0.853108E+02 +0.000000E+00 +0.000000E+00 -0.345234E-02 +0.102949E-02 +0.000000E+00 +0.324181E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100120E+03 -0.301475E+03 -0.719595E+02 -0.123233E+03 +0.871357E+02 +0.000000E+00 +0.000000E+00 -0.338659E-02 +0.974203E-03 +0.000000E+00 +0.331116E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100130E+03 -0.297796E+03 -0.740751E+02 -0.122718E+03 +0.885530E+02 +0.000000E+00 +0.000000E+00 -0.332650E-02 +0.924207E-03 +0.000000E+00 +0.336501E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100140E+03 -0.294146E+03 -0.761681E+02 -0.122204E+03 +0.899389E+02 +0.000000E+00 +0.000000E+00 -0.326690E-02 +0.874673E-03 +0.000000E+00 +0.341768E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100150E+03 -0.290761E+03 -0.780464E+02 -0.121707E+03 +0.910256E+02 +0.000000E+00 +0.000000E+00 -0.321204E-02 +0.829543E-03 +0.000000E+00 +0.345897E-02 +0.000000E+00 +0.000000E+00
