%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.148320E+01 -0.100000E+03 -0.484767E+03 -0.321773E+02 -0.170583E+03 +0.406750E+02 +0.000000E+00 +0.000000E+00 -0.596870E-02 +0.262928E-02 +0.000000E+00 +0.154563E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100010E+03 -0.475853E+03 -0.382140E+02 -0.169638E+03 +0.453073E+02 +0.000000E+00 +0.000000E+00 -0.581769E-02 +0.249684E-02 +0.000000E+00 +0.172167E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100020E+03 -0.466938E+03 -0.442279E+02 -0.168685E+03 +0.499890E+02 +0.000000E+00 +0.000000E+00 -0.566682E-02 +0.236468E-02 +0.000000E+00 +0.189958E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100030E+03 -0.458069E+03 -0.485851E+02 -0.167196E+03 +0.582647E+02 +0.000000E+00 +0.000000E+00 -0.552659E-02 +0.225361E-02 +0.000000E+00 +0.221406E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100040E+03 -0.449267E+03 -0.529178E+02 -0.165721E+03 +0.664574E+02 +0.000000E+00 +0.000000E+00 -0.538737E-02 +0.214326E-02 +0.000000E+00 +0.252538E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100050E+03 -0.442858E+03 -0.563709E+02 -0.164745E+03 +0.716730E+02 +0.000000E+00 +0.000000E+00 -0.528413E-02 +0.205912E-02 +0.000000E+00 +0.272357E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100060E+03 -0.436487E+03 -0.598055E+02 -0.163776E+03 +0.768301E+02 +0.000000E+00 +0.000000E+00 -0.518149E-02 +0.197545E-02 +0.000000E+00 +0.291954E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100070E+03 -0.431015E+03 -0.628071E+02 -0.162961E+03 +0.806099E+02 +0.000000E+00 +0.000000E+00 -0.509302E-02 +0.190293E-02 +0.000000E+00 +0.306318E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100080E+03 -0.425575E+03 -0.657903E+02 -0.162151E+03 +0.843415E+02 +0.000000E+00 +0.000000E+00 -0.500507E-02 +0.183085E-02 +0.000000E+00 +0.320498E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100090E+03 -0.420696E+03 -0.684544E+02 -0.161420E+03 +0.872336E+02 +0.000000E+00 +0.000000E+00 -0.492626E-02 +0.176634E-02 +0.000000E+00 +0.331488E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100100E+03 -0.415846E+03 -0.711002E+02 -0.160692E+03 +0.900840E+02 +0.000000E+00 +0.000000E+00 -0.484792E-02 +0.170225E-02 +0.000000E+00 +0.342319E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100110E+03 -0.411384E+03 -0.734932E+02 -0.160010E+03 +0.923625E+02 +0.000000E+00 +0.000000E+00 -0.477612E-02 +0.164381E-02 +0.000000E+00 +0.350978E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100120E+03 -0.406949E+03 -0.758677E+02 -0.159330E+03 +0.946040E+02 +0.000000E+00 +0.000000E+00 -0.470477E-02 +0.158578E-02 +0.000000E+00 +0.359495E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100130E+03 -0.402815E+03 -0.780333E+02 -0.158680E+03 +0.964279E+02 +0.000000E+00 +0.000000E+00 -0.463857E-02 +0.153229E-02 +0.000000E+00 +0.366426E-02 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100140E+03 -0.398707E+03 -0.801803E+02 -0.158033E+03 +0.982184E+02 +0.000000E+00 +0.000000E+00 -0.457281E-02 +0.147920E-02 +0.000000E+00 +0.373230E-02 +0.000000E+00 +0.000000E+00
