%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.163894E+01 -0.100000E+03 +0.265445E+03 -0.127759E+02 +0.833809E+02 -0.458142E+01 +0.000000E+00 +0.000000E+00 +0.345922E-02 -0.182698E-02 +0.000000E+00 -0.174094E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100010E+03 +0.245161E+03 -0.562711E+01 +0.790462E+02 -0.798880E+01 +0.000000E+00 +0.000000E+00 +0.315618E-02 -0.160879E-02 +0.000000E+00 -0.303574E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100020E+03 +0.224877E+03 +0.151036E+01 +0.747077E+02 -0.113923E+02 +0.000000E+00 +0.000000E+00 +0.285321E-02 -0.139075E-02 +0.000000E+00 -0.432909E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100030E+03 +0.204591E+03 -0.105172E+00 +0.674804E+02 -0.118217E+02 +0.000000E+00 +0.000000E+00 +0.260511E-02 -0.128413E-02 +0.000000E+00 -0.449226E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100040E+03 +0.184321E+03 -0.171988E+01 +0.602584E+02 -0.122460E+02 +0.000000E+00 +0.000000E+00 +0.235719E-02 -0.117759E-02 +0.000000E+00 -0.465347E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100050E+03 +0.169959E+03 -0.301638E+01 +0.550910E+02 -0.106720E+02 +0.000000E+00 +0.000000E+00 +0.218249E-02 -0.110404E-02 +0.000000E+00 -0.405536E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100060E+03 +0.155609E+03 -0.431318E+01 +0.499275E+02 -0.909664E+01 +0.000000E+00 +0.000000E+00 +0.200794E-02 -0.103057E-02 +0.000000E+00 -0.345672E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100070E+03 +0.144451E+03 -0.568611E+01 +0.457924E+02 -0.716233E+01 +0.000000E+00 +0.000000E+00 +0.187451E-02 -0.978092E-03 +0.000000E+00 -0.272169E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100080E+03 +0.133305E+03 -0.705941E+01 +0.416609E+02 -0.522703E+01 +0.000000E+00 +0.000000E+00 +0.174123E-02 -0.925687E-03 +0.000000E+00 -0.198627E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100090E+03 +0.124353E+03 -0.850106E+01 +0.382312E+02 -0.310044E+01 +0.000000E+00 +0.000000E+00 +0.163632E-02 -0.887913E-03 +0.000000E+00 -0.117817E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100100E+03 +0.115412E+03 -0.994306E+01 +0.348047E+02 -0.973784E+00 +0.000000E+00 +0.000000E+00 +0.153154E-02 -0.850208E-03 +0.000000E+00 -0.370038E-04 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100110E+03 +0.108067E+03 -0.114380E+02 +0.318876E+02 +0.116414E+01 +0.000000E+00 +0.000000E+00 +0.144741E-02 -0.823187E-03 +0.000000E+00 +0.442372E-04 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100120E+03 +0.100732E+03 -0.129332E+02 +0.289735E+02 +0.330166E+01 +0.000000E+00 +0.000000E+00 +0.136341E-02 -0.796228E-03 +0.000000E+00 +0.125463E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100130E+03 +0.946204E+02 -0.144593E+02 +0.264532E+02 +0.538819E+01 +0.000000E+00 +0.000000E+00 +0.129518E-02 -0.777337E-03 +0.000000E+00 +0.204751E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100140E+03 +0.885179E+02 -0.159855E+02 +0.239357E+02 +0.747385E+01 +0.000000E+00 +0.000000E+00 +0.122706E-02 -0.758503E-03 +0.000000E+00 +0.284006E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100150E+03 +0.833765E+02 -0.175215E+02 +0.217322E+02 +0.946445E+01 +0.000000E+00 +0.000000E+00 +0.117124E-02 -0.745819E-03 +0.000000E+00 +0.359649E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100160E+03 +0.782433E+02 -0.190574E+02 +0.195313E+02 +0.114539E+02 +0.000000E+00 +0.000000E+00 +0.111553E-02 -0.733186E-03 +0.000000E+00 +0.435248E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100170E+03 +0.738796E+02 -0.205848E+02 +0.175873E+02 +0.133308E+02 +0.000000E+00 +0.000000E+00 +0.106955E-02 -0.725270E-03 +0.000000E+00 +0.506570E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100180E+03 +0.695233E+02 -0.221120E+02 +0.156457E+02 +0.152063E+02 +0.000000E+00 +0.000000E+00 +0.102367E-02 -0.717397E-03 +0.000000E+00 +0.577839E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100190E+03 +0.657917E+02 -0.236166E+02 +0.139178E+02 +0.169619E+02 +0.000000E+00 +0.000000E+00 +0.985604E-03 -0.713153E-03 +0.000000E+00 +0.644554E-03 +0.000000E+00 +0.000000E+00
 +0.163894E+01 -0.100200E+03 +0.620667E+02 -0.251207E+02 +0.121922E+02 +0.187160E+02 +0.000000E+00 +0.000000E+00 +0.947616E-03 -0.708945E-03 +0.000000E+00 +0.711209E-03 +0.000000E+00 +0.000000E+00
