%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.130720E+01 -0.100000E+03 -0.367408E+03 -0.253687E+02 -0.129616E+03 +0.349523E+02 +0.000000E+00 +0.000000E+00 -0.451804E-02 +0.198071E-02 +0.000000E+00 +0.132819E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100010E+03 -0.359061E+03 -0.314920E+02 -0.128882E+03 +0.394057E+02 +0.000000E+00 +0.000000E+00 -0.437339E-02 +0.185042E-02 +0.000000E+00 +0.149742E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100020E+03 -0.350729E+03 -0.375773E+02 -0.128141E+03 +0.439265E+02 +0.000000E+00 +0.000000E+00 -0.422916E-02 +0.172071E-02 +0.000000E+00 +0.166921E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100030E+03 -0.343156E+03 -0.417449E+02 -0.127017E+03 +0.518544E+02 +0.000000E+00 +0.000000E+00 -0.410663E-02 +0.162017E-02 +0.000000E+00 +0.197047E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100040E+03 -0.335654E+03 -0.458861E+02 -0.125908E+03 +0.596537E+02 +0.000000E+00 +0.000000E+00 -0.398517E-02 +0.152042E-02 +0.000000E+00 +0.226684E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100050E+03 -0.329919E+03 -0.493738E+02 -0.125167E+03 +0.642684E+02 +0.000000E+00 +0.000000E+00 -0.389030E-02 +0.144007E-02 +0.000000E+00 +0.244220E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100060E+03 -0.324227E+03 -0.528310E+02 -0.124429E+03 +0.688031E+02 +0.000000E+00 +0.000000E+00 -0.379616E-02 +0.136037E-02 +0.000000E+00 +0.261452E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100070E+03 -0.319228E+03 -0.557953E+02 -0.123758E+03 +0.720427E+02 +0.000000E+00 +0.000000E+00 -0.371394E-02 +0.129129E-02 +0.000000E+00 +0.273762E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100080E+03 -0.314270E+03 -0.587291E+02 -0.123090E+03 +0.752164E+02 +0.000000E+00 +0.000000E+00 -0.363243E-02 +0.122285E-02 +0.000000E+00 +0.285822E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100090E+03 -0.309806E+03 -0.613010E+02 -0.122465E+03 +0.776057E+02 +0.000000E+00 +0.000000E+00 -0.355947E-02 +0.116212E-02 +0.000000E+00 +0.294902E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100100E+03 -0.305379E+03 -0.638426E+02 -0.121843E+03 +0.799389E+02 +0.000000E+00 +0.000000E+00 -0.348719E-02 +0.110201E-02 +0.000000E+00 +0.303768E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100110E+03 -0.301311E+03 -0.661022E+02 -0.121246E+03 +0.817495E+02 +0.000000E+00 +0.000000E+00 -0.342123E-02 +0.104774E-02 +0.000000E+00 +0.310648E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100120E+03 -0.297280E+03 -0.683320E+02 -0.120652E+03 +0.835114E+02 +0.000000E+00 +0.000000E+00 -0.335594E-02 +0.994080E-03 +0.000000E+00 +0.317343E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100130E+03 -0.293538E+03 -0.703348E+02 -0.120078E+03 +0.849027E+02 +0.000000E+00 +0.000000E+00 -0.329574E-02 +0.945120E-03 +0.000000E+00 +0.322630E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100140E+03 -0.289833E+03 -0.723082E+02 -0.119507E+03 +0.862510E+02 +0.000000E+00 +0.000000E+00 -0.323620E-02 +0.896769E-03 +0.000000E+00 +0.327754E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100150E+03 -0.286367E+03 -0.740943E+02 -0.118952E+03 +0.873249E+02 +0.000000E+00 +0.000000E+00 -0.318087E-02 +0.852297E-03 +0.000000E+00 +0.331834E-02 +0.000000E+00 +0.000000E+00
