%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.110366E+01 -0.100100E+03 +0.252130E+03 -0.508772E+01 +0.815241E+02 -0.119016E+02 +0.000000E+00 +0.000000E+00 +0.324152E-02 -0.164562E-02 +0.000000E+00 -0.452262E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100110E+03 +0.245582E+03 -0.582004E+01 +0.791215E+02 -0.109583E+02 +0.000000E+00 +0.000000E+00 +0.316275E-02 -0.161389E-02 +0.000000E+00 -0.416417E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100120E+03 +0.239064E+03 -0.655267E+01 +0.767288E+02 -0.100125E+02 +0.000000E+00 +0.000000E+00 +0.308437E-02 -0.158235E-02 +0.000000E+00 -0.380475E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100130E+03 +0.233435E+03 -0.729454E+01 +0.746264E+02 -0.899107E+01 +0.000000E+00 +0.000000E+00 +0.301737E-02 -0.155650E-02 +0.000000E+00 -0.341661E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100140E+03 +0.227834E+03 -0.803675E+01 +0.725332E+02 -0.796809E+01 +0.000000E+00 +0.000000E+00 +0.295072E-02 -0.153083E-02 +0.000000E+00 -0.302788E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100150E+03 +0.222943E+03 -0.878754E+01 +0.706713E+02 -0.690632E+01 +0.000000E+00 +0.000000E+00 +0.289316E-02 -0.150972E-02 +0.000000E+00 -0.262440E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100160E+03 +0.218078E+03 -0.953868E+01 +0.688181E+02 -0.584383E+01 +0.000000E+00 +0.000000E+00 +0.283594E-02 -0.148878E-02 +0.000000E+00 -0.222065E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100170E+03 +0.213796E+03 -0.102974E+02 +0.671546E+02 -0.476569E+01 +0.000000E+00 +0.000000E+00 +0.278619E-02 -0.147159E-02 +0.000000E+00 -0.181096E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100180E+03 +0.209539E+03 -0.110565E+02 +0.654992E+02 -0.368760E+01 +0.000000E+00 +0.000000E+00 +0.273676E-02 -0.145456E-02 +0.000000E+00 -0.140129E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100190E+03 +0.205770E+03 -0.118217E+02 +0.640028E+02 -0.261045E+01 +0.000000E+00 +0.000000E+00 +0.269357E-02 -0.144067E-02 +0.000000E+00 -0.991971E-04 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100200E+03 +0.202024E+03 -0.125872E+02 +0.625141E+02 -0.153403E+01 +0.000000E+00 +0.000000E+00 +0.265069E-02 -0.142692E-02 +0.000000E+00 -0.582932E-04 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100210E+03 +0.198693E+03 -0.133572E+02 +0.611607E+02 -0.470205E+00 +0.000000E+00 +0.000000E+00 +0.261311E-02 -0.141584E-02 +0.000000E+00 -0.178678E-04 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100220E+03 +0.195384E+03 -0.141273E+02 +0.598147E+02 +0.592280E+00 +0.000000E+00 +0.000000E+00 +0.257582E-02 -0.140490E-02 +0.000000E+00 +0.225066E-04 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100230E+03 +0.192432E+03 -0.149000E+02 +0.585854E+02 +0.163372E+01 +0.000000E+00 +0.000000E+00 +0.254308E-02 -0.139622E-02 +0.000000E+00 +0.620813E-04 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100240E+03 +0.189501E+03 -0.156727E+02 +0.573632E+02 +0.267326E+01 +0.000000E+00 +0.000000E+00 +0.251061E-02 -0.138768E-02 +0.000000E+00 +0.101584E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100250E+03 +0.186878E+03 -0.164459E+02 +0.562427E+02 +0.368573E+01 +0.000000E+00 +0.000000E+00 +0.248208E-02 -0.138108E-02 +0.000000E+00 +0.140058E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100260E+03 +0.184277E+03 -0.172190E+02 +0.551291E+02 +0.469581E+01 +0.000000E+00 +0.000000E+00 +0.245381E-02 -0.137461E-02 +0.000000E+00 +0.178441E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100270E+03 +0.181945E+03 -0.179906E+02 +0.541049E+02 +0.567454E+01 +0.000000E+00 +0.000000E+00 +0.242896E-02 -0.136981E-02 +0.000000E+00 +0.215633E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100280E+03 +0.179632E+03 -0.187619E+02 +0.530872E+02 +0.665045E+01 +0.000000E+00 +0.000000E+00 +0.240435E-02 -0.136513E-02 +0.000000E+00 +0.252717E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100290E+03 +0.177556E+03 -0.195297E+02 +0.521488E+02 +0.759213E+01 +0.000000E+00 +0.000000E+00 +0.238274E-02 -0.136189E-02 +0.000000E+00 +0.288501E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100300E+03 +0.175499E+03 -0.202970E+02 +0.512166E+02 +0.853059E+01 +0.000000E+00 +0.000000E+00 +0.236136E-02 -0.135876E-02 +0.000000E+00 +0.324163E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100310E+03 +0.173650E+03 -0.210591E+02 +0.503550E+02 +0.943298E+01 +0.000000E+00 +0.000000E+00 +0.234261E-02 -0.135687E-02 +0.000000E+00 +0.358453E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100320E+03 +0.171819E+03 -0.218205E+02 +0.494995E+02 +0.103318E+02 +0.000000E+00 +0.000000E+00 +0.232407E-02 -0.135508E-02 +0.000000E+00 +0.392609E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100330E+03 +0.170173E+03 -0.225749E+02 +0.487072E+02 +0.111936E+02 +0.000000E+00 +0.000000E+00 +0.230784E-02 -0.135436E-02 +0.000000E+00 +0.425356E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100340E+03 +0.168543E+03 -0.233285E+02 +0.479207E+02 +0.120515E+02 +0.000000E+00 +0.000000E+00 +0.229182E-02 -0.135374E-02 +0.000000E+00 +0.457957E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100350E+03 +0.167077E+03 -0.240736E+02 +0.471911E+02 +0.128719E+02 +0.000000E+00 +0.000000E+00 +0.227783E-02 -0.135403E-02 +0.000000E+00 +0.489133E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100360E+03 +0.165627E+03 -0.248177E+02 +0.464671E+02 +0.136883E+02 +0.000000E+00 +0.000000E+00 +0.226404E-02 -0.135441E-02 +0.000000E+00 +0.520154E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100370E+03 +0.164323E+03 -0.255520E+02 +0.457944E+02 +0.144672E+02 +0.000000E+00 +0.000000E+00 +0.225204E-02 -0.135558E-02 +0.000000E+00 +0.549755E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100380E+03 +0.163034E+03 -0.262850E+02 +0.451271E+02 +0.152420E+02 +0.000000E+00 +0.000000E+00 +0.224023E-02 -0.135683E-02 +0.000000E+00 +0.579194E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100390E+03 +0.161875E+03 -0.270071E+02 +0.445064E+02 +0.159798E+02 +0.000000E+00 +0.000000E+00 +0.223000E-02 -0.135876E-02 +0.000000E+00 +0.607231E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100400E+03 +0.160730E+03 -0.277278E+02 +0.438908E+02 +0.167131E+02 +0.000000E+00 +0.000000E+00 +0.221995E-02 -0.136075E-02 +0.000000E+00 +0.635099E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100410E+03 +0.159702E+03 -0.284367E+02 +0.433175E+02 +0.174104E+02 +0.000000E+00 +0.000000E+00 +0.221130E-02 -0.136333E-02 +0.000000E+00 +0.661594E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100420E+03 +0.158687E+03 -0.291439E+02 +0.427491E+02 +0.181031E+02 +0.000000E+00 +0.000000E+00 +0.220281E-02 -0.136597E-02 +0.000000E+00 +0.687917E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100430E+03 +0.157776E+03 -0.298384E+02 +0.422193E+02 +0.187606E+02 +0.000000E+00 +0.000000E+00 +0.219557E-02 -0.136910E-02 +0.000000E+00 +0.712903E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100440E+03 +0.156878E+03 -0.305312E+02 +0.416943E+02 +0.194135E+02 +0.000000E+00 +0.000000E+00 +0.218848E-02 -0.137228E-02 +0.000000E+00 +0.737714E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100450E+03 +0.156073E+03 -0.312107E+02 +0.412044E+02 +0.200324E+02 +0.000000E+00 +0.000000E+00 +0.218250E-02 -0.137589E-02 +0.000000E+00 +0.761230E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100460E+03 +0.155280E+03 -0.318882E+02 +0.407192E+02 +0.206465E+02 +0.000000E+00 +0.000000E+00 +0.217665E-02 -0.137954E-02 +0.000000E+00 +0.784569E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100470E+03 +0.154570E+03 -0.325520E+02 +0.402661E+02 +0.212279E+02 +0.000000E+00 +0.000000E+00 +0.217178E-02 -0.138354E-02 +0.000000E+00 +0.806661E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100480E+03 +0.153872E+03 -0.332136E+02 +0.398174E+02 +0.218045E+02 +0.000000E+00 +0.000000E+00 +0.216705E-02 -0.138759E-02 +0.000000E+00 +0.828573E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100490E+03 +0.153250E+03 -0.338612E+02 +0.393983E+02 +0.223497E+02 +0.000000E+00 +0.000000E+00 +0.216318E-02 -0.139193E-02 +0.000000E+00 +0.849288E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100500E+03 +0.152638E+03 -0.345064E+02 +0.389834E+02 +0.228901E+02 +0.000000E+00 +0.000000E+00 +0.215943E-02 -0.139631E-02 +0.000000E+00 +0.869822E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100510E+03 +0.152093E+03 -0.351373E+02 +0.385955E+02 +0.234003E+02 +0.000000E+00 +0.000000E+00 +0.215646E-02 -0.140092E-02 +0.000000E+00 +0.889211E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100520E+03 +0.151559E+03 -0.357658E+02 +0.382118E+02 +0.239058E+02 +0.000000E+00 +0.000000E+00 +0.215360E-02 -0.140557E-02 +0.000000E+00 +0.908419E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100530E+03 +0.151086E+03 -0.363798E+02 +0.378530E+02 +0.243824E+02 +0.000000E+00 +0.000000E+00 +0.215142E-02 -0.141042E-02 +0.000000E+00 +0.926533E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100540E+03 +0.150622E+03 -0.369913E+02 +0.374981E+02 +0.248544E+02 +0.000000E+00 +0.000000E+00 +0.214935E-02 -0.141530E-02 +0.000000E+00 +0.944467E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100550E+03 +0.150213E+03 -0.375882E+02 +0.371662E+02 +0.252989E+02 +0.000000E+00 +0.000000E+00 +0.214789E-02 -0.142033E-02 +0.000000E+00 +0.961358E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100560E+03 +0.149813E+03 -0.381824E+02 +0.368380E+02 +0.257387E+02 +0.000000E+00 +0.000000E+00 +0.214652E-02 -0.142539E-02 +0.000000E+00 +0.978071E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100570E+03 +0.149462E+03 -0.387621E+02 +0.365310E+02 +0.261524E+02 +0.000000E+00 +0.000000E+00 +0.214569E-02 -0.143057E-02 +0.000000E+00 +0.993791E-03 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100580E+03 +0.149120E+03 -0.393391E+02 +0.362276E+02 +0.265614E+02 +0.000000E+00 +0.000000E+00 +0.214495E-02 -0.143577E-02 +0.000000E+00 +0.100933E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100590E+03 +0.148822E+03 -0.399016E+02 +0.359438E+02 +0.269457E+02 +0.000000E+00 +0.000000E+00 +0.214469E-02 -0.144106E-02 +0.000000E+00 +0.102394E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100600E+03 +0.148532E+03 -0.404613E+02 +0.356635E+02 +0.273253E+02 +0.000000E+00 +0.000000E+00 +0.214451E-02 -0.144637E-02 +0.000000E+00 +0.103836E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100610E+03 +0.148283E+03 -0.410066E+02 +0.354012E+02 +0.276814E+02 +0.000000E+00 +0.000000E+00 +0.214475E-02 -0.145175E-02 +0.000000E+00 +0.105189E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100620E+03 +0.148041E+03 -0.415491E+02 +0.351423E+02 +0.280330E+02 +0.000000E+00 +0.000000E+00 +0.214507E-02 -0.145714E-02 +0.000000E+00 +0.106526E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100630E+03 +0.147835E+03 -0.420773E+02 +0.349001E+02 +0.283623E+02 +0.000000E+00 +0.000000E+00 +0.214576E-02 -0.146257E-02 +0.000000E+00 +0.107777E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100640E+03 +0.147636E+03 -0.426026E+02 +0.346611E+02 +0.286872E+02 +0.000000E+00 +0.000000E+00 +0.214653E-02 -0.146801E-02 +0.000000E+00 +0.109011E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100650E+03 +0.147470E+03 -0.431139E+02 +0.344376E+02 +0.289909E+02 +0.000000E+00 +0.000000E+00 +0.214762E-02 -0.147348E-02 +0.000000E+00 +0.110165E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100660E+03 +0.147311E+03 -0.436222E+02 +0.342172E+02 +0.292902E+02 +0.000000E+00 +0.000000E+00 +0.214878E-02 -0.147895E-02 +0.000000E+00 +0.111303E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100670E+03 +0.147181E+03 -0.441168E+02 +0.340111E+02 +0.295696E+02 +0.000000E+00 +0.000000E+00 +0.215022E-02 -0.148443E-02 +0.000000E+00 +0.112364E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100680E+03 +0.147057E+03 -0.446083E+02 +0.338080E+02 +0.298447E+02 +0.000000E+00 +0.000000E+00 +0.215173E-02 -0.148991E-02 +0.000000E+00 +0.113410E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100690E+03 +0.146960E+03 -0.450864E+02 +0.336183E+02 +0.301009E+02 +0.000000E+00 +0.000000E+00 +0.215349E-02 -0.149539E-02 +0.000000E+00 +0.114383E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100700E+03 +0.146869E+03 -0.455614E+02 +0.334314E+02 +0.303529E+02 +0.000000E+00 +0.000000E+00 +0.215531E-02 -0.150086E-02 +0.000000E+00 +0.115341E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100710E+03 +0.146801E+03 -0.460231E+02 +0.332568E+02 +0.305871E+02 +0.000000E+00 +0.000000E+00 +0.215735E-02 -0.150632E-02 +0.000000E+00 +0.116231E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100720E+03 +0.146739E+03 -0.464818E+02 +0.330850E+02 +0.308171E+02 +0.000000E+00 +0.000000E+00 +0.215943E-02 -0.151177E-02 +0.000000E+00 +0.117105E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100730E+03 +0.146699E+03 -0.469276E+02 +0.329247E+02 +0.310303E+02 +0.000000E+00 +0.000000E+00 +0.216172E-02 -0.151719E-02 +0.000000E+00 +0.117915E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100740E+03 +0.146664E+03 -0.473702E+02 +0.327671E+02 +0.312395E+02 +0.000000E+00 +0.000000E+00 +0.216405E-02 -0.152261E-02 +0.000000E+00 +0.118710E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100750E+03 +0.146649E+03 -0.478002E+02 +0.326201E+02 +0.314329E+02 +0.000000E+00 +0.000000E+00 +0.216655E-02 -0.152799E-02 +0.000000E+00 +0.119445E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100760E+03 +0.146638E+03 -0.482271E+02 +0.324757E+02 +0.316223E+02 +0.000000E+00 +0.000000E+00 +0.216909E-02 -0.153335E-02 +0.000000E+00 +0.120165E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100770E+03 +0.146645E+03 -0.486417E+02 +0.323411E+02 +0.317967E+02 +0.000000E+00 +0.000000E+00 +0.217178E-02 -0.153867E-02 +0.000000E+00 +0.120827E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100780E+03 +0.146656E+03 -0.490531E+02 +0.322091E+02 +0.319673E+02 +0.000000E+00 +0.000000E+00 +0.217450E-02 -0.154398E-02 +0.000000E+00 +0.121476E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100790E+03 +0.146684E+03 -0.494527E+02 +0.320862E+02 +0.321237E+02 +0.000000E+00 +0.000000E+00 +0.217735E-02 -0.154924E-02 +0.000000E+00 +0.122070E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100800E+03 +0.146715E+03 -0.498490E+02 +0.319658E+02 +0.322765E+02 +0.000000E+00 +0.000000E+00 +0.218023E-02 -0.155448E-02 +0.000000E+00 +0.122651E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100810E+03 +0.146761E+03 -0.502337E+02 +0.318539E+02 +0.324159E+02 +0.000000E+00 +0.000000E+00 +0.218323E-02 -0.155966E-02 +0.000000E+00 +0.123180E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100820E+03 +0.146810E+03 -0.506153E+02 +0.317443E+02 +0.325517E+02 +0.000000E+00 +0.000000E+00 +0.218625E-02 -0.156483E-02 +0.000000E+00 +0.123697E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100830E+03 +0.146872E+03 -0.509855E+02 +0.316427E+02 +0.326750E+02 +0.000000E+00 +0.000000E+00 +0.218937E-02 -0.156994E-02 +0.000000E+00 +0.124165E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100840E+03 +0.146938E+03 -0.513526E+02 +0.315433E+02 +0.327947E+02 +0.000000E+00 +0.000000E+00 +0.219250E-02 -0.157502E-02 +0.000000E+00 +0.124620E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100850E+03 +0.147016E+03 -0.517088E+02 +0.314513E+02 +0.329027E+02 +0.000000E+00 +0.000000E+00 +0.219572E-02 -0.158004E-02 +0.000000E+00 +0.125030E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100860E+03 +0.147096E+03 -0.520617E+02 +0.313614E+02 +0.330072E+02 +0.000000E+00 +0.000000E+00 +0.219896E-02 -0.158504E-02 +0.000000E+00 +0.125427E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100870E+03 +0.147187E+03 -0.524041E+02 +0.312785E+02 +0.331006E+02 +0.000000E+00 +0.000000E+00 +0.220227E-02 -0.158997E-02 +0.000000E+00 +0.125782E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100880E+03 +0.147282E+03 -0.527432E+02 +0.311976E+02 +0.331907E+02 +0.000000E+00 +0.000000E+00 +0.220559E-02 -0.159488E-02 +0.000000E+00 +0.126125E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100890E+03 +0.147385E+03 -0.530721E+02 +0.311232E+02 +0.332703E+02 +0.000000E+00 +0.000000E+00 +0.220897E-02 -0.159971E-02 +0.000000E+00 +0.126427E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100900E+03 +0.147491E+03 -0.533978E+02 +0.310507E+02 +0.333467E+02 +0.000000E+00 +0.000000E+00 +0.221237E-02 -0.160452E-02 +0.000000E+00 +0.126718E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100910E+03 +0.147605E+03 -0.537136E+02 +0.309843E+02 +0.334133E+02 +0.000000E+00 +0.000000E+00 +0.221580E-02 -0.160926E-02 +0.000000E+00 +0.126970E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100920E+03 +0.147722E+03 -0.540262E+02 +0.309198E+02 +0.334767E+02 +0.000000E+00 +0.000000E+00 +0.221925E-02 -0.161397E-02 +0.000000E+00 +0.127212E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100930E+03 +0.147847E+03 -0.543292E+02 +0.308608E+02 +0.335309E+02 +0.000000E+00 +0.000000E+00 +0.222274E-02 -0.161861E-02 +0.000000E+00 +0.127418E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100940E+03 +0.147974E+03 -0.546290E+02 +0.308037E+02 +0.335821E+02 +0.000000E+00 +0.000000E+00 +0.222623E-02 -0.162322E-02 +0.000000E+00 +0.127612E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100950E+03 +0.148107E+03 -0.549196E+02 +0.307518E+02 +0.336246E+02 +0.000000E+00 +0.000000E+00 +0.222975E-02 -0.162776E-02 +0.000000E+00 +0.127774E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100960E+03 +0.148242E+03 -0.552070E+02 +0.307017E+02 +0.336642E+02 +0.000000E+00 +0.000000E+00 +0.223327E-02 -0.163226E-02 +0.000000E+00 +0.127924E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100970E+03 +0.148384E+03 -0.554854E+02 +0.306564E+02 +0.336956E+02 +0.000000E+00 +0.000000E+00 +0.223682E-02 -0.163669E-02 +0.000000E+00 +0.128043E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100980E+03 +0.148527E+03 -0.557606E+02 +0.306128E+02 +0.337242E+02 +0.000000E+00 +0.000000E+00 +0.224037E-02 -0.164110E-02 +0.000000E+00 +0.128152E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100990E+03 +0.148675E+03 -0.560272E+02 +0.305738E+02 +0.337451E+02 +0.000000E+00 +0.000000E+00 +0.224393E-02 -0.164542E-02 +0.000000E+00 +0.128231E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.101000E+03 +0.148825E+03 -0.562907E+02 +0.305364E+02 +0.337633E+02 +0.000000E+00 +0.000000E+00 +0.224749E-02 -0.164972E-02 +0.000000E+00 +0.128301E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.101010E+03 +0.148980E+03 -0.565458E+02 +0.305033E+02 +0.337743E+02 +0.000000E+00 +0.000000E+00 +0.225106E-02 -0.165393E-02 +0.000000E+00 +0.128342E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.101020E+03 +0.149136E+03 -0.567978E+02 +0.304717E+02 +0.337827E+02 +0.000000E+00 +0.000000E+00 +0.225463E-02 -0.165812E-02 +0.000000E+00 +0.128374E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.101030E+03 +0.149296E+03 -0.570418E+02 +0.304441E+02 +0.337843E+02 +0.000000E+00 +0.000000E+00 +0.225820E-02 -0.166223E-02 +0.000000E+00 +0.128380E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.101040E+03 +0.149458E+03 -0.572826E+02 +0.304179E+02 +0.337834E+02 +0.000000E+00 +0.000000E+00 +0.226176E-02 -0.166631E-02 +0.000000E+00 +0.128377E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.101050E+03 +0.149623E+03 -0.575157E+02 +0.303955E+02 +0.337761E+02 +0.000000E+00 +0.000000E+00 +0.226533E-02 -0.167031E-02 +0.000000E+00 +0.128349E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.101060E+03 +0.149790E+03 -0.577457E+02 +0.303745E+02 +0.337665E+02 +0.000000E+00 +0.000000E+00 +0.226889E-02 -0.167428E-02 +0.000000E+00 +0.128313E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.101070E+03 +0.149959E+03 -0.579682E+02 +0.303569E+02 +0.337509E+02 +0.000000E+00 +0.000000E+00 +0.227244E-02 -0.167818E-02 +0.000000E+00 +0.128253E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.101080E+03 +0.150129E+03 -0.581877E+02 +0.303407E+02 +0.337329E+02 +0.000000E+00 +0.000000E+00 +0.227598E-02 -0.168204E-02 +0.000000E+00 +0.128185E-02 +0.000000E+00 +0.000000E+00
