%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.148320E+01 -0.100000E+03 +0.315550E+03 -0.143904E+02 +0.993828E+02 -0.687703E+01 +0.000000E+00 +0.000000E+00 +0.410718E-02 -0.216169E-02 +0.000000E+00 -0.261327E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100010E+03 +0.297013E+03 -0.758759E+01 +0.955103E+02 -0.987238E+01 +0.000000E+00 +0.000000E+00 +0.382855E-02 -0.195886E-02 +0.000000E+00 -0.375150E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100020E+03 +0.278463E+03 -0.884597E+00 +0.916007E+02 -0.128382E+02 +0.000000E+00 +0.000000E+00 +0.355037E-02 -0.175722E-02 +0.000000E+00 -0.487852E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100030E+03 +0.258997E+03 -0.143558E+01 +0.849953E+02 -0.136595E+02 +0.000000E+00 +0.000000E+00 +0.330603E-02 -0.164219E-02 +0.000000E+00 -0.519062E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100040E+03 +0.239681E+03 -0.199540E+01 +0.784363E+02 -0.144351E+02 +0.000000E+00 +0.000000E+00 +0.306365E-02 -0.152820E-02 +0.000000E+00 -0.548536E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100050E+03 +0.225722E+03 -0.287207E+01 +0.735404E+02 -0.135728E+02 +0.000000E+00 +0.000000E+00 +0.289144E-02 -0.145184E-02 +0.000000E+00 -0.515766E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100060E+03 +0.211883E+03 -0.375302E+01 +0.686828E+02 -0.126912E+02 +0.000000E+00 +0.000000E+00 +0.272080E-02 -0.137628E-02 +0.000000E+00 -0.482267E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100070E+03 +0.200879E+03 -0.473479E+01 +0.647277E+02 -0.113581E+02 +0.000000E+00 +0.000000E+00 +0.258688E-02 -0.131979E-02 +0.000000E+00 -0.431608E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100080E+03 +0.189985E+03 -0.572054E+01 +0.608073E+02 -0.100117E+02 +0.000000E+00 +0.000000E+00 +0.245438E-02 -0.126403E-02 +0.000000E+00 -0.380444E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100090E+03 +0.180984E+03 -0.677538E+01 +0.574888E+02 -0.843384E+01 +0.000000E+00 +0.000000E+00 +0.234641E-02 -0.122102E-02 +0.000000E+00 -0.320486E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100100E+03 +0.172083E+03 -0.783393E+01 +0.542022E+02 -0.684879E+01 +0.000000E+00 +0.000000E+00 +0.223973E-02 -0.117869E-02 +0.000000E+00 -0.260254E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100110E+03 +0.164556E+03 -0.894339E+01 +0.513520E+02 -0.516469E+01 +0.000000E+00 +0.000000E+00 +0.215087E-02 -0.114561E-02 +0.000000E+00 -0.196258E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100120E+03 +0.157122E+03 -0.100563E+02 +0.485315E+02 -0.347776E+01 +0.000000E+00 +0.000000E+00 +0.206321E-02 -0.111317E-02 +0.000000E+00 -0.132155E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100130E+03 +0.150738E+03 -0.112076E+02 +0.460451E+02 -0.175902E+01 +0.000000E+00 +0.000000E+00 +0.198917E-02 -0.108780E-02 +0.000000E+00 -0.668426E-04 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100140E+03 +0.144442E+03 -0.123617E+02 +0.435865E+02 -0.413617E-01 +0.000000E+00 +0.000000E+00 +0.191625E-02 -0.106302E-02 +0.000000E+00 -0.157175E-05 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100150E+03 +0.138976E+03 -0.135430E+02 +0.413929E+02 +0.166591E+01 +0.000000E+00 +0.000000E+00 +0.185408E-02 -0.104378E-02 +0.000000E+00 +0.633045E-04 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100160E+03 +0.133592E+03 -0.147264E+02 +0.392257E+02 +0.336881E+01 +0.000000E+00 +0.000000E+00 +0.179296E-02 -0.102509E-02 +0.000000E+00 +0.128015E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100170E+03 +0.128879E+03 -0.159268E+02 +0.372742E+02 +0.503582E+01 +0.000000E+00 +0.000000E+00 +0.174049E-02 -0.101082E-02 +0.000000E+00 +0.191361E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100180E+03 +0.124242E+03 -0.171282E+02 +0.353476E+02 +0.669568E+01 +0.000000E+00 +0.000000E+00 +0.168900E-02 -0.997040E-03 +0.000000E+00 +0.254436E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100190E+03 +0.120155E+03 -0.183376E+02 +0.335999E+02 +0.830416E+01 +0.000000E+00 +0.000000E+00 +0.164455E-02 -0.986811E-03 +0.000000E+00 +0.315558E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100200E+03 +0.116140E+03 -0.195469E+02 +0.318758E+02 +0.990321E+01 +0.000000E+00 +0.000000E+00 +0.160103E-02 -0.977032E-03 +0.000000E+00 +0.376322E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100210E+03 +0.112581E+03 -0.207564E+02 +0.303023E+02 +0.114422E+02 +0.000000E+00 +0.000000E+00 +0.156330E-02 -0.970114E-03 +0.000000E+00 +0.434804E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100220E+03 +0.109089E+03 -0.219647E+02 +0.287512E+02 +0.129699E+02 +0.000000E+00 +0.000000E+00 +0.152643E-02 -0.963602E-03 +0.000000E+00 +0.492857E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100230E+03 +0.105979E+03 -0.231666E+02 +0.273281E+02 +0.144335E+02 +0.000000E+00 +0.000000E+00 +0.149437E-02 -0.959400E-03 +0.000000E+00 +0.548472E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100240E+03 +0.102931E+03 -0.243663E+02 +0.259265E+02 +0.158843E+02 +0.000000E+00 +0.000000E+00 +0.146309E-02 -0.955563E-03 +0.000000E+00 +0.603605E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100250E+03 +0.100205E+03 -0.255545E+02 +0.246347E+02 +0.172700E+02 +0.000000E+00 +0.000000E+00 +0.143584E-02 -0.953594E-03 +0.000000E+00 +0.656259E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100260E+03 +0.975370E+02 -0.267393E+02 +0.233633E+02 +0.186418E+02 +0.000000E+00 +0.000000E+00 +0.140930E-02 -0.951948E-03 +0.000000E+00 +0.708389E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100270E+03 +0.951414E+02 -0.279086E+02 +0.221868E+02 +0.199494E+02 +0.000000E+00 +0.000000E+00 +0.138614E-02 -0.951813E-03 +0.000000E+00 +0.758078E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100280E+03 +0.928003E+02 -0.290736E+02 +0.210298E+02 +0.212425E+02 +0.000000E+00 +0.000000E+00 +0.136364E-02 -0.951965E-03 +0.000000E+00 +0.807214E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100290E+03 +0.906913E+02 -0.302202E+02 +0.199555E+02 +0.224735E+02 +0.000000E+00 +0.000000E+00 +0.134398E-02 -0.953337E-03 +0.000000E+00 +0.853993E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100300E+03 +0.886330E+02 -0.313615E+02 +0.188996E+02 +0.236895E+02 +0.000000E+00 +0.000000E+00 +0.132493E-02 -0.954961E-03 +0.000000E+00 +0.900200E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100310E+03 +0.867734E+02 -0.324825E+02 +0.179160E+02 +0.248465E+02 +0.000000E+00 +0.000000E+00 +0.130829E-02 -0.957571E-03 +0.000000E+00 +0.944167E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100320E+03 +0.849612E+02 -0.335974E+02 +0.169500E+02 +0.259881E+02 +0.000000E+00 +0.000000E+00 +0.129221E-02 -0.960402E-03 +0.000000E+00 +0.987548E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100330E+03 +0.833198E+02 -0.346906E+02 +0.160476E+02 +0.270742E+02 +0.000000E+00 +0.000000E+00 +0.127817E-02 -0.964027E-03 +0.000000E+00 +0.102882E-02 +0.000000E+00 +0.000000E+00
