%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.110366E+01 -0.100690E+03 -0.230160E+03 -0.110070E+03 -0.112276E+03 +0.926477E+02 +0.000000E+00 +0.000000E+00 -0.223980E-02 +0.419111E-04 +0.000000E+00 +0.352061E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100700E+03 -0.228733E+03 -0.110246E+03 -0.111863E+03 +0.922574E+02 +0.000000E+00 +0.000000E+00 -0.222052E-02 +0.307183E-04 +0.000000E+00 +0.350578E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100710E+03 -0.227339E+03 -0.110406E+03 -0.111456E+03 +0.918605E+02 +0.000000E+00 +0.000000E+00 -0.220178E-02 +0.199471E-04 +0.000000E+00 +0.349070E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100720E+03 -0.225954E+03 -0.110562E+03 -0.111050E+03 +0.914623E+02 +0.000000E+00 +0.000000E+00 -0.218317E-02 +0.927347E-05 +0.000000E+00 +0.347557E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100730E+03 -0.224601E+03 -0.110703E+03 -0.110650E+03 +0.910584E+02 +0.000000E+00 +0.000000E+00 -0.216506E-02 -0.999408E-06 +0.000000E+00 +0.346022E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100740E+03 -0.223256E+03 -0.110840E+03 -0.110251E+03 +0.906533E+02 +0.000000E+00 +0.000000E+00 -0.214708E-02 -0.111762E-04 +0.000000E+00 +0.344482E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100750E+03 -0.221942E+03 -0.110962E+03 -0.109858E+03 +0.902432E+02 +0.000000E+00 +0.000000E+00 -0.212958E-02 -0.209718E-04 +0.000000E+00 +0.342924E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100760E+03 -0.220635E+03 -0.111081E+03 -0.109466E+03 +0.898321E+02 +0.000000E+00 +0.000000E+00 -0.211221E-02 -0.306729E-04 +0.000000E+00 +0.341362E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100770E+03 -0.219359E+03 -0.111186E+03 -0.109080E+03 +0.894167E+02 +0.000000E+00 +0.000000E+00 -0.209531E-02 -0.400112E-04 +0.000000E+00 +0.339784E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100780E+03 -0.218090E+03 -0.111287E+03 -0.108694E+03 +0.890005E+02 +0.000000E+00 +0.000000E+00 -0.207852E-02 -0.492564E-04 +0.000000E+00 +0.338202E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100790E+03 -0.216850E+03 -0.111375E+03 -0.108314E+03 +0.885806E+02 +0.000000E+00 +0.000000E+00 -0.206218E-02 -0.581562E-04 +0.000000E+00 +0.336606E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100800E+03 -0.215618E+03 -0.111460E+03 -0.107936E+03 +0.881599E+02 +0.000000E+00 +0.000000E+00 -0.204596E-02 -0.669646E-04 +0.000000E+00 +0.335008E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100810E+03 -0.214413E+03 -0.111533E+03 -0.107562E+03 +0.877363E+02 +0.000000E+00 +0.000000E+00 -0.203017E-02 -0.754439E-04 +0.000000E+00 +0.333398E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100820E+03 -0.213216E+03 -0.111602E+03 -0.107190E+03 +0.873119E+02 +0.000000E+00 +0.000000E+00 -0.201449E-02 -0.838332E-04 +0.000000E+00 +0.331785E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100830E+03 -0.212045E+03 -0.111660E+03 -0.106823E+03 +0.868851E+02 +0.000000E+00 +0.000000E+00 -0.199922E-02 -0.919090E-04 +0.000000E+00 +0.330163E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100840E+03 -0.210882E+03 -0.111714E+03 -0.106457E+03 +0.864577E+02 +0.000000E+00 +0.000000E+00 -0.198407E-02 -0.998964E-04 +0.000000E+00 +0.328539E-02 +0.000000E+00 +0.000000E+00
 +0.110366E+01 -0.100850E+03 -0.209744E+03 -0.111758E+03 -0.106095E+03 +0.860283E+02 +0.000000E+00 +0.000000E+00 -0.196931E-02 -0.107585E-03 +0.000000E+00 +0.326907E-02 +0.000000E+00 +0.000000E+00
