%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.130720E+01 -0.100300E+03 +0.140016E+03 -0.250718E+02 +0.379315E+02 +0.153703E+02 +0.000000E+00 +0.000000E+00 +0.193960E-02 -0.119706E-02 +0.000000E+00 +0.584073E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100310E+03 +0.138048E+03 -0.260221E+02 +0.369685E+02 +0.164494E+02 +0.000000E+00 +0.000000E+00 +0.192051E-02 -0.119682E-02 +0.000000E+00 +0.625076E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100320E+03 +0.136149E+03 -0.269683E+02 +0.360295E+02 +0.175114E+02 +0.000000E+00 +0.000000E+00 +0.190226E-02 -0.119696E-02 +0.000000E+00 +0.665433E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100330E+03 +0.134402E+03 -0.279050E+02 +0.351439E+02 +0.185356E+02 +0.000000E+00 +0.000000E+00 +0.188590E-02 -0.119793E-02 +0.000000E+00 +0.704354E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100340E+03 +0.132720E+03 -0.288365E+02 +0.342815E+02 +0.195420E+02 +0.000000E+00 +0.000000E+00 +0.187033E-02 -0.119924E-02 +0.000000E+00 +0.742594E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100350E+03 +0.131169E+03 -0.297575E+02 +0.334659E+02 +0.205119E+02 +0.000000E+00 +0.000000E+00 +0.185636E-02 -0.120124E-02 +0.000000E+00 +0.779454E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100360E+03 +0.129680E+03 -0.306725E+02 +0.326724E+02 +0.214634E+02 +0.000000E+00 +0.000000E+00 +0.184314E-02 -0.120355E-02 +0.000000E+00 +0.815608E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100370E+03 +0.128304E+03 -0.315761E+02 +0.319203E+02 +0.223802E+02 +0.000000E+00 +0.000000E+00 +0.183129E-02 -0.120643E-02 +0.000000E+00 +0.850449E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100380E+03 +0.126986E+03 -0.324727E+02 +0.311894E+02 +0.232780E+02 +0.000000E+00 +0.000000E+00 +0.182013E-02 -0.120958E-02 +0.000000E+00 +0.884565E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100390E+03 +0.125766E+03 -0.333575E+02 +0.304949E+02 +0.241432E+02 +0.000000E+00 +0.000000E+00 +0.181016E-02 -0.121320E-02 +0.000000E+00 +0.917442E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100400E+03 +0.124601E+03 -0.342346E+02 +0.298208E+02 +0.249890E+02 +0.000000E+00 +0.000000E+00 +0.180082E-02 -0.121705E-02 +0.000000E+00 +0.949582E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100410E+03 +0.123521E+03 -0.350995E+02 +0.291790E+02 +0.258042E+02 +0.000000E+00 +0.000000E+00 +0.179249E-02 -0.122129E-02 +0.000000E+00 +0.980561E-03 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100420E+03 +0.122492E+03 -0.359560E+02 +0.285567E+02 +0.265999E+02 +0.000000E+00 +0.000000E+00 +0.178476E-02 -0.122574E-02 +0.000000E+00 +0.101080E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100430E+03 +0.121537E+03 -0.368003E+02 +0.279630E+02 +0.273670E+02 +0.000000E+00 +0.000000E+00 +0.177790E-02 -0.123050E-02 +0.000000E+00 +0.103995E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100440E+03 +0.120630E+03 -0.376356E+02 +0.273881E+02 +0.281145E+02 +0.000000E+00 +0.000000E+00 +0.177159E-02 -0.123545E-02 +0.000000E+00 +0.106835E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100450E+03 +0.119788E+03 -0.384586E+02 +0.268386E+02 +0.288356E+02 +0.000000E+00 +0.000000E+00 +0.176603E-02 -0.124065E-02 +0.000000E+00 +0.109575E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100460E+03 +0.118991E+03 -0.392720E+02 +0.263071E+02 +0.295370E+02 +0.000000E+00 +0.000000E+00 +0.176099E-02 -0.124600E-02 +0.000000E+00 +0.112241E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100470E+03 +0.118250E+03 -0.400735E+02 +0.257981E+02 +0.302140E+02 +0.000000E+00 +0.000000E+00 +0.175658E-02 -0.125156E-02 +0.000000E+00 +0.114813E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100480E+03 +0.117551E+03 -0.408648E+02 +0.253065E+02 +0.308714E+02 +0.000000E+00 +0.000000E+00 +0.175265E-02 -0.125726E-02 +0.000000E+00 +0.117311E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100490E+03 +0.116902E+03 -0.416445E+02 +0.248349E+02 +0.315063E+02 +0.000000E+00 +0.000000E+00 +0.174927E-02 -0.126311E-02 +0.000000E+00 +0.119724E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100500E+03 +0.116292E+03 -0.424136E+02 +0.243799E+02 +0.321217E+02 +0.000000E+00 +0.000000E+00 +0.174633E-02 -0.126908E-02 +0.000000E+00 +0.122063E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100510E+03 +0.115725E+03 -0.431715E+02 +0.239428E+02 +0.327166E+02 +0.000000E+00 +0.000000E+00 +0.174387E-02 -0.127517E-02 +0.000000E+00 +0.124323E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100520E+03 +0.115196E+03 -0.439183E+02 +0.235217E+02 +0.332921E+02 +0.000000E+00 +0.000000E+00 +0.174182E-02 -0.128136E-02 +0.000000E+00 +0.126510E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100530E+03 +0.114704E+03 -0.446544E+02 +0.231164E+02 +0.338488E+02 +0.000000E+00 +0.000000E+00 +0.174017E-02 -0.128765E-02 +0.000000E+00 +0.128625E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100540E+03 +0.114248E+03 -0.453791E+02 +0.227266E+02 +0.343865E+02 +0.000000E+00 +0.000000E+00 +0.173890E-02 -0.129401E-02 +0.000000E+00 +0.130669E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100550E+03 +0.113823E+03 -0.460935E+02 +0.223508E+02 +0.349069E+02 +0.000000E+00 +0.000000E+00 +0.173798E-02 -0.130044E-02 +0.000000E+00 +0.132646E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100560E+03 +0.113432E+03 -0.467963E+02 +0.219899E+02 +0.354085E+02 +0.000000E+00 +0.000000E+00 +0.173741E-02 -0.130694E-02 +0.000000E+00 +0.134552E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100570E+03 +0.113070E+03 -0.474893E+02 +0.216415E+02 +0.358944E+02 +0.000000E+00 +0.000000E+00 +0.173713E-02 -0.131349E-02 +0.000000E+00 +0.136399E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100580E+03 +0.112738E+03 -0.481705E+02 +0.213074E+02 +0.363619E+02 +0.000000E+00 +0.000000E+00 +0.173719E-02 -0.132008E-02 +0.000000E+00 +0.138175E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100590E+03 +0.112431E+03 -0.488424E+02 +0.209844E+02 +0.368151E+02 +0.000000E+00 +0.000000E+00 +0.173749E-02 -0.132671E-02 +0.000000E+00 +0.139897E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100600E+03 +0.112154E+03 -0.495022E+02 +0.206751E+02 +0.372502E+02 +0.000000E+00 +0.000000E+00 +0.173810E-02 -0.133337E-02 +0.000000E+00 +0.141551E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100610E+03 +0.111898E+03 -0.501533E+02 +0.203758E+02 +0.376722E+02 +0.000000E+00 +0.000000E+00 +0.173892E-02 -0.134005E-02 +0.000000E+00 +0.143155E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100620E+03 +0.111670E+03 -0.507921E+02 +0.200897E+02 +0.380766E+02 +0.000000E+00 +0.000000E+00 +0.174002E-02 -0.134675E-02 +0.000000E+00 +0.144691E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100630E+03 +0.111460E+03 -0.514228E+02 +0.198123E+02 +0.384691E+02 +0.000000E+00 +0.000000E+00 +0.174131E-02 -0.135347E-02 +0.000000E+00 +0.146183E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100640E+03 +0.111277E+03 -0.520411E+02 +0.195477E+02 +0.388442E+02 +0.000000E+00 +0.000000E+00 +0.174285E-02 -0.136019E-02 +0.000000E+00 +0.147608E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100650E+03 +0.111109E+03 -0.526518E+02 +0.192909E+02 +0.392087E+02 +0.000000E+00 +0.000000E+00 +0.174455E-02 -0.136691E-02 +0.000000E+00 +0.148993E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100660E+03 +0.110966E+03 -0.532500E+02 +0.190464E+02 +0.395562E+02 +0.000000E+00 +0.000000E+00 +0.174648E-02 -0.137363E-02 +0.000000E+00 +0.150314E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100670E+03 +0.110837E+03 -0.538411E+02 +0.188088E+02 +0.398941E+02 +0.000000E+00 +0.000000E+00 +0.174854E-02 -0.138035E-02 +0.000000E+00 +0.151597E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100680E+03 +0.110732E+03 -0.544196E+02 +0.185829E+02 +0.402153E+02 +0.000000E+00 +0.000000E+00 +0.175082E-02 -0.138705E-02 +0.000000E+00 +0.152818E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100690E+03 +0.110638E+03 -0.549916E+02 +0.183632E+02 +0.405279E+02 +0.000000E+00 +0.000000E+00 +0.175321E-02 -0.139374E-02 +0.000000E+00 +0.154006E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100700E+03 +0.110566E+03 -0.555509E+02 +0.181548E+02 +0.408242E+02 +0.000000E+00 +0.000000E+00 +0.175580E-02 -0.140041E-02 +0.000000E+00 +0.155132E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100710E+03 +0.110504E+03 -0.561042E+02 +0.179519E+02 +0.411128E+02 +0.000000E+00 +0.000000E+00 +0.175849E-02 -0.140706E-02 +0.000000E+00 +0.156229E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100720E+03 +0.110462E+03 -0.566447E+02 +0.177598E+02 +0.413854E+02 +0.000000E+00 +0.000000E+00 +0.176135E-02 -0.141369E-02 +0.000000E+00 +0.157265E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100730E+03 +0.110430E+03 -0.571797E+02 +0.175725E+02 +0.416512E+02 +0.000000E+00 +0.000000E+00 +0.176429E-02 -0.142029E-02 +0.000000E+00 +0.158275E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100740E+03 +0.110416E+03 -0.577020E+02 +0.173958E+02 +0.419015E+02 +0.000000E+00 +0.000000E+00 +0.176739E-02 -0.142686E-02 +0.000000E+00 +0.159226E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100750E+03 +0.110411E+03 -0.582192E+02 +0.172232E+02 +0.421456E+02 +0.000000E+00 +0.000000E+00 +0.177056E-02 -0.143341E-02 +0.000000E+00 +0.160153E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100760E+03 +0.110423E+03 -0.587237E+02 +0.170607E+02 +0.423745E+02 +0.000000E+00 +0.000000E+00 +0.177388E-02 -0.143990E-02 +0.000000E+00 +0.161023E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100770E+03 +0.110441E+03 -0.592236E+02 +0.169019E+02 +0.425981E+02 +0.000000E+00 +0.000000E+00 +0.177725E-02 -0.144638E-02 +0.000000E+00 +0.161873E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100780E+03 +0.110477E+03 -0.597107E+02 +0.167529E+02 +0.428068E+02 +0.000000E+00 +0.000000E+00 +0.178076E-02 -0.145281E-02 +0.000000E+00 +0.162666E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100790E+03 +0.110518E+03 -0.601937E+02 +0.166070E+02 +0.430108E+02 +0.000000E+00 +0.000000E+00 +0.178431E-02 -0.145921E-02 +0.000000E+00 +0.163441E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100800E+03 +0.110575E+03 -0.606639E+02 +0.164705E+02 +0.432003E+02 +0.000000E+00 +0.000000E+00 +0.178798E-02 -0.146555E-02 +0.000000E+00 +0.164161E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100810E+03 +0.110636E+03 -0.611304E+02 +0.163368E+02 +0.433857E+02 +0.000000E+00 +0.000000E+00 +0.179168E-02 -0.147188E-02 +0.000000E+00 +0.164866E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100820E+03 +0.110712E+03 -0.615842E+02 +0.162122E+02 +0.435570E+02 +0.000000E+00 +0.000000E+00 +0.179550E-02 -0.147813E-02 +0.000000E+00 +0.165517E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100830E+03 +0.110792E+03 -0.620347E+02 +0.160899E+02 +0.437247E+02 +0.000000E+00 +0.000000E+00 +0.179934E-02 -0.148437E-02 +0.000000E+00 +0.166154E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100840E+03 +0.110886E+03 -0.624725E+02 +0.159763E+02 +0.438787E+02 +0.000000E+00 +0.000000E+00 +0.180328E-02 -0.149053E-02 +0.000000E+00 +0.166739E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100850E+03 +0.110982E+03 -0.629074E+02 +0.158648E+02 +0.440295E+02 +0.000000E+00 +0.000000E+00 +0.180724E-02 -0.149667E-02 +0.000000E+00 +0.167312E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100860E+03 +0.111092E+03 -0.633297E+02 +0.157616E+02 +0.441670E+02 +0.000000E+00 +0.000000E+00 +0.181128E-02 -0.150273E-02 +0.000000E+00 +0.167835E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100870E+03 +0.111205E+03 -0.637494E+02 +0.156602E+02 +0.443019E+02 +0.000000E+00 +0.000000E+00 +0.181534E-02 -0.150878E-02 +0.000000E+00 +0.168347E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100880E+03 +0.111329E+03 -0.641565E+02 +0.155669E+02 +0.444238E+02 +0.000000E+00 +0.000000E+00 +0.181948E-02 -0.151474E-02 +0.000000E+00 +0.168810E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100890E+03 +0.111455E+03 -0.645615E+02 +0.154750E+02 +0.445435E+02 +0.000000E+00 +0.000000E+00 +0.182363E-02 -0.152069E-02 +0.000000E+00 +0.169265E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100900E+03 +0.111593E+03 -0.649539E+02 +0.153909E+02 +0.446505E+02 +0.000000E+00 +0.000000E+00 +0.182784E-02 -0.152655E-02 +0.000000E+00 +0.169672E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100910E+03 +0.111732E+03 -0.653445E+02 +0.153079E+02 +0.447557E+02 +0.000000E+00 +0.000000E+00 +0.183206E-02 -0.153240E-02 +0.000000E+00 +0.170072E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100920E+03 +0.111882E+03 -0.657226E+02 +0.152325E+02 +0.448486E+02 +0.000000E+00 +0.000000E+00 +0.183634E-02 -0.153815E-02 +0.000000E+00 +0.170425E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100930E+03 +0.112033E+03 -0.660992E+02 +0.151580E+02 +0.449400E+02 +0.000000E+00 +0.000000E+00 +0.184062E-02 -0.154389E-02 +0.000000E+00 +0.170772E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100940E+03 +0.112193E+03 -0.664634E+02 +0.150908E+02 +0.450194E+02 +0.000000E+00 +0.000000E+00 +0.184494E-02 -0.154953E-02 +0.000000E+00 +0.171074E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100950E+03 +0.112355E+03 -0.668264E+02 +0.150243E+02 +0.450977E+02 +0.000000E+00 +0.000000E+00 +0.184928E-02 -0.155516E-02 +0.000000E+00 +0.171371E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100960E+03 +0.112525E+03 -0.671771E+02 +0.149648E+02 +0.451645E+02 +0.000000E+00 +0.000000E+00 +0.185364E-02 -0.156070E-02 +0.000000E+00 +0.171625E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100970E+03 +0.112696E+03 -0.675269E+02 +0.149058E+02 +0.452303E+02 +0.000000E+00 +0.000000E+00 +0.185801E-02 -0.156622E-02 +0.000000E+00 +0.171875E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100980E+03 +0.112875E+03 -0.678644E+02 +0.148535E+02 +0.452849E+02 +0.000000E+00 +0.000000E+00 +0.186241E-02 -0.157164E-02 +0.000000E+00 +0.172082E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100990E+03 +0.113055E+03 -0.682013E+02 +0.148017E+02 +0.453388E+02 +0.000000E+00 +0.000000E+00 +0.186681E-02 -0.157706E-02 +0.000000E+00 +0.172288E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.101000E+03 +0.113242E+03 -0.685261E+02 +0.147563E+02 +0.453819E+02 +0.000000E+00 +0.000000E+00 +0.187123E-02 -0.158236E-02 +0.000000E+00 +0.172451E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.101010E+03 +0.113430E+03 -0.688505E+02 +0.147111E+02 +0.454246E+02 +0.000000E+00 +0.000000E+00 +0.187565E-02 -0.158767E-02 +0.000000E+00 +0.172613E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.101020E+03 +0.113624E+03 -0.691628E+02 +0.146722E+02 +0.454566E+02 +0.000000E+00 +0.000000E+00 +0.188008E-02 -0.159286E-02 +0.000000E+00 +0.172735E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.101030E+03 +0.113818E+03 -0.694749E+02 +0.146334E+02 +0.454885E+02 +0.000000E+00 +0.000000E+00 +0.188452E-02 -0.159806E-02 +0.000000E+00 +0.172856E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.101040E+03 +0.114019E+03 -0.697752E+02 +0.146005E+02 +0.455102E+02 +0.000000E+00 +0.000000E+00 +0.188895E-02 -0.160314E-02 +0.000000E+00 +0.172939E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.101050E+03 +0.114220E+03 -0.700753E+02 +0.145678E+02 +0.455317E+02 +0.000000E+00 +0.000000E+00 +0.189339E-02 -0.160822E-02 +0.000000E+00 +0.173020E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.101060E+03 +0.114426E+03 -0.703641E+02 +0.145406E+02 +0.455437E+02 +0.000000E+00 +0.000000E+00 +0.189783E-02 -0.161319E-02 +0.000000E+00 +0.173066E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.101070E+03 +0.114633E+03 -0.706524E+02 +0.145136E+02 +0.455553E+02 +0.000000E+00 +0.000000E+00 +0.190227E-02 -0.161815E-02 +0.000000E+00 +0.173110E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.101080E+03 +0.114844E+03 -0.709300E+02 +0.144917E+02 +0.455580E+02 +0.000000E+00 +0.000000E+00 +0.190670E-02 -0.162301E-02 +0.000000E+00 +0.173120E-02 +0.000000E+00 +0.000000E+00
