%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.130720E+01 -0.100000E+03 -0.442886E+03 -0.267508E+02 -0.154980E+03 +0.361332E+02 +0.000000E+00 +0.000000E+00 -0.547021E-02 +0.243636E-02 +0.000000E+00 +0.137306E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100010E+03 -0.434197E+03 -0.329239E+02 -0.154150E+03 +0.404792E+02 +0.000000E+00 +0.000000E+00 -0.532089E-02 +0.230329E-02 +0.000000E+00 +0.153821E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100020E+03 -0.425526E+03 -0.390541E+02 -0.153311E+03 +0.448954E+02 +0.000000E+00 +0.000000E+00 -0.517207E-02 +0.217089E-02 +0.000000E+00 +0.170603E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100030E+03 -0.417761E+03 -0.430085E+02 -0.152054E+03 +0.528649E+02 +0.000000E+00 +0.000000E+00 -0.504843E-02 +0.207186E-02 +0.000000E+00 +0.200886E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100040E+03 -0.410069E+03 -0.469424E+02 -0.150814E+03 +0.607098E+02 +0.000000E+00 +0.000000E+00 -0.492586E-02 +0.197356E-02 +0.000000E+00 +0.230697E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100050E+03 -0.404203E+03 -0.503655E+02 -0.150008E+03 +0.654691E+02 +0.000000E+00 +0.000000E+00 -0.482971E-02 +0.189320E-02 +0.000000E+00 +0.248783E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100060E+03 -0.398379E+03 -0.537607E+02 -0.149206E+03 +0.701481E+02 +0.000000E+00 +0.000000E+00 -0.473429E-02 +0.181346E-02 +0.000000E+00 +0.266563E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100070E+03 -0.393253E+03 -0.567031E+02 -0.148485E+03 +0.735264E+02 +0.000000E+00 +0.000000E+00 -0.465058E-02 +0.174386E-02 +0.000000E+00 +0.279400E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100080E+03 -0.388167E+03 -0.596171E+02 -0.147769E+03 +0.768388E+02 +0.000000E+00 +0.000000E+00 -0.456757E-02 +0.167488E-02 +0.000000E+00 +0.291988E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100090E+03 -0.383571E+03 -0.621945E+02 -0.147102E+03 +0.793690E+02 +0.000000E+00 +0.000000E+00 -0.449289E-02 +0.161325E-02 +0.000000E+00 +0.301602E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100100E+03 -0.379012E+03 -0.647435E+02 -0.146439E+03 +0.818422E+02 +0.000000E+00 +0.000000E+00 -0.441888E-02 +0.155222E-02 +0.000000E+00 +0.311001E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100110E+03 -0.374801E+03 -0.670277E+02 -0.145803E+03 +0.837863E+02 +0.000000E+00 +0.000000E+00 -0.435095E-02 +0.149674E-02 +0.000000E+00 +0.318388E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100120E+03 -0.370626E+03 -0.692837E+02 -0.145170E+03 +0.856805E+02 +0.000000E+00 +0.000000E+00 -0.428366E-02 +0.144185E-02 +0.000000E+00 +0.325586E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100130E+03 -0.366730E+03 -0.713252E+02 -0.144558E+03 +0.871969E+02 +0.000000E+00 +0.000000E+00 -0.422127E-02 +0.139143E-02 +0.000000E+00 +0.331348E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100140E+03 -0.362870E+03 -0.733388E+02 -0.143949E+03 +0.886687E+02 +0.000000E+00 +0.000000E+00 -0.415950E-02 +0.134159E-02 +0.000000E+00 +0.336941E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100150E+03 -0.359239E+03 -0.751743E+02 -0.143356E+03 +0.898567E+02 +0.000000E+00 +0.000000E+00 -0.410177E-02 +0.129546E-02 +0.000000E+00 +0.341455E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100160E+03 -0.355644E+03 -0.769822E+02 -0.142767E+03 +0.910046E+02 +0.000000E+00 +0.000000E+00 -0.404467E-02 +0.124991E-02 +0.000000E+00 +0.345818E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100170E+03 -0.352244E+03 -0.786398E+02 -0.142192E+03 +0.919345E+02 +0.000000E+00 +0.000000E+00 -0.399100E-02 +0.120749E-02 +0.000000E+00 +0.349351E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100180E+03 -0.348880E+03 -0.802703E+02 -0.141620E+03 +0.928282E+02 +0.000000E+00 +0.000000E+00 -0.393795E-02 +0.116564E-02 +0.000000E+00 +0.352747E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100190E+03 -0.345685E+03 -0.817723E+02 -0.141061E+03 +0.935506E+02 +0.000000E+00 +0.000000E+00 -0.388786E-02 +0.112648E-02 +0.000000E+00 +0.355492E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100200E+03 -0.342525E+03 -0.832477E+02 -0.140505E+03 +0.942402E+02 +0.000000E+00 +0.000000E+00 -0.383838E-02 +0.108789E-02 +0.000000E+00 +0.358113E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100210E+03 -0.339514E+03 -0.846123E+02 -0.139962E+03 +0.947935E+02 +0.000000E+00 +0.000000E+00 -0.379149E-02 +0.105164E-02 +0.000000E+00 +0.360215E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100220E+03 -0.336538E+03 -0.859507E+02 -0.139421E+03 +0.953172E+02 +0.000000E+00 +0.000000E+00 -0.374522E-02 +0.101594E-02 +0.000000E+00 +0.362205E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100230E+03 -0.333694E+03 -0.871930E+02 -0.138893E+03 +0.957313E+02 +0.000000E+00 +0.000000E+00 -0.370122E-02 +0.982294E-03 +0.000000E+00 +0.363779E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100240E+03 -0.330885E+03 -0.884097E+02 -0.138367E+03 +0.961186E+02 +0.000000E+00 +0.000000E+00 -0.365783E-02 +0.949192E-03 +0.000000E+00 +0.365251E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100250E+03 -0.328193E+03 -0.895424E+02 -0.137853E+03 +0.964172E+02 +0.000000E+00 +0.000000E+00 -0.361646E-02 +0.917892E-03 +0.000000E+00 +0.366385E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100260E+03 -0.325535E+03 -0.906504E+02 -0.137341E+03 +0.966915E+02 +0.000000E+00 +0.000000E+00 -0.357569E-02 +0.887128E-03 +0.000000E+00 +0.367428E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100270E+03 -0.322983E+03 -0.916847E+02 -0.136840E+03 +0.968936E+02 +0.000000E+00 +0.000000E+00 -0.353671E-02 +0.857956E-03 +0.000000E+00 +0.368196E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100280E+03 -0.320465E+03 -0.926949E+02 -0.136343E+03 +0.970737E+02 +0.000000E+00 +0.000000E+00 -0.349832E-02 +0.829310E-03 +0.000000E+00 +0.368880E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100290E+03 -0.318041E+03 -0.936404E+02 -0.135855E+03 +0.971948E+02 +0.000000E+00 +0.000000E+00 -0.346154E-02 +0.802074E-03 +0.000000E+00 +0.369340E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100300E+03 -0.315651E+03 -0.945625E+02 -0.135371E+03 +0.972961E+02 +0.000000E+00 +0.000000E+00 -0.342533E-02 +0.775352E-03 +0.000000E+00 +0.369725E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100310E+03 -0.313345E+03 -0.954277E+02 -0.134895E+03 +0.973491E+02 +0.000000E+00 +0.000000E+00 -0.339056E-02 +0.749881E-03 +0.000000E+00 +0.369927E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100320E+03 -0.311074E+03 -0.962703E+02 -0.134424E+03 +0.973842E+02 +0.000000E+00 +0.000000E+00 -0.335636E-02 +0.724912E-03 +0.000000E+00 +0.370060E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100330E+03 -0.308878E+03 -0.970628E+02 -0.133960E+03 +0.973797E+02 +0.000000E+00 +0.000000E+00 -0.332343E-02 +0.701055E-03 +0.000000E+00 +0.370043E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100340E+03 -0.306715E+03 -0.978334E+02 -0.133501E+03 +0.973591E+02 +0.000000E+00 +0.000000E+00 -0.329107E-02 +0.677686E-03 +0.000000E+00 +0.369965E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100350E+03 -0.304621E+03 -0.985596E+02 -0.133050E+03 +0.973059E+02 +0.000000E+00 +0.000000E+00 -0.325985E-02 +0.655307E-03 +0.000000E+00 +0.369762E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100360E+03 -0.302559E+03 -0.992649E+02 -0.132602E+03 +0.972383E+02 +0.000000E+00 +0.000000E+00 -0.322918E-02 +0.633402E-03 +0.000000E+00 +0.369505E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100370E+03 -0.300559E+03 -0.999311E+02 -0.132162E+03 +0.971438E+02 +0.000000E+00 +0.000000E+00 -0.319954E-02 +0.612380E-03 +0.000000E+00 +0.369146E-02 +0.000000E+00 +0.000000E+00
 +0.130720E+01 -0.100380E+03 -0.298590E+03 -0.100577E+03 -0.131725E+03 +0.970364E+02 +0.000000E+00 +0.000000E+00 -0.317044E-02 +0.591816E-03 +0.000000E+00 +0.368738E-02 +0.000000E+00 +0.000000E+00
