%X Y s_xx s_yy s_zz s_xy s_xz s_yz e_xx e_yy e_zz e_xy e_xz e_yz
 +0.148320E+01 -0.100000E+03 +0.400792E+03 -0.120130E+02 +0.128297E+03 -0.700805E+01 +0.000000E+00 +0.000000E+00 +0.517740E-02 -0.266589E-02 +0.000000E+00 -0.266306E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100010E+03 +0.383141E+03 -0.572352E+01 +0.124548E+03 -0.105461E+02 +0.000000E+00 +0.000000E+00 +0.491328E-02 -0.247516E-02 +0.000000E+00 -0.400751E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100020E+03 +0.365469E+03 +0.475424E+00 +0.120762E+03 -0.140625E+02 +0.000000E+00 +0.000000E+00 +0.464944E-02 -0.228544E-02 +0.000000E+00 -0.534374E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100030E+03 +0.346192E+03 +0.979173E-01 +0.114276E+03 -0.160070E+02 +0.000000E+00 +0.000000E+00 +0.440641E-02 -0.216938E-02 +0.000000E+00 -0.608265E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100040E+03 +0.327054E+03 -0.289284E+00 +0.107832E+03 -0.178987E+02 +0.000000E+00 +0.000000E+00 +0.416521E-02 -0.205431E-02 +0.000000E+00 -0.680151E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100050E+03 +0.312863E+03 -0.102394E+01 +0.102907E+03 -0.179001E+02 +0.000000E+00 +0.000000E+00 +0.398917E-02 -0.197469E-02 +0.000000E+00 -0.680203E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100060E+03 +0.298787E+03 -0.176122E+01 +0.980185E+02 -0.178784E+02 +0.000000E+00 +0.000000E+00 +0.381460E-02 -0.189582E-02 +0.000000E+00 -0.679378E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100070E+03 +0.287395E+03 -0.256039E+01 +0.939956E+02 -0.173138E+02 +0.000000E+00 +0.000000E+00 +0.367460E-02 -0.183456E-02 +0.000000E+00 -0.657924E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100080E+03 +0.276106E+03 -0.336118E+01 +0.900057E+02 -0.167320E+02 +0.000000E+00 +0.000000E+00 +0.353590E-02 -0.177397E-02 +0.000000E+00 -0.635816E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100090E+03 +0.266589E+03 -0.419045E+01 +0.865916E+02 -0.158504E+02 +0.000000E+00 +0.000000E+00 +0.341996E-02 -0.172486E-02 +0.000000E+00 -0.602315E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100100E+03 +0.257167E+03 -0.502100E+01 +0.832080E+02 -0.149566E+02 +0.000000E+00 +0.000000E+00 +0.330521E-02 -0.167635E-02 +0.000000E+00 -0.568350E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100110E+03 +0.249030E+03 -0.586907E+01 +0.802429E+02 -0.138948E+02 +0.000000E+00 +0.000000E+00 +0.320694E-02 -0.163613E-02 +0.000000E+00 -0.528003E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100120E+03 +0.240980E+03 -0.671845E+01 +0.773062E+02 -0.128242E+02 +0.000000E+00 +0.000000E+00 +0.310980E-02 -0.159647E-02 +0.000000E+00 -0.487318E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100130E+03 +0.233913E+03 -0.758253E+01 +0.746892E+02 -0.116533E+02 +0.000000E+00 +0.000000E+00 +0.302526E-02 -0.156316E-02 +0.000000E+00 -0.442824E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100140E+03 +0.226929E+03 -0.844799E+01 +0.720989E+02 -0.104763E+02 +0.000000E+00 +0.000000E+00 +0.294178E-02 -0.153039E-02 +0.000000E+00 -0.398100E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100150E+03 +0.220728E+03 -0.932657E+01 +0.697624E+02 -0.924162E+01 +0.000000E+00 +0.000000E+00 +0.286834E-02 -0.150269E-02 +0.000000E+00 -0.351181E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100160E+03 +0.214604E+03 -0.102066E+02 +0.674511E+02 -0.800331E+01 +0.000000E+00 +0.000000E+00 +0.279590E-02 -0.147550E-02 +0.000000E+00 -0.304126E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100170E+03 +0.209119E+03 -0.110982E+02 +0.653468E+02 -0.673536E+01 +0.000000E+00 +0.000000E+00 +0.273167E-02 -0.145246E-02 +0.000000E+00 -0.255944E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100180E+03 +0.203708E+03 -0.119913E+02 +0.632666E+02 -0.546599E+01 +0.000000E+00 +0.000000E+00 +0.266839E-02 -0.142990E-02 +0.000000E+00 -0.207708E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100190E+03 +0.198829E+03 -0.128943E+02 +0.613586E+02 -0.418644E+01 +0.000000E+00 +0.000000E+00 +0.261195E-02 -0.141080E-02 +0.000000E+00 -0.159085E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100200E+03 +0.194021E+03 -0.137985E+02 +0.594735E+02 -0.290746E+01 +0.000000E+00 +0.000000E+00 +0.255641E-02 -0.139217E-02 +0.000000E+00 -0.110484E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100210E+03 +0.189663E+03 -0.147106E+02 +0.577343E+02 -0.163212E+01 +0.000000E+00 +0.000000E+00 +0.250664E-02 -0.137645E-02 +0.000000E+00 -0.620207E-04 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100220E+03 +0.185372E+03 -0.156237E+02 +0.560170E+02 -0.359162E+00 +0.000000E+00 +0.000000E+00 +0.245775E-02 -0.136117E-02 +0.000000E+00 -0.136482E-04 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100230E+03 +0.181465E+03 -0.165425E+02 +0.544246E+02 +0.900264E+00 +0.000000E+00 +0.000000E+00 +0.241378E-02 -0.134837E-02 +0.000000E+00 +0.342100E-04 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100240E+03 +0.177623E+03 -0.174619E+02 +0.528533E+02 +0.215568E+01 +0.000000E+00 +0.000000E+00 +0.237063E-02 -0.133599E-02 +0.000000E+00 +0.819159E-04 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100250E+03 +0.174112E+03 -0.183849E+02 +0.513901E+02 +0.339049E+01 +0.000000E+00 +0.000000E+00 +0.233172E-02 -0.132572E-02 +0.000000E+00 +0.128839E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100260E+03 +0.170663E+03 -0.193081E+02 +0.499472E+02 +0.461983E+01 +0.000000E+00 +0.000000E+00 +0.229360E-02 -0.131585E-02 +0.000000E+00 +0.175553E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100270E+03 +0.167501E+03 -0.202326E+02 +0.485987E+02 +0.582360E+01 +0.000000E+00 +0.000000E+00 +0.225915E-02 -0.130779E-02 +0.000000E+00 +0.221297E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100280E+03 +0.164399E+03 -0.211569E+02 +0.472697E+02 +0.702059E+01 +0.000000E+00 +0.000000E+00 +0.222545E-02 -0.130011E-02 +0.000000E+00 +0.266782E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100290E+03 +0.161546E+03 -0.220804E+02 +0.460238E+02 +0.818865E+01 +0.000000E+00 +0.000000E+00 +0.219493E-02 -0.129398E-02 +0.000000E+00 +0.311169E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100300E+03 +0.158751E+03 -0.230033E+02 +0.447966E+02 +0.934877E+01 +0.000000E+00 +0.000000E+00 +0.216512E-02 -0.128820E-02 +0.000000E+00 +0.355253E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100310E+03 +0.156174E+03 -0.239234E+02 +0.436429E+02 +0.104778E+02 +0.000000E+00 +0.000000E+00 +0.213810E-02 -0.128376E-02 +0.000000E+00 +0.398157E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100320E+03 +0.153652E+03 -0.248423E+02 +0.425072E+02 +0.115979E+02 +0.000000E+00 +0.000000E+00 +0.211175E-02 -0.127964E-02 +0.000000E+00 +0.440721E-03 +0.000000E+00 +0.000000E+00
 +0.148320E+01 -0.100330E+03 +0.151323E+03 -0.257568E+02 +0.414368E+02 +0.126858E+02 +0.000000E+00 +0.000000E+00 +0.208784E-02 -0.127668E-02 +0.000000E+00 +0.482059E-03 +0.000000E+00 +0.000000E+00
